question,gemma3_answer
I swiga swihi eka leswi landzelaka leswi nga riki ntiyiso hi ku twisisa ku fambisiwa ka xikandza loku tekaka timilisekoni to hlayanyana?,2
I yini eka leswi landzelaka leswi nga va swa nkoka ngopfu hikwalaho ka Ndzhundzunuko? ,2
"Hikwalaho ka Ndzhundzunuko, a ku kandziyisiwa yini katsongo eka leswi landzelaka?",3
I yini eka leswi landzelaka leswi nga kombiki nhlohlotelo wa ku tirhisa inthanete eka vuxaka lebyi hambetaka?,4
I yini eka leswi landzelaka leyi nga kombiki nhlohlotelo wa ku tirhisa inthanete eka ku katseka ka munhu?,2
Yuropa ya vupela-dyambu yi tshike rini ku kuceteriwa ngopfu ivi yi sungula ku endla xitayela xa yona?,1
Ku tirhisa tikunupu ku boha swiambalo a ku ri vuyelo bya yini? ,3
"Hi ku ya hi ndzimana, i yini eka leswi landzelaka leswi nga tekiwa tanihi ntlhantlho wa nkarhi wo leha eka swiphiqo swa mbango?",3
"Hi ku ya hi ndzimana, i ntlhantlho wihi eka leyi landzelaka lowu nga riki vutshunguri byo languta swikombiso swa swiphiqo swa mbango?",2
I tiko rihi laha a ku ri ni nyimpi ya masungulo le Yuropa leyi xiphiqo xa yona a xi fambisana ni ku lawula vuhosi ku nga ri xa vukhongeri?,4
I nyimpi yihi leyi nkarhi un’wana yi hlamuseriwaka tanihi ‘nyimpi ya vukhongeri’ yo hetelela?,1
I swiyenge swihi eka leswi landzelaka swa Kereke ya Khatholiki leswi nga si kambisisiwa?,3
"Hi ku ya hi ndzimana, i mani loyi a nga dlayiwa le Versailles?",4
I yini eka leswi landzelaka leswi swi nga sindzisiwaka eka Hosi ni Nkosikazi hi ntshungu?,1
I yini eka leswi landzelaka leswi a ku nga si vuyelo bya nyimpi ya Britain yo kala swipimelo ya swikepe?,1
I swiga swihi leswi nga hlamuseriki kahle ku sivela ka Britain swikepe swa Jarimani?,1
"Hi ku ya hi ndzimana, i mani hakanyingi loyi a nga kamberiwaka Multiple Sclerosis?",1
"Hi ku ya hi ndzimana, vanhu lava a va nghenelela eka swilo leswi endliwaka va lava ku seketeriwa hi ndlela leyi engetelekeke hikwalaho ka yini?",1
"Hi ku ya hi ndzimana, fensing yi tlangiwa njhani?",4
"Hi ku ya hi ndzimana, i yini eka leswi landzelaka leyi nga ta komba ngopfu leswaku ku ni chefu leyi ngheneke endzeni?",4
"Hi ku ya hi ndzimana, i yini goza ra ku sungula leri faneleke ra ku kamba munhu loyi a kumeke khombo?",1
I swiga swihi eka leswi landzelaka leswi nga kombiki hi ku kongoma ndlela ya ku kamba munhu loyi a kumeke khombo?,3
I ku cinca kwihi loku nga hlohloteriwa hi Nhlunga-vuhosi wa le Furwa loku nga ni nkucetelo lowukulu eka vatirhi?,2
"Endzhaku ka Nhlunga-vuhosi wa le Furwa, ku humelela eka vusocha ni mintirho yin’wana a swi nga endleki ngopfu leswaku swi sekeriwa eka yini?",2
I ndlela yihi leyi tirhisiwaka ya ku famba leyi nga tisa swirilo ngopfu eka matiko lama fumeke?,1
"Hi ku ya hi ndzimana, i yini leswi nga vuriwa hi swilo swa ku fambisa vanhu?",3
"Hi ku ya hi ndzimana, i yini eka leswi landzelaka leswi nga tikaka ku swi vona hikwalaho ka ku nga tivi ndlela leyi vachayeri va tikhomaka ha yona?",1
I yini eka leswi landzelaka leswi tirhisiwaka loko ku kombisiwa nkwetlembetano hi mathematiki?,3
Hershey na Chase vatirhise yini leswaku va hoxa DNA ya vona? ,4
Leswaku ku cinca ka xitekela ku hundziseriwa eka vana ku titshege eka yini?,2
"Hi ku ya hi rungula leri nga nyikeriwa eka ndzimana, switandzhaku swo hambana swa ku cinca ka xitekela a swi titsheganga eka yini?",3
I yini eka leswi landzelaka leswi nga riki xivangelo xa ku ri ha yini mindhavuko ya khale a yi ri ni timbuti?,3
Xikongomelo xa golufu i ku teka nhlayo ya le hansi ya yini?,2
"Endhawini ya ku tlanga golufu, hi le kwihi laha mabyanyi ma tsemiwaka ma va lamatsongo?",2
I yini xikongomelo-nkulu xa xikambelo?,1
"Hi ku ya hi ndzimana, i yini lexi nga pfuniki ku kongomisa vulavisisi bya sayense?",1
"Hi ku ya hi ndzimana, i swiga swihi leswi nga riki ntiyiso hi swihuhuri?",1
"Hi ku ya hi ndzimana, i swiga swihi eka leswi landzelaka leswi hlamuselaka hi ku kongoma swihuhuri swo tala?",1
I yini eka leswi landzelaka leswi vanhu va sunguleke ku swi endla hi lembexidzana ra vu 16?,1
I nkarhi wo tanihi kwihi vanhu va ri karhi va andzisa swilo swi vonaka swi ri swikulu?,2
"Hi ku ya hi ndzimana, bakwa ra Muhammad ri nyika xifaniso xa njhani hi mimboyamelo ya yena ya moya?",1
"Hi ku hi ndzimana, nsimbi yi tirhisiwele yini ku sungula?",1
"Hi ku ya hi ndzimana, ha yini mavhilwa ya tihunyi ma sive hi mavhilwa ya nsimbi?",4
"Hi ku ya hi ndzimana, i yini lexi a xi vumba vanhu hi nkarhi wa Vuromanticism?",4
I swiga swihi eka leswi landzelaka leswi nga kombiki mianakanyo ya ntolovelo ya ku pima hi ku tirhisa thekinoloji? ,3
"Hi ku ya hi ndzimana, i yini eka leswi landzelaka leswi nga fambisaniki ni ku koka vurha?",1
"Hi ku ya hi ndzimana, i yini eka leswi landzelaka leswi fambisanaka ni mpfumawulo lowutsongo?",1
Masalela ya marhambu ma komba leswaku mavoko ma cince leswaku ma tirhiselwa yini eka leswi landzelaka?,1
I yini eka leswi landzelaka leswi hlamuselaka hi ku kongoma voko ni nenge ta chimpanzi? ,2
Ku hlawula ku susa ku hundzuka ka xiaki xa xitekela lexintshwa eka mpfangano wihi?,4
I ndlela yihi leyi tirhisiwaka ya ku engetela ku hambana ka xitekela?,3
"Hi ku ya hi rungula leri nga eka ndzimana, i yini eka leswi landzelaka leswi faneleke swi dyiwa hi xihari lexi nga ni fambiselo ro gayela leri fanaka ni ra vanhu leswaku xi tlhantlha “xiphiqo xa tiphroteyini”?",3
"Hi ku ya hi ndzimana, i swiphiqo swihi eka leswi landzelaka leswi nga vangiwiki hi ku nga kumi tiamino-asidi ta nkoka?",1
Swirho swa mintlawa ya ndhavuko leyi humaka eka ndhavuko lowukulu hakanyingi wu kombisa vuxirho bya vona njhani?,4
"Hi ku ya hi dyondzo leyi nga kombisiwa eka ndzimana, ku nga endleka yini hi n’wana loyi a nga eka ntlawa lowutsongo wa rixaka lowu ku nga ni mavonelo lama hoxeke a leswaku va nghenelela eka mahanyelo lama xungetaka?",2
"Hi ku ya hi ndzimana, vutivi bya n’wana bya mavonelo lama hoxeke hi rixaka byi nga khumba yini eka leswi landzelaka?",1
"Hi ku ya hi ndzimana, i yini eka leswi landzelaka leswi nga fambisaniki ni n’wana loyi a nga kula a pfaleriwa?",4
"Hi ku ya hi ndzimana, i yini eka leswi landzelaka leswi hlamuselaka hi ku kongoma ku lava ku va voxe ka vana?",3
"Hi ku ya hi ndzimana, i endlelo rihi eka lama landzelaka lama nga fambisaniki ni vurimi bya ku ti hanyisa i vurimi lebyi endleriwaka ku kuma swakudya leswi ringaneke?",1
I yini eka leswi landzelaka leswi nga hlamusela ya ku kongoma hi endlero ra vurimi bya ku ti hanyisa i vurimi lebyi endleriwaka ku kuma swakudya leswi ringaneke?,1
Ku vhakela muziyamu i muxaka muni wa vupfhumba?,3
"Hi ku ya hi ndzimana, i yini leswi nga xikongomelo-nkulu eka vapfhumbi byo tihungasa?",4
I yini leswi nga vuriwa eka ndzimana tanihi swilo leswi nga pfuneta ku hunguta ku chava ku cinca endzeni ka kereke ya kwalaho?,1
"Hi ku ya hi ndzimana, ku twisisa matimu ya wena swi nga pfuna hi yini?",3
I swiga swihi eka leswi landzelaka leswi hlamuselaka hi ku kongoma minkarhi yo hundza eka dyondzo ya ximodeni?,2
I swiga swihi eka leswi landzelaka leswi nga kombisiki hi ku kongoma minkarhi yo hundza eka ximodeni eka dyondzo?,3
"Endzhaku ka ku pfuka hi xikongomelo hi nkarhi wa wena lowu tolovelekeke wa ku etlela, i yini leswi nga ta nghenelela eka endlelo ra ku kavanyetiwa loko u etlela?",3
I yini eka leswi landzelaka leyi nga riki nhlamuselo yo kongoma ya ku kavanyetiwa loku u etlele?,1
"Loko byongo byi ringeta ku endla milorho leyi u vonaka leswaku u yi lorha vusiku byin’wana ni byin’wana, i yini lexi engetelekaka?",1
I switandzhaku swihi eka leswi landzelaka leswi nga humelelaka emirini hikwalaho ka ku endla milorho leyi u vonaka leswaku wa lora vusiku byin’wana ni byin’wana?,2
"Hi ku ya hi ndzimana, mintlawa leyi tolovelekeke ni mintlawa ya le ka inthanete yi fana njhani?",2
"Hi ku ya hi ndzimana, i swiga swihi leswi nga riki xa ntiyiso hi mintlawa leyi tolovelekeke ni mintlawa ya le ka inthanete?",3
I yini leswi ku nga dzikiwiki eka swona eka leswi landzelaka hi mavonelo ya vanhu vo tsala marungula?,1
I yini eka leswi landzelaka leswi nga riki xitirhisiwa xa nawu wa ku veka swiyenge swa nkoka ku sungula?,2
I yini eka leswi landzelaka leswi nga hlamuseriki muxaka wa ku teka xifaniso wa 35mm?,3
"Hi ku ya hi ndzimana, loko vaendli va engetela swiyimo swa ku endla tilense, tilense ta ku tshineta ti antswisiwe njhani?",4
"Hi ku ya hi rungula leri nga eka ndzimana, swi nga endleka rini laha lense ya ku tshineta yi nga laviwaka ku tlula lense ya ku leha ka langutelo leri simekiweke?",3
I yini eka leswi landzelaka leswi nga riki nhlamuselo yo kongoma ya Dyondzo ya ku va swin’we ni Xikwembu?,4
"Hi ku ya hi ndzimana, i yini eka leswi landzelaka leyi nga riki eka Dyondzo ya ku va swin’we ni Xikwembu?",2
"Hi ku ya hi ndzimana, i va mani lava swi nga endlekaka leswaku va sungule rixaka ro rima?",1
"Hi ku ya hi ndzimana, vanhu lava hloteke swinyenyana leswi vuriwaka moas a ku ri vanhu vo sungula endhawini yihi?",2
Hi le ka swiyimo swihi laha ku tirhisiwa ka ndlela ya Pureland origami swi nga ta pfuna mupetsi?,3
I yin eka leswi landzelaka leswi nga hlamuseriki hi ku kongoma Pureland origami?,3
"Hi ku ya hi ndzimana, i ndhawu yihi leyi nga fambisaniki ni Muganga wa Indus Valley?",1
I yini eka leswi landzelaka leyi nga si vuriwa tanihi vito ra Nguva ya Koporo lowu ku nga vuriwa ha wona eka ndzimana?,2
"Hi ku ya hi ndzimana, i yini eka leswi landzelaka leswi tisaka swilo leswinene hi nkarhi wo leha?",1
"Hi ku ya hi ndzimana, i yini eka leswi landzelaka leswi munhu a nga ta swi rhangisa loko va dzike eka ku vuyeriwa hi ku hatlisa?",1
"Hi ku ya hi ndzimana, i mani loyi a nga hakelela xiphemo lexikulu xa swikoxo swa nyimpi?",2
I nkarhi wihi lowu nga fika ku nga si va nkarhi wa Titemplar?,1
I nkarhi wihi lowu nga fika endzhaku ka nkarhi wa Titemplar?,1
I vutshunguri kumbe maendlelo mahi lama nga si vuriwa tanihi lama nga tirhisiwa hi madokodela ni madokodela ya vuhandzuri hi nkarhi wa mfumo wa Roma?,4
"Hi ku ya hi ndzimana, i yini eka leswi landzelaka leswi ku nga swi vuriwa leswaku swi vangele nhluvuko eka swa vutshunguri hi nkarhi wa Mfumo wa Roma?",1
Ku kota ku vona ku titshege eka yini?,1
Tindlela leti hambaneke leti matihlo ma endliweke ha kona eka swivumbiwa swi titshege eka yini?,2
"Hi ku ya hi ndzimana, i swiga swihi mayelana ni Vusikh leswi nga kombisiki hi ku kongoma vukhongeri?",3
"Hi ku ya hi ndzimana, i yini eka leswi landzelaka leswi tekiwaka tanihi xiphemu-nkulu xa vukhongeri bya Vusikh?",1
"Hi ku ya hi ndzimana, vana lava nga ni Attention Deficit Disorder va tikeriwa ku dzikisa mianakanyo eka swilo swa ku fana ni?",1
"Hi ku ya hi ndzimana, ha yini vana lava nga ni Attention Deficit Disorder va katsekile eku tikhomeni hi ndlela leyi nga ni khombo?",4
"Hi ku ya hi rungula leri nga eka ndzimana, i yini eka leswi landzelaka leswi nga riki xikombiso xa ku dyondza ku ri karhi ku nyiketeriwa nseketelo?",3
I yini eka leswi landzelaka leswi nga hlamuseriki hi ku kongoma dyondzo ya ku dyondza ku ri karhi ku nyiketeriwa nseketelo?,4
"Hi ku ya hi ndzimana, i swihlawulekisi swihi swa MySpace leswi nga ta pfuna swichudeni leswi tikeriwaka ku hlaya?",1
"Hi ku ya hi ndzimana, i yini eka leswi landzelaka leswi nga riki xiphemu xa nhlamulo ya Krushchev eka mpfilumpfulu wa vatirhi?",1
I yini eka leswi landzelaka leswi nga riki xivangelo xa mpfilumpfulu a Poland?,1
"Hi ku ya hi ndzimana, i yini eka leswi landzelaka leswi nga khumbaka vuxaka exikarhi ka USSR na USA?",3
I yini eka leswi landzelaka leswi nga hlamuseriki hi ku kongoma xikongomelo xa ku rhumela rungula hi tinevhe eka miri hinkwawo?,3
I yini leswi nga kumiwaka eka Timbala-ntshava ta Giza?,1
A ku ri yini xikongomelo xa Xihondzo Lexikulu?,2
I mani la nga ni vutihlamuleri hi vutivi bya hina bya mutshiveri wa ndzilo loyi a nga lovisa tempele?,1
I swiga swihi leswi nga kongoma mayelana ni ku pfuxetiwa ka Tempele ya Artemis?,1
"Hi ku ya hi ndzimana, a ku ri rini ro sungula loko swivumbiwa swi famba hi milenge yimbirhi?",1
I swivumbiwa swihi eka leswi swa ku famba hi milenge yimbirhi nkarhi ni nkarhi?,4
Masocha ya le Jarimani ya le matini a ma ringeta ku fikelela yini hi Nyimpi ya Vumbirhi ya Msava?,2
"Hi ku ya hi rungula leri nga nyikeriwa eka ndzimana, i mani loyi a nga humelela ngopfu eka nyimpi ya vuthu ra le matini hi nkarhi wa Tsima ra Atlantiki N’walungu?",1
I yini leswi nga swi va kona loko Vaasiriya va sungula ku tirhisa vagadi va tihanci?,1
Tinyimpi leti tirhisaka vagadi va tihanci ti lwiwa njhani?,3
"Hi ku ya hi ndzimana, hi le kwihi laha u nge kumiki muaka-tiko la tolovelekeke wa Babilona?",3
I yini eka leswi landzelaka leswi a ku ri swa vaprista ntsena?,2
Xana Hosi Tutankhamun u ve ni ndhuma rini?,3
I yini leswi nga endla Hosi Tutankhamun a va hosi ya Egipta leyi tiviwaka swinene?,1
I yini leswi mutlhokovetseri Homer wa Mugriki a tsandzeka ku swi endla?,2
Hi wihi Mugriki loyi a nga ni ndhuma ya swin'wana handle ka vutsari?,3
Ndyangu wa Vaheveru a wu tirhisa nkarhi wa wona hi xitalo kwihi?,1
I yini leswi a swi nga ri swa nkoka eka ndyangu wa Vaheveru?,3
I yini eka leswi landzelaka leswi nga hlamuseriwangiki tanihi ku hambana exikarhi ka matiko ya Scandinavia?,1
I va mani lava nga tshama a Greenland ku sungula?,1
I ntlawa wihi lowu a wu rhandza ku dya swakudya swa vona wu nga tshamanga eswitulwini?,3
I yini eka leswi landzelaka leswi nga ta tshuka swi va xiphemu xa swakudya swa khale swa Varhoma?,4
"Hi ku ya hi ndzimana, i yini eka leswi landzelaka leswi ku nge endlekiki leswaku swi va ni nkucetelo lowu nga heriki?",2
"Hi ku ya hi ndzimana, i yini leswi rhangeleke tiko?",3
I swiga swihi leswi nga riki ntiyiso hi Drukgyal Dzong?,1
I swiga swihi leswi hlamuselaka hi ku kongoma mbuyelo wa ndzilo e Drukgyal Dzong?,1
I swiga swihi eka leswi landzelaka leswi nga riki ntiyiso hi Cambodia?,4
I swiga swihi eka leswi landzelaka leswi hlamuselaka hi ku kongoma ku hlaseriwa ka Cambodia?,1
I yini eka leswi landzelaka leswi khampani ya Dutch East India yi nga swi endlanga hi nkarhi wa vona le Taiwan?,3
Ntwanano wa le Shimonoseki wu simeke yini?,4
Mpimo wa pH ya khemikhali wu pimanetiwa njhani?,3
I yini leswi nga susiwa eka tiayoni ta hayidirojeni?,1
I swiga swihi eka leswi landzelaka leswi nga hlamuseriki hi ku kongoma ntlhambi wa tinghala?,1
I swiga swihi eka leswi landzelaka leswi nga hlamuseriki hi ku kongoma ku tikhoma ka tinghala?,2
Hi wihi muxaka wa swiharhi leswi ku tolovelekeke leswaku swidya mimpfundla?,3
Swimanga leswitsongo swi hlota yini eka leswi landzelaka?,1
I yini eka leswi landzelaka leswi nga riki xiphemu xa ndlela ya ku hlota ya ocelot?,2
I yini eka leswi landzelaka leswi nga hlamuseriki hi ku kongoma ocelot? ,4
I yini eka leswi landzelaka leswi nga riki vuswikoti lebyikulu bya yingwe?,1
"Hi ku ya hi ndzimana, i yini leswi nga ku hambana exikarhi ka tiyingwe ni tinghala?",2
"Hi ku ya hi ndzimana, Robert Hooke u endle yini emahlweni ka vutivi va dyondzo ya bayoloji?",1
Rito ro sungula ra “sele” ri vula yini?,3
"Hi ku ya hi ndzimana, swihari swo tala swi ni vuswikoti byo endla yini?",2
"Hi ku ya hi ndzimana, i yini leswi swihari swin’wana swi nga riki na swona?",3
I yini leswi pfunaka swimila eka fambiselo ra fothosinitesisi?,3
Vanhu va humesela yini ehandle leyi swimila swi yi hefumulaka?,4
"Hi ku ya hi ndzimana, i yini eka leswi landzelaka leswi nga swikombiso leswi nga sivelaka fambiselo ra ku tiendlekela ka swilo?",3
I swiga swihi eka leswi landzelaka leswi nga hlamuseriki hi ku kongoma fambiselo ra speciation? ,2
I xiphemu xihi xa mafambiselo ya ngati lama rhendzelekaka lexi tisaka ngati embilwini?,1
I tiphayiphi tihi letitsongo-tsongo eka mafambiselo ya ngati lama rhendzelekaka?,1
Vuswikoti bya switsotswana bya ku tumbela timpiko ta swona byi andzisa yini eka leswi landzelaka?,2
I yini eka leswi landzelaka leswi nga si vuriwa eka ndzimana tanihi xilo lexi khumbiwaka hi vuswikoti bya ku haha ka switsotswana?,3
I swihlawulekisi swihi leswi hi ntolovelo swi nga fambisaniki na tidayinasora?,1
I yini eka leswi landzelaka leswi nga tekiwiki tanihi xihlawulekisi xa swinyenyani ni ti dayinasora?,1
"Hi ku ya hi ndzimana, i xiphemu xihi xa swimila swa ncindzu lexi ku nga endlekaka leswaku Triceratop yi xi dya?",1
"Hi ku ya hi ndzimana, i yini eka leswi landzelaka leswi Triceratop swi nga endlekaka leswaku yi swi dya? ",2
"Hi ku ya hi ndzimana, i yini eka mintlangu leyi landzelaka leyi swi nga endlekaka leswaku yi va leyi rhandziwaka ngopfu eswifundzheni swa le N’walungu ya Italiya?",1
"Hi ku ya hi rungula leri nga nyikeriwa eka ndzimana, i ntlangu wihi eka leyi landzelaka lowu nga hlula ku va tinghwazi ta misava eItaliya?",1
Hi le ndzhaku ka xiendlakalo xihi laha swiphemu swin’wana swa Luxembourg swi nga va Belgium?,2
I yini eka leswi landzelaka leswi nga khumba vukala-tlhelo bya Luxembourg?,1
I swikwere-khilomitara swingani swa ndhawu hinkwayo ya Turkey le Yuropa?,4
"Hi ku ya hi ndzimana, Turkey yi lehe timayili tingani?",4
Ririmi ra Xilatin ri tirhiseriwa yini eka Vatican City?,1
"Le Vatican City, Xintariyani a xi tirhisiweli yini?",1
"Hi ku ya hi ndzimana, i yini eka leswi landzelaka leyi vuyeriwaka eka ku hlanganisa mimpfumawulo eka tikhompyutha ta xiyimo xa le henhla?",1
"Hi ku ya hi ndzimana, hi ku tala ka makaya ya le ka ndhawu yihi lama nga ni swihambukelo swo tirhisa mati?",1
Hi le ka tindhawu tihi eka leti landzelaka laha ku nga kumiwa soreji ya xiyimo xa le henhla?,1
I yini eka leswi landzelaka leswi endlaka munhu loyi a tswiririkaka eayisini a jika?,1
"Hi ku ya hi ndzimana, i yini eka leswi landzelaka leswi hlamuselaka hi ku kongoma ku goveka ka nsimbi ya xilo xa ku tswiririka eayisini xa masiku lama?",1
"Hi ku ya hi ndzimana, i yini fambiselo ra ku pfumelela tiathomu ku susa matimba lama engetelekeke lama ti ma kumeke eka rivoningo?",4
I yini lexi vangaka leswaku athomu yi humesa fothoni?,2
"Hi ku ya hi ndzimana, i yini eku heteleleni loku nga ta vanga leswaku rivoni ri tshika ku tirha?",3
I yini eka leswi landzelaka leswi ku nga endlekaka leswaku swi va ni khombo ku swi khoma loko u cinca rivoni?,1
"Hi ku ya hi ndzimana, ku endleka yini loko ku hambanisiwa nyutliliya?",2
I yini eka leswi landzelaka leswi kombaka ku fonela munhu wa le kule laha Misaveni,1
I yini eka leswi swa ku tirhiseriwa ku veka thelesikopi le mpfhukeni?,2
I yini lexi faneleke xi xiyiwa hi xiendlakalo lexi fambaka bya xirhendzevutani leswaku u fungha ndlela leyi nkarhi wu fambaka ha yona?,2
"Hi ku ya hi ndzimana, i xiphemu xihi xa xiendlakalo lexi nkarhi u tirhiseriwaka ku swi ringanisa?",2
"Hi ku ya hi ndzimana, i yini eka leswi landzelaka leswi tekiwaka tanihi lexi tolovelekeke hi mudyandzhaka wa xiluvelo?",2
"Hi ku ya hi rungula leri nga nyikeriwa eka ndzimana, Charles a ku ri wa masungulo wa ku endla yini?",3
I tiko rihi laha nxaxamelo wa swikepe wa Trygvasson a wu huma kona?,4
Hi le ka nkarhi wihi eka matimu laha Jarimani a yi ri ni nkucetelo wa ndhavuko lowukulu eka Estonia?,4
Ririmi ra Estonia ri kuceteriwe hi yini?,1
"Hi ku ya hi ndzimana, nhlayo ya vanhu lava vulavulaka Xihindi yi cinca-cinca hi ku ya hi xivangelo xihi?",1
I swiga swihi eka leswi landzelaka leswi nga ntiyiso mayelana ni tindzimi ta Xihindi na Xiurdu?,1
I yini eka leswi landzelaka leswi nga riki ntiyiso hi letere ra Hangeul?,2
Letere ra Hunmin Jeongeum eku heteleleni ri cinciwile ri va yini?,2
"Hi ku ya hi ndzimana, i tindzimi tihi leti nga kuceteriwa hi Xisanskrit?",2
"Hi ku ya hi ndzimana, ku tirhisiwa ka Xisanskrit ku pfe ku nyamalala hikwalaho ka yini?",4
"Hi ku ya hi ndzimana, i swiga swihi eka leswi landzelaka leswi kongomeke malunghana ni nkoka-misava wa lo?",2
"Hi ku ya hi ndzimana, i swiga swihi eka leswi landzelaka leswi hlamuselaka hi ku kongoma leyara ya le handle ya N’weti?",1
