question,gemma3_answer
"Kas fragmentā netiek minēts kā elements, ko varētu asociēt ar viduslaiku pilīm?",1
"Kas no minētā nav norādīts fragmentā kā smarža vai skaņa, ko var sajust pilsdrupās?",3
Kas no minētā ir pareizs Kirbi Mukslo pils raksturojums?,2
Kura no minētajām Kirbi Mukslo pils būvniecības iezīmēm ir uzskatāma par netipisku fragmentā aprakstītajā laika periodā?,1
"Saskaņā ar fragmentu — kas no minētā būtu vislabākais, lai skrējējs sagatavotos gaidāmajai sezonai?",4
Saskaņā ar fragmentu — kas no minētā ir absolūti nepieciešams pirmklasīgam pusjūdzes skrējējam?,2
Ko no minētā atlēts nevar panākt tikai ar pareizu uzturvielu uzņemšanu?,3
"Saskaņā ar fragmentu — kas no minētā netiek ieteikts kā veids, kādā jaunajiem atlētiem vairāk izbaudīt sportošanu?",2
Saskaņā ar fragmentu — kāpēc vidējo distanču skrējējs varētu iegādāties dārgākas inventāra lietas?,1
Saskaņā ar fragmentu — kas ir nepieciešams vidējo distanču skriešanai?,3
Kas atklāja kodolmagnētisko rezonansi? ,3
Kurā gadā tika piešķirts pirmais patents medicīniskās rezonanses attēlveidei? ,2
"Saskaņā ar fragmentu — ko cilvēkiem ir būtiski izprast, lai interpretētu citu fiziskās darbības?",2
Saskaņā ar fragmentu — ko izpratne par nodomiem palīdz cilvēkiem darīt?,1
Saskaņā ar fragmentu — kas no minētā ir pareizs kopsavilkums par mākslīgā intelekta galveno mērķi?,4
Saskaņā ar fragmentu — ar ko bieži vien tiek saistīts mākslīgais intelekts?,3
Saskaņā ar fragmentu — kura no minētajām ir cilvēka ar konverģentu domāšanas veidu stiprā puse?,4
"Saskaņā ar fragmentu — kas no minētā nav uzskatāms par tādu, kas ir konverģentā domāšanas veida uzmanības centrā?",2
Saskaņā ar fragmentu — kura no minētajām nav uzskatāma par mikro izteiksmi?,4
Kurš no minētajiem izteikumiem par mikro izteiksmēm nav pareizs?,3
Kas no minētā kļuva svarīgāks Renesanses iespaidā? ,3
Uz ko no minētā tika likts mazāks uzsvars Renesanses iespaidā?,1
Kas no minētā neraksturo motivāciju interneta izmantošanai pastāvīgās attiecībās?,3
Kas no minētā neraksturo motivāciju lietot internetu personiskai iesaistei?,3
Kad Rietumeiropa beidza būtiski paļauties uz ietekmēm un sāka attīstīt savu stilu?,1
Kā rezultātā apģērba sastiprināšanai sāka izmantot pogas? ,3
Saskaņā ar fragmentu — kas no minētā ir uzskatāms par dzīvotspējīgu ilgtermiņa risinājumu vides problēmām?,3
Saskaņā ar fragmentu — kurš no minētajiem risinājumiem nav uzskatāms par vides problēmu simptomātisku ārstēšanu?,2
"Kurā valstī notika pirmais karš Eiropā, kura centrālais jautājums bija spēku samērs, nevis reliģiskais konteksts?",4
Kurš karš reizēm tiek dēvēts par pēdējo reliģisko karu?,1
Kurš no minētajiem katoļu baznīcas aspektiem nenonāca zem lupas?,1
Saskaņā ar fragmentu — kurš tika nogalināts Versaļā?,4
Ko no minētā pūlis neuzspieda karalim ar karalieni?,2
Kas no minētā nebija Lielbritānijas neparastās jūras kara stratēģijas rezultāts?,3
Kurš apgalvojums pareizi neapraksta Lielbritānijas jūras blokādi pret Vāciju?,4
Saskaņā ar fragmentu — kam ir vislielākā iespēja saslimt ar multiplo sklerozi?,1
"Saskaņā ar fragmentu — ar ko saistīts lielāks atbalsts bija vajadzīgs dalībniekiem, kuri piedalījās regulāros treniņos?",1
Saskaņā ar fragmentu — kā parasti spēlē paukošanu?,4
Saskaņā ar fragmentu — kas no minētā ir spēcīgākais iekšējās saindēšanās indikators?,4
"Saskaņā ar fragmentu — kas ir atbilstoša pirmā darbība, novērtējot upuri?",1
Kurš no minētajiem apgalvojumiem pareizi neatspoguļo upura pārbaudes procesu?,1
Kuras no Franču revolūcijas sekmētajām izmaiņām būtiski ietekmēja strādnieku kārtas pilsoņus?,2
"Uz ko, vismazāk ticams, balstījās panākumi militārajā un citās jomās pēc Franču revolūcijas?",2
"Kurš no sabiedriskajiem pakalpojumiem, kā tiek apgalvots, izraisa visvairāk neapmierinātības attīstītajās valstīs?",3
Saskaņā ar fragmentu — ko var teikt par sabiedriskā transporta sistēmām?,3
Saskaņā ar fragmentu — ko no minētā var būt grūti novērtēt autovadītāju neparedzamības dēļ?,4
"Ko no minētā izmanto, matemātiski atveidojot satiksmes plūsmu?",4
Ko Heršijs un Čeiss izmantoja DNS implantēšanai? ,4
No kā ir atkarīga spēja nodot mutāciju pēcnācējiem?,1
Pamatojoties uz fragmentā sniegto informāciju — uz ko nebalstās mutāciju dažādā ietekme?,1
"Kas no minētā nebija iemesls tam, ka senajās kultūrās audzēja kazas?",3
Golfa mērķis ir panākt vismazāko...,2
Kurā golfa laukuma vietā zāle tiek nopļauta īsāka?,2
Kas ir tipisks eksperimenta nolūks?,1
Saskaņā ar fragmentu — kas nepalīdz virzīt zinātnisko pētniecību?,1
Saskaņā ar fragmentu — kurš apgalvojums par virpuļviesuļiem nav patiess?,3
Saskaņā ar fragmentu — kurš no minētajiem apgalvojumiem pareizi apraksta lielāko daļu virpuļviesuļu?,4
Ko no minētā cilvēki sāka darīt 16. gadsimtā?,4
"Cik ilgi cilvēki ir palielinājuši objektu attēlus, izmantojot palielināmos stiklus?",3
Saskaņā ar fragmentu — ko Muhameda ala vēsta par viņa garīguma praksi vai vērtībām?,1
Saskaņā ar fragmentu — kam vispirms izmantoja dzelzi?,4
Saskaņā ar fragmentu — kāpēc koka riteņus aizstāja ar dzelzs riteņiem?,4
Saskaņā ar fragmentu — kas raksturoja romantisma perioda cilvēkus?,2
Kurš no minētajiem apgalvojumiem neataino tehnoloģiskā determinisma pamatideju? ,1
Saskaņā ar fragmentu — kas no minētā nav saistīts ar loka pavilkšanu?,1
Saskaņā ar fragmentu — kas no minētā ir saistīts ar maigāku skaņu?,3
Kam no minētā atbilstoši fosilijām pakāpeniski pielāgojās rokas?,1
Kas no minētā pareizi apraksta šimpanzes falangas? ,3
No kura kopuma atlase noņem jauno ģenētisko variāciju?,4
Kurš process atbild par ģenētiskās variācijas pievienošanu?,3
"""Pamatojoties uz fragmentā sniegto informāciju, — ko no minētā primātam vajadzētu ēst, lai atrisinātu """"""""proteīna problēmu""""""""?""",2
Saskaņā ar fragmentu — kuru no minētajām problēmām neizraisa neaizvietojamo aminoskābju trūkums?,1
Kā noteiktas subkultūras pārstāvji bieži vien uzsver savu piederību grupai?,4
"Saskaņā ar fragmentā izklāstīto teoriju — kas varētu notikt ar bērnu, kurš pieder rasu minoritātei, par kuru ir izveidojies stereotips, ka tai raksturīga draudīga uzvedība?",2
Saskaņā ar fragmentu — ko no minētā varētu ietekmēt bērna zināšanas par rasu stereotipiem?,2
"""Saskaņā ar fragmentu — kas no minētā, visticamāk, nav savietojams ar """"""""savvaļas"""""""" bērna audzināšanu?""",2
"""Saskaņā ar fragmentu — kas no minētā pareizi raksturo bērnu """"""""savvaļas"""""""" uzvedību?""",2
Saskaņā ar fragmentu — kura no minētajām praksēm neatbilst pašnodrošinājuma lauksaimniecībai?,2
Kas no minētā pareizi raksturo pašnodrošinājuma lauksaimniecības praksi?,4
Kurai tūrisma kategorijai atbilstu muzeja apmeklējums?,3
Saskaņā ar fragmentu — kāda varētu būt izklaides tūristu prioritāte?,2
"Kas fragmentā minēts kā aspekts, kas palīdzēja mazināt bailes no pārmaiņām vietējā baznīcā?",1
Saskaņā ar fragmentu — kā varētu palīdzēt izpratnes iegūšana par paša vēsturi?,1
Kurš no minētajiem apgalvojumiem pareizi raksturo postmoderno pieeju mācībām?,4
Kurš no minētajiem apgalvojumiem pareizi neraksturo postmoderno pieeju mācībām?,2
Kurš no minētajiem aspektiem pēc mērķtiecīgas pamošanās normāla miega laikā kavēs miega pārtraukšanas procesu?,1
Kurš no minētajiem apgalvojumiem pareizi neraksturo miega pārtraukšanu?,4
"Kas tiek palielināts, ja smadzenes biežāk mēģina sapņot mākslīgi izraisītus sapņus?",4
Kuru no minētajām negatīvajām ietekmēm uz ķermeni varētu radīt bieži mākslīgi izraisītie sapņi?,2
Saskaņā ar fragmentu — kas ir kopīgs parastajām un virtuālajām komandām?,1
Saskaņā ar fragmentu — kurš apgalvojums par fiziskajām un virtuālajām komandām nav patiess?,1
"Kas no minētā nav aspekts, ap ko centrējas satura teorijas?",1
Kas no minētā nav trešo daļu likuma objekts?,2
Kas no minētā neraksturo 35 mm fotogrāfijas formātu?,3
"Saskaņā ar fragmentu — kā ir uzlabojušies tālummaiņas objektīvi, ražotājiem uzlabojot ražoto objektīvu kvalitāti?",3
"Pamatojoties uz fragmentā sniegto informāciju, — kad tālummaiņas objektīvam būtu priekšroka iepretim pamata objektīvam?",1
Ko no minētā nevarētu uzskatīt par pareizu misticisma aprakstu?,4
Saskaņā ar fragmentu — kas no minētā nav misticisma centrā?,2
"Saskaņā ar fragmentu — kas, iespējams, sāka lauksaimniecības sabiedrību?",3
"Saskaņā ar fragmentu — kuras vietas pirmie iedzīvotāji bija cilvēki, kas medīja moa?",2
Kādā gadījumā locītājam būtu noderīga „Pureland” origami metode?,4
Kas no minētā pareizi neraksturo „Pureland” origami metodi?,1
Saskaņā ar fragmentu — kura no vietām netiek saistīta ar Indas ielejas civilizāciju?,3
"Kas no minētā nav nosaukts kā iespējamais bronzas laikmeta civilizācijas nosaukums, par ko rakstīts fragmentā?",1
Saskaņā ar fragmentu — kas no minētā dod labumu ilgtermiņā?,1
"Saskaņā ar fragmentu — kam no minētā varētu dot priekšroku kāds, kurš koncentrējas uz tūlītēju labumu?",4
Saskaņā ar fragmentu — kas sedza būtisku daļu kara izdevumu?,4
Kurš laika periods bija pirms templiešu laikmeta?,3
Kurš laika periods nāca pēc templiešu laikmeta?,1
"Kura no ārstēšanas vai medicīnas procedūrām nav norādīta kā tāda, kuru Romas impērijas laikā būtu izmantojuši ārsti un ķirurgi?",1
Saskaņā ar fragmentu — kas no minētā nav piedēvējams Romas impērijas laika sasniegumiem medicīnas jomā?,3
No kā ir atkarīga spēja redzēt?,1
No kā ir atkarīgas acs konstrukcijas variācijas dažādu organismu vidū?,2
Saskaņā ar fragmentu — kurš no apgalvojumiem par sikhismu pareizi neraksturo šo reliģiju?,2
Saskaņā ar fragmentu — kas no minētā ir uzskatāms par sikhu ticības sistēmas galveno aspektu?,1
Saskaņā ar fragmentu — uz ko bērniem ar uzmanības deficīta traucējumiem varētu būt grūtības koncentrēties?,1
Saskaņā ar fragmentu — kāpēc bērni ar uzmanības deficīta traucējumiem ir tendēti nodoties riskantai uzvedībai?,4
Pamatojoties uz fragmentā sniegto informāciju — kurš no šiem nav balstīšanas piemērs?,3
Kas no minētā pareizi neraksturo balstīšanas koncepciju?,3
"Saskaņā ar fragmentu — kura no MySpace iezīmēm varētu palīdzēt studentiem, kuriem ir problēmas ar lasīšanu?",1
Saskaņā ar fragmentu — kas no minētā nebija daļa no Hruščova reakcijas uz strādnieku nemieriem?,3
Kas no minētā nebija iemesls nemieriem Polijā?,4
Saskaņā ar fragmentu — kas no minētā neietekmēja attiecības starp PSRS un ASV?,2
Kas no minētā pareizi neraksturo mērķi nervu impulsu nosūtīšanai pa ķermeni?,1
Kas atrodas Gīzas plato?,4
Kāpēc tika celta Lielā piramīda?,2
"Kam pateicoties, mēs zinām par dedzinātāju, kurš iznīcināja templi?",3
Kurš no apgalvojumiem ir pareizs attiecībā uz Artemīdas tempļa atjaunošanu?,2
"Saskaņā ar fragmentu — kas bija agrākais laiks, kad kāda suga varēja būt staigājusi uz divām kājām?",1
Kuri no šiem īpatņiem regulāri staigāja uz divām kājām?,2
Ko Vācijas kara flote mēģināja panākt 2. Pasaules kara laikā?,2
"Pamatojoties uz fragmentā sniegto informāciju, — kam vislabāk veicās jūras karā Ziemeļatlantijas kampaņas laikā?",1
"Kas nepastāvēja laikā, kad asīrieši ieviesa kavalērijas izmantošanu?",1
Kā tiek izcīnītas kaujas ar kavalērijas palīdzību?,3
Saskaņā ar fragmentu — kur nevarēja sastapt vidusmēra babilonieti?,4
Kas no minētā bija paredzēts tikai priesteriem?,2
Kad faraons Tutanhamons kļuva slavens?,3
Kas padarīja faraonu Tutanhamonu par plaši zināmu ēģiptiešu faraonu?,1
Ko nevarēja grieķu dzejnieks Homērs?,2
"Kurš slavens grieķis ir zināms par sasniegumiem jomā, kas nav literatūra?",3
Kur ebreju ģimene pavadīja lielu daļu laika?,1
Kas ebreju ģimenei nebija tik svarīgs?,3
"""Kas no minētā netiek raksturots kā atšķirība starp """"""""skandināvu"""""""" valstīm?""",2
Kas bija pirmie Grenlandes iedzīvotāji?,1
Kura grupa deva priekšroku ēšanai bez krēsliem?,3
Kas no minētā nebija atrodams seno romiešu banketos?,4
"Saskaņā ar fragmentu — kam no minētā, visticamāk, nav ilgstoša ietekme?",2
Saskaņā ar fragmentu — kas ir nācijas priekštecis?,3
Kurš no apgalvojumiem par Drukgyal Dzong nav patiess?,1
Kurš apgalvojums pareizi raksturo sekas pēc Drukgyal Dzong ugunsgrēka?,1
Kurš no minētajiem apgalvojumiem par Kambodžu ir patiess?,4
Kurš no minētajiem apgalvojumiem pareizi apraksta iebrukumus Kambodžā?,4
"Ko no minētā Holandes Austrumindijas kompānija nedarīja laikā, kad tā atradās Taivānā?",4
Kas tika noteikts ar Šimonoseki līgumu?,4
Kā tiek mērīts ķīmiskas vielas pH līmenis?,3
Kas tika atdalīts no ūdeņraža joniem?,4
Kurš no minētajiem apgalvojumiem pareizi neraksturo lauvu baru?,3
Kurš no minētajiem apgalvojumiem pareizi neraksturo lauvu uzvedību?,4
Kāda veida plēsēju upuri bieži vien ir truši?,3
Ko no minētā parasti medī mazāki kaķi?,1
Kas no minētā nav daļa no ocelota medību metodes?,4
Kas no minētā pareizi neraksturo ocelotus? ,3
Kas no minētā nav uzskatāma par tīģeru lielāko priekšrocību?,2
Saskaņā ar fragmentu — kāda ir atšķirība starp tīģeriem un lauvām?,2
Saskaņā ar fragmentu — ko Roberts Huks paveica pirms citiem biologiem?,1
No kā ir cēlies vārds „šūna”?,2
Saskaņā ar fragmentu — ko spēj vairums dzīvnieku?,2
Saskaņā ar fragmentu — kā nav dažiem dzīvniekiem?,3
Kas palīdz augiem fotosintēzes laikā?,4
"Ko cilvēki izelpo, bet augi ieelpo?",4
Saskaņā ar fragmentu — kurš no minētajiem piemēriem kavē evolūcijas procesu?,1
Kurš no minētajiem apgalvojumiem pareizi neapraksta speciācijas procesu? ,1
Kura asinsrites sistēmas daļa virza asinis uz sirdi?,4
Kuri asinsrites asinsvadi ir vismazākie?,1
Ko no minētā palielina kukaiņa spēja salocīt spārnus uz aizmuguri?,2
"Kas no minētā nav fragmentā norādīts kā aspekts, ko ietekmē kukaiņa spēja lidot?",2
Kuras no minētajām īpašībām parasti netiek saistītas ar dinozauriem?,2
Kura no minētajām īpašībām parasti netiek uzskatīta par kopīgu putniem un dinozauriem?,3
"Saskaņā ar fragmentu — kuru no palmpaparžu daļām triceratopsi, iespējams, varēja ēst?",2
"Saskaņā ar fragmentu — ko no minētā triceratopsi, visdrīzāk, ēda? ",2
"Saskaņā ar fragmentu — kurš no minētajiem sporta veidiem, iespējams, ir ļoti populārs Itālijas pašos ziemeļu reģionos?",3
"Balstoties uz fragmentā sniegto informāciju, — kurā no minētajiem sporta veidiem Itālija kļuva par pasaules čempioni?",1
Pēc kāda notikuma noteiktas Luksemburgas daļa tika pievienotas Beļģijai?,2
Kurš no minētajiem notikumiem ietekmēja Luksemburgas neitralitāti?,1
Cik kvadrātkilometru no Turcijas kopējās platības atrodas Eiropā?,4
Saskaņā ar fragmentu — aptuveni cik jūdžu gara ir Turcija?,4
Kam Vatikānā tiek lietota latīņu valoda?,1
Kam Vatikānā netiek lietota itāļu valoda?,3
Saskaņā ar fragmentu — kam no minētā palīdz skaņas miksēšana sarežģītos datoros?,1
Saskaņā ar fragmentu — kurā vietā gandrīz katrā mājā bija ūdensklozeta tualetes?,1
Kurā no minētajām vietām tika atrastas sarežģītas kanalizācijas sistēmas?,2
Kas no minētā izraisa slidotāja pagriezienu?,1
Saskaņā ar fragmentu — kas no minētā pareizi raksturo mūsdienu slidas asmens iedobumu?,3
"Saskaņā ar fragmentu — kāds process nodrošina to, ka atomi atbrīvojas no papildu enerģijas, kuru tie saņem no gaismas?",4
Kas stimulē atomu izstarot fotonu?,2
Saskaņā ar fragmentu — kādēļ spuldze galu galā beidz darboties?,3
"Kam no minētā varētu būt bīstami pieskarties, nomainot spuldzi?",3
"Saskaņā ar fragmentu — kas notiek, kad kodols sadalās?",2
Kas no minētā atstaro tālsarunas atpakaļ uz Zemi?,2
"Kas no minētā tiek izmantots, lai kosmosā uzstādītu teleskopu?",2
"Kas būtu jāņem vērā par ciklisku notikumu, lai konstatētu laika paiešanu?",2
Saskaņā ar fragmentu — kāda notikuma aspekta salīdzināšanai tiek izmantots laiks?,1
Saskaņā ar fragmentu — kas no minētā ir uzskatāms par tipisku troņmantniekam?,2
Pamatojoties uz fragmentā sniegto informāciju — ko Čārlzs izdarīja pirmais?,3
No kuras valsts bija Trigvasona flote?,4
Kurā laikā Vācijai bija spēcīga kultūras ietekme uz Igauniju?,3
Kas ietekmēja igauņu valodu?,2
"Saskaņā ar fragmentu — pamatojoties uz kuru faktoru, svārstās to cilvēku skaits, kas runā hindi kā dzimtajā valodā?",1
Kurš no minētajiem apgalvojumiem par hindi un urdu valodām ir patiess?,2
Kurš no minētajiem faktiem par Hangila alfabētu nav pareizs?,1
"""Ar ko beigās tika aizstāts alfabēts """"""""Hunmin Jeongeum""""""""?""",2
Saskaņā ar fragmentu — kuras valodas ir ietekmējis sanskrits?,4
Saskaņā ar fragmentu — kādēļ mazinājās sanskrita lietošana?,4
Saskaņā ar fragmentu — kurš no minētajiem apgalvojumiem ir pareizs attiecībā uz gravitāciju uz Jo?,2
Saskaņā ar fragmentu — kurš no minētajiem apgalvojumiem pareizi raksturo Mēness ārējo slāni?,2
Saskaņā ar fragmentu — kur Mēness garoza ir visbiezākā?,3
Saskaņā ar fragmentu — kam no minētā tic daži cilvēki?,3
Kas kļūst retinātāks tālāk no Saules centra?,3
Saskaņā ar fragmentu — kura Saules daļa ir redzama no Zemes?,3
Kurš no minētajiem novērojumiem palīdzēja apstiprināt Kopernika teoriju?,1
Ko no minētā Galileo Galilejs novēroja 1610. gadā?,2
Saskaņā ar fragmentu — no kurienes Amazone saņem ūdeni?,1
Kura īpašība netiek piedēvēta Amazonei?,1
Kurā no fragmentā minētajām darba jomām ir nodarbināts vismazākais skaits venecuēliešu?,3
Saskaņā ar fragmentu — kurā no minētajiem sektoriem ir nodarbināts lielākais skaits venecuēliešu?,1
Saskaņā ar fragmentu — ko sakausēšanās dēļ var darīt zvaigznes?,1
Ko no minētā varētu ražot derīgs kodoltermiskais reaktors?,4
Kas veido ūdens savienojumu?,4
"Kas nemainās, ūdenim mainot formas?",1
"Saskaņā ar fragmentu — kura no minētajām nebija problēma trīspadsmit valstīs, kad tur mēģināja ieviest noteiktus likumus?",1
Saskaņā ar fragmentu — kurš apgalvojums pareizi raksturo centrālās valdības stāvokli Revolūcijas kara laikā?,3
Kā ir rakstīti vārdi Neatkarības deklarācijas otrā pusē?,3
Ar ko ir pazīstama Singapūra?,1
Kas ir „Vanda Miss Joaquim”?,2
"Saskaņā ar fragmentu — kuru no Gīzas piramīdu īpašībām, iespējams, neapbrīnoja Jaunās valsts ēģiptieši?",1
Saskaņā ar fragmentu — no kurienes zālēdāji ieceļo lietavu dēļ?,3
Saskaņā ar fragmentu — no kurienes zālēdāji dodas prom kaut kad ap aprīli?,2
"""Operācija Jūraslauva"""""""" bija iebrukums kurā valstī?""",2
Kā Vācija sauca uzbrukumu Lielbritānijai?,2
Kas nav minēts kā vajadzīgs solis Itālijas plānā ieņemt Āfrikas valstis?,2
Saskaņā ar fragmentu — kas tika uzskatīts par Itālijas primāro kara mērķi?,1
Kas izveidoja draudzīgas attiecības ar iebrucējiem?,2
"""Kas bija operācijā """"""""Dragūns"""""""" iesaistītie sabiedrotie?""",1
Kuras tehnoloģijas izstrādes dēļ zemūdenes sāka pārvietoties zem ūdens?,4
Kurā jomā zemūdenēm pirmās lietošanas laikā bija ierobežots diapazons?,3
Saskaņā ar fragmentu — kas pārkāpa līgumu? ,4
Ko no minētā neveica Sarkanā armija?,3
Kas notika ar Itālijas Desmitās armijas galveno inženieri?,3
Kur tika nogalināts Italo Balbo?,4
Saskaņā ar fragmentu — kura no minētajām metodēm ir būtiska Tibetas meditācijas daļa?,3
Saskaņā ar fragmentu — kā tiek aktivizētas čakras Tibetas meditācijas „centrā”?,2
Kurš programmā dziedāja otro slavinošo dziesmu?,4
Saskaņā ar fragmentu — kurš dziedāja slavinošo dziesmu ēdiena pasniegšanas laikā?,1
Kas bija vakara priekšpēdējais priekšnesums?,1
Kādas tautības ir Alesandro Safina?,4
Saskaņā ar fragmentu — kurš no minētajiem apgalvojumiem nav patiess?,1
Saskaņā ar fragmentu — kurš izteicās par nepatīkamo karstumu?,2
Kur cunami laikā pazuda elektrība?,1
Saskaņā ar fragmentu — kā elektrības padeves pārtraukums ietekmēja Tongu?,4
"Kad policisti varēja izmantot savus ātruma radarus, lai noteiktu Džonija Rīda braukšanas ātrumu?",1
Saskaņā ar fragmentu — kādēļ Jaunzēlandes policijai bija grūtības noteikt Džonija Rīda ātrumu?,2
Cik tālu no Būtes atradās zemestrīces centrs?,2
Kas notika Abugraibas dumpja laikā?,4
Kāpēc Irākas cietums ieguva bēdīgu slavu? ,4
"""Kāda veida pasākums bija paredzēts """"""""Maui kara memoriālajā"""""""" stadionā?""",3
Kas vēlāk sniedza skaidrojumu par pasākuma atcelšanu?,2
"Kas, kā uzskata vairāki Biškekas iedzīvotāji, bija atbildīgi par marodierismu?",3
Kas vainoja marodierismā protestētājus no dienvidiem?,1
Kad pieauga „Ring” pārdošanas apjomi?,1
Kad Džeimijs Siminofs izlēma dibināt „Ring”?,1
Kādās rubrikās katra „Reading Rainbow” sērija sniedza ieteikumus bērniem?,4
Kas varēja veicināt seriāla „Reading Rainbow” atcelšanu?,1
Kas no minētā nebija arguments no Amsterdamas pilsētas amatpersonu un muzeja puses attiecībā uz koku?,2
"Pēc RSPCA galvenā inspektora domām, attiecībā uz kuru no minētajiem pārbaudēm vajadzētu būt ikdienas praksei?",4
Saskaņā ar fragmentu — kas varētu stiprināt dzīvnieku labturības nozīmīgumu Austrālijas lopkautuvju darbinieku acīs?,1
Saskaņā ar fragmentu — kāda bija arestētās personas nodarbošanās?,1
"Saskaņā ar fragmentu — cik upuriem tika rīkotas bēres, kamēr izplatījās ziņas par vēl vienu arestu?",2
"Kura valsts, reaģējot uz protestiem, pārtrauca parakstītā ACTA līguma ratificēšanu?",2
Saskaņā ar fragmentu — kura no minētajām valstīm izlēma atlikt pievienošanos ACTA?,4
Cik cilvēku tikuši ievainoti iPod pārkaršanas negadījumos?,1
"Kas apgalvoja, ka pārkaršanas negadījumi nebija sevišķi būtiski?",4
"""Pēc Stīva Džobsa teiktā viņa runā — ko """"""""Apple"""""""" izgudros no jauna?""",2
Kāds bija Stīva Džobsa divu stundu garās runas mērķis?,3
Par ko Kristina Fernandeza de Kiršnere paziņoja Argentīnas teātrī?,1
Kur Kristina Fernandeza de Kiršnere paziņoja par savu nodomu kandidēt?,2
"""Kādi bija ACMA atklājumi saistībā ar """"""""Lielo Brāli""""""""?""",1
"Kādiem parametriem ir jāatbilst plašsaziņas līdzekļiem, lai tos uzskatītu par interneta saturu?",2
Kurš ir Austrālijas Liberālās partijas līderis?,1
Kāpēc Austrālijā jau nav kodolenerģijas nozares?,4
Kurš slēpotājs sacentās ar pavadoņa palīdzību?,3
"Kura no valstīm finišēja 10. vietā supergigantā, „sievietes stāvus” klasē?",1
Saskaņā ar fragmentu — kurš no apgalvojumiem par Bleiku nav pareizs?,2
Saskaņā ar fragmentu — kas no minētā nenotika ar Bleiku?,3
Kam netiks izmantots ANO globālās sasilšanas fonds?,1
Saskaņā ar fragmentu — ko cer saglabāt ANO?,3
"Par ko no minētā, saskaņā ar Albertu Mučangu, vēl vajadzēja vienoties?",3
Saskaņā ar fragmentu — kāpēc tirdzniecība var sākties jūlijā?,2
Saskaņā ar fragmentu — par ko „The Atlanta Journal-Constitution” apsūdzēja izglītības darbiniekus?,3
"Pamatojoties uz fragmentā sniegto informāciju, — kas nebija minēts „The Atlanta Journal-Constitution” ziņojumā?",3
Saskaņā ar fragmentu — kāda informācija ir zināma pēc spridzināšanas?,2
"""Cik mačos Hesus ir spēlējis kopš pievienošanās """"""""Manchester City"""""""" 2017. gadā?""",4
Par pievienošanos kuram klubam Hesus saņēma £27 miljonu samaksu?,1
Kurš apgalvojums par hosteļa viesiem nav patiess?,4
Saskaņā ar fragmentu — kurš no minētajiem apgalvojumiem ir patiess?,3
Saskaņā ar fragmentu — kāda informācija par sadursmi nav neskaidra?,1
Saskaņā ar fragmentu — kas vēl ir jānosaka attiecībā uz sadursmi?,4
Saskaņā ar fragmentu — kuru vietu Batens savulaik ieņēma bagātāko amerikāņu sarakstā?,3
Kam no minētā Batens veica ziedojumus?,2
Kas nav iekļauts gubernatora Arnolda Švarcenegera parakstītajā likumprojektā?,3
Saskaņā ar fragmentu — kurš nedzirdēja visu sacīto?,3
Saskaņā ar fragmentu — ko no minētā Millers patiešām pieredzēja noklausīšanās laikā?,2
Kurš ierosināja pārskatīt Likumu par tīru gaisu?,3
"Kurš uzskatīja, ka Likums par tīru gaisu tiek izmantots kā pirmsvēlēšanu triks?",4
"Ko izveidoja ciānurīnskābe un melamīns, kad tie reaģēja viens ar otru kaķu urīnā?",3
