question,gpt_reply
Ingabe amadijithi aneziqu ezimbili kubuye kubhekiselwe kuwo ngokuthini?,A: ama-bit
Ikuphi okulandelayo okungekho emushweni okuyisisekelo okuzuzisa abafundi ekutholeni ulwazi?,B: Ukuncipha ehlukunyezweni otanga
Yikuphi okulandelayo abafundi bangathola khona ulwazi lokubakhuthaza ukuba bathuthukise ikhono labo lokubhala?,C: Ukugcina isithakazelo ezilalelini zakho
Ikuphi okulandelayo okungazuzisi ku-asynchronous communication kwabafundi? ,B: Ukufinyelela abafundisi ubuso nobuso noma kunini osukwini
"Ngokusho kwesiqephu, ikuphi okulandelayo kwe-asynchronous communication okungakhululekile kwabafundi?",A: Ijubane lokufunda
Yini engavezwanga kulesi sigaba omunye angaze akuhlobanise nezinqaba zakudala?,D: Amasosha asendulo agibela amahhashi
Ikuphi okungashiwongo lapha kulesi sigaba okuvela njengomnuko noma umsindo ongaqamuka noma ikuphi kulamarubhi wenqaba?,C: Idili
Ikuphi okulandelayo okuchaza ngokunembile i-Kirby Muxloe Castle?,B: Kudingenkile ukuqiniswa okuncani ngenxa yokuthula kwezwe okungokwemvelo ngesikhathi kwakhiwa
Yikuphi ukwakhiwa okujwayelekile kwezici okulandelayo ebekungagcatshwangelwa kwenqaba yeKirby Muxloe Castle okuchazwe lapha kulesi sigaba kwangaleso sikhathi?,A: Amafasitela amakhulu
"Ngokusho kwesiqephu, ikuphi okuvezwe lapha okuzozuzisa umgijimi ukuze alungiselele isizini ezayo?",D: Ukusebenzisa i-gym ukuze uvocavoce okhalweni kuyaphezulu
"Ngokusho kwesiqephu, ikuphi okulandelayo okubaluleke kakhulu ngomgijimi oyi-first-class half-mile runner?",B: Ukuhlakulela ukubekezela kune jubane
"Ngokuya komsubathi, ikuphi okulandelayo okungeke kwenzeka ngokuthi adle ukudla okunempilo kuphela?","C: Ukusebenza okusezingeni eliphezulu

Ukudla okunempilo kukodwa angeke kuqinisekise ukusebenza okusezingeni eliphezulu, nakuba kungathinta inhlalakahle futhi kuthuthukise ukusebenza kwabanye abasubathi abasebasha. Izici eziningi, kuhlanganise nezokuzivocavoca, ukulingana kwamandla, nokuphuza amanzi ngokwanele, nazo zidlala indima ebalulekile ekusebenzeni okusezingeni eliphezulu."
"Ngokuya kwalesi sigaba, ikuphi okulandelayo okungavunyelwe ekutheni abadlali abasebasha bathole injabulo kuzemidlalo?",B: Ukungashintshi ekudlaleni ezingeni eliphezulu
"Ngokusho kwesiqephu, kungani umgijimi webanga elide angathenga ucezu lwemishini olubizayo?",D: Kunemibono eyiphutha ngemishini engabizi kakhulu
"Ngokusho kwesiqephu, yini edingakayo kumgijimi ogijima ibanga elide?",C: Imishini encishisiwe
Ubani owathola i-nuclear magnetic resonance? ,C: uBloch noPurcell
Kwakumuphi umnyaka lapho i-patent yokuqala yavunyelwa ukwenza i- medical imaging resonance? ,B: 1974
"Ngokusho kwesiqephu, yini abantu okumelwe bayiqonde ukuze bakwazi ukuchaza izenzo zabanye?",B: Inhloso
"Ngokusho kwesiqephu, ukuqonda i-intention kuzosiza abantu ukuba benze ini?",A: Susa ukungaqiniseki ekwenzeni izinto
"Ngokusho kwesiqephu, ikuphi okulandelayo okunembile ngenhloso enkulu ka-AI?",C: Ukuhlela
"Ngokusho kwesiqephu, esikhathini esinengi ikuphi okulandelayo okuhlotshaniswa ne-AI?",A: Insizakalo yekhasimende
"Ngokusho kwesiqephu, ikuphi okulandelayo okuyinxenye enamandla kumuntu ohlezi anemicabango yokuhlangana?",A: Ukuqaphela izimpendulo ezinembile enkingeni
"Ngokusho kwesiqephu, ikuphi okulandelayo okungeke kucatshangelwa kumuntu oneqgondo ethanda ukuhlanganisa abantu?",B: Ukuthatha isikhathi sakho
"Ngokusho kwesiqephu, ikuphi okulandelayo okungeke kucatshangelwe njenge-micro-expression?","D: Ukunikeza imvume ngesithupha

Ukubanikeza imvume ngesithupha akwabhekwa njengokuchachisa kwe-micro-expression ngoba kungesinye isenzo esihlala sithatha isikhathi eside futhi sicasuke kalula. Kwesinye ukuthi, i-micro-expressions ibonisa izibonakaliso zobuso ezincane nezishiwoyo ezidlula ngokushesha nezidlula ngokushesha kunokunyakaza okungaphezu kwemizuzwana emibili ukuze uzibone. Ukushalazela, ukucwayiza, futhi ukukhipha ishiya yizo izibonakaliseko ezihlotshaniswa kuzo."
Ikuphi okulandelayo okuchaziwe okungelona iqiniso nge-micro-expression?,D: Kungakusiza uhlolisise uzwela
Ikuphi okulandelayo okwaba okubalulekile okwaholela ekutheni kuvuselela izinto? ,B: Ukuzungeza ulwazi
"Okuvezwe imiphumela okuvuselela, ikuphi okulandelayo okungagcizelwanga kakhulu?",A: Ukuzicabanga komuntu
Ikuphi okulandelayo okungakhuthazi ukusebenzisa i-inthanethi ukuze uqubeke nokuthandana?,A: Ezimayelana namabhizinisi
Ikuphi okulandelayo okungavezi isikhuthazo sokusebenzisa i-inthanethi ukuzibandakanyeni komuntu siqu?,D: Ukuhlela izimali
Kunini lapho intshonalanga Yurophu yayeka ukuthembela emathonyeni wokuphila yase iqala eyayo inkambo yokuphila?,D: Phakathi kweminyaka eyikhulu yesi-11
Ukusebenza izinkinobho ukubopha izimpahla kwaveza miphi imiphumela? ,C: AmaCrusades
"Ngokusho kwesiqephu, ikuphi okulandelayo ocatshangelwayo okungaba isombululo ezinkingeni zemvelo?",C: Ubona ibangena yekinga
"Ngokusho kwesiqephu, iziphi izinto ezilandelayo ekungeke zicatshangelwe njenge zinto ezingalapha izinkinga zemvelo?",A: Ukuba yinxenye yobushoshovu
Iliphi izwe lokuqala laseYurophu lapho indaba yalo yayixile ekulinganiseni kwamandla kuzenkolo?,A: i-England
Iyiphi impi kwesinye isikhathi ichawe ngokuthi impi yenkolo?,A: Impi Yeminyaka Emashumi Amathathu
Ikuphi olandelayo okuthile kwesonto lamaKatolica okungazange kwaxekwa?,C: Ukugxila kakhulu egunyeni eSontweni
"Ngokusho kwesiqephu, ubani owabulawa eVersailles?",D: Unogada
Ikuphi okulandelayo okungazange kwenziwa ngenkani eNkosini neNdlovukazi yayo?,C: Ukubukela ukunqunywa kwekhanda kwakanogada
Ikuphi okulandelayo okungazange kwaba umphumela wempi ekungasetshenziswanga kwamasosha empini yaseBritain?,C: Ushintsho lwenziwa emthethweni yezizwe
Imuphi umusho ongaqinisekisiwe ochaza ukuvimbezela kwemikhumbi yezimpi yeBrithani kumaJalimani?,A: Iye yamelana nomthetho wezizwe
"Ngokuya kwalomusho, kungafanela bani ukuhlolwa okunengi kweSclerosis?",A: Owesifazane oneminyaka eyi-32
"Ngokusho kwesiqephu, abahlanganyelo bomsebenzi othile badinga ukuba basekelwe kuphi?",A: Umbono ongafanele ngokuzwa ubuhlungu
"Ngokusho kwesiqephu, ifencing idalwa njani?",A: Ngokwendlela yamanje
"Ngokuya komusho, ikuphi okulandelayo okunamdla okuveziwe okungaba yishefu yangaphakathi?",D: Incwadi kadokotela equkethe bodlela lamapilisi
"Ngokusho kwesiqephu, isiphi isinyathelo sokuqala esiqondile okumelwe usithathe ukuze uhlole isisulu?",A: Beka indawo
Ikuphi okulandelayo okungakanembi okukhuluma ngokuthi olinyaziwe kumelwe ahlolwe njani?,B: Hlolisisa indawo ngaphambi kokubheka olinyaziwe
Yiluphi ishintso olwenziwa iFrench Revolution okwaba nomthelela omuhle kubantu abasebenza kahle?,B: Ukususwe ukugxila ku-class kwayiswa ekuqedeni
"Ukulandela iFrench Revolution, ukuphumelela kwamasosha nabanye ezengini elithile kwakusekelwe kuphi?",A: Ukuphumelela
Yimuphi umsebenzi womphakathi obangela ukuthi ungajabulisi emazweni athuthukile?,C: Ezokuthutha zomphakathi
"Ngokusho kwesiqephu, kungathiwani ezokuthutha zomphakathi?",C: Abanga izinkulumo ezingenig kulabo abawasebenzisa kakhulu
"Ngokusho kwesiqephu, ikuphi okungaba nzima ukulinganisa ngenxa yezenso ezingakalindeleki kwabashayeli?",D: Ukuhamba kwe-traffic
Ikuphi okulandelayo okusebenzayo uma uveza ukuhamba kwe-traffic ngokwezibalo?,D: Isisindo se-traffic
Basebenzise ini uHershey noChase ukufaka iDNA? ,A: i-Radioactive phosphorus
Ukwazi ukushintsha kwezakhi zofuzo bese kudluliselwa kwenye into ephilayo ukuze kwenzeke kuncike kuphi?,A: Uma amaseli angama seli wobulili
"Ngokuya kolwazi olunikeze yilesi sigaba, ukuhlukahlukana nemiphumela kwezakhi zofuzo azincikanga kuphi?",B: Uma amaseli alimele ewobulili
Yikuphi okulandelayo okwakungeson isizathu amasiko wasendulo agcine izimbuzi?,D: Basinikeza nethuba lokuthola ubisi
Umgomo wegalofu ukuba uthathe inani elincani lani?,B: amaStokes
"La kudlalwa khona igalofu, utshani busikwa kuphi kancani?",B: Lapho kuhlaza khona
Kwakuyini injongo yalolucgwaningo?,B: Ukubona ukuthi izwe lisebenza kanjani
"Ngokusho kwesiqephu, yini engasizi ukuze ihole ugcwaningo lwesayensi?",A: Yona yodwa indlela yesayensi
"Ngokusho kwesiqephu, isiphi isitatimende esikhuluma ngesiphepho esinamdla kakhulu okungelona iqiniso?",D: Eziningi zeziphepho ezinamandla ziza nomoya ohamba ama-mile angu-300 ngehora
"Ngokuya kwalesi sigaba, yimuphi umusho oqondile ochaza iziphepho ezinamandla?",B: Zenza imimoya ezihamba ama-mile ang-480 ngehora
Yikuphi okulandelayo okuqala okwenziwe abantu kusukela ngokhulu lesi-16?,D: Ukwenza isibonakude
Kusikhathi esingakanani lapho abantu bebesebenzisa amalensi ukukhulisa izinto abazibonayo?,A: Iminyaka eyinkulugwane
"Ngokuya kwalesi sigaba, umhume kaMuhammad uchaza kanjani izinto zakhe zomoya namsiko?",A: Ukuthanda ukuthula nokuzihlukanisa
"Ngokusho kwesiqephu, insimbi yayisetshenziselwani ekuqaleni?",D: Ojantshi
"Ngokusho kwesiqephu, kungani amasondo wokhuni akhishwa kwafakwa wensimbi?",C: Akwazi ukuthwala izinto ezisindayo
"Ngokusho kwesiqephu, yini eyakha abantu ngesikhathi seRomanticism?",B: Umumo womhlaba
Ikuphi okulandelayo okungavezi umbono we-technological determinism? ,A: Umthelela wezobuchwephese ezinomthelalela ngayo emphakathini ziyalawuleka
"Ngokusho kwesiqephu, yikuphi okulandelayo okubonisa ukuthi akuhlobene neze nokudonsa umnsalo?",B: Umaka ofana ne-staple
"Ngokusho kwesiqephu, ukuphi okulandelayo okuhlotshaniswa umsindo omnene?",C: Umaka ofana neV
Izinsalelo zamathambo ziveza ukuthi izandla zajwayela ukwenza muphi umsebenzi ojwayelekile?,C: i-Locomition
Ikuphi okulandelayo okuchaza ngokunembile isandla se-chimpanzee? ,C: Zisebenza ukuthwala okusindayo
Ukukhetha kususa kuphi ukuhluka okusha kwe-genetic kwi-pool?,D: Ukuveza okuthile
Iyiphi into enomsebenzi wokugcwaliselela i-genetic variation?,C: Ukuguquka kwezakhi zofuzo
"Ngokuya kwemininingwane okulesi siquphu, ikuphi okulapha okumelwe kudliwe uhlobo oluthile lwabantu ukuze kuxazulule ikinga “ye-protein”?",C: Izinthethe
"Ngokusho kwesiqephu, iziphi izikinga ezibalwe lana azibangeni ukungatholi okubalulekile kwe-amino acids?","B: Ukungondleki kahle  
C: Ukukhula okugcindezelayo  
D: Ukufa  

Lezi yizinkinga ezibalwe esiqeshini ezibalwa uma kukhona ukwehluleka ukwanelisa imfuneko yama-amino acid: ukungondleki, ukukhula okugcindezelayo, nokufa ngaphambi kwesikhathi."
Kunganjani abantu be-subculture ngokwesinye isikhathi bagqamisa isizathu sokuba kuleli qembu?,A: Ngokuzama ukuzihlanganisa
"Ngokuya kwalombono ovezwe lana, kungenzeka ini kumntwana ophawulwe izimpawu zobandlululo okuhambisana nomcabango ojwayelekile ekuhileleni ekuziphatheni okuhambisana nakho?",B: Umntwana kungenzeka aziphathe ngendlela engafanele
"Ngokusho kwesiqephu, ulwazi lomntwana alaziyo ngobandlululo okujwayelekile kungaba nomthelela kuziphi izinto ezilandelayo?",B: Ukuziphatha kwabo
"Ngokusho kwesiqephu, ikuphi okulandelayo okungeke kuhambisane nokukhulise komntwana oyisilwane?","B: Amakhono anamandla wokukhulumisana

Izingane ezinobulwane ngokuvamile azinalo ikhono eliqinile lokukhulumisana ngenxa yokuntuleka kokuqhudelana nabantu ngesikhathi sokukhula kwazo. Lokhu akuhambisani nokuthi ziyizilwane ezingomuntu."
"Ngokusho kwesiqephu, ikuphi okuqondile okuchaza ukuphatha kwesilwane komntwana?",A: Ukuziphatha okwesilwane okunengi kubangelwa ukungahlangani nabantu njalo
"Ngokuya kwalomusho, iziphi izinto ezingenzeki njalo esiphathelene ukulima kwasekhaya?",B: Ukukhiqiza ukudla ukuthengisela abanye
Ikuphi okulandelayo okunembile okuchaza ukwenza ezolimo kwasemakhaya?,A: Uhlelo lokulima okuphilayo
Ukuvakashela imnyuziyami kuwela ngaphansi kwasi isigaba kwezokuvakasha?,C: Kwezokuvakasha zamasiko
"Ngokusho kwesiqephu, iyiphi into esemqoka kwabavakashi kwezokuzijabulisa?",B: Baziphumuza ngalokho abajwayele ukukwenza nsuku zonke
Yini eshiwo kulesi sigaba okuyinto enganciphisa uvalo lweshintso kumasonto asendaweni?,A: Ukukhumbula ukuphumelela ekuziphatheni kahle kwezinto zamabhizinisi
"Ngokusho kwesiqephu, ukuzuza umando womuntu kusiza kuphi?",A: Ukunciphisa uvalo loshintsho
Ikuphi okulandelayo okuqhaza kahle ngokunembile ipostmodern yokufunda?,D: Akukho umuntu ophelele ekufundeni
Ikuphi okulandelayo akuvezi kahle ngokunembile indlela yamanje yokufundisa?,B: Ezinye izindlela zokufunda ezibalulekile kumelwe zibekwe kuqala kunezinye
"Ngemva kokuvuka ngenhloso phakathi nesikhathi sokulala, ikuphi okulandelayo okuzophazamisa isimiso sokulala?","C: Ukucisha i-alamu ephezu kwetafula, nokubuyela uyokulala ngemva kwemizuzu eyi-shumi nambili

Lokhu kungaphazamisa isimiso sokulala ngoba kuvula amathuba okuba ulale isikhathi eside okungahloswe sona, njengoba umjikelezo wokulala uphephuke. Uma usucishile i-alamu ngaphandle kokuvuka cabanga ukuthi ungazumeka futhi uphunyuke ukuphazamiseka okudingekayo kwi-schedule yakho yokulala."
Ikuphi okulandelayo okungaqondile okuchaza ukuphazamisa ukulala?,"D: Ngemva kokuvuka, umgomo ukuthi ulale phakathi kwamahora amabili"
"Njengoba igqondo izama ukuveza amaphupho ngendlela ecacile, kuphakama ini?",A: Inani le-REM states
Ikuphi okulandelayo okungalimaza ukucacisa amaphupho emzimbeni?,B: Ukuncishiswa kweREM ngobusuku
"Ngokusho kwesiqephu, afana ngani amaqembu ahlangana ngokoqobo nalawa ahlangana kuzinto zokuxhumana?",A: Amaqembu amabili alindele ukuthi adlale ngokwezinga elifanayo
"Ngokuya kwalesi siqephu, ikuphi okuveziwe okungelona iqiniso mayelana namaqembu abonana ngokoqobo nalawa ahlangaza ezinkundleni zokuxhumana?","B: Amaqembu ahlangana kwezokuxhumana ayisisekelo sokuxhumana nalawo ahlangana ngokoqobo

Le nkulumo ayilungile njengoba i-athikili iqokomisa ukuthi amalungu eqembu lekusasa elihlangana kwezokuxhumana ngezinye izikhathi asebenza njengendawo yokuxhumana yamalungu eqembu elingokoqobo, kunokuba kube ngenye indlela."
Ikuphi okulandelayo okubonisa ukuthi okuqukhethwe imibono akuxilanga kulokhu?,D: Ukuqonda ukuthi abantu bathandani
Ikuphi okulandelayo okungewona umthetho wesihloko sesithathu?,B: Ukwenza ukuphila namandla esithombeni
Ikuphi okulandelayo okungacazi i-35mm esithombeni?,B: Yayithathwe indela ethile yekhamera
"Ngokusho kwesiqephu, njengoba abenzi bamalensi bakhuphula izinga layo, amalensi asondeza izinto eduze athuthukiswe njani?",C: Izinga lesithombe liyafana namalensi anokugxila okulungisiwe
"Ngokuya kwalemininigwane elapha esigabeni, kunini lapho ilensi esondezayo ukusetshenjiswa kunama lensi aphuma phambili?","C: Mawungafuni ukusebenzisa i-flash ezindaweni ezimnyama

Ukusetshenziswa kwamalensi okukhulisa (zoom lenses) ngokuvamile kunzima ezindaweni ezinezinga lokukhanya eliphansi ngaphandle kokusebenzisa i-flash, ngenxa yokuthi amanye amalensi ayisiboniso sombala aphansi isivinini. Lokhu kusho ukuthi inketho C inikeza isizathu esiyinhloko sokuthi kungani amalensi akhethekile angase adingeke lapho kungafuneki ukusetshenziswa kwe-flash ezimeni zokukhanya okuncane."
Ikuphi okulandelayo okungeke kunembe ekuchazeni i-Mysticism?,"D: Ukugcizelela ekufuneni okuhlangabezane nakho komuntu siqu kungafaniswa nezinye izindlela zezenkolelo nokukhulukela

Lena inketho enganembile ngoba i-mysticism iyahluka kwezinye izindlela zezenkolelo nokukhulekela ngokuthi igxila ekuhlangenwe nakho komuntu siqu kokungokoqobo okuphakeme. I-mysticism igxile kakhulu ekuhlangenwe nakho komuntu siqu nasekutheni umuntu azizwele yena uqobo izinto ezingokwengqonqo nemimoya, kunokuba nje kuphela ukulandela izinhlelo ezikhona noma izinkambiso."
"Ngokusho kwesiqephu, ikuphi okulandelayo okungekona ukugxilisa kwiMysticism?",C: Ukucizelela kokuhle komkhumbulo
"Ngokusho kwesiqephu , ubani oqale ezolimo emphakathi?",C: Abantu baseMaori babuya ePolynesia
"Ngokusho kwesiqephu, iqembu elazingela imoas bebabuya kuyiphi indawo?",B: i-New Zealand
Isiphi isimo esingavumela indlela ye-origamu yePureland izuzise ifolda?,A: Ifolda ithanda ukwenza amafolda amanengi ngesikhi sinye
Ikuphi okulandelayo okungachazi ngokunembile iPureland origami?,"D: Indlela efanelekile yamafolda okunekhona elincani lwezimoto

Le nketho ayichazi ngokunembile iPureland origami ngoba ayihlangene nezimoto ezinekhono elincane. I-Pureland origami igxile ekunciphiseni ukwakheka okuyinkimbinkimbi ngokuvumela ukusonga okuyisisekelo kuphela, futhi ayihlobene nezimoto."
"Ngokuya kwamomusho, iyiphi indawo engahlanganisiwe ne-Indus Valley Civilization?",C: Zonke izindawo ezise-nyakatho-mpumalanga zaseAfghanistan
Ikuphi okulandelayo okungashiwongo okungekhe kube ithuba legama leBronze Age Civilization okukhulunywe ngakho esigabeni?,C: i-Indus River Civilization
"Ngokusho kwesiqephu, yikuphi okulandelayo kumelela into ezuzisayo yesikhathi eside?",A: Ukusebenzisana nabanye
"Ngokusho kwesiqephu, yikuphi umuntu angakubeka kuqala uma ukugxila kwakhe kusezintweni angazizuza ngesikhathi esifushane?",A: Umhawu
"Ngokusho kwesiqephu, ubani owakhokhela izindleko zempi?",D: Abantu baseFilipino
Isiphi isikhathi esafika ngaphambi kweminyaka yeTemplars?,C: Ekuqaleni kweminyaka yeMiddle Ages
Isiphi isikhathi esafika ngemva kweTemplars?,A: Ngasekupheleni kwemiyaka yeMiddle Ages
Ikuphi ukulashwa okungavezwanga okwasetshenjiswa abodokotela banahlinzi ngesikhathi sombuso wamaRoma?,A: Ukulapha ukugcindezeleka kwangemva kokuhlukumezeka ngokusebenzisa imithi ezihlukahlukene elalisayo
"Ngokusho kwesiqephu, ikuphi okungeke kwanikelwa udomo ekuthuthukiseni ezokwelapha ngesikhathi sokubuso amaRoma?",A: Indlela izidumbu esibekwangayo kwezokwelapha
"Ingabe ukubona, noma ukukwazi ukubona kuncike kuphi?",A: Uhlelo lwezinzwa zokubona noma amehlo
Ukwakheka kweso kwezinto ezizizungezile ezincani zixhomeke kuphi?,A: Ukuzwela kwe-wavelength
"Ngokuya kwalomusho, isiphi isitatimende isikhuluma ngoSikhism esingaqondanga esiveza inkolo?","B: Umfundisi wesiHindu uyena muntu obalulekile nohlukile weSikhism

Lesi sitatimende asiqondile ngoba umfundisi uyisici esingokomoya esibalulekile kuSikhism, hhayi ""umfundisi wesiHindu."" Enkolweni yobuSikh, ""umfundisi"" libhekisela kwiGurus yobuSikh, eqala ngoMfundisi uNanak futhi kulandele abanye abefundisi abayisishiyagalolunye, hhayi abefundisi besiHindu."
"Ngokuya kwalesi sigaba, ikuphi okulandelayo okucatshangelwa ukuthi umgogotla wokukholwa kweSikh?",A: Uqondo womfundi wesiHindu
"Ngokusho kwesiqephu, abantwana abanenkinga yokuzwa bangakuthola kunzima ukuxila kuphi?",A: Umsebenzi wesikole
"Ngokusho kwesiqephu, kungani abantwana abanenkinga wokuzwa bangaze bazifake enkinga yokuziphatha okuyingozi?",D: Ukuququzela izinqgondo zabo
"Ngokuya kwalemininigwane kulesi sigaba, yikuphi okulandelayo okungekona isibonelo se-scaffolding?","C: Uhlelo oluzimele lokufundisa

Isizathu esiyinhloko salokhu kube wukuthi i-scaffolding inikeza usizo, ukwesekwa, kanye nokuholwa komuntu ngamunye ekufundeni, okuyinto engabandakanywa ekuqeqesheni, ukufundisa okuqondisiwe, noma i-tutorial. Uhlelo ""oluzimele"" lokufundisa, njengokushiywa ukuthi ufunde wedwa ngaphandle kokuqondiswa, akuhambisani nomqondo we-scaffolding njengoba kuchazwe."
Ikuphi okulandelayo okungachazi ngokuqondile umbono we- scaffolding?,B: Icebo kakhulu kunensiza kufundisa
"Ngokusho kwesiqephu, iMySpace ingabasiza njani abafundi laba abakuthola kunzima ukufunda?",C: IWeb address eyodwa
"Ngokusho kwesiqephu, ikuphi okulandelayo bekungekona ukusabela kwakaiKrushchev esitelekeni?",C: Khuphula umholo
Ikuphi okulandelayo bekungeyona imbangela yesiteleka sasePoland?,D: Ukukhethwa kukaWladyslaw Gomulka
"Ngokusho kwesiqephu, ikuphi okulandelayo okungazange kumoshe ubudlelwane phakathi neUSSR neUSA?","B: Imibono ngeGermany

Ukumoshwa kobudlelwano phakathi kwe-USSR ne-USA kwakungadlanga ngamasiko noma imibono nge-Germany, kodwa kakhulu ekungqubuzaneni kwezimiso, ukuqubekela phambili okuhlukahlukene, kanye nezinkambiso noma izinhlelo zezombusazwe nezenhlalo."
Ikuphi okulandelayo okungacazi ngokuqondile injongo yenzinzwa yokuthumela ama-impulse emzimbeni wonke?,A: Ukwehlisa ukuhamba kwegazi
Yini etholakala kuGiza Plateau?,"The correct answers are:

A: Amathuna  
B: Amathempeli  
D: i-The Great Pyramid"
Kwakuyini injongo yeGreat Pyramid?,B: Ukuhlonipha uPharoah
Umthwalo wemfanelo kabani ukuze sazi ukuthi i-arsonist iyamosha ithempeli?,C: uStrabo
Isiphi isitatimende esiqondile mayelana nokukwakhiwa kabusha kwethempeli likaArtemis?,B: Kwakhiwa kabusha ngemva kokubusa kwakaAlexander Omkhulu
"Ngokusho kwesiqephu, kwakukuni lapho izilwane zaqala ukuhamba ngezinyawo ezimbil?",A: Iminyaka eyisigidi yesikhombisa eyadlula
Hlobo luni lwezilwane ezahamba ngezinyawo ezimbili?,"The correct answer is D: i-Australopithecus. 

The passage mentions that Australopithecus were found to have evolved bipedalism (walking on two legs) based on bone evidence from around 4.2-3.9 million years ago. However, it also mentions that Sahelanthropus might have walked bipedally even earlier. Despite this, considering the given options and the context suggesting Australopithecus’ known development of bipedalism, option D is the most fitting choice."
Ibutho lamasosha aselwandle azama ukwenzani ngesikhathi seWWII?,B: Ukuvimba abantu nezimpahla ukuze zingayi eBrithani
"Ngokuya kwalemniningwane enikeziwe esigabeni, ubani owaphumelela kangcono empini yaseNyakatho Atlantic Campaign?",A: Amangisi namaMelika
Yini ebeyingekho ngesikhathi AmaAsiriya athatha indawo?,A: amaSaddles
Beziliwa kanjani izimpi ebezinezinqola zokulwa?,C: Gibele ihashi
"Ngokusho kwesiqephu, kukuphi lapho ongeke uthole umuntu owaseBhabhiloni?",D: Ukuletha iminikelo ngaphakathi kwendawo engcwele
Ikuphi okulandelayo kwanzelwa ngokuqondile amapristi?,B: Izindawo ezincwele
Inkosi uTutankhamun waluthola nini udumo?,C: Ngemva ngokutholwa kwethuna lakhe
Yini eyenza Inkosi uTutankhamun waduma njenge Nkosi yaseEgibhite?,A: Ukutholwa kwethuna lakhe elingathintwanga
Imbongi yaseGreek uHomer yini ebeyimuhlulwa ukuyenza?,B: Ukubona
Yimuphi umuGrikhi odumile owazelwa okunye ngaphandle kwezincwadi?,C: u-Pythagoras
Umdeni wesiHebheru bebacitha isikhathi kuphi?,C: Phakathi egcekeni
Yini okungabalulekanga emdenini wamaHebheru?,C: Imizi yabo
Yikuphi okulandelayo okungachazi umahluko phakathi kweScandanavia nezinye iziwe?,B: Indawo
Ngubani owahlelwa e-Greenland kuqala?,A: Izizwe zama-Eskimo
Iliphi iqembu elikhetha ukudla ngaphandle kokusebenzisa izitulo?,C: Amadoda acebile aseRoma
