question,gpt_reply
Tiasa disebat naon deui istilah digit binér téh?,A: Bit
Mana anu teu disebatkeun dina karangan anu disayogikeun anu mangrupakeun kauntungan utama kanggo siswa anu ngadamel blog?,B: Panurunan dina kritik ti babaturan
Aspék kagiatan ngadamel blog mana anu disebat-sebat janten pangrojong pikeun para siswa ningkatkeun kaahlian nulisna?,C: Ngajagi minat pamiarsana
Mana anu teu kaasup kauntungan tina komunikasi teu langsung pikeun siswa? ,B: Tiasa pasamoan jeung guru iraha waé
"Dumasar kana bagéan tina karangan anu disayogikeun, aspék komunikasi teu langsung mana anu teu fléksibel kanggo siswa?",C: Bahan pangajaran
Naon anu teu disebatkeun dina karangan anu disayogikeun ngeunaan ciri anu tiasa dikaitkeun ka kastil abad pertengahan?,D: Satria
Naon anu teu disebatkeun di karangan anu disayogikeun ngeunaan babauan atawa sora anu tiasa dirasakeun di tengah ruruntuhan bangunan kastil?,C: Jamuan pituangeun
Mana anu janten gambaran luyu Kastil KIrby Muxloe?,"B: Ngan perlu pertahanan anu minimum, kusabab waktos kastil diwangun kaayaan nagara nuju rukun"
"Dina karangan anu disayogikeun, ciri wangunan Kastil Kirby Muxloe mana anu dianggap khusus di periode jamanna?",A: Jandela anu ageung
"Dumasar kana bagéan tina karangan anu disayogikeun, mana anu paling nguntungkeun kanggo atlit lumpat anu nuju nyiapkeun pikeun usum anu bakal datang?","Dumasar kana bagian karangan anu disayogikeun, jawaban anu paling nguntungkeun pikeun atlit lumpat anu keur nyiapkeun usum anu bakal datang nyaéta:

D: Ngamangpaatkeun tempat kabugaran kanggo latihan olahraga awak bagian luhur

Hal ieu disarankan pikeun ningkatkeun daya tahan, anu dianggap kabutuhan mutlak salian ti laju. Latihan olahraga awak bagian luhur bisa ngabantos prosés persiapan."
"Dumasar kana bagéan tina karangan anu disayogikeun, mana anu pangpentingna kanggo atlit lumpat satengah mil kelas kakap?",B: Leuwih ngutamakeun daya tahan tibatan laju
"Kanggo atlit, mana anu moal tiasa kahontal lamun saukur ngandelkeun paminuhan nutrisi?",C: Kamampuan anu élit
"Dumasar kana bagéan tina karangan anu disayogikeun, mana anu teu dianjurkeun kanggo atlit ngora pikeun neang kanikmatan nu langkung seueur dina olahraga?","B: Némbongkeun konsisténsi di tingkatan élit

Bagéan tina karangan henteu nyarioskeun yén némbongkeun konsisténsi di tingkatan élit téh perlu pikeun neangan kanikmatan langkung dina olahraga pikeun atlit ngora. Fokusna leuwih kana nutrisi, hidrasi, jeung kasaimbangan énergi séhat."
"Dumasar kana bagéan tina karangan anu disayogikeun, naha atlit lumpat jarak menengah mésér alat anu langkung mahal?",A: Éta mah karesepna pribadi
"Dumasar kana bagéan tina karangan anu disayogikeun, naon waé anu dibutuhkeun kanggo olahraga lumpat jarak menengah?",C: Alat-alat anu sakedik jumlahna
Saha anu mendakan résonansi magnétik nuklir? ,C: Bloch jeung Purcell
Di taun sabaraha paten kanggo MRI dipasihkeun? ,B: 1974
"Dumasar kana bagéan tina karangan anu disayogikeun, dina hal naon jalmi kedah gaduh pamahaman anu kuat ngarah tiasa ngahartikeun tindakan fisik batur?",B: Maksud
"Dumasar kana bagéan tina karangan anu disayogikeun, ngabantos kana naon upami jalmi tiasa ngartos kana maksud batur?",A: Ngaleungitkeun ambiguitas dina tindakan fisik
"Dumasar kana bagéan tina karangan anu disayogikeun, mana anu janten ringkesan bener ngeunaan tujuan utama AI?",D: Ngaotomatiskeun padamelan
"Dumasar kana bagéan tina karangan anu disayogikeun, mana anu sering dihubungkeun sareng AI?",B: Rarancang jeung panjadwalan
"Dumasar kana bagéan tina karangan anu disayogikeun, mana anu janten kakuatan jalmi anu miboga pola pikir konvergen?",D: Nginget-nginget pola
"Dumasar kana bagéan tina karangan anu disayogikeun, mana anu teu dianggap janten fokus kanggo pola pikir konvergen?",B: Santai
"Dumasar kana bagéan tina karangan anu disayogikeun, mana anu teu kaasup kana éksprési alit?",D: Ngacungkeun jempol
Parnyataan mana anu teu bener ngeunaan tapsiran éksprési alit?,"C: Omongan jeung éksprési raray sadayana ditapsirkeun

This statement is not correct because not all speech and facial expressions can be accurately interpreted. While minor facial expressions can provide insights, they may not capture the full context or meaning of verbal communication."
Mana anu janten langkung penting ku sabab ayana Renaisans? ,B: Nyebarkeun élmu
Mana anu janten kirang diperhatoskeun kusabab ayana Renaisans?,A: Émutan masing-masing
Mana anu teu ngagambarkeun motipasi dina pamakéan internét pikeun hubungan anu teras?,C: Nalungtik kana urusan iinditan
Mana anu teu ngagambarkeun motipasi dina pamakéan internét pikeun urusan pribadi?,A: Néang resép katuangan
Iraha Éropa kulon ninggalkeun pangaruh ti tempat séjén jeung mimiti ngembangkeun gayana nyalira?,A: Sabundeuran tungtung Abad Panengahan
Maké kancing supados énggal diacukna téh mangrupakeun hasil tina naon? ,D: Abad Panengahan
"Dumasar kana bagéan tina karangan anu disayogikeun, mana anu kaasup solusi jangka panjang anu saé pikeun masalah-masalah lingkungan?",C: Ngaidéntipikasi anu janten sabab tina masalah-masalahna
"Dumasar kana bagéan tina karangan anu disayogikeun, mana anu teu kaasup pangobatan simtomatik dina masalah-masalah lingkungan?",B: Ngaleungitkeun akar masalah anu janten sababna
"Perang di nagara Éropa mana anu puseur masalahna téh masalah kasaimbangan kawasa, sanés masalah agama?",D: Spanyol
Perang naon anu sakapeung sok dilabelan ‘perang agama’ anu terakhir?,A: Perang Tilu Puluh Taun
Aspek naon waé di Gereja Katolik anu teu meunang pangawasan?,C: Konséntrasi kakuatan di jero Geréja
"Dumasar kana bagéan tina karangan anu disayogikeun, saha anu dibunuh di Versailles?",D: Salah sahiji penjaga karajaan
Naon anu teu dipaksakeun ka Raja jeung Ratu ku gerombolan?,C: Nyaksian hukuman pancung ka penjaga kerajaan
Mana anu teu kaasup akibat tina taktik perang laut teu biasa anu diterapkeun ku Inggris?,C: Aya beberapa perobahan dina hukum internasional
Parnyataan mana anu teu ngagambarkeun blokade laut Inggris ka Jérman?,"D: Ngajamin yén kapal-kapal nétral moal aya dina bahaya

Parnyataan anu teu ngagambarkeun blokade laut Inggris ka Jérman nyaéta ""Ngajamin yén kapal-kapal nétral moal aya dina bahaya,"" sabab blokade laut jeung ranjau anu dipasang Britania di lautna malah bisa nyababkeun kaancuran kapal-kapal, kaasup anu nétral."
"Dumasar kana bagéan tina karangan anu disayogikeun, kanggo saha biasana diagnosis Multiple Sclerosis téh?",A: Wanoja umur 32 taun
"Dumasar kana bagéan tina karangan anu disayogikeun, anu ngiringan aktivitas biasa butuh dukungan langkung téh kanggo naon?",A: Persépsi négatip kana kanyeri
"Dumasar kana bagéan tina karangan anu disayogikeun, kumaha biasana anggar dipaénkeun?",D: Dina format duél
"Dumasar kana bagéan tina karangan anu disayogikeun, mana anu tiasa janten indikasi paling jelas kanggo karacunan internal?",D: Labél dina botol ubar
"Dumasar kana bagéan tina karangan anu disayogikeun, léngkah mimiti anu siga kumaha anu kedah dilakonan pikeun ngadiagnosis korban?",A: Merhatoskeun kaayaan sakuriling
Mana anu teu ngagambarkeun proses pamariosan korban?,A: Teu kedah paduli kana luka anjeun nyalira
Parobahan mana anu diakibatkeun ku Revolusi Perancis anu gaduh pangaruh kuat ka warga kelas pagawé?,B: Ngagantina fokus tina kelas kana kamampuan
"Nuturkeun Revolusi Perancis, kasuksésan dina urusan militer jeung penjajahan lainna tiasa janten ngirangan. Éta téh dumasar kana naon?",A: Préstasi
Palayanan umum anu mana anu dianggap kirang nyugemakeun di nagara-nagara maju?,C: Transportasi umum
"Dumasar kana bagéan tina karangan anu disayogikeun, naon anu tiasa disimpulkeun ngeunaan sistem transportasi umum?",C: Masarakat anu maké seuseueurna komplén
"Dumasar kana bagéan tina karangan anu disayogikeun, mana anu hésé diukur kusabab supirna hese diduga?",D: Aliran lalu lintas
Mana anu digunakeun pikeun ngagambarkeun arus lalu lintas ku cara matématis?,D: Kapadetan lalu lintas
Naon anu dipaké ku Hershey jeung Chase pikeun nyisipkeun DNA? ,D: Virus
Gumantung kana naon kamampuan mutasi anu diwariskeun ka murangkalih téh?,A: Sélna téh sagaris kuman
"Dumasar kana inpormasi dina bagéan karangan anu disayogikeun, mana anu teu diandelkeun ku sababaraha épék mutasi?",A: Sabaraha matéri génétik anu kapangaruhan
Mana anu lain janten alesan budaya jalma baheula pikeun ngingu embé?,C: Tiasa janten batur ulin
Dina golf naon anu kedah pangsakedikna?,B: Teunggeulan
"Di lapangan golf, di palih mana anu jukutna pangpondokna?",B: Di daérah héjo
Naon anu biasana janten tujuan ékspérimén?,A: Kanggo ngaleungitkeun hiji atanapi sababaraha kemungkinan hipotésis
"Dumasar kana bagéan tina karangan anu disayogikeun, naon anu teu ngabantos kana panalitian ilmiah?",A: Metoda ilmiah éta nyalira
"Dumasar kana bagéan tina karangan anu disayogikeun, parnyataan mana anu teu luyu ngeunaan angin topan?",C: Seuseueurna angin topan téh lumangsung langkung ti tilu jam
"Dumasar kana bagéan tina karangan anu disayogikeun, mana anu luyu ngagambarkeun angin topan seuseueurna?",D: Tiasa nyabut tatangkalan tina taneuh
Mana di antara parnyataan di handap ieu anu tos mimiti dipidamelan ku jalmi di abad ka-16?,D: Ngadamel téléskop
Tos sabaraha lami jalmi ngaageungkeun barang-barang nganggo lénsa?,C: Tos rébuan taun
"Dumasar kana bagéan tina karangan anu disayogikeun, gambaran naon anu tiasa dicandak tina guhana Muhammad ngeunaan kagiatan sareng nilai-nilai spiritualna?",A: Anjeunna resep kana katengtreman sareng katerasingan
"Dumasar kana bagéan tina karangan anu disayogikeun, awalna beusi téh dianggo kanggo naon?",D: Rél
"Dumasar kana bagéan tina karangan anu disayogikeun, kunaon roda kayu digentos ku roda beusi?",D: Beusi malah langkung ngarusak kana kayu dina jalurna
"Dumasar kana bagéan tina karangan anu disayogikeun, naon anu ngawangun pribadi individu di jaman Romantisisme?",B: Géografi
Parnyataan mana anu teu ngagambarkeun gagasan umum ngeunaan déterminisme téknologi? ,A: Pangaruh teknologi ka masarakat téh dikondisikeun sacara sosial
"Dumasar kana bagéan tina karangan anu disayogikeun, mana anu teu aya hubungannana patali narik busur?",B: Lambang anu sapertos tumpukan
"Dumasar kana bagéan tina karangan anu disayogikeun, mana anu dikaitkeun sareng sora anu langkung laun lembut?",C: Lambang anu siga hurup V
Dumasar kana fosil-fosil yén kagunaan utama panangan téh janten diadaptasi kanggo naon?,A: Manipulasi
Mana anu luyu ngagambarkeun tulangna simpanse? ,C: Dianggo nahan beurat
Séléksi téh ngahapus variasi génétik ti kelompok anu mana?,D: Anu ditunjukkeun
Prosés mana nu ngakibatkeun nambahna variasi genetik?,C: Mutasi
"Dumasar kana inpormasi dina bagéan karangan anu disayogikeun, mana anu kedah dituang ku primata pikeun méréskeun “masalah protéin”?",C: Simeut
"Dumasar kana bagéan tina karangan anu disayogikeun, misalah mana anu sanés akibat tina kirangna asam amino anu penting?",A: Misalah pencernaan
Kumaha biasana anggota subkultur nunjukkeun tanda kaanggotaan aranjeunna?,D: Ku cara maké gaya salaku bentuk simbolisme
"Dumasar kana teori dina karangan anu disayogikeun, naon anu bakal kajantenan ka hiji budak anu kalebet kaum ras minoritas anu distéreotip gaduh kabiasaan jahat?",B: Budak baris langkung gampil kabawa kabiasaan jahat
"Dumasar kana bagéan tina karangan anu disayogikeun, mana anu bakal keuna pangaruh tina pamahaman budak ngeunaan stéreotip ras?",B: Kalakuanna
"Dumasar kana bagéan tina karangan anu disayogikeun, kira-kira mana anu henteu bakal ngadidik budak janten liar?",B: Kamampuan ngawangkong anu kuat
"Dumasar kana bagéan tina karangan anu disayogikeun, mana anu luyu ngagambarkeun kalakuan liar barudak?",B: Kalakuan liar tiasa disababkeun ku kirangna sosialisasi
"Dumasar kana bagéan tina karangan anu disayogikeun, prakték mana anu teu konsistén sareng tatanén beroriéntasi subsistén?",B: Ngahasilkeun tuangeun pikeun dijual kanu sanés
Mana anu luyu ngagambarkeun prakték tatanén beroriéntasi subsistén?,D: Masih dianggo ku para patani di sababaraha nagara
Kaasup kana kategori pariwisata naon upami nganjang ka musium téh?,C: Pariwisata budaya
"Dumasar kana bagéan tina karangan anu disayogikeun, naon anu janten prioritas kanggo para wisatawan rékréasi?",B: Istirahat tina rutinitas sapopoé
Naon anu disebatkeun dina karangan anu disayogikeun ngeunaan hiji hal anu ngabantosan ngirangan kasieun tina parobahan di garéja lokal?,A: Ngémutan conto-conto suksésna paripolah wirausaha
"Dumasar kana bagéan tina karangan anu disayogikeun, meunangkeun pamahaman ngeunaan sajarah téh bakal ngabantos kana naon?",C: Manggihan rasa mikaboga tempat di organisasi
Parnyataan mana anu luyu ngagambarkeun pendekatan postmodern dina pangajaran?,D: Teu aya anu mutlak dina pangajaran
Parnyataan mana anu kirang luyu ngagambarkeun pendekatan postmodern dina pangajaran?,B: Sababaraha pangalaman diajar kedah janten prioritas tibatan pangalaman sanésna
"Saatos ngahaja hudang salami periode saré normal, mana anu bakal mangaruhan kana prosés gangguan saré?","Pilihan anu pang janten mangaruhan kana prosés gangguan saré nyaéta:

B: Indit ka cai teras balik deui ka kasur

Ieu kusabab ngalakukeun kagiatan fisik kawas angkat ka kamar mandi bakal ngaktifkeun awak sareng kasadaran anjeun sacara samentara, cocog jeung konsep gangguan saré anu ngareset saré anjeun dina cara anu pondok saencan nuju bobo deui."
Mana anu teu luyu ngagambarkeun gangguan saré pangjéntréna?,"D: Saatos hudang, tujuannana supaya tiasa saré deui dina waktos dua jam

Pernyataan ieu teu luyu sabab anu dijelaskeun dina teks nyaéta saré deui dina waktos anu pondok (10-60 menit), sanés dua jam."
"Danget uteuk nyobaan ngimpi sadar supaya langkung sering, naon anu nambahan tina prosésna téh?",D: Waktos antara sababaraha kondisi REM
Pangaruh negatip mana anu bakal tumiba ka awak jalmi anu sering ngalaman ngimpi sadar?,B: REM anu ngirangan unggal wengi
"Dumasar kana bagéan tina karangan anu disayogikeun, kamiripan dina hal naon tim konvensional sareng tim maya téh?",A: Duanana diharepkeun tiasa tampil dina lével anu sami
"Dumasar kana bagéan tina karangan anu disayogikeun, parnyataan mana anu teu luyu ngeunaan tim fisik sareng tim maya?",A: Tim konvénsional biasana dianggap ajeg kana standar anu langkung luhur
Hal mana anu teu dipusatkeun ku téori kontén?,B: Kumaha kaayaan lingkungan hiji jalmi tiasa ngaruhan laku lampahna
Mana anu sanés janten objék dina aturan sapertilu?,B: Nyiptakeun kahirupan sareng énergi di lebet poto
Mana anu teu luyu ngagambarkeun format fotografi 35mm?,C: Gaduh aspék rasio anu bararénten sareng format-format umum anu séjénna
"Dumasar kana bagéan tina karangan anu disayogikeun, kumaha kamajuan dina lénsa zoom nalika pabrik-pabrik ningkatkeun kualitas produksi lénsana?",C: Kualitas potona sami sareng lénsa anu gaduh panjang fokus anu tetep
"Dumasar kana inpormasi dina bagéan karangan anu disayogikeun, iraha lénsa zoom bakal langkung dipilih tibatan lénsa tetep?","Tidak satupun tina pilihan anu nyugemakeun sacara langsung, tapi pilihan C paling dipikaharti sanajan sabenerna pilihan ieu nuduhkeun kakurangan lénsa zoom teu bukaan maksimal dina kaayaan no-lampu tambahan.
Namun, tina poin anu didiskusikeun éta lensa zoom tiasa dipikaresep upami kualitas gambar anu tiasa dibanduntukan, nyaéta tampilan anu sering diubahkeun tanpa ngabawa seueur lensa panjang fokus tetep. Nanging, hiji-hijina pilihan anu baris nyalametkeun kaayaan low light nyaéta ngagunakeun lampu tambahan (oposisi upami bukaan maximal hadir di lensa tetep). Alatan ieu, pangsaéna hiji lénsa zoom dipilih lamun dina kaayaan di emper daya saingna tetep henteu dipaliré, sapertos kaayaan normal sareng pencahayaan anu saé, dimana kualitas gambar tiasa saingan."
Mana anu teu luyu ngagambarkeun Mistisisme?,"D: Tekenan pikeun néang pangalaman langsung anu sipatna pribadi téh tiasa dibandingkeun sareng sababaraha bentuk kayakinan agama anu séjénna

Penekanan dina mistisisme nyaéta pangalaman langsung anu sipatna pribadi tur kaayaan sadar, anu biasana ngabédakeunana tina bentuk kayakinan agama séjén anu biasana ngandelkeun tradisi, teks suci, atanapi aturan anu geus ditetepkeun. Ku kituna, pilihan D henteu luyu ngagambarkeun mistisisme sabab mistisisme biasana ngabédakeun dirina ku pamustunganana pikeun ngaraih kawilujengan langsung jeung pribadi."
"Dumasar kana bagéan tina karangan anu disayogikeun, mana anu sanés fokusna Mistisisme?",B: Ngudag wawasan liwat pangalaman komunal anu dibagi-bagi
"Dumasar kana bagéan tina karangan anu disayogikeun, saha anu kamungkinan ngamimitian masarakat pertanian?",C: Urang Maori ti Polinésia
"Dumasar kana bagéan tina karangan anu disayogikeun, kelompok anu moro moa mimitina téh nyaéta kelompok anu dimana cicingna?",B: Selandia Baru
Di skénario mana ngagunakeun métode origami Pureland téh tiasa nguntungkeun tukang lipetna?,C: Tukang lipet ngadamel origami anu kedah aya lipetan kabalikna
Mana anu teu luyu ngagambarkeun origami Pureland?,"B: Métodena teu nganggo lipetan kabalik

Penjelasan: Dina origami Pureland, lipetan anu rumit sapertos lipetan kabalik masih tiasa dilakukeun salami ngan ukur hiji lipetan anu dilakonan dina hiji waktos. Maka pilihan B henteu luyu ngagambarkeun origami Pureland."
"Dumasar kana bagéan tina karangan anu disayogikeun, lokasi mana anu teu dikaitkeun sareng Peradaban Landeuh Indus?",C: Sadaya daérah di kaler wetaneun Afganistan
Peradaban mana anu teu disebatkeun minangka dugaan nami kanggo Peradaban Jaman Parunggu sakumaha dibahas dina karangan anu disayogikeun?,"Jawaban nu bener nyaéta:

C: Peradaban Walungan Indus"
"Dumasar kana bagéan tina karangan anu disayogikeun, mana anu ngahasilkeun kauntungan jangka panjang?",A: Gawé bareng jeung nu lian
"Dumasar kana bagéan tina karangan anu disayogikeun, mana anu tiasa diutamakeun ku hiji jalmi upami fokus anjeunna téh kana kauntungan jangka pondok?",D: Kaégoisan
"Dumasar kana bagéan tina karangan anu disayogikeun, saha anu nalangan béaya perang pangseueurna?",D: Masarakat Filipina
Période jaman mana anu dongkap sateuacan jaman Témplar?,C: Abad Patengahan Awal
Période jaman mana anu dongkap saatos jaman Témplar?,A: Abad Patengahan Akhir
Parawatan atanapi prosedur médis mana anu teu disebatkeun dianggo ku para dokter sareng ahli bedah di jaman karajaan Romawi?,A: Ngubaran gangguan strés pasca trauma nganggo rupa-rupa ubar penenang
"Dumasar kana bagéan tina karangan anu disayogikeun, mana anu teu dikaitkeun kana kamajuan dina widang médis anu aya di jaman karajaan Romawi?",B: Kawijakan militer karajaan anu agrésip
Gumantung kana naon kamampuan ningali téh?,B: Kabutuhan makhlukna
Gumantung kana naon bédana struktur soca anu aya di sababaraha makhluk?,B: Kabutuhan makhlukna
"Dumasar kana bagéan tina karangan anu disayogikeun, parnyataan mana ngeunaan Sikhisme anu teu luyu ngagambarkeun agamana?","B: Guru téh nyaéta aspék mendasar anu ngan aya di Sikhisme

Penjelasan: Dina téks anu disayogikeun, disebutkeun yén ""Guru mangrupiken aspek anu mendasar tina sadaya agama India"" nu nunjukkeun yén aspek Guru henteu ngan ukur aya di Sikhisme. Jadi, pilihan B ngagambarkeun parnyataan anu teu luyu."
"Dumasar kana bagéan tina karangan anu disayogikeun, mana anu dianggap janten aspék utama tina sistem kayakinan Sikh?",A: Konsep ngeunaan guru
"Dumasar kana bagéan tina karangan anu disayogikeun, sesah fokus dina hal naon barudak anu ngidap Attention Deficit Disorder téh?",A: Tugas sakola
"Dumasar kana bagéan tina karangan anu disayogikeun, kunaon barudak anu ngidap Attention Deficit Disorder leuwih condong kana paripolah anu picilakaeun?",D: Supados uteuk aranjeunna karangsang
"Dumasar kana inpormasi dina bagéan karangan anu disayogikeun, mana anu sanés conto scaffolding?",C: Program studi mandiri
Mana anu teu luyu ngagambarkeun konsép scaffolding?,C: Biasa disebat oge pangajaran anu dumasar kana proyek (project based learning)
"Dumasar kana bagéan tina karangan anu disayogikeun, fitur MySpace mana anu tiasa nguntungkeun siswa anu aya masalah kana maca?",A: Tiasa disaluyukeun
"Dumasar kana bagéan tina karangan anu disayogikeun, mana anu sanés bagian tina réspon Krushchev ngeunaan karusuhan para pagawé?",C: Nambihan pangirangan kana gajih
Mana anu sanés janten sabab ayana karusuhan di Polandia?,D: Diangkatna Wladyslaw Gomulka
"Dumasar kana bagéan tina karangan anu disayogikeun, mana anu teu ngaruh kana hubungan antara Uni Soviet sareng Amérika Serikat?",B: Pamadegan ngeunaan Jérman
Mana anu teu luyu ngagambarkeun tujuan tina dikirimna dorongan saraf ka sakabéh awak?,A: Ngalambatkeun aliran getih
Naon anu tiasa dipanggihan di Taneuh Datar Giza?,"A: Makam-makam  
B: Kuil-kuil  
D: Piramida Ageung  

Pilihan anu leres nyaéta nyebutkeun opsi A, B, sareng D. Sadaya objék éta tiasa dipanggihan di Taneuh Datar Giza. Pilihan C teu leres sabab ngan ukur Piramida Ageung anu aya di Giza, sedengkeun tujuh kaajaiban dunya anu sanés aya di tempat anu béda."
Naon anu janten tujuan tina Piramida Ageung?,B: Kanggo ngahormatan Firaun
Saha anu ngabalukarkeun ka pangaweruh urang sadaya ngeunaan jalmi anu ngaduruk kuil tepi ka ancurna?,C: Strabo
Parnyataan mana anu luyu ngeunaan diwangun ulangna kuil Artémis?,B: Kuilna diwangun ulang saatos jaman pamaréntahan Aléksander Agung
"Dumasar kana bagéan tina karangan anu disayogikeun, iraha pangmimitina aya spésiés anu leumpang ku dua suku?",A: Tujuh juta taun ka pengker
Spésiés mana anu biasa leumpang ku dua suku?,B: Homo Erectus
Badé ngahontal naon ari pasukan laut Jérman di jaman Perang Dunia II?,B: Nyegah sangkan Inggris teu tiasa narima balaréa sareng barang-barang
"Dumasar kana inpormasi dina bagéan karangan anu disayogikeun, saha anu pangsuksésna dina perang laut waktos operasi militér Atlantik Kalér?",A: Inggris sareng Amérika
Naon anu teu acan aya nalika suku Assyirians nerapkeun pasukan kuda?,A: Pelana
Kumaha carana perang maké pasukan kuda?,C: Dina tonggong kuda
"Dumasar kana bagéan tina karangan anu disayogikeun, di mana anjeun moal mendakan urang Babilon umumna?",D: Nawiskeun pangurbanan ka tempat panangtayungan
Mana anu dimaksudkeun husus kanggo para pendeta?,B: Tempat panangtayungan
Iraha Raja Tutankhamun mimiti kasohor?,C: Saatos makamna kapanggih
Naon anu ngajantenkeun Raja Tutankhamun dlaku salaku raja Mesir anu kasohor?,A: Papanggihan makamna anu teu kaganggu
"Naon anu teu tiasa dilakukeun ku penyair Yunani, Homer?","B: Ningali

Homer sering digambarkan sebagai penyair buta, jadi hal anu teu tiasa dilakukeun ku anjeunna nyaéta ningali."
Saha urang Yunani anu kasohor dina widang salain sastra?,C: Pythagorus
Di mana biasana kulawarga Ibrani nyéépkeun waktosna?,A: Di rohangan anu kabuka
Naon anu teu sakitu pentingna kanggo kulawarga Ibrani?,C: Imahna
Mana anu teu digambarkeun anu ngabéntenkeun antara nagara-nagara Skandinavia?,B: Tanahna
Saha anu ngamimitian nempatan Greenland?,A: Suku-suku Éskimo
Kelompok mana anu langkung resep tuang teu nganggo korsi?,C: Lalaki-lalaki beunghar Romawi
Mana anu teu kalebet kabasaan urang Romawi jaman baheula nalika hajatan?,D: Sapiring ageung kalkun panggang
Dumasar kana bagéan tina karangan anu disayogikeun mana anu kira-kira moal janten pangaruh anu lami?,B: Budaya minor
"Dumasar kana bagéan tina karangan anu disayogikeun, naon anu janten cikal bakal suatu nagara?",C: Kota-nagara bagian
Parnyataan mana anu teu luyu ngeunaan Drukgyal Dzong?,C: Kahuruan ngancurkeun seueur patilasan anu aya di bénténg éta
Parnyataan mana anu luyu ngagambarkeun akibat tina kahuruan di Drukgyal Dzong?,A: Patilasan anu nyésa mung saukur potrét Zhabdrung Ngawang Namgyal
Parnyataan mana anu luyu ngeunaan Kamboja?,D: Urang Thailand ngancurkeun Phnom Phen
Parnyataan mana anu luyu ngagambarkeun invasi Kamboja?,D: Urang Thailand nyerang Kamboja sababaraha kali
Mana anu teu dilakukeun ku Walanda Hindia harita nuju di Taiwan?,D: Daék ngaleupaskeun panguasaan Taiwan ka dinasty Qing
Netepkeun naon ari Perjanjian Shimonoseki téh?,D: Kakawasaan Jepang ka Taiwan
Kumaha carana ngukur kadar pH dina hiji bahan kimia?,C: Jumlah ion Hidrogén anu aya dina bahan kimia éta
Naon anu dileungitkeun tina ion Hidrogén?,D: Éléktron
Parnyataan mana anu teu luyu ngagambarkeun kareueusan singa?,"C: Jalu jeung bikangna téh raket dina patalianana

Pernyataan ieu henteu luyu sabab dina kabanggaan singa, patalian anu raket biasana antara bikang dina bentuk kulawarga ageung ti sodara awéwé jeung anak awéwé, sanés antara jalu jeung bikang."
Parnyataan mana anu teu luyu ngagambarkeun paripolah singa?,"D: Paripolah aranjeunna téh sami jeung sakadang ucing badag anu lianna

Pernyataan anu teu luyu nyaéta D, sabab dina téks kasebut yén kabanggaan singa béda paripolahna ti ucing-ucing badag anu lianna, dimana singa langkung sosial sareng hirup dina kelompok nu gedé."
Kelenci téh umumna janten mangsa kanggo prédator anu kumaha?,C: Ucing anu ukuranna sedeng
Ucing alit biasana moro naon?,A: Beurit
