question,gpt_reply
Nuo kada būtų galima gauti leidimą lankyti nutolusias valstijos vietoves rugpjūčio mėnesį?,B: Balandžio 1 d.
Kokia politika taikoma siekiant apsaugoti kanjoną?,D: Suteikiamas ribotas skaičius leidimų
Kuris iš šių dalykų mažiausiai tikėtinas ištraukoje aprašytuose viešbučiuose?,D: Neseniai atnaujinti moderniai įrengti kambariai
"Remiantis ištraukoje pateikta informacija, kuriam iš šių pasiūlymų viešbučio svečiai teiktų mažiausią prioritetą?",D: Prieinamos kambarių kainos
"Remiantis ištrauka, ko turėtų vengti keliautojai, vykstantys į Grenlandiją?",D: Grenlandijos gyventus vadinti eskimais
"Remiantis ištrauka, kuris iš šių dalykų nepasirengusiems keliautojams, vykstantiems į Grenlandiją, gali kelti daug problemų?",C: Orai
Kuris iš šių objektų dabar naudojamas kaip centrinė aikštė?,A: Jardín de la Unión
"Remiantis ištrauka, kurio iš šių objektų nėra Jardín de la Unión?",D: Seno vienuolyno pastato
"Remiantis ištrauka, kuris iš šių teiginių apie dienos žygius būtų laikomas netiksliu?","D: Dienos žygiai nėra tinkama lauko veikla šeimoms su kūdikiais

Šis teiginys yra netikslus, nes ištraukoje minima, kad šeimoms su mažais vaikais, įskaitant kūdikius, gali reikėti daugiau pasiruošimo, tačiau dieną lauke lengvai galima praleisti net su kūdikiais ir ikimokyklinio amžiaus vaikais."
"Remiantis ištrauka, kada dienos žygiui reikia minimaliai pasiruošti?",B: Kai žygis vyks nesudėtingu taku
Kuo skiriasi Rugalando ir Agderio plokščiakalniai nuo likusios Norvegijos dalies?,D: Dažnai būna apaugę viržiais
"Remiantis ištrauka, kuris iš šių dalykų nėra būdingas Norvegijai?",B: Miškingos plynaukštės
Kada slidinėjimu besidomintys turistai turėtų apsilankyti kalvų miesteliuose?,A: Žiemą
"Remiantis ištrauka, kada kalvų miesteliuose paprastai būna daugiausia turistų?",C: Per bobų vasarą
"Ko turėtumėte vengti, jei tikitės rasti laivą, kuriam reikia pagalbos?",D: Vengti kitų laivais keliaujančių autostopininkų
"Ką turėtumėte daryti prieplaukose, kai ieškote laivo, kuriam reikia pagalbos?",A: Bandyti užmegzti ryšį su jūreiviais
"Kuri vieta patiktų turistams, besidomintiems salos kolonijine istorija?",A: Šiaurinis krantas
"Kuri vieta patiktų turistui, kuriam svarbiausia yra nuostabūs vaizdai?",A: Viktorijos uostas
"Kokios yra kai kurių balnų savybės, padedančios sumažinti riziką raitelio kojai įstrigti balnakilpėje?",B: Saugos laikikliai
"Kuri jojimo batų savybė padeda padidinti raitelio saugumą, kai naudojamasi balnakilpėmis?",C: Kulnas
Ką keliautojams siūlo svetingumo mainų tinklai?,A: Apgyvendinimą pas vietinius nuomotojus
"Remiantis ištrauka, kuris iš šių teiginių apie svetingumo mainų tinklus yra neteisingas?",A: Keliautojams visada pateikiamos vietinių nuomotojų rekomendacijos
"Remiantis ištrauka, kokį klientą mažiausiai tikėtina sutikti bendrame hostelių kambaryje?","C: Klientą, keliaujantį su mažais vaikais"
"Remiantis ištrauka, kas tikėtina, kad apsistos hostelyje?",B: Trys kartu keliaujantys 22 metų amžiaus jaunuoliai
"Remiantis ištrauka, kuris iš šių teiginių tiksliai apibūdina bumerango mėtymą?",D: Tik kai kurie bumerangai grįžta
Kuris iš šių produktų daugiausia naudojamas Javos virtuvėje?,C: Kokosų cukrus
"Remiantis ištrauka, kaip plinta užkrečiamoji liga?",A: Per užsikrėtusius žmones
"Remiantis ištrauka, kas nesukelia infekcinės ligos?",A: Skiepai
"Kuriuo atveju naudotojui užtektų pasirinkti žiniatinklio tarpinį serverį, o ne asmeninį VPN paslaugų teikėją?",C: Naudotojas pirmiausia nukreipia http srautą
"Remiantis ištrauka, kuris iš šių teiginių apie VPN ir žiniatinklio tarpinius serverius yra neteisingas?","D: VPN gali tik nukreipti http srautą

Šis teiginys yra neteisingas, nes VPN gali nukreipti visą interneto srautą, o ne tik http."
Kas leidžia žmogui naudotis telefono ryšio bendrovės už artimiausios vietovės ribų paslaugomis?,A: Internetu nukreipiami skambučiai
"Remiantis ištrauka, ko gali reikėti, kad gautumėte tam tikrus skambučius?",A: Įsigyti pasaulinį numerį
Kuris iš šių teiginių netiksliai apibūdina itališkų žodžių tarimą?,"D: Daugumos žodžių tarimas skiriasi atsižvelgiant į paskesnę balsę

Šis teiginys nėra tikslus, nes ne daugumos, o specifinių žodžių su raidėmis c ir g tarimas skiriasi atsižvelgiant į paskesnę balsę."
Kuria iš nurodytų ypatybių Izmiras išsiskyrė dar iki mūsų dienų?,D: Raudonomis čerpėmis dengtais stogais
Kuris iš šių teiginių nėra tikslus Izmiro apibūdinimas?,B: Tvyro tradicinės Turkijos atmosfera
Žodis „hanami“ reiškia stebėjimą. Ko stebėjimą?,A: Žydinčių vyšnių
Kas rengė pirmuosius grožėjimosi sakurų žiedais vakarėlius?,C: Japonijos imperatorius
"Remiantis ištrauka, kuris iš šių Jeruzalės aspektų yra mažiausiai patrauklus turizmui?",B: Izraelio sostinės statusas
"Kuris iš šių dalykų nėra paminėtas ištraukoje kaip tai, kuo garsėja Jeruzalė?",B: Politinė įtaka
"Remiantis ištrauka, kuriam keliautojui būtų nenaudinga įsigyti „Wild Card“?","B: Keliautojui, kuris lankosi tik Kriugerio nacionaliniame parke"
Kuris teiginys netiksliai apibūdina Kriugerio nacionalinį parką?,"C: Tai mažiausias iš Pietų Afrikos nacionalinių parkų

Šis teiginys netiksliai apibūdina Kriugerio nacionalinį parką. Kriugerio nacionalinis parkas yra vienas didžiausių Pietų Afrikos nacionalinių parkų, o ne mažiausias."
Kuris iš šių veiksnių gali kelti pavojų alpinistams statesnėse kalno dalyse?,A: Šlapios sąlygos
Kuris iš šių teiginių netiksliai atspindi ištraukoje aprašytą kopimą į Maču Pikču kalną?,B: Statesnėse dalyse nėra turėklų
"Remiantis ištrauka, kuris iš šių produktų nėra pagrindinis Maljorkos virtuvės produktas?",C: Grūdai
"Remiantis ištraukoje pateikta informacija, kuris teiginys apie hangi valgį yra neteisingas?","A: Norint geotermiškai paruošti hangi, duobei šildyti naudojami ugnyje įkaitinti akmenys

This statement is incorrect because geoterminis šildymas nenaudoja ugnyje įkaitintų akmenų, o remiasi natūraliai karštais žemės plotais."
Kuris iš šių būdų nėra minimas kaip tipiškas būdas šildyti hangi duobę?,A: Dujos
Kas gali atkreipti vienuolio ar vienuolės dėmesį?,A: Ryškaus apsiausto dėvėjimas
Kurių iš šių drabužių greičiausiai nebus galima pasiskolinti iš vienuolyno? ,B: Šortų
Kada lankytojas Antarktyje turėtų daugiausia galimybių pamatyti žvaigždes?,C: Žiemos mėnesiais
Kada palydovinis telefonas neatstotų mobiliojo telefono?,A: Jei palydovą kas nors užstoja
Kada palydovinis telefonas būtų pranašesnis už mobilųjį telefoną?,B: Kelionės laivu metu
Dėl kokio konflikto buvo sukurta Padniestrės Respublika?,B: Etninio
Kuo Padniestrės Respublika skiriasi nuo likusios Moldovos dalies?  ,C: JT pripažinimu
"Remiantis ištrauka, kada keliautojas turėtų lankytis Montevidėjuje, jei tikisi išvengti vėjuoto oro?",C: Šiaurės pusrutulio vasaros mėnesiais
"Remiantis ištrauka, kad keliautojas turėtų lankytis Montevidėjuje, jei mėgsta vėsesnį klimatą?",B: Kai Šiaurės pusrutulyje vasara
"Remiantis ištrauka, kuris iš šių dalykų būtų siejamas su žinomu grafitininku, o ne vandalizmu?",A: Grafičiui skirti renginiai
Kokį muzikos festivalių aspektą kai kurie dalyviai laiko svarbia patirties dalimi?,B: Įsikūrimą festivalio teritorijoje
"Remiantis ištrauka, ką festivalio dalyvis turėtų rinktis, jei nori stovyklauti arčiau muzikos?",D: Ankstyvą atvykimą
"Remiantis ištrauka, ko lankytojai turėtų vengti, jei ieško naktinio gyvenimo šiaurinėje Naujosios Meksikos dalyje?",B: Mažų miestelių barų
"Remiantis ištrauka, kur šiaurinėje Naujosios Meksikos dalyje lankytojas greičiausiai ras žinomų pramogų?",C: Netoli Santa Fė esančiame kazino
"Kurios rūšies gėrimų rekomenduojama vengti keliautojams, jei jie keliauja taupiai?",D: Vaisių sulčių
"Remiantis ištrauka, kurį iš šių gėrimų užsakymų padavėjas gali supainioti?",D: Kavos su pienu
Kuri grupė pradėjo tris šimtmečius besitęsusią kolonizaciją?,D: Ispanai
"Remiantis ištrauka, kaip geriausia paskatinti paryžietį jus pamėgti?",C: Elgtis mandagiai
"Remiantis ištrauka, kuri iš šių savybių nelaikoma stereotipine paryžiečių savybe?",C: Žaismingumas
Koks yra Keiptauno „MetroRail“ pirmosios klasės pranašumas?,B: Ne tiek daug žmonių
"Remiantis ištrauka, ką turi kiekvienas priemiestinis traukinys Keiptaune?",D: Pirmos ir trečios klasės vagonus
Ko greičiausiai nesukels gyvūnų parazitai?,D: Stiprių sužalojimų
Kur galima įsigyti išankstinio mokėjimo telefono kortelių?,C: Parduotuvėlėse
Kaip galima naudotis kai kurių kortelių siūlomais geresniais skambučių tarifais?,A: Jais galima naudotis tik konkrečiose šalyse
"Remiantis ištrauka, kuris iš šių medžių Plitvicų ežerų nacionaliniame parke yra mažiau paplitęs?",B: Ąžuolas
Kuris iš šių retų gyvūnų sutinkamas Plitvicų ežerų nacionaliniame parke?,D: Kurtinys
"Remiantis ištrauka, kokia yra tikroji regionų kodų paskirtis?",B: Rinkų kontrolė
"Remiantis ištrauka, kuris iš šių teiginių apie regionų kodus yra melas, kurį skleidžia žiniasklaidos įmonės?",B: Jie padeda išvengti neteisėto kopijavimo
Koks procesas grįžus į gimtąją šalį paprastai yra tik formalus?,A: Imigracinės patikros
Ką turėtumėte žinoti prieš grįždami į gimtąją šalį?,"B: Ar reikia deklaruoti daiktus, kurių kiekis viršija apribojimus"
"Remiantis ištrauka, ko gausa leidžia alpinistams nuolat atrasti naujus maršrutus Kočamo slėnyje?",D: Sienų
"Remiantis ištraukoje pateikta informacija, kas vykdo daugiausiai skrydžių Pietų pusrutulyje?",B: „Star Alliance“
Kuris oro transporto įmonių sąjunga Pietų pusrutulyje vykdo mažiausiai skrydžių per vandenyną?,D: „SkyTeam“
Kuris kelionių organizatorius perėmė „Global Running Tours“?,B: „Go Running Tours“
"Remiantis ištrauka, kiek skirtingų turistinio bėgimo organizacijų padeda sujungti „Go Running Tours“?",C: Dešimtis
"Ką daryti turistui, kuris tikisi kuo aiškiau pamatyti gepardą?",C: Naudoti žiūronus
"Remiantis ištrauka, su kokios rūšies gyvūnais lankytojas gali susidurti safario ekskursijos metu?","A: Liūtais  
B: Žirafomis  
C: Leopardais  
D: Gepardais  

Visi išvardyti atsakymai teisingi, nes lankytojas safario ekskursijos metu gali susidurti su visais šiais gyvūnais: liūtais, žirafomis, leopardais ir gepardais."
"Remiantis ištrauka, kas sumažintų ekskursijos kainą?",B: Keturių asmenų grupės subūrimas
"Remiantis ištrauka, kas galėtų užsitikrinti geriausią ekskursijos kainą?",D: Penkių asmenų grupė
"Remiantis ištrauka, kas prisidėjo prie pasaulinio San Francisko pripažinimo?",A: Dažnas vaizdavimas įvairių rūšių mene ir žiniasklaidoje
"Remiantis ištrauka, kuris iš šių teiginių apie San Franciską yra neteisingas?",D: Ekonomika visiškai priklauso nuo turizmo
"Remiantis ištrauka, kokiam keliautojui kelionių agentūrų paslaugos nėra naudingos?",B: Spontaniškam keliautojui
"Kuris iš šių dalykų ištraukoje nepaminėtas kaip pranašumas, kai užsakoma kelionė per kelionių agentūrą?",A: Greitesnis kelionės dokumentų gavimas
"Remiantis ištrauka, ko negali atlikti teksto vertimo realiuoju laiku programos?",D: Užtikrinti 100 % vertimo tikslumo
Kas leidžia atlikti vertimus neprisijungus prie interneto?,C: Kalbos duomenų atsisiuntimas
Kuris iš šių veiksnių nėra lavinų stimulas?,A: Lipnus sniegas
"Remiantis ištrauka, kas iš šių dalykų nuslenka kaip lavina?",C: Sniego perteklius stačiuose šlaituose
"Remiantis ištrauka, kas sudaro troškinio pagrindą?",B: Žolelės ir prieskoniai
Vietoj kurios kario sudedamosios dalies tam tikruose regionuose kartais naudojamas kokosų pienas?,C: Jogurto
"Kodėl, norint patekti ant plokščiakalnio, reikia keliauti aplink transantarktinius kalnus?",C: Specialūs traktoriai nėra vikrūs
Kas Pietų ašigalio traverse pažymėta vėliavėlėmis?,C: Sniego pripildyti įtrūkimai
