question,gpt_reply
Choona ndi chani pa zakafukufuku yemwe anapangidwa ndi a dokotala. Ehud Ur?,B: Mbewa zina zomwe zinali ndi nthenda ya shuga sizikudwalanso nthendayi
"Malingana ndi ndimeyi, ndi chani chomwe a dokotala. Ur akukaikira?",B: Ngati kuchiza kuli kotheka
Ndi mawu ati mwa otsatilawa omwe akufotokoza mosalondola kugwa kwa ndege ya CG4684?,C: Ndege inayesera kutera maulendo okwana atatu isanagwe
Chinapangisa ndege ya CG4684 kuti isatele ndi chani?,D: Kunali nyengo yoyipa
"Malingana ndindimeyi, ndi mawu ati mwa otsatilawa omwe akukamba zoona za zimene zinamuchitikira Franciszek Kowal?",B: Pamapeto pake sanavulale
Ndichifukwa chani ndizovuta ku tsimikizira zotsatira za mphepo yakuntho yotchedwa Danielle?,C: Mphepo yakunthoyi ili kutali ndi chivomelezi
"Malingana ndi ndimeyi, ndi mawu ati mwaotsatilawa omwe sioona okhudza mphepo yamkutho yotchedwa Danielle?",D: Inakakhala chivomelezi
"Malingana ndi ndimeyi, ndi chani chimene chikusonyeza kuti chichitika ndi matenda asanadzetse m'mliri padziko lonse?",A: chikuyenera kukhala ndi mphavu yochepa yakupha
"Malingana ndi ndimeyi, Fujian anatalikilana bwanji ndi chimphepoyi?",C: Makilomita 70
Anamulonjera George W. Bush atangofika ku Asia ndi ndani?,D: Wachiwiri kwa nduna yaikulu
Kodi mtsogoleri wadziko anakamba pati za kukulitsa malonda a Asia?,C: Kutsatira kuluza kwake kwa masankho a pakati pa ndime
"Malingana ndindimeyi, ndi ziti mwazotsatilazi zomwe zili cholinga chenicheni cha boma?",D: Kuchepetsa kuchulukana kwa zotengera
Kodi boma linalengeza chani?,A: Chikonzero chofuna kugula zotengera zowonjera zokwanira 300
"Malingana ndi ndimeyi, ndi chani chimene chisakudziwika?",C: Zachiwembu zikuyembekezeredwa
Ndimawu ati okhudza achionetsero omwe sioona?,D: Azionetsero nthawi zina apanga zachiwawa
Analimbitsa kut a CEP akale atule pansi udindo ndi ndani?,C: Komiti ya mtsogoleri wa dziko
"Malingana ndindimeyi, ndi chani chimene a bungwe la masewero olimbitsa thupi la ku USA silinalimbikitse kutsatila khaza zimene othamanga anapangilidwa ndi Nassar?",A: Kulanda chikalata chachitsimikizo
"Malingana ndi ndimeyi, kodi cholinga chachikulu cha onse a mukomiti a bungwe la masewero olimbitsa thupi la USA ndi a bungwe la United States la Olimpiki ndichani kupita chitsogolo?",D: Kulimbikitsa malo otetezeka a anthu opanga masewera othamanga
Kodi sitima imapita kuti nthawi imene ngozi inachitika? ,C: Palawan
Ndi ziti zomwe sizoona zenizeni zokhudza sitima yomwe yafotokozeledwa m'ndimeyi?,B: Imachokera ku Palawan
Anapeleka mau okhudzana ndi a gulu lankhondo la US ndi ndani?,A: Donald Trump
"Malingana ndi 'ndimeyi, ndi dziko liti limene linatenga udindo wolondera omenya nkhondo ogwidwa?",D: Turkey
Ndichani chomwe akukhulupilira kuti ndichomwe chinagwetsa ndege ?,A: Malo ovuta
Ndi ntundu wanji wa malo amene ndege inagwera?,D: M'mapiri
Kodi akuboma akukhulupirira kuti zotsatira zamadzi osefukila zikhala chani?,A: Kubwezeletsa zitsuro za mchenga
Ndi ziti mwazotsatira zomwe nyumba yadamu inaonongelatu?,C: Malo okhalamo zakuthengo
"Malingana ndindimeyi, anawadziwitsa a dziko la United States zakuthekera koti akhoza kuchitidwa chiwembu ndi ndani?",C: Gwero losadziwika
Ndi mawu ati mwaotsatilawa amene akufotokoza molondola za chikonzero cha anthu achiwembu onyanyala?,B: Kuphulitsa mabomba ku maiko awiri
Ndi ndani mwa anthu awa yemwe si loya?,D: Makis Triantafylopoulos
Ndi gulu liti la anthu a mkati mwa gulu lazamalamulo la greek lomwe kupezeka kwao pazochititsa manyazi sikukutchulidwa?,C: atola nkhani
kodi India idataya ma wiketi angati?,"The statement ""India idakwanitsa kuchidachita ma run 36 kutayaso ma wicket 7 kuti amalize ma inning"" indicates that India lost 7 wickets to reach the end of their innings. Therefore, the correct answer is:

B: Asanu ndi kawiri"
"Malingana ndi 'ndimeyi, kodi zigoli zochuluka bwanji zama innings?","To determine the total number of runs in the innings from the information given:

- Robin Uthappa scored 70 runs.
- Sachin Tendulkar and Rahul Dravid together scored a century, which means they scored 100 runs collectively.
- After the captain's wicket fell, the team scored an additional 36 runs for the loss of 7 more wickets.

By adding these runs together:  
70 (Uthappa) + 100 (Tendulkar and Dravid) + 36 (after the captain's wicket) = 206

However, the options provided don't include 206. Re-evaluating the question, it appears there might be an emphasis on certain details or a need for interpretation. None of the given answers directly aligns with 206, yet 100 is a notable milestone often highlighted in cricket.

Considering the given options:
A: 52
B: 35
C: 100
D: 41

The key details in the passage with significant scores are from Tendulkar and Dravid, and the distinctive mention of them scoring ""zana limodzi"" (hundred). This points to option C: Kuthamanga zana limodzi (100) as the most prominent feature that might often be highlighted, given a lack of other direct totals that match perfectly.

Therefore, the closest coherent milestone often mentioned in cricket from the given options is C: Kuthamanga zana limodzi (100)."
Ndi ziti mwazotsatilazi zomwe sizinazetse kukhumudwa kwa a Adam Cuerden?,B: Kufufutidwa kwa zaluso za Wales
"Malingana ndi ndimeyi, ndi chani chimene chinafufutidwa pa webusaiti?",B: Zolaula
"Malingana ndi ndimeyi, ndi ziti mwazotsatirazi zomwe a Amir Khan sakulimbikitsa?",A: Kuphatikiza amayi ochita masewera omenyana ku Olimpiki
"Malingana ndi ndimeyi, ndiziti mwazotsatira izi zomwe a Amir Khan azakhale akuthandiza ngakhale anali ndi maganizo ake ngati munthu?",A: amayi omenya
Kodi a Peter Lenz anamwalira liti?,C: Kuchipatala
Xavier Zayat ndi ndani?,B: Wothamanga wina
Ndi munyengo iti imene owulutsa ndege wamantha angakhale ndi kuthekera komvetsetsa magwiridwe ntchito amkati mwa ndege?,B: Ngati kupita kuulutsa kwawo kunazunguriridwa ndi mantha
"Malingana ndi ndimeyi, ndi ziti mwaizi zimene wapaulendo okhala tcheru ndi mtengo amapamga pamapeto?",C: Kusiyanitsa mitengo pakati pa makampani a zaulendo osiyanasiyana
"Malingana ndindimeyi, kodi apaulendo azipanga chani pachiyambi kuti apeze mitengo yabwino yokwelera ndege?",B: Kufananitsa mitengo pakati pophatikiza zonse
Ndi nthawi yanji imene nzako akunera kutsagana ndi katundu wotumizidwa?,"The correct answer is:

C: Pamene zinthu zikutumizidwa ngati katutundu wofufuzidwa"
"Malingana ndi ndimeyi, Tikamafuna kusankha ndege imene yayenda kwambiri kuti tikhale nayo mu m'mgirizano , ndiziti mwaizi zimene tikuyenera kuika patsogolo?",D: kamapani ya ndege yomwe ikhoza kumaonjezera mwayi wochuluka
"Malingana ndindimeyi, Ndi ndani amene angapereke ma poyitsi opangitsa kukwera ndege motsika mtengo?",D: Kampani ya ndege yosiyana kukhala mu m'mgwirizano wofanana
"Malingana ndi ndimeyi, ndi chani mwa zotsatilazi zomwe zingaononge kuthekera kwa thupi kuzindikira zinthu chifukwa cha kumwa mowa mwauchidakwa?",B: Kuona
"Malingana ndi ndimeyi, ndi chani chimene chingachepetse zotsatila zomwe mowa ungawononge?",C: Kumwa mulingo woyenera wa mowa
Kodi mitengo yokwera yakatundu ilipati ku Amsterdam?,A: Chigawo cha Canal
Ndi chifukwa chani dera la Canal lili malo oti osankhidwa ngati a cholowa chadziko a UNESCO,A: Ndi mbiri ndi chikhalidwe
"Malingana ndi ndimeyi, ndiziti mwa izi zimapangitsa kukayendera Phnom Krom kukhala kwaphindu?",A: Maonekedwe a Tonle Sap
"Malingana ndi ndimeyi, chowayeneleza alendo kuti alowe kuPhnom Krom ndichani?",C: Kupeza njira ya Angkor
"Malingana ndi ndimeyi, ndi chani mwa izi zomwe zingalepheletsa alendo kuyendera Antarctica?",A: ulendo wofuna ndalama zambiri
Alendo omwe alindi chidwi chokwera mapiri akhoza kukaona mbali iti ya Antartica?,C: Peninsula
Kodi ndikuti kumene malo a zinthu zakale zowonetsera angapezeke movutilako?,B: Pakati pa mzinda
Kodi chofufuzira chamakono cha telesikopu chikhoza kukhala kuti chikusungidwa kuti?,A: Kumalo osungilamo zinthu zakale
"Malingana ndi ndimeyi, ndi malo ati amphepete mwanyanja omwe angakhale ndi magombe opanda phokoso?",C: Kumpoto kwa dera la Harbor
"Malingana ndindimeyi, ndikuti kumene kukhoza kukhala ndondomeko zoteteza osambira m’madzi?",B: Kumpoto kwa dera la Harbor
"M'mene zafotokozeledwa m'ndimeyi Pamane akuyendera madera, ndi ziti mwazotsatilazi zomwe zikanaoneka ngati zosayenera?",C: kuchita nthabwala
Ndiziti mwazotsatilazi zomwe zikufotokoza ziyankhulo zalingua francas?,A: Chochita kupanga
Ndi mawu ati amene sakufotokoza molondola za ziyankhulo zothandizila?,"The statement that does not correctly describe constructed languages (ziyankhulo zothandizira) is:

A: Pali ziyankhulo zachilengedwe zomwe zimagwiritsidwa polumikizana pakati pa anthu omwe sangathe kumvetsetsana

Constructed languages are not natural languages; they are intentionally created by people to facilitate communication. Natural languages evolve organically over time and are not designed for the purpose of solving communication difficulties among diverse groups."
"Malingana ndi ndimeyi, ndi chani chomwe apaulendo akuyenera kufufuza za bwato lawo mu nyengo yozizira?",A: Malo nyumba
"Malingana ndi ndimeyi, ngati wapaulendo akuyenda nthawi yotentha, ndichani chomwe angathe kupewa?",B: Kuyenda pa madzi a ayisi
Ndi chifukwa chani chiyankhulo cha chiCatalan nchimagwiritsidwa ntchito pafupafupi pazolengeza komanso pa zizindikiro ku Barcelona?,B: Chinali chiyankhulo choyamba chokhazikika cha mzinda
Ndi ziti mwaziyankhulo zotsatilazi zomwe zimagwiritsidwa mu ndondomeko ya Metro ku Barcelona popanga zolengeza pafupipafupi?,B: Catalan
"Malingana ndi ndimeyi, Ndiziti mwazothandizila zotsatilazi zomwe sangaziike patsogolo pa pamwamba pakama labwino ndi chakudya cha m’mawa?","D: Intaneti yachangu

Malinga ndi ndimeyi, B&Bs zimapikisana pamakhalidwe awiri: zofunda (kama labwino) ndi kadzutsa (chakudya cham'mawa). Zinthu zina monga zipangizo zakale ndi malo apanja osamalidwa bwino zikuwoneka ngati zomwe zingakhudze zokonda za alendo, koma palibe chomwe chimanena za kufunikira kwa intaneti yachangu. Choncho, intaneti yachangu sizikuonekanso kuti ndi chinthu chimene amapikisana nacho pamwamba pa pamwamba pa kama labwino ndi chakudya cham'mawa."
"Kutengera ndi ndimeyi, ndi ziti mwa izi yomwe simfundo yeniyeni ya mpikisano wapakati pa mwanaalilenji wa B ndi B?",A: Zokongoletsera zamakono
"Malingana ndim'ndimeyi, ndi ziti mwa izi zome sizidzachitika  ku Beijing mchaka cha 2022",B: Zochitika zamasewela pa iyisi a Taizicheng
"Malingana ndi mmene zafotokozeledwa m'ndimeyi,ndi ziti mwazotsatilazi zome sizizalandilidwa ndi Beijing mchaka cha 2022","A: Masewera achilimwe a olimpiki 
C: Masewera achirimwe"
Ndi ndani amene ali pachiopsezo kuti akhoza kutenga chinfine cha mbalame chotchedwa avian influenza?,C: Woweta nkhuku
"Malingana ndi ndimeyi, ndi ndemanga iti yomwe zikufotokoza molondola za chimfine cha mbalame?","The statement that correctly describes avian influenza according to the paragraph is: 

C: Oyang'anira mbalamezi ali pa chiopysezo chotenga matenda"
Kodi chimalumukiza nyanja yoyera-ngalande ya Baltic ndi chani?,C: Nyanja ya Arctic and Nyanja ya Baltic S
"Malingana ndi ndimeyi, ndi mtundu wanji wagalimoto omwe anthu akhoza kumatengelapo ziphaso zapaulendo kutinso asasokoneze apaulendo?",B: Sitima zogonamo usiku
"Malingana ndindimeyi, Ndi nthawi iti imene chaunzika chako chikhoza kuonedwa utakwera sitima yolowa ndikutuka dziko lina?",D: Pamene sitima ikuthamanga
Ndimavuto ati mwaotsatilawa omwe alindikuthekera kukwera pamene mukukhala kumalo otentha a Singapore?,A: kupangidwa chitaka (sunstroke or heat exhaustion)
Ndi ndani amene akhoza kumapewa kudya mikate yaku German?,A: Wina amene alindi ziwengo zantedza
Ndizopangira zakudya zanji zanyengo zomwe amapangira mikate ya ku German?,"A: Apulo  
C: Maula"
"Malingana ndi ndimeyi, ndi mfundo iti mwa izi yomwe siyoyenele kuchita paulendo woti mwapanga kale ndondomeko yazachuma?",C: kupempha anthu ndalama
"Malingana ndi ndimeyi, Ndi ndani amene akhoza kukhala ndi vuto kuyenda ndindondomeko yandalama yochepa?",C: Wina amene alindi chikonzero chogwira ntchito mwapatalipatili pamene akuyenda
Ndi mfundo iti mwazotsatilazi yomwe sikufotokoza molondola za kayendedwe pakati pa Marion ndi Fairmont?,C: Mulingo wakathamangidwe sumatsatiridwa kwenikweni
"Malingana ndi ndimeyi, ndiziti mwaizi zomwe zikuyenera kukhala nkhawa ya oyendetsa omwe akuyenda?",C: Kukhota chakutwa mwachangu kwambiri
Ndiziti mwazotsatilazi zomwe sizimaloleredwa kuyamba masewera a canyoneering,A: Kutha kusambira m'madzi
Ndiziti mwazotsatilazi zomwe zikhoza kukhala zofunikira ku chionetsera cha masewera opambana a canyon?,D: kutha kusambira
"Malingana ndi ndimeyi, ndi chani chimene chingamuthandize munthu amene akukonzekera kumanga masasa mugalimoto yake?",B: Galimoto imene imatheka kuthyola mpando
"Malingana ndi ndimeyi, Ndi chani chimene opangira misasa m’galimoto angafune apewe ngati akufuna kukhala pamalo poti sadzipezeka kudzera pa radar?",C: Kukhoma hema mutawuni kapena pamalo a wekha
"Kutengera zimene zafotokozeledwa m'ndimeyi, ndi ndani amene anamanga Casablanca kachiwiri?",D: Mfumu yaku amorocco
Anazemba mzinda wamakono wa Casablanca kutsatira chivomelezi ndi ndani?,B: A Portuguese
"Malingana ndi ndimeyi, kodi Sintra anadziwika bwanji pakati pa anthu amaiko ena?",C: Ndemanga zachilimbitso za Lord Byron
Ndi chani chimene sichimavomelezedwa ndi Armenia?,D: Dziko loyima palokha latsopano
Ndichani chimene chikupitilira kusokoneza ubale wapakati pa Azerbaijan ndi Armenia?,D: Chigawo cha Nagorno-Karabakh
"Pamene ukutenga taxi ku Charlotte, ndi chani chimene chingapangitse kuti mtengo uwonjezeredwe?",B: Kukhala ndi apaulendo atatu
"Malingana ndi ndimeyi, ndichani chomwe chikhoza kuoneka kuti ndichochepa kuti ukhale ku Charlotte ndi ana?",B: kukwera taxi
"Spain isanatenge ulamuliro, ndi ndani amene amalamulira kumpoto kwa Chile?",D: Incas
"Malingana ndi ndimeyi, ndiziti mwazotsatilazi zomwe sizinachitike mu chaka cha 1810?",B: A chile anapambana kuponsa a Spanish
Kodi anthu angafikile bwanji madera akumidzi a chigawo cha Liguria?,C: Pa sitima kapena bwato
Mawu a chi italian a ‘Cinque Terre’ amaimilira chani?,A: M'midzi isanu
"Malingana ndi ndimeyi, ndi mtundu uti wansapato yomwe ikuyenela kuvalidwa mu nyengo yozizira komanso misewu yoterera?",D: Nsapato zopanda chedendene chotalika mainchesi asanu(1/5inchesi)
Ndi ziti mwazotsatirazi zomwe singathandize kuonjera chikoka pa misewu ya madzi owundana/musewu ya ayezi munyengo yozizira?,D: Madzi
Ndi ziti mwazotsatirazi zomwe zikufanana molondola za Hawaii ndi zilumba cha Cook?,C: Mayendera nthawi yofanana
Ndi ziti mwazotsatirazi zomwe sizikufotokoza molondola za zilumba za Cook?,"C: Mizinda yeniyeni ndi Rarotonga ndi Aitutaki

Izi si zolondola chifukwa Rarotonga ndi Aitutaki si mizinda. Zilumba za Cook alibe mizinda iliyonse."
Ndiziti mwazotsatila za malo a alenje omwe amapeleka mitundu iwiri yamalo ogona kuti anthu asakhape?,A: Ku Sirena
"Malingana ndi ndimeyi, ndikuti kumene ukhoza kusungitsa chilolezo chako choyendera kumalo osungilako zinyama zosiyanasiyana ngati umafuna ulipile ndalama m’malo mwa ngongole",B: Ku Puerto Jiménez
"Malingana ndi ndimeyi, ndi kayendedwe ka pa ayisi kamtudu wanji kamene kamachitika pa malo otsika kwambiri",A: Kukwera mapiri
"Malingana ndi ndimeyi,ndi chani chimene chingathandize Backcountry skiera",C: Nyengo zabwino
Apaulendo amene akumana ndi chikhalidwe chatsopano amavutika kupanga chani?,A: Kukhazikika mu chikhalidwe cha malo atsopano
"Malingana ndi ndimeyi, kukumana ndi chikhalidwe chatsopanokukhoza kukhala kovuta kwa anthu ati apaulendo?",A: Apaulendo amene anakumanako ndi chikhalidwe choipa chochititsa mantha
Ndiziti mwazotsatilazi zomwe anthu akuyenera kupewa kupanga ndi nyama yotchedwa mphalapala?,B: Kuyandikira pang'onopang'ono
"Malingana ndidimeyi, ndi mawu ati mwaawa omwe siolondola okhudza nyama yotchedwa Mphalapala?","A: Ndi nyama zaukali pachilengedwe chake

Izi sizolondola malingana ndi ndimeyi, yomwe imanena kuti moose si nyama yoopsa koma imadziteteza yokha ngati iopsezedwa."
"Malingana ndi ndimeyi, ndi ziti mwaizi zomwe zikhoza kukhala chiopsezo cha munthu amene akuyenda m’chiplulu?","A: Kusowa chovala chotenthetsa thupi usiku wozizira  
C: Kuononga mphavu pamene ukutsatila zilubwelubwe zooneka ngati madzi  
D: Kuononga madzi pamene ukutsatila zilubwelubwe zooneka ngati madzi  

Zonsezi zili ndi chiopsezo kwa munthu amene akuyenda m'chilulu monga tafotokozera mu ndimeyo. Kuwona chilubwelubwe chokha (B) sikuli chiopsezo ngati palibe ku chikonza ndi zochita zina."
Ndiziti mwaizi zomwe sizinatchulidwe ngati chiopsezo chothekera cha anthu oyenda kuchipululu?,D: Kupsa ndi dzuwa
"Malingana ndi ndimeyi, ndi chiwelengo cha gulu la anthu ati limene linakhudzika ndi kufika kwa ofufuza?",C: Anthu achi Taínos
"Malingana ndi 'ndimeyi, ndi chiyankhula chiti chimene chimayankhulidwa ndi ma Caribe?",D: Chilankhulo cha Arawakan
Angapatsidwe udindo wotchukitsa masewera apa ayisi kuti akhale masewera osangalatsa ndi ndani?,B: Anthu aku Nolowe
"Malingana ndi ndimeyi, ndi nthawi yanji imene masewera apa ayisi anadziwika ngati masewera anthu onse?",C: Chaka cha 1861
Ndiziti mwazotsatirazi zomwe zimagwirizana ndi chilumba chachikulu ku m’mawa kwa magombe a africa?,C: Nyama zakuthengo
Ndichani chime sichinali chifuniro cha zilumba zing'onozong'ono za ku m’mawa kwa africa? ,C: Mbiri ya nyama zakutchire
"Malingana ndi ndimeyi, kodi pasaka imasangalalidwa bwanji maka mwachikhadwe mumakachisi?",B: Kukhala ndi chikhamu chochezera usiku wa loweluka
"Pofuna kupewa zinthu zina zokuyeneraza kulowa dziko la Ecuador, mzika yaku Cuba imayenela kukhala ndi chani pachiyambi?",B: Kalata yoitanidwa kulowa dzikolo yovomelezeka pamalamulo
Kodi zoyeneleza kupita dziko la Ecuador sizinapangidwile chani?,A: Kuchepetsa chiwerengero cha anthu oyenda
Ndi ziti mwazotsatilazi zomwe zikhoza kukwera mtengo mudziko laini kusiyana ndi dziko lakwanu?,"B: Maferemu apamwamba

Maferemu apamwamba amachokera kumaiko akunja amene angakwere mtengo pamene atumizidwa kudziko lina, makamaka ngati zopangidwa ndi malonda. Komanso, ngati olo maferemowo amveka kukhala ofanana ndi apamwamba ndipo sichenicheni a chizindikiro chotchuka, ngakhale mtengo ukhoza kukhala wokwera chifukwa chokhudzana ndi malonda ndi kutumiza."
Ndi chani chomwe chikhoza kukhala chiopsezo chogula maferemu apamwamba dziko laini?,C: Akhoza kukhala achinyengo
"Pankhani yogwiritsa ntchito ndalama ya dziko la Falklands, ndi mawu ati mwaotsatirawa omwe siwolondola?","C: Mapaundi a Falkland azisinthidwa pamene tachoka ku zilumba

The statement ""Mapaundi a Falkland azisinthidwa pamene tachoka ku zilumba"" is incorrect because it's impossible to exchange Falkland pounds outside of the islands, indicating it should be converted before leaving."
"Malingana ndi ndimeyi, poyenda ulendo wopita ku Falklands kuchoka ku United States, Ndikuti kumene kungakhale kothandiza kwambiri kulipira ndi ndalama osati khadi la ngongole?",C: Mu zilumba zakutali
Ndi chochitika chiti chimene chimayendelana ndi zikondwelero chapakachisi?,C: Kubadwa kwa timilungu
Kodi njobvu zokongoletsedwa zikhoza kuonedwa kuti?,A: Paliponse kuyambira mapeto a mwezi wa Novembala kufikila pakati pa mwezi Meyi
"Malingana ndi ndimeyi, ndi njira iti mwa izi yomwe ndi njira yotheka kupulumutsa ndalama pamene mwalipira ndege gawo la bizinesi kapena loyamba lapamwamba?","A: Kugula zinthu kudzera kampani

Malingana ndi ndimeyi, njira yokhayo yotheka yopulumutsa ndalama pamene mwalipira ndege gawo la bizinesi kapena loyamba lapamwamba ndi kuitanitsa kampani yanu kuti ikupatseni chithandizo cholipirira. Njirazi zikugwirizana ndi lingaliro lakuti kampani yanu ikulipirirani ndalama zomwe mwina mungaganize kuti zadula. Njira zina sizikugwirizana ndi zomwe zatchulidwa ngati njira zopulumutsira."
"Malingana ndi ndimeyi, ndi chani chimene chingakhale chotaitsa nthawi kufufuza ukamagula tikiti yotsikilako mtengo?",A: Ndege zachindunji
Ndi chani chimene suyenera kuonkhetsera limodzi pamene ukusiyanitsa mtengo wonse wopita ku Africa ndi mtengo wozungulira dziko lonse lapansi?,A: Mtengo woonjezera polipila chiphaso chowonjezera cha malo ena omwe ali kunja kwa Afilika
"Malingana ndindimeyi, ndi chani chimene masitolo akuluakulu akuyamba kupeleka mofuna kupeleka mwayi osankha zosiyansiyana",A: Chakudya chophikilatu
Ndi zabwino zanji zomwe zimapelekedwa ndi amasitolo akuluakulu zomwe zikhoza kupangitsa anthu kumagula zakudya zophika kale?,D: Ovuni yotenthetsera chakudya
Ndiziti mwazotsatilazi zomwe sizingavetsetseke ndi anthu oyankhula chifalansa a mtundu wa chiBelgian ndi chiSwiss?,"B: Mawu a chifalansa achilendo

Anthu olankhula Chifalansa ku Belgium ndi Switzerland amatha kumvetsa ndondomeko yowerengera ndi matchulidwe a mawu muchifalansa, ngakhale angasiyanepo ndi zinthu zomwe akhala akuzigwiritsa ntchito. Koma mawu a Chifalansa achilendo omwe sanakumane nawo sangathe kukhala osavuta kuwazindikira ndi omvetsa nthawi yomweyo ngati sanatherepo kuwalemba kapena kuwagwiritsa ntchito momwe aliri."
Ndi ziti mwazotsatilazi zomwe sichimodzimodzi mu dziko France ngati m’mene zilili ku maiko a Belgium kapena Switzerland?,B: Ndondomeko yowelengera
Ndi muzochitika ziti zimene sungapatsidwe mtengo wonyamulira maliro?,C: Ngati wakwera ndege ya Lufthansa kuchoka ku Paris kupita ku United States
Ndichani chomwe chili cholondola chokhudza mitengo yamaliro?,A: Amalipira mtengo wonyamulira maliro
Ndinthawi yanji imene kugwiritsa ntchito mapu amakono a GPS oima pawokha ngati a pafoni kukhoza kukhala kwabwino kwambiri kusiyana ndi mapu a GPS ogula amagalimoto?,C: Pamene mukhale kutali ndi netiweki
Ndi chani chomwe sichifukwa chabwino kugwiritsa ntchito mapu a GPS ogula am’magalimoto kusiyana ndi mapu amakono a GPS oima pawokha ngati a pafoni?,A: Sizufunika kudandaula za kolumikizana kudzera intaneti
"Malingana ndi ndimeyi,kodi ungatsimikize bwanji kuti waikidwa muchombo chogwirizana choyeneleka?",C: Kugula matikiti andege ndi wothandizila amene ndikadaulo wa za Galapagos
"Malingana ndi ndimeyi, Ndiziti mwazotsatilazi zimene sizigwilitsidwa ntchito popangitsa alendo kupanga njuga?",A: Kuchuluka ka kuwala mwachilengedwe
"Malingana ndi ndimeyi, ndi chani chomwe osewera njuga ayenela kupewa?",A: Kumwa mowa kwambiri
"Malingana ndi ndimeyi, ndi mau ati opezeka muchiganizo amene amatchulidwa pakati pa chiganizo?",A: N’neni
"Malingana ndi'ndimeyi,ndichani chomwe chingapangitse kulemba zilembo zikuluzikulu kwa aneni kupangitse kukhala zovuta?",C: Kulemba
"M'madera akumidzi a Malaysia, ndi zizindikiro ziti zomwe zimasonyeza tabwerani kuno?",A: Kupinda chala cholozera
"Malingana ndi ndimeyi, ndi chizindikiro chiti chimene chingathandauze kuti tabwelerani?",B: Kupinda chala cholozera
"Malingana ndi ndimeyi, ndi chani chimene chimayambitsa mikwingwirima?",C: Kugwa kwa mphanga za ayisi
"Malingana ndi ndimeyi, ndi ziti mwazotsatilazi zimene zikhoza kubisidwa ndi mlatho wa ayisi",A: Ming'alu
"Malingana ndi dimeyi, apaulendo akuyenera kutenga njira iti yowonjezera asanakaonene madera ati?",B: Madera ozungulira Goma
Ndiziti mwazotsatilazi zomwe sizingakhale zabwino kwa alendo okawona Goma?,A: Kumenyana kwa kumpoto ka Kivu ndikosangalatsa
Ndiliti limene chilolezo chokhalira choyamba mwezi wa ogasiti chingapezeke?,B: Tsiku loyamba la mwezi wa Epulo
Ndi ndondomeko yanji yomwe ilipo yoteteza ma golodi?,The correct answer is: D: Chiwerengero za zilolezo zochepa
Ndi ziti mwazotsatilazi chomwe chili ndikuthekera kochepa kopezeka munyumba zogonamo zomwe zakambidwa mu m'ndimeyi?,D: Zipinda zogonamo zokonzedwa mwatsopano ndi zamakono
"Kutengera ndi zimene za fotokozeledwa m’ndimeyi, ndi ziti mwazotsatilazi zomwe alendo akunyumba yogona alendo angaiike kumapeto?","Kutengera ndi zimene za fotokozeledwa m'ndimeyi, yankho loyenera ndi D: Mitengo zazipinda zogonamo yofikilika. Ndimeyi ikunena za nyumba zogona alendo zamtengo wapatali zomwe nthawi zambiri zimasungidwa kwa anthu olemera ndi otchuka, zomwe zikutanthauza kuti mitengo yawo sikhale yofikilika kwa alendo wamba. Zotsalazo ndi mbali zomwe zimafotokozedwa mu ndimeyi monga zokongoletsera zakale (A), malo odyera (B), ndi chisangalalo (C)."
