question,gpt_reply
"পাঠাংশ অনুসৰি, নিম্নলিখিত কোনটো কৌশল তিব্বতীয় ধ্যানৰ এক গুৰুত্বপূৰ্ণ অংশ?",C: দেৱতাসকলক কল্পনা কৰা
"""পাঠাংশ অনুসৰি, তিব্বতীয় ধ্যানৰ """"কেন্দ্ৰ""""ৰ সময়ত চক্ৰবোৰ কেনেদৰে সক্ৰিয় কৰা হয়?""",B: দেৱতাসকলক কল্পনা কৰি
অনুষ্ঠানটোৰ সময়ত কোনে দ্বিতীয় ভক্তিমূলক গীতটো উপস্থাপন কৰিছিল?,D: জয় শংকৰ চৌধুৰী
"পাঠাংশ অনুসৰি, খাদ্য প্ৰদানৰ সময়ত কোনে এটা ভক্তিমূলক গীত উপস্থাপন কৰিছিল?",A: লাখা সিং
সন্ধিয়াৰ দ্বিতীয়-অন্তিম প্ৰদৰ্শন কি আছিল?,"A: চেজেন আকচু, আলেচেন্দ্ৰো চাফিনা আৰু হাৰিছ এলেক্সিউ"
এলেছান্দ্ৰ’ ছাফিনা কোন দেশৰ নাগৰিক?,D: ইটালী
"পাঠাংশৰ ওপৰত আধাৰ কৰি, নিম্নলিখিত কোনটো মন্তব্য সঁচা নহয়?",A: ছান্তা ক্লাৰাত জুই লাগিছিল
"পাঠাংশটোৰ মতে, অস্বস্তিকৰ তাপৰ স্তৰ সম্পৰ্কে কোনে মন্তব্য কৰিছিল?",B: অগ্নি নিৰ্বাপক কেপ্টেইন
চুনামিৰ বাবে বিদ্যুৎ বিচ্ছেদ ক'ত হৈছিল?,A: টংগা
"পাঠাংশ অনুসৰি, বিদ্যুৎ বিচ্ছেদৰ ফলত টংগা কেনেদৰে প্ৰভাৱিত হৈছিল?",D: কৰ্তৃপক্ষই প্ৰাসঙ্গিক সতৰ্কবাণী প্ৰাপ্ত কৰিবলৈ অক্ষম হৈছিল
জনি ৰিডৰ ড্ৰাইভিং গতি ঘড়ীৰ বাবে আৰক্ষীয়ে কেতিয়া তেওঁলোকৰ ৰাডাৰ বন্দুক ব্যৱহাৰ কৰিবলৈ সক্ষম হৈছিল?,A: যেতিয়া তেওঁ ১৬০ কিমি/ঘণ্টাত গাড়ী চলাই আছিল
"পাঠাংশ অনুসৰি, নিউজিলেণ্ড আৰক্ষীৰ বাবে জনি ৰিডৰ গতি ধৰি ৰখাটো কিয় কঠিন আছিল?",B: গাড়ীখন বৰ কম আছিল
বাটৰ সম্পৰ্কত ভূমিকম্পটো ক'ত কেন্দ্ৰীভূত আছিল?,The correct answer is C: ৪০ মাইল উত্তৰ-উত্তৰ-পূব.
আবু ঘৰাইবত হোৱা উপদ্ৰবৰ সময়ত কি ঘটিছিল?,A: কয়দীৰ উৎপীড়ন
ইৰাকী কাৰাগাৰে কিয় অপবাদ লাভ কৰিছিল? ,D: কয়দীৰ ওপৰত উৎপীড়ন হোৱা ধৰা পৰিছিল
মাউৰ ৱাৰ মেম'ৰিয়েল ষ্টেডিয়ামত কেনেধৰণৰ অনুষ্ঠান অনুষ্ঠিত হ'ব লাগিছিল?,C: সংগীতানুষ্ঠান
অৱশেষত অনুষ্ঠানটো বাতিল কৰাৰ সন্দৰ্ভত কোনে ব্যাখ্যা প্ৰদান কৰিছিল?,B: পৰিচালনা কোম্পানী
বিশকেকৰ কেইবাজনো বাসিন্দাই লুণ্ঠনৰ বাবে কোন দায়ী বুলি ভাবিছিল?,C: প্ৰতিবাদকাৰী
লুণ্ঠনৰ বাবে দক্ষিণৰ প্ৰতিবাদকাৰীসকলক কোনে দোষাৰোপ কৰিছিল?,A: বিশকেকৰ বাসিন্দাসকল
ৰিঙে কেতিয়া বিক্ৰী বৃদ্ধি কৰিছিল?,A: শ্বাৰ্ক টেংকত উপস্থিত হোৱাৰ পাছত
জেমি চিমিনোফে কেতিয়া ৰিং আৰম্ভ কৰাৰ সিদ্ধান্ত লৈছিল?,A: তেওঁৰ নিজৰ ড’ৰবেলটো অপৰ্যাপ্ত বুলি অনুভৱ কৰাৰ পাছত
প্ৰতিটো ৰিডিং ৰেইনব'ৰ খণ্ডই শিশুসকলক কিহৰ বাবে পৰামৰ্শ আগবঢ়াইছিল?,B: স্থানীয় পুথিভঁৰালসমূহ
ৰিডিং ৰেইনব’ শৃংখলা বাতিল কৰাত কিহে অৰিহণা যোগাইছিল?,A: অপৰ্যাপ্ত পুঁজি
নিম্নলিখিত কোনটো আমষ্টাৰডাম আৰু সংগ্ৰহালয়ৰ বাবে বিষয়াসকলে গছ সম্পৰ্কে কৰা তৰ্ক নাছিল?,B: ইয়াক সংৰক্ষণ কৰিব লাগে
"আৰ.এছ.পি.চি.এ.-ৰ এগৰাকী মুখ্য পৰিদৰ্শকৰ মতে, নিম্নলিখিত কোনটোৰ বাবে পৰিদৰ্শনবোৰ মানক হ'ব লাগে?",D: বধ্যভূমি
"পাঠাংশ অনুসৰি, অষ্ট্ৰেলিয়াৰ বধ্যভূমিৰ শ্ৰমিকসকলৰ বাবে পশু কল্যাণৰ গুৰুত্ব দৃঢ় কৰাত কিহে সহায় কৰিব পাৰে?",A: চিচিটিভি কেমেৰা স্থাপন
"পাঠাংশ অনুসৰি, গ্ৰেপ্তাৰ কৰা ব্যক্তিজনৰ জীৱিকা কি?",A: শিক্ষাৰ্থী
"পাঠাংশ অনুসৰি, আন এগৰাকী গ্ৰেপ্তাৰৰ বিষয়ে বাতৰি বিয়পি থকাৰ সময়ত, কিমানজন ভুক্তভোগীৰ অন্ত্যেষ্টিক্ৰিয়া অনুষ্ঠিত কৰা হৈছিল?",B: তিনিজন
"প্ৰতিবাদৰ প্ৰতিক্ৰিয়া স্বৰূপে, কোনখন দেশে তেওঁলোকৰ স্বাক্ষৰিত এ.চি.টি.এ. চুক্তিৰ সৈতে আগবাঢ়ি যোৱা নাছিল?",B: প'লেণ্ড
"পাঠাংশ অনুসৰি, নিম্নলিখিত কোনখন দেশে এ.চি.টি.এ.ত যোগদানৰ প্ৰক্ৰিয়া স্থগিত ৰখাৰ সিদ্ধান্ত লৈছিল?",D: লাটভিয়া
আইপড অত্যধিক গৰম হোৱাৰ ঘটনাৰ ফলত কিমানজন লোক আঘাত প্ৰাপ্ত হৈছিল?,A: ৪
অত্যধিক গৰম হোৱা ঘটনাবোৰ বৰ গুৰুতৰ নাছিল বুলি কোনে কৈছিল?,D: এপল
"তেওঁৰ ভাষণৰ সময়ত, ষ্টিভ জবছে এপলে পুনৰ কি উদ্ভাৱন কৰিবলৈ গৈ আছে বুলি কৈছিল?",B: ফোন
ষ্টিভ জবছৰ দুঘণ্টাৰ ভাষণৰ উদ্দেশ্য কি আছিল?,C: এটা নতুন ফোন মুকলি কৰা
আৰ্জেণ্টিনাৰ থিয়েটাৰত ক্ৰিষ্টিনা ফাৰ্নাণ্ডেজ ডি কিৰ্চনাৰে কি ঘোষণা কৰিছিল?,A: তেখেতৰ ৰাষ্ট্ৰপতি পদৰ প্ৰাৰ্থিত্ব
ক্ৰিষ্টিনা ফাৰ্নাণ্ডেজ ডি কিৰ্চনাৰে ক'ত দৌৰিবলৈ ইচ্ছাৰ কথা ঘোষণা কৰিছিল?,C: বুয়েনছ আইৰেছৰ পৰা ৩১ মাইল দূৰত আৰ্জেণ্টিনা থিয়েটাৰত
বিগ ব্ৰাদাৰৰ সন্দৰ্ভত এ.চি.এম.এ.ৰ ফলাফলসমূহ কি আছিল?,A: চেন্সৰশ্বিপ আইন উলংঘা কৰা হোৱা নাছিল
"ইণ্টাৰনেট সমল বুলি গণ্য কৰিবলৈ মিডিয়া, কেনেধৰণৰ মাপকাঠিৰ অধীনত পৰিব লাগিব?",B: ই ভৌতিকভাৱে এটা চাৰ্ভাৰত থাকিব লাগিব
অষ্ট্ৰেলিয়াৰ লিবাৰেল পাৰ্টিৰ নেতা কোন?,B: জন হাৱাৰ্ড
অষ্ট্ৰেলিয়াত ইতিমধ্যে পাৰমাণৱিক শক্তি উদ্যোগ কিয় নাই?,D: অত্যধিক ব্যয়বহুল
কোনজন স্কিয়াৰে গাইডৰ সহায়ত প্ৰতিদ্বন্দিতা কৰিছিল?,C: মেকিজ ক্ৰেজেল
মহিলাৰ স্থায়ী শ্ৰেণীৰ বাবে চুপাৰ-জিত কোনখন দেশে দশম স্থান লাভ কৰিছিল?,A: ফিনলেণ্ড
"পাঠাংশ অনুসৰি, ব্লেকৰ বিষয়ে কোনটো মন্তব্য সঠিক নহয়?",B: তেওঁ আক্ৰমণৰ কথা স্বীকাৰ কৰিছিল
"পাঠাংশৰ ওপৰত আধাৰ কৰি, নিম্নলিখিত কোনটো ব্লেকৰ সৈতে হোৱা নাছিল?",C: তেওঁক এটা খুটাৰে আক্ৰমণ কৰা হৈছিল
ৰাষ্ট্ৰসংঘৰ গোলকীয় উষ্ণতা বৃদ্ধি পুঁজি কিহৰ বাবে ব্যৱহাৰ কৰা নহয়?,"D: গোলকীয় উষ্ণতাৰ প্ৰভাৱ দূৰ কৰা

ৰাষ্ট্ৰসংঘৰ গোলকীয় উষ্ণতা বৃদ্ধি পুঁজি গোলকীয় উষ্ণতাৰ প্ৰভাৱ দূৰ কৰা বাবে ব্যৱহাৰ কৰা নহয়, কিন্তু ক্ষতিগ্ৰস্ত দেশসমূহক সহায় আৰু সন্মুখীন হ'ব পৰা প্ৰভাৱসমূহৰ পৰা সুৰক্ষা প্ৰদান কৰিবলৈ ব্যৱহৃত হয়।"
"পাঠাংশ অনুসৰি, ৰাষ্ট্ৰসংঘই কি সঞ্চয় কৰিব বুলি আশা কৰে?","A: ধন, প্ৰযুক্তিৰ ভাগ-বতৰাৰ জৰিয়তে"
"নিম্নলিখিত কোনটো এলবাৰ্ট মুচাংগাই ক'ব পৰা নাছিল, যিটো এতিয়াও সন্মত হোৱাৰ প্ৰয়োজন আছিল?",C: উৎপত্তিৰ নিয়মসমূহ
"পাঠাংশ অনুসৰি, জুলাইত ব্যৱসায় কিয় আৰম্ভ হ'ব পাৰে?",B: ইয়াত নিয়ম আৰু ৰেহাইৰ পৰ্যাপ্ত পৰিকাঠামো আছে
"পাঠাংশ অনুসৰি, আটলাণ্টা জাৰ্নেল-কনষ্টিটিউচনে শিক্ষা বিষয়াসকলক কিহৰ বাবে অভিযুক্ত কৰিছিল?",A: জাৰ্নেল-কনষ্টিটিউচনৰ প্ৰতিবেদন খেলিমেলি কৰাৰ বাবে
"পাঠাংশত দিয়া তথ্যৰ ওপৰত আধাৰ কৰি, আটলাণ্টা জাৰ্নেল-কনষ্টিটিউচনৰ প্ৰতিবেদনত কি উল্লেখ কৰা হোৱা নাছিল?",D: নগৰীয়া শিক্ষা উদ্ভাৱনৰ বাবে পৰামৰ্শ
"পাঠাংশ অনুসৰি, বোমা বিস্ফোৰণৰ পাছত কি তথ্য জনা যায়?",উত্তৰ: A: চূড়ান্ত আঘাতৰ গণনা
"২০১৭ চনত মানচেষ্টাৰ চিটিত যোগদান কৰাৰ পাছত, যীচুৱে কিমানখন মেচ খেলিছে?",D: ৫৩
যীচুৱে কোনটো ক্লাবত যোগদান কৰাৰ বাবে £২৭ নিযুত মাচুল লাভ কৰিছিল?,B: মানচেষ্টাৰ চিটি
হোষ্টেলৰ অতিথিসকলৰ বিষয়ে কোনটো মন্তব্য সঁচা নহয়?,D: বেছিভাগ অতিথি পবিত্ৰ চহৰৰ পৰা আছিল
"পাঠাংশ অনুসৰি, নিম্নলিখিত কোনটো মন্তব্য সঁচা?",C: অতিথিসকল হজ যাত্ৰাৰ প্ৰাকমুহূৰ্তত তাত উপস্থিত আছিল
"পাঠাংশৰ ওপৰত আধাৰ কৰি, সংঘৰ্ষৰ বিষয়ে কি তথ্য অনিশ্চিত নহয়?",B: সংঘৰ্ষৰ অৱস্থান
"পাঠাংশ অনুসৰি, সংঘৰ্ষৰ বিষয়ে এতিয়াও কি নিৰ্ধাৰণ কৰিব লাগিব?",D: দুৰ্ঘটনাৰ সঠিক স্কেল
"পাঠাংশ অনুসৰি, বেটেনে এসময়ত আটাইতকৈ ধনী আমেৰিকান তালিকাত কোন স্থান দখল কৰিছিল?",C: ১৯০ তম
নিম্নলিখিত কোনটো বেটেনে দান কৰিছিল?,B: ভাৰ্জিনিয়া বিশ্ববিদ্যালয়
গৱৰ্ণৰ আৰ্নল্ড শ্বাৰ্জনেগাৰে স্বাক্ষৰ কৰা বিধেয়কৰ এটা অংশ কি নহয়?,C: কেলিফৰ্ণিয়াৰ বাহিৰৰ নাবালকসকলক হিংসাত্মক ভিডিঅ' গেম বিক্ৰী বা ভাড়াত দিয়াৰ ওপৰত নিষেধাজ্ঞা
"পাঠাংশ অনুসৰি, কোনে কোৱা কথাবোৰ হেৰুৱাইছিল?",C: মিলাৰ
"পাঠাংশ অনুসৰি, শুনানিত মিলাৰৰ অভিজ্ঞতাৰ বিষয়ে নিম্নলিখিত কোনটো সঁচা?",B: তেওঁ সাজু হৈ থাকোতে মনোযোগ দিয়া নাছিল
কোনে পৰামৰ্শ দিছিল যে 'পৰিষ্কাৰ বায়ু আইন'ত সংশোধন কৰা হ'ব?,C: জেক লেটন
"""কোনে খণ্ডন কৰিছিল যে """"পৰিষ্কাৰ বায়ু আইন"""" প্ৰাক-নিৰ্বাচনী ষ্টাণ্ট হিচাপে ব্যৱহাৰ কৰা হৈছিল?""",B: এগৰাকী প্ৰধানমন্ত্ৰী
যেতিয়া তেওঁলোকে মেকুৰীৰ প্ৰস্ৰাৱত ইজনে সিজনৰ সৈতে প্ৰতিক্ৰিয়া কৰিছিল তেতিয়া চাইনুৰিক এচিড আৰু মেলামাইন যৌগবোৰ কি গঠন হৈছিল?,C: স্ফটিক
গৱেষকসকলে ইনফ্ৰাৰেড স্পেক্ট্ৰোস্কোপী কি পৰ্যবেক্ষণ কৰিবলৈ ব্যৱহাৰ কৰিছিল?,B: পোহনীয়া জন্তুৰ প্ৰস্ৰাৱত স্ফটিক গঠন
"""লুনাক কোনে """"চৰম ৰাণী"""" বুলি উল্লেখ কৰিছিল?""",D: টমি ড্ৰিমাৰ
"""লুনাক কোনে """"ফ্ৰিকি"""" বুলি উল্লেখ কৰিছিল?""",B: ডাষ্টিন ৰুনেলচ
দুৰ্ঘটনাটোত জড়িত চালকজনৰ কি হোৱা নাছিল?,B: তেওঁ ঘৰৰ ভিতৰৰ কোনো লোকক আঘাত কৰা নাছিল
ৰাগবী টুৰ্ণামেণ্টৰ সময়ত দক্ষিণ আফ্ৰিকাৰ গেমপ্লেত ইয়াৰে কোনটো কথা ফুটি উঠা দেখা পোৱা নাছিল?,B: বল সঞ্চালন ক্ষমতা
"পাঠাংশ অনুসৰি, দক্ষিণ আফ্ৰিকাৰ খেল কেতিয়াৰ পৰা উন্নত হ'বলৈ আৰম্ভ কৰিছিল?",D: প্ৰতিযোগিতাখন চলি থকাৰ লগে লগে
"পাঠাংশ অনুসৰি, নিম্নলিখিত কোনটো মন্তব্যই চীনৰ অৰ্থনীতিক সঠিকভাৱে প্ৰতিফলিত নকৰে?","D: চীনে কেতিয়াও জাৰ্মানীতকৈ বেছি গাড়ী ৰপ্তানি কৰা নাই

এই মন্তব্যটো চীনৰ অৰ্থনীতিক সঠিকভাৱে প্ৰতিফলিত নকৰে, কাৰণ পাঠাংশত উল্লেখ কৰা হৈছে যে, চীনে বিগত বৰ্ষত জাৰ্মানীতকৈ অধিক গাড়ী ৰপ্তানি কৰিছে।"
"পাঠাংশ অনুসৰি, চীনৰ জিডিপিয়ে কেতিয়া আমেৰিকা যুক্তৰাষ্ট্ৰক অতিক্ৰম কৰিব পাৰে?",B: দুটা দশকৰ ভিতৰত
হুৱে উন্নয়নশীল দেশবোৰক কি কৰিবলৈ পৰামৰ্শ দিছিল?,D: প্ৰদূষণৰ পুৰণি পথসমূহ পৰিহাৰ কৰা
হুৱে কি উল্লেখ কৰা নাছিল?,D: কাৰ্বন নিৰ্গমন হ্ৰাসৰ বাবে এটা সংখ্যা
নিম্নলিখিত কোনটোৰ বাবে বীৰমেনে কৈছিল পৰিস্থিতি ভাল নাছিল?,B: আংগোলা
"ফৌজদাৰী মোকৰ্দ্দমাৰ বাবে, হুনেৰ কেবিনেটৰ স্থান কোনে ল'ব?",A: ডেভি
ফৌজদাৰী মোকৰ্দ্দমাৰ পৰিপেক্ষিতত কোনে ব্যৱসায় মন্ত্ৰীৰ ভূমিকা গ্ৰহণ কৰিব?,A: লেম্ব
কেমিল ছেইণ্ট-চেন্সৰ অপেৰাৰ সময়ত প্ৰদৰ্শনকাৰীসকলে দৰ্শকসকলক কি কৰিবলৈ উৎসাহিত কৰে?,C: প্ৰদৰ্শনৰ বাবে তেওঁলোকৰ সৈতে মঞ্চত যোগদান
অপেৰাৰ সময়ত কোনে প্ৰাথমিকভাৱে জইণ্ট পান কৰে?,C: প্ৰদৰ্শনকাৰীসকল
