question,gpt_reply
"Matnga ko'ra, ovqat tortilgan vaqtda kim bag'ishlov qo'shiqni taqdim etdi?",A: Lakkxa Singx
Kechaning oxiridan bitta oldingi qo'shig'i qaysi edi?,"A: Sezen Aksu, Alessandro Safina va Haris Aleksiu"
Alessandro Safinaning millati nima?,D: Italyan
"Matnga ko'ra, quyidagi gaplardan qaysi biri noto'g'ri?",A: Santa Klarada yong'in bo'ldi
"Matnga ko'ra, noqulay issiqlik darajasi haqida kim fikr bildirgan?",B: O't o'chirish xizmati kapitani
Sunami faolligi sababli qayerda elektr energiyasi uzilishi yuzaga keldi?,A: Tonga
"Matnga ko'ra, elektr energiyasi uzilishi Tongaga qanday ta'sir qildi?",D: Hukumat organlar tegishli ogohlantirishlarni qabul qila olmadi
Politsiya qachon Jonni Ridning tezligini aniqlash uchun o'z radarlaridan foydalanishga muvaffaq bo'ldi?,A: U 160 km/soat tezlikda haydayotgan vaqtda
"Matnga ko'ra, nega Yangi Zelandiya politsiyasi uchun Jonni Ridning tezligini aniqlash qiyin bo'ldi?",B: Avtomobil juda past edi
Zilzila markazi Byuttega nisbatan qayerda joylashgandi?,B: 40 mil janubda
Abu Graibdagi qo'zg'olonda nima sodir bo'ldi?,D: Qamoqxonaga o't qo'yildi
Bu Iroq qamoqxonasi nega salbiy nom chiqardi? ,D: Mahbuslarga nisbatan zo'ravonlikning aniqlanishi
Mauidagi Urush yodgorligi stadionida qanday tadbir o'tkazilishi kerak edi?,C: Konsert
Oxir-oqibat kim tadbirning bekor qilinishi haqida tushuntirish berdi?,B: Menejment kompaniyasi
"Bir nechta Bishkek rezidenti fikriga ko'ra, talonchilik uchun kim aybdor?",C: Namoyishchilar
Kim janublik namoyishchilarni talonchilikda aybladi?,A: Bishkekda yashovchilar
Qachon Ring kompaniyasining savdo hajmi oshdi?,A: “Shark Tank”dagi chiqishdan keyin
Jeymi qachon Siminoff Ring kompaniyasini boshlashga qaror qilgan?,A: Eshigining qo'ng'irog'i qoniqarsiz ekanini anglaganidan keyin
Har bir “Reading Rainbow” epizodi bolalarga nima bo'yicha tavsiyalar bergan?,D: Kitoblar
“Reading Rainbow” serialining bekor qilinishiga nima hissa qo'shgan bo'lishi mumkin?,A: Moliyalashtirish mablag'larining yetishmasligi
Quyidagilardan qaysi biri Amsterdam va muzey rasmiylarining daraxtga oid vaji emas?,B: U saqlab qolinishi kerak
"RSPCA bosh inspektori so'zlariga ko'ra, kuzatuvlar quyidagilardan qaysi bir uchun standart bo'lishi kerak?",D: Kushxonalar
"Matnga ko'ra, avstraliyalik kushxona ishchilari uchun hayvonlar farovonligi ahamiyatini mustahkamlashga nima yordam beradi?",A: CCTV kameralarining o'rnatilishi
"Matnga ko'ra, hibsga olingan shaxsning kasbi nima?",A: Talaba
"Matnga ko'ra, boshqa bir hibs haqidagi xabar tarqalayotgan vaqtda nechta qurbon uchun dafn marosimi o'tkazilayotgandi?",B: Uch
"Namoyishlarga javoban, qaysi davlat imzolangan ACTA kelishuvi bo'yicha oldinga siljimadi?",B: Polsha
"Matnga ko'ra, quyidagi davlatlardan qaysi biri ACTAga qo'shilish jarayonini kechiktirishga qaror qildi?",D: Latviya
iPod qurilmasining qizib ketishi holatlari natijasida necha kishi jarohatlandi?,A: 4
"Kim qizib ketish holatlari juda jiddiy emas, deb aytdi?",D: Apple
"Stiv Jobs o'z nutqi davomida Apple nimani qayta ixtiro qilmoqchi, deb aytdi?",B: Telefon
Stiv Jobsning ikki soatlik nutqidan maqsad nima edi?,C: Yangi telefonning ishga tushirilishi
Kristina Fernandes de Kirshner Argentina teatrida nimani e'lon qildi?,A: Uning prezidentlikka nomzodligi
Kristina Fernandes de Kirshner qayerda o'z nomzodini qo'yish niyatini e'lon qildi?,C: Buenos-Ayresdan 31 mil uzoqlikdagi Argentina teatrida
ACMA'ning Big Brother'ga nisbatan aniqlangan natijalari nimadan iborat edi?,A: Senzuraga oid qonunlar buzilmagan
Media onlayn kontent deb hisoblanishi uchun qaysi media parametrlariga mos tushishi lozim?,B: U jismonan serverda joylashgan bo'lishi lozim
Avstraliya Liberal partiyasi yetakchisi kim?,B: Jon Hovard
Nima uchun Avstraliyada atom energetikasi mavjud emas?,A: Jamoatchilikning qo'llab-quvvatlovi yetishmaydi
Chang'ichilardan qaysi biri yetaklovchi yordamini olgan holda bahslashdi?,C: Masiey Krezel
Ayollar toifasi bo'yicha Super-G musobaqasini qaysi mamlakat o'ninchi o'rinda yakunladi?,A: Finlandiya
"Matnga ko'ra, Bleyk haqidagi qaysi bayonot to'g'ri emas?","B: U hujumni tan oldi

Matnga ko'ra, Bleyk hujumni inkor etdi, shuning uchun ushbu bayonot to'g'ri emas."
"Matnga ko'ra, Bleyk bilan quyidagilardan qaysi biri sodir bo'lmagan?",C: Unga tayoq bilan hujum qilindi
BMTning global isish jamg'armasi nima uchun ishlatilmaydi?,B: Rivojlanayotgan mamlakatlarga texnologiyalarni olib kelish
"Matnga ko'ra, BMT nimani saqlab qolishga umid qilmoqda?",C: Qolgan tropik o'rmonlar
Quyidagilardan qaysi biri Albert Muchanga tomonidan hali ham kelishilishi kerak bo'lgan narsa sifatida tilga olinmagan?,A: Beninning AfCTA ga qo'shilish yoki qo'shilmasligi
"Matnga ko'ra, nega savdo-sotiq iyulda boshlanishi mumkin?",B: Qoidalar va imtiyozlarning yetarli tizimi mavjud
"Matnga ko'ra, Atlanta Journal-Constitution ta'lim rasmiylarini nimada ayblagan?",C: Aniqlangan ichki muammolarga nisbatan harakatsizlik
"Matnga berilgan ma'lumotga asosan, Atlanta Journal-Constitution hisobotida nima tilga olinmagan?",D: Shahar ta'limida innovatsiyalarni joriy qilish yuzasidan takliflar
"Matnga ko'ra, bomba portlashidan keyin qanday ma'lumot ma'lum?",B: Bombalar qaysi binolar yaqinida portlagani
"2017-yilda “Manchester Siti”ga qo'shilganidan beri, Jezus nechta matchda o'yinga tushgan?",D: 53
Jezus qaysi klubga qo'shilish uchun 27 million funt-sterling oldi?,B: Manchester Siti
Hostel mehmonlari haqidagi qaysi bayonot noto'g'ri?,D: Mehmonlarning aksariyati muqaddas shahardan edi
"Matnga ko'ra, quyidagi bayonotlardan qaysi biri to'g'ri?",C: Mehmonlar haj ziyorati arafasida u yerda edi
"Matnga asosan, to'qnashuv haqidagi qaysi ma'lumot noaniq emas?",B: To'qnashuv joyi
"Matnga ko'ra, to'qnashuvga oid nima hali ham aniqlanishi kerak?",D: To'qnashuvning aniq qamrovi
"Matnga ko'ra, Betten bir vaqtlar eng boy amerikaliklar ro'yxatida nechanchi o'rinni egallagan?",C: 190
Betten quyidagilardan qaysi biriga xayriya qildi?,B: Virjiniya universiteti
Nima gubernator Arnold Shvartsenegger imzolagan qonun loyihasi tarkibiga kirmaydi?,C: Kaliforniyadan tashqarida zo'ravonlikni targ'ib qiluvchi video o'yinlarning voyaga yetmaganlarga sotish yoki ijaraga berishni taqiqlash
"Matnga ko'ra, kim aytilganlarni o'tkazib yubordi?",C: Miller
"Matnga ko'ra, Millerning tinglovdagi tajribasiga oid quyidagilardan qaysi biri to'g'ri?",B: U tayyorlanayotganida e'tibor qilmayotgandi
“Toza havo haqida”gi qonunga o'zgartirishlar kiritishni kim taklif qildi?,C: Jek Leyton
Kim “Toza havo haqida”gi qonunning saylovoldi hiylasi sifatida ishlatilayotganini inkor qildi?,B: Bosh vazir
Mushuk siydigida bir-biri bilan reaksiyaga kirishganda siyanurik kislota va melaminda qanday birikmalar hosil bo'lgan?,C: Kristallar
Tadqiqotchilar nimani kuzatish uchun infraqizil spektroskopiyadan foydalangan?,B: Uy hayvoni siydigidagi kristall birikma
Kim Lunani “Ekstrimlar qirolichasi” deb atadi?,D: Tommi Drimer
Kim Lunani “injiq” deb atadi?,B: Dastin Runnels
Halokatga uchragan haydovchiga nima bo'ldi?,A: U boshidan jarohat oldi
Regbi musobaqasi davomida Janubiy Afrika o'yinida nima ajralib turmadi?,C: Turnir boshida yorqin chiqish
"Matnga ko'ra, Janubiy Afrikaning o'yini qachon yaxshilana boshladi?",D: Turnir davomida
"Matnga ko'ra, quyidagi ma'lumotlardan qaysi biri Xitoy iqtisodini to'g'ri aks ettirmaydi?","D: Xitoy hech qachon Germaniyadan ko'proq avtomobil eksport qilmagan

Matnga ko'ra, o'tgan yili ilk bor Xitoy Germaniyadan ko'ra ko'proq avtomobil eksport qilgani aytilgan. Shuning uchun D javobi noto'g'ri."
"Matnga ko'ra, Xitoy qachon YaIM borasida AQSHni quvib o'tadi?",B: Yigirma yil ichida
Hu rivojlanayotgan mamlakatlarga nima qilishni tavsiya qildi?,D: Ifloslanishning eski yo'llaridan saqlanish
Nima Hu tomonidan tilga olinmadi?,D: Karbonat angidrid chiqindilarini kamaytirish ko'rsatkichi
"Virman quyidagilarning qaysi biriga nisbatan vaziyat yaxshi emas, deb aytdi?",B: Angola
"Ayblov tufayli, Xyunning Mahkamadagi lavozimini kim egallaydi?",A: Deyvi
Ayblovlardan keyin Biznes vaziri rolini kim egallaydi?,A: Lamb
Kamilla Sen-Sans operasi davomida ijrochilar tomoshabinlarni nima qilishga rag'batlantirdi?,A: Kannabisdan foydalanishda ishtirok etish
Opera davomida asosan kim o'ramlarni chekadi?,C: Ijrochilar
Leonov ijro etgan “kosmos sayri”ning boshqa nomi nima?,C: Kemadan tashqaridagi harakat
Leonov qaysi missiyasining Sovet tarkibini boshqargan?,B: Apollon-Soyuz
Halokatda kim jarohat oldi?,A: Gibson
Halokatga uchragan odamlarga nima bo'ldi?,"B: Bittasi jarohat olmadi, bittasi vafot etdi"
Dastur ustida ishlayotgan olimlar quyidagilardan qaysi birining ta'sirini kuzatishga umid qilayotgandi?,B: To'lqin kuchlari
Olimlar quyidagilardan qaysi birining materiyasini kuzatayotgandi?,D: Qavs galaktikasi va Somon yo'li
"Matnga ko'ra, konservatorlar tomonidan nima tanqid qilinmasligi kerak?",C: Qayta tiklash shartnomalari kimga taqdim etilayotgani
Katrina to'foni bo'yicha yordam harakatlari yuzasidan qayta tiklash shartnomalarini kim tanqid qilmoqda?,D: Vashington insayderlari
"Matnga ko'ra, Stardust kosmik kemasi nurlarini qayerdan ko'rish mumkin bo'ladi?",B: Shimoliy Kaliforniya
"Matnga ko'ra, bu kosmik kema quyidagilardan qaysi biri bo'yicha rekord o'rnatadi?",C: Yerga eng tez qaytish
Doktor Malar Balasubramanian Saroja Balasubramanianga qay tarzda aloqador edi?,B: Qiz
Sara Balasubramanian murdasi qayerdan topildi?,C: Avtomobil yukxonasida
eBay nimani sotib olgan?,C: Skype
eBay sotib olish orqali nimaga erishmoqchi?,B: Yangi hududlarga kengayish
"Matnga ko'ra, to'qnashuvdan keyin hovlida qolgan mahbuslar bilan kim munosabatga kirishmagan?",D: Shifoxona xodimlari
Quyidagilardan qaysi biri mahbuslarning qo'zg'olondan qaytishiga sabab bo'ldi?,B: Ko'zni yoshlantiruvchi gaz
"Oyatulloh Ali Xomanaiyning fikricha, Eron o'zini nimadan xalos qilishi kerak?",D: Neftga qaramlik
"Matnga ko'ra, kim sanksiyalarning Eron iqtisodiga ta'sirini tan oldi?",A: Yirik manbalar
Quyidagilarning qaysi biri Fransiyadagi ovoz berish jarayonining bir qismi emas?,D: Nomzod vakillari tomonidan sanaladigan ovozlar
Ovoz beruvchilar o'zlari tanlagan nomzodni qayerda ko'rsatadi?,B: Oldindan chop etilgan varaqda
Allenning sakkiz yillik Musashi qidiruvini boshlashiga nima sabab bo'lgan?,D: Uning urushga qiziqishi
"Mantga ko'ra, Allen o'z mablag'larining sezilarli qismini nimaga sarflagan?",B: Dengizni tadqiq qilish
"Matnga ko'ra, quyidagilardan qaysi biri zavod ichi va atrofida xavfli sharoitlarga olib kelishi mumkin?",A: Uran yoqilg'isi
Quyidagilardan qaysi biri zavoddagi halokatdan keyin mahalliy aholiga berilgan xavfsizlikka oid maslahatlarning biri emas?,C: Oq tutundan nafas olishdan saqlanish
"Doktor Moll so'zlariga ko'ra, XDR-TB ga oid eng xavotirni narsa nima?",D: Uning yuqori o'lim darajasi
Yangi variantni yuqtirgan bemorlardan nechtasi tibbiyot xodimlari ekani tasdiqlangan?,B: 2
NextGen tizimi qanday turdagi texnologiyadan foydalanadi?,A: Sputnikka asoslangan texnologiya
NextGen havo harakati nazoratchilaridan bevosita qanday foyda ko'radi?,B: Yanada aniqroq samolyot joylashuvlari
"Matnga ko'ra, tarixchilar FQBni nimaga diqqat qaratgani uchun tanqid qilmagan?",C: Pornografiya holatlariga katta diqqat
Axloqsizlik bo'yicha tashabbus FQBni nima qilishga majbur qildi?,D: Agentlarni pornografiyaga oid ishlarga ajratish
JAS 39C Gripen halokatiga javob qilgan o't o'chirish mashinasiga nima bo'ldi? ,B: U ag'darilib ketdi
JAS 39C Gripen halokatidan keyin aeroport nimalar uchun yopildi?,A: Tijoriy parvozlar
Bjezinski Eron inqilobi vaqtida kimga yo'l-yo'riq ko'rsatdi?,C: Karter
Kim 1977-yilgacha Milliy xavfsizlik maslahatchisi lavozimi egallab turgan?,B: Kissinger
Quyidagilardan qaysi biri Bobekning “Partizan Belgrad”dagi karyerasini to'g'ri aks ettirmaydi?,A: U bu jamoada o'ynagan vaqtda 468 tadan ortiq gol urgan
Bobekning “Partizan Belgrad”dagi tarixiga oid qaysi ma'lumot to'g'ri?,A: U 1945-yilda “Partizan” tarkibida o'ynay boshladi
"Matnga ko'ra, Hesperonikus Velosiraptordan qaysi xususiyati bilan farq qiladi?",B: U kattaroq ikkinchi panjaga ega
“Hesperonychus” so'zining ma'nosi bu turning qaysi jismoniy xususiyatidan olingan?,A: Changal(lar)
Otishma haqidagi quyidagi bayonotlardan qaysi biri to'g'ri?,D: Buffaloda otishma sodir bo'ldi
Otishma sodir bo'lgan tadbirga oid qaysi ma'lumot to'g'ri?,A: Bu Buffalodagi yubiley bazmida sodir bo'ldi
"Matnga ko'ra, rasmiylar orasida Luno haqidagi dastlabki xavotir nima bo'lgan?",A: O'g'it yuklarining yetishmasligi
"Matnga ko'ra, Lunoning ishdan chiqishi haqidagi quyidagi bayonotlardan qaysi biri noto'g'ri?",B: Ishdan chiqish paytida kema bortida 100 metr yonilg'i bor edi
Qaysi o'n yillikda Jazoir mustaqillikni qo'lga kiritdi?,C: 1960-yillar
Dafn marosimi uchun televizor ekranlari qayerda o'rnatilmadi?,D: Avliyo Peter maydonida
Dafn marosimi qayerda o'tkazildi?,C: Avliyo Peter maydonida
Portlashdan keyin kim og'ir jarohatlari uchun davolandi?,B: Hech kim
Gaz sizishi haqida kim xabar berdi?,A: Binodagi qo'shni
"Matnga ko'ra, hujumda necha kishi vafot etgan?",B: 2
Hujum vaqtida kimning quroli ishlamay qoldi?,B: Uka
Quyidagi sport turlaridan qaysi biri Olimpiada o'yinlari dasturidan chiqarib yuborildi?,C: Beysbol
Xalqaro olimpiya qo'mitasi quyidagi sport turlaridan qaysi birini o'yinlarga kiritish uchun ovoz berdi?,C: Regbi yunion
Artur Ginnes dastlab Avliyo Jeyms darvozasi pivo zavodini necha yilga ijaraga bergandi?,D: 9000
Ginnes har yili taxminan necha milliard dollar olib keladi?,C: 14
Yevropa Ittifoqidagi nechta mamlakatda H5N1 virusi aniqlangan?,C: Yetti
Oxirgi H5N1 virusi holati qayerda aniqlangan?,A: Fransiya
Tinchlikparvar kuchlar sababli tarqalishdan oldin Gaiti oxirgi marta bu kasallikka qachon duch kelgan?,A: 1800-yillar
Qaysi joydan chiqindilar bu kasallikning tarqalishiga hissa qo'shgan?,B: BMT lageri
Irlandiya hukumati nima qilishni rejalashtirmoqda?,B: Giyohvand moddalar uchun ruxsatga oid qat'iyroq qonunlarni qabul qilish
Irlandiyada nima vaqtinchalik qonuniy bo'lgan?,D: Giyohvand moddalar
Gumon qilinayotgan jinoyatchi nima yuzasidan tergov qilinmoqda?,A: Mulkiy daxlsizlikni buzish
Belgini o'zgartirish vaqtida gumonlanuvchi nima qilmagan?,C: Unga jismoniy zarar yetkazish
"Matnga ko'ra, ingliz tili o'qituvchisi Kamo quyidagilarning qaysi biri bilan ayblanmagan?",B: O'quvchi bilan uchrashish
"Matnga ko'ra, Rolando Mendoza tomonidan kim garovga olinmagan?",B: Politsiyachilar
"Matnga asosan, qaysi garovga olinganlarning erta ozod qilingani tasdiqlanmagan?",A: Sayyohlar
"Matnga ko'ra, Braziliyada bir jinsli nikohning qonuniylashtirishni qo'llab-quvvatlash uchun kim imzo to'plamoqda?",A: Namoyishchilar
Namoyishchilar petitsiyasini kimga beradi?,C: Braziliya Milliy Kongressi
