question,gpt_reply
"Ko maranduhai rupive, mba'éicha oñeha'ã esgrima?",D: Duelo formato-pe
"Ko maranduhai he’iháicha, mávapa ikatu ha'e síntoma envenenamiento hyepýpe rehegua?",The correct answer is B: Gue'ẽ ha ty'ái.
"Ko maranduhai he’iháicha, mba'e ejapova'erã tenondete ejesareko hag̃ua víctima rehe?",A: Ejesareko escena rehe
"Ko maranduhai he’iháicha, mba'e nderejapóiva'era ejesareko hag̃ua víctima rehe?",B: Ejesareko escena rehe tenonde víctima mboyve
Mba'e ñemoambue ojapóva Revolución Francesa ojapo efecto clase trabajadora ári?,C: Temimo'ã republicano ojejagarra
"Revolución Francesa rire, militar ha ambuepe ohupyty hag̃ua ohekáva, mba'épe sa'ive ojejesareko?",D: Cailaber rehe
Mba'e servicio público oje'e ndogustáiva umi tetãnguéra iñakarapu’ãvéva ryepýpe ?,C: Mba’yrumỹi público
"Ko maranduhai he’iháicha, mba'épa ikatu oje'e umi mba'yrumỹi ñemohenda rehe?",C: Aimete opavave tapichakuéra oiporuva ipochyjoa
"Ko maranduhai he’iháicha, mba'e ko'ã apytépe hasyeterei ojejesareko porã hag̃ua mba'yrumỹi mboguatakuéra rupi?",D: Tráfico ñemongu’e
Máva ko'ã apytégui ojeiporu ojehechauka ha oñembopapapy hag̃ua trafico ñemongu'e?,B: Mba’yrumỹi mboguatahakuéra rekoguata
Mba'e oiporu Hershey ha Chase omoĩ hag̃ua ADN? ,A: Fósforo radiactivo
Mutación ohasa hag̃ua ñemoñare mba'e oikotevẽ?,A: Umi célula ha'éramo linea germinal rehegua
"Ko maranduhai he’iháicha, mba'e efecto-pa ndojapói mba'eve mutación rehe?",B: Umi celula-pa ha'e hína célula germinal
"Ko'ã apytépe, máva ndaha'éi mba'érepa Cultura ha tribu-kuéra oreko raka'e kavara?",C: Ome'ẽ hikuái compañía
Mba'e oñeha'ã golf-pe sa'ive?,B: Ñembota
Golf ñembosarái kapi'ipépe mba'éicha héra?,B: Green-pe
Mba'e ohupytyse jehesa'ỹijo?,A: Ojeipe'a hag̃ua peteĩ térã hetave hipótesis
"Ko maranduhai he’iháicha, mba'e ndopytyvõi cientifico-kuéra rapereka?",B: Jehecha apo
"Ko maranduhai rupive, mba'e ndaha'éi añete tornado rehegua?",C: Aimete opa tornado-kuéra hi'arekuaa hetave mbohapy aravógui.
"Ko maranduhai rupive, máva ko'ã techauka apytépe ha'e añete aimete opa tornado rehe?",D: Tornado-kuéra ohapo'o yvyramáta
Mba'e oñepyrũ ojapo avakuéra siglo 16-pe?,D: Ojapo telescopio
Araka'e guive avakuéra ombotuichaverã oiporuhápe lente?,B: Siglo 16 opapotávo
"Ko maranduhai rupive, mba'e he'i pe itakua Muhammad ojapova ha ijerovia rehe?",A: Ha'e oñemomombyry opavavégui
"Ko maranduhai he’iháicha, mba'erã ojeiporu ñepyrũva'ekue hierro?",C: Rueda
"Ko maranduhai he’iháicha, mba'ére rupi oñembohekovia rueda madera-gua rueda de hierro rehe?",D: Hierro ombyai pya'eve umi vagón rueda madera-kuéragui ojejapóva
"Ko maranduhai he’iháicha, mba'e omboheko tapichakuérape Romanticismo jave?",B: Geografía
Máva ko'ãva apytépe ndohechaukái determinismo tecnológico idea? ,"A: Tecnología efecto avakuérare ha'e sociedad ocondicionava

Pe opción A ndohechaukái determinismo tecnológico idea, ya que en el determinismo tecnológico se plantea que la tecnología tiene un efecto inherente y determinante sobre la sociedad, no que la sociedad condiciona el efecto de la tecnología."
"Ko maranduhai he’iháicha, máva ko'ã apytépe ndojojái ñambosyryry pe arco?",B: Marca ojoguáva grapa-pe
"Ko maranduhai he’iháicha, máva ko'ã apytépe ojoja ñembopu vevuive ndive?",C: Marca ojoguáva peteĩ V-pe
Kanguekue ohechauka po ojeadaptava'ekue ojeiporu hag̃ua mba'erã?,A: Mba'ejokópe
Mávapa ko'ãva apytégui ohechauka porã ka'i po kangue? ,C: Ojeiporu oñemoĩ hag̃ua pohyuikue
Jeiporavo ombogue ñemoambue mutación pyahu mba'e atýgui?,The correct answer is D: Ohechaukáva.
Mba'e proceso ha'e responsable omoĩ haguére ñemoambue mutación?,C: Mutación
"Ko maranduhai he’iháicha, mba'e ho'uva'erã ka'i orekóramo problema proteína rehegua?",C: Saltamonte
"Ko maranduhai he’iháicha, máva ko'ã apytépe ndaha'éi aminoácido ñeikotevẽ rupi?",A: Jedigeri asy
Mba'éicha atyguakuéra peteĩ subcultura-pegua ohechauka upepeguaha hikuái?,D: Oiporu estilo isimbólico-va
"Ko mba’ekuaarã he’iháicha oñeme’ẽva ko maranduhaipe, mba'e ikatu oiko peteĩ mitã oikuaáva peteĩ raza sa'ivevaguaha ha orekóva estereotipo comportamiento rehegua?","D: Pe mitã ndojehe'asemõái umi raza sa'ivévandi

The provided text discusses how children develop racial consciousness and stereotypes from an early age and how these stereotypes can influence their behavior. When a child is aware of a stereotype associated with a racial group, they may act in ways that align with those stereotypes, or they may avoid associating with individuals from that group to distance themselves from those stereotypes. Answer D reflects this behavior of avoiding association with the group that the stereotype applies to."
"Ko maranduhai he’iháicha, peteĩ mitã oikuaaramo estereotipo raza rehegua, mba'épe ikatu oreko impacto?",C: Heko ambue mitãndive
"Ko maranduhai he’iháicha, máva ndaha'eichéne ojoajúva omongakuaávo peteĩ mitã salvaje-pe?",A: Oiko ijeheguíntema
"Ko maranduhai he’iháicha, mba'e añete mitã salvaje comportamiento rehe?",B: Comportamiento salvaje ikatu ha’e sa’i socialización rupive
"Ko maranduhai he’iháicha, mba'e ko'ãva apytépe ndaha'éi agricultura ojeikove hag̃ua rehegua?",B: Ojapo tembi'u ohepyme'ẽ hag̃ua
Mba'épa añete ko'ãva apytépe oiporuva agricultura ojeikove hag̃ua rehe?,D: Ñemitỹhára oiporu gueteri heta tetã ojeguerojerávape
"Museope jeho, mba'e tendápe ho'ata?",C: Turismo cultural
"Ko maranduhai he’iháicha, mba'e ikatu ha'e mba'e tuichave turista recreativo-pe g̃uarã?",B: Jeho peteĩ tendápe iñambuéva oikohaguo jepytu'u hag̃ua
"Ko maranduhai he’iháicha, mba'e oipytyvõ tapichakuérape ndokyhyjevéi hag̃ua ñemoambuégui tupão ryepýpe?",A: Oñemandu’ava’erã ambue guare ñemureko rembiasa ha mba’e osẽ porãva’ekue
"Ko maranduhai he’iháicha, mba'épe oipytyvõ ojeikuaávo ñane rembiasa tee?",C: Jeikuaa hag̃ua moõpa hína aty rembiasa ryepýpe
"Ko'ãva apytépe, mávapa ha’e hina umi enfoque posmoderno añetegua ñemoarandurã hag̃ua?","D: Ñemoarandupe ndaipóri peteĩ tape año

The posmodern approach to education mentioned in the passage emphasizes the idea that there is no single way to learn effectively. It values the diverse experiences of students and suggests that learning is shaped by individual experiences, rather than adhering to a fixed method."
Mba'e ko'ã apytépe ndohechaukái enfoque posmoderno ñemoarandu?,"D: Ndajaiporumo'áiro jepe kuaapy iporã avei ñañemoarandu

This option suggests that learning can still be valuable even if we don't apply the knowledge, which aligns with the description provided in the passage, making it consistent with the postmodern approach described. Therefore, it does not contradict the postmodern educational approach outlined."
"Jepái rire ijehegui ojeke aja, mávapa ko'ã apytépe oñemombytéta jeke interrupción ndive?","D: Epu'ã hey'u y peteĩ limétagui oĩva nde rupa ykére

This option suggests drinking water, tea, or a known diuretic before sleeping, which may help to interrupt sleep naturally, leading to a full rest rather than a short nap."
Mávapa ko'ã apytépe ndaha'éi añete jeke interrupción rehe?,"D: Ojepayrire ojeheka eke jeyrõ mokõi aravo ohasa mboyve rupi

Kóva ndaha'éi añete jeke interrupción rehe. Upe texto-pe oñemombe'u intervalokuéra oikekuaa hague rapykuéri jey 10-60 aravo'ípe, ha ndaha'éi mokõi aravo."
"Apytu'ũ oñeha'ãvo oguereko hag̃ua kerayvoty ojekuaa porãva, mba'e oikove?",A: Mbovy REM estado
Ko'ã mba'e vai apytépe mávapa oiko ñande rete reheve py'ỹi kerayvoty ojekuaa porãva jarekóramo?,The correct answer is A: Sa'i REM estado periodo.
"Ko maranduhai he’iháicha, mba'éichapa umi aty convencional ha internet-pegua ojojogua?",A: Mokõivéva oreko estándar excelencia reheguáva
"Ko maranduhai he’iháicha, mávapa ko'ã apytépe ndorekói jokuaa umi aty convencional ha internet-pegua ndive?",C: Aty convencional oreko sa'ive autonomía aty internet-peguagui
"Ko'ã apytépe, mávapa ndaha'éi hína peteĩ mba’e contenido teoría oguapyha?",D: Jeikuaa mba'épa tapichakuéra oñeñandu hag̃ua atraído
"Ko'ã apytépe, mávapa ndaha'éi tercio mbojojaha rehegua?",A: Ejapo peteĩ línea base pe tenda ikatuhápe oñemohenda pe sujeto
Mávapa ndaha'éi formato de fotografía 35mm rehegua?,C: Ndojejoguái heta formato común ndive relación de aspecto-re
"Ko maranduhai he’iháicha, umi lente apoha ojuhu rupi estándar ijyvatevéva lente apópe, mba'éichapa umi zoom objetivo-kuéra ojembopyahu?",C: Ta’ãnga iporãngue ikatútava oñembojoja umi ta’ãnga oñeguenohẽva objetivo oiporúva distancia focal fija rupive rehe
"Ko maranduhai he’iháicha, araka’épa ikatu ojepuru peteĩ objetivo zoom peteĩ objetivo fijo rãngue?",C: Ndereipuruséiramo flash hesakãpora’ỹhápe
Máva ko'ãva apytégui ndaha'éichene peteĩ techapyrehai misticismo rehegua?,"D: Ñemomorãramo experiencia personal jeheka ikatu oñembojoja ambue hendaichagua jeroviapy ndive

This option suggests a focus on comparing personal experiences with different religious traditions, which doesn't directly align with the concept of mysticism as described in the prompt."
"Ko maranduhai he’iháicha, mba'e ndohekái miticismo?",B: Oheka jehechakuaa atýpe
"Ko maranduhai he’iháicha, mávapa ikatu omoñepyrũ raka'e ñemitỹregua aty?",B: Moriori Islas Chatham-gua
"Ko maranduhai he’iháicha, pueblo ojekáva hikuái moas ha'e avakuéra oĩ’ypyva’ekue moõ?",B: Nueva Zelanda-gua
Ko'ã apytégui mba'épe oipytyvõta Origame yvy tee jeiporu carpeta-pe?,B: Carpeta hembiasa ha omỹikuaa
Mávapa ndaha'éi añete origami yvy tee rehegua?,A: Ha'e umi hembiasa porãvape g̃uarã
"Ko maranduhai he’iháicha, máva ko'ã tenda apytépe ndojehe'ái Valle del Indio civilización rehe?",C: Opa región noreste Afganistán-pe
Mávapa ko’ãvagui noñe’ẽi peteĩ téra ikatuha ojehero pe Civilización Edad de Bronce rehe oñeñe’ẽva’ekue pe maranduhaipe?,A: Civilización Harappa
"Ko maranduhai he’iháicha, máva ko'ã apytégui iporãve?",A: Ñamba'apo oñondivepa
"Ko maranduhai he’iháicha, mávapa ko’ãva apytégui ikatu oĩ omotenondevéva oñecentráramo umi beneficio pya’e oúvare?","D: Peteĩmembánte

The term ""peteĩmembánte"" focuses on individuality or self-centeredness, which aligns with prioritizing immediate personal benefits over collective efforts."
"Ko maranduhai he’iháicha, mávapa ohepyme'ẽ hetaiterei ñorairõ-pe?",D: Filipinas retãyguakuéra
Mba'e periodo oú raka'e Templario-kuéra época mboyve?,C: Temprana Edad Media
Mba'e periodo tepa oú Templario-kuéra época rire?,A: Baja Edad Media
Mba'e ñepohanorehe ndojeñe'éi Pohanoharakuéra oiporuha imperio Roma-gua?,"A: Sedante estrés postraumatico-pe g̃uarã

The passage does not mention the use of sedatives specifically for post-traumatic stress disorder (PTSD) by Roman Empire physicians. It discusses the use of sedatives, morphine, and escopolamine, but not specifically for managing PTSD."
"Ko maranduhai he’iháicha, mávapa ko'ãva apytépe ndopytyvõgui ojeguerojera hag̃ua ñepohãnokuéra Imperio Romano jave?",C: Ñemoarandu médico atýpe
Mba'e oñeikotevẽ jehecha hag̃ua,A: Temiandu órgano sistema visual-pegua
Mba’épa odepende pe variación tesa estructura rehegua umi organismo apytépe?,A: Sensibilidad onda pukukue rehegua
"Ko maranduhai he’iháicha, mba'e ñe’ẽpa Sijismo rehegua nomombe'úi añetéva ko jeroviapygui?",B: Guru ningo peteĩ teko oñeikotevẽva Sijismo jeroviapypente
"Ko maranduhai he’iháicha, mávapa ko'ãva apytégui oje'e Sijismo jeroviapy omopyendáva?",A: Guru
"Ko maranduhai he’iháicha, mba'e ikatu mitã orekova Transtorno Déficit de atención rehegua ndaikatúi oñatende?",A: Mbo'ehaopegua tembiapo
"Ko maranduhai he’iháicha, mba'ére mitã orekova Transtorno Déficit de atención rehegua ojapo tembiapo orekóva riesgo?",D: Omokyre'ỹ hag̃ua iñapytu'ũ
"Ko maranduhai rupive, máva ko’ãvaguipa ndaha'éi peteĩ techapyrã andamio rehegua?","C: Peteĩ programa de estudio independiente

Andamio he'ise peteĩ método oipytyvõva temimbo'ekuéra térã tapicha oguerokuaasevéva peteĩ mba'e pyahu, ha upeicharamo hasy térã iñaranduve hag̃ua, oñemotenonde hag̃ua ojehupy ikatupyry ha oikuaáva. Ko contexto-pe, mbo'ehára, entrenador, ha tendencia-jehechauka (SAT mbo'ehára, entrenador liga menor-pegua) ikatu ombojoja peteĩ mba'apo andamio rehe. Katu programa de estudio independiente ndive temimbo'énguera ojapo hekopyahu hi'are, oime'ỹre peteĩ apoyo adicional omotenondévo ha omoambue hag̃ua ikatupyry."
Máva ko'ã apytépe ndomombe'úi concepto andamio rehegua?,C: Oje'e avei chupe Kuaapy oñemopyendáva apopyrã
"Ko maranduhai he’iháicha, mba'e oreko MySpace ikatuva opytyvõ temimbo'ekuérape?",B: Blogs
"Ko maranduhai he’iháicha, mba'e ndojapói Krushchev oĩrõ guare guerosapukái?",C: Ohupi tembiapo repy
Mávapa ndaha'éi peteĩ causa oiko haguére guerosapukái Polonia-pe?,D: Oñemoi hag̃ua Wladyslaw Gomulka primer ministro ramo
"Ko maranduhái he’iháicha, ko'ã apytépe mba'e ndojapói mba'eve Unión Sovíetica ha Estados Unidos mbojoaju rehe?","B: Oje'eva Alemania rehe

Ko maranduhái oje'e Alemániagui, pero Alemania nda'ipóri Unión Soviética ha Estados Unidos mbojoaju rehe apytépe. Umi mbojoaju ojehechakuaa sistema ñembohovake, procesos ha cultura rehe, Álemáira oñemohenda peteĩ marco diferente de estudio ha ndopytái umi oconsideráva como joaju-jahecha rehegua mokõi tetã tuicháva apytépe."
Ko'ã apytéguipa mba'e ndohechaukahai mba'erã ojeguerahauka impulso nervioso ava rete rupive?,A: Mbegueve osyryry hag̃ua tuguy
Mba'e ikatu ejuhu Meseta de Giza-pe?,"A: Tumba  
B: Templo  
D: Gran Piramide  

(Note that option C, ""Opavave siete maravillas,"" is not correct as not all seven wonders are located in the Meseta de Giza, only the Gran Piramide is one of the seven wonders.)"
Mba'erã ojejapo raka'e pe Gran Piramide?,B: Oñemopu’ã oñemomorã hag̃ua faraón
Máva ha'e responsable ko árape ñande jaikuaa hag̃ua tarendype oñehundi hague templo?,C: Estrabón
Máva ko'ãva apytépe ha'e peteĩ mba’e añete oñemopu'ã jey haguére Artemisa templo?,B: Oñemopu'ã Alejandro Magno omano rire
"Ko maranduai he’iháicha, araka'e guive ikatu ra'e peteĩ especie oguata hetyma ári?",A: 7 millon arýma
Máva ko'ãva especie pa'ũme oguatama raka'e hetyma ári?,D: Australopithecus
Mba'épa oheka raka'e marina Alemania-gua Tetãnguéra Ñorãirõ guasu mokõihápe?,B: Ojoko Gran Bretaña-gui hetãygua ha mba'erepykuéra
"Ko maranduhai he’iháicha, mávapa orekove éxito batalla naval-pe campaña Atlantico Norte jave?",A: Gran Bretaña ha Estados Unidos
Mba'e ndaipóri gueteri kuri asirio ogueroikémaro guare caballería?,A: Kalcha jeguapyrã
Mba'éicha oiko ñorairö orekóva caballería?,C: Cabaju ári
"Ko maranduhai he’iháicha, moõ kuri nderetopamõ'ái Babilonio-kuéra ndaha'éiva pa'i rehe?",A: Ojapo sacrificio tupão korapy nandipe
Máva ko'ã apytépe ha'e pa'i añónte g̃uarã?,B: Tupã renda tupão ryepýpe
Araka'e rire oñemomba’eguasueterei Rey Tutankamón-pe?,C: Ojejuhu rire he'õngue renda
Mba'e ojejapo Rey Tutankamón-gui peteĩ rey ojekuaavéva Egipto-gua?,A: Ojejuhu rire he'õngue renda oĩhagueichaite
Mba'e raka'e ñe'ẽpapahára griego Homero ndikatúi ojapo?,B: Jehecha
Máva ha'e griego ndojeikuaáiva chupe jehaipyporãmby rupivénte?,C: Pitágoras
Moo raka'e oiko katuete umi familia hebreo-kuérava?,A: Okaháre
Mba'e ndohecharamõi umi familia hebreo-kuérava?,C: Ogakuéra
Mávapa ko'ãva apytégui noñemombe’úi ojoavyha umi tetã escandinavo apytépe?,B: Yvy
Máva oguahẽ tendonde raka'e Groenlandia-pe?,A: Tribu esquimal
Mávapa okarupyharéne apyka'ỹme?,D: Kuña Roma-pegua iviru sa'íva
Mba'épa ndaipoichéne ymaguare Roma-pegua tembi'ukuérape?,D: Pavo ojyva
"Ko maranduhai he’iháicha, mávapa ko'ãva apytépe ndorekoichene impacto guasu?",B: Peteĩ cultura imichĩva
"Ko maranduhai he’iháicha, mba'e omoheñói peteĩ tetãme?",C: Tavusu-estado
Mba'e nda'añetéi Drukgual Dzong rehe?,A: Oñemoñepyrũ omomorã hag̃ua tibetano-mongoles osẽre tenonde ñorãirõhárape
Mávapa omombe'u porã ko apytépe oiko akue tata guasu rire Drukgyal Dzong-pe?,C: Oikóvo chugui peteĩva umi mba’e ojehechasevéva
Mávapa ko'ã mombe'u apytépe ha'e añete Camboya rehe?,D: Tailandia-gua ohundiete Phnom Phen
