question,gpt_reply
Czego z poniższych nie będzie mógł osiągnąć sportowiec wyłącznie dzięki żywieniu?,C: Najlepsze wyniki
"Co z poniższych na podstawie tego fragmentu nie jest sugerowane jako sposób dla młodych sportowców, aby znaleźć więcej przyjemności z uprawiania sportu?",B: Utrzymywanie wyników na najwyższym poziomie
Dlaczego zgodnie z fragmentem biegacz średniodystansowy prawdopodobnie zakupi droższy sprzęt?,A: To jego osobiste preferencje
Co zgodnie z fragmentem jest wymagane do biegania na średnim dystansie?,C: Bardzo mało sprzętu
Kto odkrył jądrowy rezonans magnetyczny? ,C: Bloch i Purcell
W którym roku przyznano pierwszy patent na rezonans medyczny? ,B: 1974
"Co ludzie zgodnie z fragmentem powinni dobrze rozumieć, aby móc interpretować działania innych?",B: Zamiar
W czym zgodnie z fragmentem pomaga ludziom zrozumienie intencji?,A: Wyeliminowanie niepewności związanej z działaniem
Co z poniższych zgodnie z fragmentem jest dokładnym podsumowaniem głównego celu AI?,D: Automatyzacja zadań
Z którym z poniższych zgodnie z fragmentem jest często kojarzona AI?,C: Science fiction
Co z poniższych zgodnie z fragmentem jest zaletą kogoś o zbieżnych wzorcach myślenia?,D: Zapamiętywanie wzorców
Co z poniższych zgodnie z fragmentem nie jest uważane za punkt centralny myślenia konwergentnego?,B: Poświęcanie czasu
Co z poniższych zgodnie z fragmentem nie zostałoby uznane za mikroekspresję?,D: Podnoszenie kciuka w górę
Które z poniższych stwierdzeń dotyczących interpretacji mikroekspresji nie jest prawdziwe?,C: Mowa a także mimika są interpretowane
Co z poniższych stało się ważniejsze w okresie renesansu? ,C: Przywoływanie tekstu
W okresie renesansu mniejszy nacisk zaczęto kłaść na które z poniższych zagadnień?,A: Pamięć indywidualna
Co z poniższych nie odzwierciedla ważnych powodów korzystania z Internetu w celu kontynuowania znajomości?,C: Przejazdy w ramach badań
Co z poniższych nie odzwierciedla motywacji do korzystania z Internetu w celu osobistego zaangażowania?,A: Poszukiwanie przepisu
Kiedy Europa Zachodnia przestała w dużym stopniu polegać na wpływach i zaczęła rozwijać swój własny styl?,A: Pod koniec średniowiecza
Używanie guzików do zapinania ubrań pozostało po? ,C: Krucjaty
Co z poniższych zgodnie z fragmentem jest uważane za długofalowe rozwiązanie problemów środowiskowych?,C: Zidentyfikowanie przyczyny problemów
Które z poniższych rozwiązań zgodnie z fragmentem nie zostałoby uznane za symptomatyczne zajmowanie się kwestiami ochrony środowiska?,B: Usunięcie przyczyn źródłowych problemów
"W którym kraju miała miejsce pierwsza wojna w Europie, której centralna kwestia miała dotyczyć równowagi sił, a nie kontekstu religijnego?",D: Hiszpania
Jaka wojna jest czasami określana jako ostatnia „wojna religijna”?,A: Wojna trzydziestoletnia
Które z poniższych aspektów Kościoła katolickiego nie zostały zbadane?,B: Czy główne założenia religii powinny zostać zmienione
Kto zgodnie z fragmentem został zamordowany w Wersalu?,D: Strażnik
Co z poniższych nie zostało narzucone królowi i królowej przez tłum?,C: Widok ściętego strażnika
Co z poniższych nie było wynikiem niekonwencjonalnych działań wojennych Wielkiej Brytanii?,C: Zmiany w prawie międzynarodowym
Które stwierdzenie nie opisuje dokładnie brytyjskiej blokady morskiej Niemiec?,D: Zapewniła brak zagrożenia dla neutralnych statków
Dla kogo diagnoza stwardnienia rozsianego zgodnie z fragmentem byłaby najbardziej prawdopodobna?,A: 32-letnia kobieta
Wobec czego zgodnie z fragmentem osoby angażujące się w regularną aktywność potrzebowały większego wsparcia?,A: Negatywne postrzeganie bólu
Jak zgodnie z fragmentem zwykle rozgrywana jest szermierka?,D: W formie pojedynku
Co z poniższych zgodnie z fragmentem jest najsilniejszym wskaźnikiem wewnętrznego zatrucia?,D: Butelka z pigułkami na receptę
Jaki zgodnie z fragmentem jest właściwy pierwszy krok w celu oceny ofiary?,A: Obserwuj miejsce
Co z poniższych nie odzwierciedla dokładnie procedury oceny ofiary?,A: Nieprzejmowanie się własnymi obrażeniami
Która ze zmian wywołanych rewolucją francuską wywarła znaczący wpływ na obywateli należących do klasy robotniczej?,B: Przeniesienie uwagi z klasy na kompetencje
Po rewolucji francuskiej powodzenie w wojsku i innych zawodach w mniejszym stopniu zależało od?,B: Klasa
Która służba publiczna wywołuje największe niezadowolenie w krajach rozwiniętych?,C: Transport publiczny
Co można powiedzieć zgodnie z fragmentem o systemach transportu publicznego?,"C: Powodują wiele skarg ze strony tych, którzy ich używają"
Co z poniższych zgodnie z fragmentem może być trudne do oceny ze względu na nieprzewidywalność kierowców?,C: Zachowania w trasie
Co z poniższych jest używane do matematycznego przedstawienia strumienia ruchu?,D: Natężenie ruchu
Czego Hershey i Chase użyli do wszczepienia swojego DNA? ,D: Wirusy
Zdolność do przekazania mutacji potomstwu zależy od czego?,A: Czy komórki są w linii zarodkowej
"Na podstawie informacji podanych we fragmencie, od czego nie zależą różne efekty mutacji?",A: Jak duża część materiału genetycznego jest zagrożona
"Co z poniższych nie było powodem, dla którego starożytne kultury hodowały kozy?",C: Zapewnienie towarzystwa
Celem gry w golfa jest uzyskanie jak najmniejszej liczby czego?,B: Uderzeń
Gdzie na polu golfowym przycięte jest krócej trawa?,B: Na greenie
Jaki jest typowy cel eksperymentu?,A: Aby wyeliminować jedną lub więcej możliwych hipotez
Co zgodnie z fragmentem nie pomaga prowadzić badań naukowych?,A: Tylko metoda naukowa
Które stwierdzenie o tornadach zgodnie z fragmentem jest nieprawdziwe?,C: Większość tornad trwa dłużej niż trzy godziny
Które z poniższych stwierdzeń zgodnie z fragmentem dokładnie opisuje większość tornad?,D: Potrafią wyrywać drzewa z ziemi
Które z poniższych czynności ludzie zaczęli wykonywać w XVI wieku?,D: Wykonywanie teleskopów
Jak długo ludzie powiększają obiekty za pomocą soczewek?,C: Przez tysiące lat
Co jaskinia Mahometa zgodnie z fragmentem mówi o jego duchowości lub wartościach?,A: Ceni sobie spokój i izolację
Do czego zgodnie z fragmentem najpierw używano żelaza?,D: Szyny
Dlaczego drewniane koła zgodnie z fragmentem zostały zastąpione żelaznymi?,D: Ulegały zużyciu przez żelazo na torach
Co zgodnie z fragmentem kształtowało jednostki w okresie romantyzmu?,B: Geografia
Które z poniższych stwierdzeń nie odzwierciedla ogólnej idei determinizmu technologicznego? ,A: Wpływ technologii na społeczeństwo jest uwarunkowany społecznie
Co z poniższych zgodnie z fragmentem nie jest związane z prowadzeniem smyczka?,"B: Znak, który wygląda jak klamra"
Który z poniższych zgodnie z fragmentem jest związany z łagodniejszym dźwiękiem?,"C: Znak, który wygląda jak V"
"Skamieniałości pokazują, że dłonie w końcu przystosowały się przede wszystkim do którego z poniższych celów?",A: Manipulowanie
Które z poniższych dokładnie opisuje paliczki szympansa? ,C: Służą do podparcia
Selekcja usuwa nową odmianę genetyczną z której puli?,D: Wyrażona
Jaki proces jest odpowiedzialny za dodanie zmienności genetycznej?,C: Mutacja
"Na podstawie informacji w tym fragmencie, co z poniższych powinny jeść naczelne, aby rozwiązać „problem białkowy”?",C: Koniki polne
Który z poniższych problemów zgodnie z fragmentem nie jest spowodowany brakiem niezbędnych aminokwasów?,A: Problemy z trawieniem
W jaki sposób członkowie danej subkultury często oznaczają swoją przynależność do grupy?,D: Używając stylu jako formy symbolizmu
"Zgodnie z teorią przedstawioną w tym fragmencie, co może się stać z dzieckiem identyfikującym się z mniejszością rasową, która jest stereotypowo postrzegana za angażowanie się w groźne zachowania?",B: Dziecko będzie się chętnie angażować w groźne zachowania
Na co które z poniższych zgodnie z fragmentem może mieć wpływ wiedza dziecka na temat stereotypów rasowych?,B: Jego zachowanie
Co z poniższych zgodnie z fragmentem nie jest prawdopodobnie zgodne z wychowaniem zdziczałego dziecka?,B: Silne umiejętności konwersacyjne
Co z poniższych zgodnie z fragmentem dokładnie opisuje zdziczałe zachowanie u dzieci?,B: Dzikie zachowanie może wynikać z braku socjalizacji
Która z poniższych praktyk na podstawie tego fragmentu nie jest zgodna z rolnictwem nastawionym na produkcję na własne potrzeby?,B: Wytwarzanie żywności na sprzedaż
Co z poniższych dokładnie opisuje praktykę uprawy roli na własne potrzeby?,D: Jest nadal używane przez rolników w niektórych krajach
Zwiedzanie muzeum należy do której kategorii turystyki?,C: Turystyka kulturalna
Co może być priorytetem dla osób podróżujących rekreacyjnie?,B: Zrobienie sobie przerwy od codziennej rutyny
"Co jest wymienione w tym fragmencie jako coś, co pomogło zmniejszyć strach przed zmianami w lokalnym kościele?",A: Zapamiętywanie udanych przypadków zachowań przedsiębiorczych
Według tego fragmentu w czym może pomóc zrozumienie własnej historii?,C: Odnaleźć poczucia miejsca w organizacji
Które z poniższych stwierdzeń dokładnie opisuje postmodernistyczne podejście do nauki?,D: Podczas nauki nie ma absolutów
Które z poniższych stwierdzeń nie odzwierciedla dokładnie postmodernistycznego podejścia do uczenia się?,B: Niektóre warunki nauki powinny być traktowane priorytetowo w stosunku do innych
"Po celowym przebudzeniu podczas normalnego snu, które czynniki z poniższych zakłócałyby proces przerywania snu?","A: Czytanie przez półtorej godziny przed powrotem do snu

Czytanie przez dłuższy czas przed ponownym zaśnięciem może bardziej wybudzić umysł i utrudnić powrót do snu, co zakłóciłoby proces przerywania snu."
Co z poniższych nie jest dokładnym opisem przerwania snu?,D: Po przebudzeniu celem jest powrót do snu w ciągu dwóch godzin
"Gdy mózg podejmuje częściej próbę zaśnięcia, powoduje to wzrost czego?",D: Odstęp czasu między fazami REM
Który z poniższych negatywnych skutków może być spowodowany przez świadome śnienie?,B: Zmniejszona liczba REM na noc
W jaki sposób zgodnie z fragmentem konwencjonalne i wirtualne zespoły są do siebie podobne?,"A: Oczekuje się, że obie drużyny będą występować na tym samym poziomie"
Które stwierdzenie zgodnie z fragmentem dotyczące zespołów fizycznych i wirtualnych nie jest prawdziwe?,A: Tradycyjne zespoły zwykle mają wyższy poziom
"Co z poniższych nie jest czymś, na czym koncentrują się teorie treści?","A: Nowe pragnienia, które materializują się w dorosłym życiu"
Co z poniższych nie jest przedmiotem reguły trzeciej?,B: Tworzenie życia i energii na fotografii
Co z poniższych nie opisuje formatu fotografii 35 mm?,D: To najpopularniejszy format na świecie
"Według fragmentu, wraz ze wzrostem jakości produkcji obiektywów przez producentów, jak zostały ulepszone obiektywy zmiennoogniskowe?",C: Ich jakość zdjęć jest podobna do obiektywów o stałej ogniskowej
"Na podstawie informacji zawartych we fragmencie, kiedy obiektyw zmiennoogniskowy może być lepszy od obiektywu stałoogniskowego?",D: Gdy szukasz bardziej zaawansowanych ustawień ogniskowej
Które z poniższych stwierdzeń nie zostałoby uznane za dokładny opis mistycyzmu?,"D: Nacisk na poszukiwanie bezpośredniego osobistego doświadczenia jest porównywalny z wieloma innymi formami wierzeń i kultu religijnego

To stwierdzenie nie zostałoby uznane za dokładny opis mistycyzmu, ponieważ mistycyzm wyróżnia się właśnie tym naciskiem na bezpośrednie, osobiste doświadczanie wyjątkowych stanów świadomości, co odróżnia go od wielu innych form wierzeń i kultów religijnych."
Co z poniższych zgodnie z fragmentem nie jest przedmiotem mistycyzmu?,"B: Zdobywanie wiedzy dzięki wspólnym, społecznym doświadczeniom"
Kto zgodnie z fragmentem mógł założyć społeczeństwo rolnicze?,C: Maorysi z Polinezji
"W jakim miejscu zgodnie z fragmentem grupa, która polowała na moa, była pierwszymi jego mieszkańcami?",B: Nowa Zelandia
W jakim scenariuszu wykorzystanie origami typu Pureland zapewniłoby korzyści składającemu?,D: Składający próbował go tylko raz lub dwa razy wcześniej
Co z poniższych nie opisuje dokładnie origami typu Pureland?,A: Przeznaczone jest dla osób doświadczonych
Która lokalizacja zgodnie z fragmentem nie jest związana z cywilizacją doliny Indusu?,C: Wszystkie regiony w północno-wschodnim Afganistanie
Co z poniższych nie zostało wymienione jako możliwa nazwa cywilizacji Epoki Brązu omówionej w tym fragmencie?,C: Cywilizacja rzeki Indus
Co z poniższych zgodnie z fragmentem przynosi długofalowe korzyści?,A: Współpraca z innymi
"Co z poniższych zgodnie z fragmentem może być traktowane priorytetowo, jeśli koncentruje się na krótkoterminowych zyskach?",D: Egoizm
Kto zgodnie z fragmentem pokrył znaczną część kosztów wojny?,D: Filipińczycy
Który okres poprzedzał epokę templariuszy?,C: Wczesne średniowiecze
Jaki okres nastąpił po epoce templariuszy?,"Okresem, który nastąpił po epoce templariuszy, jest późne średniowiecze. Dlatego poprawna odpowiedź to:

A: Późne średniowiecze"
Jakie leczenie lub procedura nie została wymieniona jako stosowana przez medyków i chirurgów w czasach Cesarstwa Rzymskiego?,A: Leczenie zespołu stresu pourazowego różnymi środkami uspokajającymi
"Zgodnie z tym fragmentem, które z poniższych nie jest związane z postępem w dziedzinie medycyny w czasach Cesarstwa Rzymskiego?",C: Utworzenie szpitali edukacyjnych
Od czego jest zależna zdolność widzenia?,A: Narządów zmysłu wzroku
Od czego zależy zróżnicowanie struktury oka pomiędzy organizmami?,B: Wymagań organizmu
Które stwierdzenie na temat sikhizmu zgodnie z fragmentem nie przedstawia dokładnie tej religii?,"B: Guru jest fundamentalnym aspektem istniejącym wyłącznie w sikhizmie

To stwierdzenie nie jest zgodne z fragmentem, ponieważ tekst stwierdza, że guru jest podstawą wszelkich indyjskich religii, co oznacza, że nie jest to wyłączna cecha sikhizmu."
Które z poniższych zgodnie z fragmentem jest uważane za podstawowy aspekt systemu wierzeń sikhów?,A: Koncepcja guru
Na czym zgodnie z fragmentem może się być trudno skupić dzieciom z zespołem deficytu uwagi?,A: Prace domowe
Dlaczego zgodnie z fragmentem dzieci z zespołem deficytu uwagi mają tendencję do angażowania się w ryzykowne zachowania?,D: Aby stymulować swój mózg
"Na podstawie informacji zawartych we fragmencie, co z poniższych nie jest przykładem nauki metodą rusztowania?",C: Niezależny program nauczania
Które z poniższych nie opisuje dokładnie pojęcia strategii nauki metodą rusztowania?,C: Jest również znana jako nauka oparta na projektach
Która funkcja MySpace zgodnie z fragmentem może przynieść korzyści uczniom mającym problemy z czytaniem?,A: Dostosowywanie
Co z poniższych zgodnie z fragmentem nie było częścią odpowiedzi reakcji Chruszczowa na zamieszki robotnicze?,C: Większe cięcia płac
Które z poniższych wydarzeń nie było przyczyną zamieszek w Polsce?,D: Powołanie Władysława Gomułki
Co z poniższych zgodnie z fragmentem nie wpłynęło na stosunki między ZSRR a Stanami Zjednoczonymi?,B: Opinie o Niemczech
Co z poniższych nie opisuje dokładnie celu wysyłania impulsów nerwowych w całym ciele?,A: Spowolnienie przepływu krwi
Co można znaleźć na płaskowyżu w Gizie?,"A: Grobowce  
B: Świątynie  
D: Wielka Piramida  

Na płaskowyżu w Gizie można znaleźć grobowce, świątynie oraz Wielką Piramidę. Odpowiedź C jest niepoprawna, ponieważ płaskowyż w Gizie nie zawiera wszystkich siedmiu cudów świata."
Jaki było przeznaczenie Wielkiej Piramidy?,B: Uczczenie faraona
"Komu zawdzięczamy wiedzę o podpalaczu, który zniszczył świątynię?",C: Strabo
Które stwierdzenie dotyczące odbudowy świątyni Artemidy jest dokładne?,B: Została odbudowana po panowaniu Aleksandra Wielkiego
Kiedy najwcześniej zgodnie z fragmentem jakiś gatunek mógł chodzić na dwóch nogach?,A: Siedem milionów lat temu
Który z tych gatunków chodził regularnie na dwóch nogach?,B: Homo Erectus
Co niemiecka marynarka wojenna próbowała osiągnąć podczas II wojny światowej?,B: Uniemożliwienie Wielkiej Brytanii przyjmowania ludzi i towarów
"Na podstawie informacji podanych w tym fragmencie, kto odniósł największy sukces w wojnie morskiej podczas kampanii na Północnym Atlantyku?",A: Brytyjczycy i Amerykanie
Co nie istniało w momencie wprowadzenia kawalerii przez Asyryjczyków?,A: Siodła
W jaki sposób toczą się bitwy z udziałem kawalerii?,C: Na koniu
Gdzie zgodnie z fragmentem nie znalazłbyś przeciętnego babilońskiego obywatela?,"D: Składanie ofiar w wewnętrznym sanktuarium

Wewnętrzne sanktuarium było dostępne wyłącznie dla kapłanów, więc przeciętny babiloński obywatel nie mógłby się tam znaleźć."
Co z poniższych było przeznaczone specjalnie dla kapłanów?,B: Sanktuaria wewnętrzne
Kiedy król Tutanchamon zyskał rozgłos?,C: Po odkryciu jego grobu
"Co sprawiło, że Tutanchamon stał się znanym królem Egiptu?",A: Odkrycie nienaruszonego grobu
Jakiej umiejętności był pozbawiony grecki poeta Homer?,B: Wzrok
Który słynny Grek jest znany z czegoś innego niż literatura?,C: Pitagoras
Gdzie rodzina hebrajska spędzała większość swojego czasu?,A: Na świeżym powietrzu
Co nie było ważne dla rodziny hebrajskiej?,C: Ich dom
Co z poniższych nie zostało opisane jako różnica między krajami skandynawskimi?,C: Cła
Kto pierwszy osiedlił się na Grenlandii?,A: Plemiona eskimoskie
Która grupa wolałaby zjeść obiad bez krzeseł?,C: Bogaci Rzymianie
Co z poniższych nie byłoby częścią starożytnej rzymskiej uczty?,"D: Półmisek z pieczonym indykiem

Indyk pochodzi z Ameryki i nie był znany w starożytnym Rzymie, więc nie mógł być częścią rzymskiej uczty."
Co z poniższych zgodnie z fragmentem prawdopodobnie nie będzie miało trwałego wpływu?,B: Pomniejsza kultura
Co poprzedza naród zgodnie z fragmentem?,C: Miasto-państwo
Które stwierdzenie na temat Drukgyal Dzong nie jest prawdziwe?,A: Została zbudowana dla uczczenia zwycięstwa wojsk mongolsko-tybetańskich
Które stwierdzenie dokładnie opisuje wynik pożaru w Drukgyal Dzong?,C: Popularność atrakcji nie ucierpiała
Które z poniższych stwierdzeń na temat Kambodży jest prawdziwe?,D: Tajowie zniszczyli Phnom Penh
Które z poniższych stwierdzeń dokładnie opisuje inwazję na Kambodżę?,D: Tajowie kilkakrotnie napadali na Kambodżę
Czego z poniższych nie robiła Holenderska Kompania Wschodnioindyjska podczas obecności na Tajwanie?,D: Chętne przekazanie kontroli nad Tajwanem dynastii Qing
Co ustanowił traktat z Shimonoseki?,D: Zarządzanie Tajwanem przez Japonię
W jaki sposób mierzy się poziom pH substancji chemicznej?,C: Ilość jonów wodorowych w substancji chemicznej
Co zostało usunięte z jonów wodorowych?,D: Elektrony
Które z poniższych stwierdzeń nie opisuje dokładnie dumy lwów?,"C: Samce i samice są ze sobą blisko spokrewnione

Stwierdzenie to jest niezgodne z opisem w tekście, który mówi, że to samice są ze sobą przeważnie blisko spokrewnione, a nie samce i samice."
Które z poniższych stwierdzeń nie opisuje dokładnie zachowania lwów?,"D: Zachowują się podobnie jak inne duże koty

To stwierdzenie nie opisuje dokładnie zachowania lwów, ponieważ w tekście jest podkreślone, że lwy, w przeciwieństwie do innych dużych kotów, wykazują zachowania podobne do wilków lub psów."
Króliki są częstą zdobyczą dla jakiego rodzaju drapieżników?,C: Koty średniej wielkości
Na które z poniższych zwierząt polują mniejsze koty?,A: Gryzonie
Co z poniższych nie jest częścią metody polowania ocelota?,D: Polowanie tylko na mniejsze zwierzęta
Co z poniższych nie odnosi się do ocelota? ,C: Jego zmysł węchu jest słaby
Co z poniższych nie jest uważane za największą siłę tygrysa?,B: Wspinanie się na drzewa
Jaka jest zgodnie z fragmentem różnica między tygrysami a lwami?,B: Dźwięk ich ryku
Czego Robert Hooke zgodnie z fragmentem dokonał przed innymi biologami?,A: Obserwował martwe komórki
Co oznacza pochodzenie słowa „komórka”?,B: Mały pokój
Do robienia czego zgodnie z fragmentem posiada zdolność większość zwierząt?,B: Przemieszczanie się
Czego zgodnie z fragmentem niektóre zwierzęta nie mają?,C: Mózg
Co pomaga roślinom w procesie fotosyntezy?,D: Słońce
"Co ludzie wydychają, a co absorbują rośliny?",D: Dwutlenek węgla
Który z poniższych przykładów zgodnie z fragmentem utrudniłby proces ewolucji?,A: Niewielka grupa nierozwijająca się w nowej lokalizacji
Które z poniższych stwierdzeń nie opisuje dokładnie procesu specjacji? ,"A: Występuje, gdy nowa populacja nie jest w stanie się przystosować

To stwierdzenie nie opisuje dokładnie procesu specjacji, ponieważ specjacja zachodzi, gdy nowa populacja przystosowuje się do nowego środowiska, co w długim okresie prowadzi do powstania nowego gatunku. Nie jest to związane z niezdolnością populacji do przystosowania się."
Która część układu krążenia przenosi krew do serca?,D: Żyły
Które rurki są najmniejsze w układzie krążenia?,A: Naczynia włosowate
Co z poniższych zwiększa zdolność owada do składania skrzydeł do tyłu?,B: Ukrywanie się
"Co z poniższych nie zostało wymienione we fragmencie, jako coś, na co wpływa zdolność owadów do latania?",D: Wydajność
Która z poniższych cech nie jest powszechnie kojarzona z dinozaurami?,B: Pióra
Co z poniższych nie jest powszechnie uważane za wspólną cechę ptaków i dinozaurów?,C: Umiejętność latania
Która część sagowca zgodnie z fragmentem zapewne zjadał triceratops?,A: Kolczaste liście
Co z poniższych zgodnie z fragmentem najchętniej zjadłby triceratops? ,B: Roślina z twardymi gałęziami
Który z poniższych sportów zgodnie z fragmentem może być popularny w najbardziej wysuniętych na północ regionach Włoch?,C: Jazda na snowboardzie
"Na podstawie informacji podanych we fragmencie, w jakim z poniższych sportów Włochy zdobyły mistrzostwo świata?",A: Piłka nożna
Po jakim wydarzeniu niektóre części Luksemburga stały się belgijskie?,B: Rewolucja belgijska
Które z poniższych stwierdzeń wpłynęło na neutralność Luksemburga?,A: Okupacja niemiecka
Ile kilometrów kwadratowych całkowitej powierzchni Turcji znajduje się w Europie?,D: 23 764
Jaką długość w milach zgodnie z fragmentem ma Turcja?,D: 1000
W jakim celu używa się języka łacińskiego w Watykanie?,A: Uroczystości religijne
Do czego w Watykanie nie używa się języka włoskiego?,C: Uroczystości religijne
Na co z poniższych zgodnie z fragmentem korzystny wpływ mieć będzie miksowanie dźwięku za pomocą wyrafinowanych komputerów?,A: Muzyka
"W jakiej lokalizacji zgodnie z fragmentem znajdowała się większość domów, w których były toalety ze spłuczką?",A: Mohendżo-daro
W których z poniższych lokalizacji stwierdzono zaawansowane instalacje kanalizacyjne?,"A: Harappa  
B: Santorini"
Który z poniższych czynników powoduje obrót łyżwiarza?,A: Lekka krzywa na spodzie ostrza łyżwy
Co z poniższych zgodnie z fragmentem dokładnie opisuje wgłębienie na ostrzu nowoczesnej łyżwy?,C: Wklęsłe
Jaki proces zgodnie z fragmentem pozwala atomom wyeliminować nadmiar energii ze światła?,D: Stymulowana emisja promieniowania
Co powoduje emisję fotonu przez atom?,B: Stymulacja spowodowana jasnym światłem
"Co ostatecznie zgodnie z fragmentem spowoduje, że żarówka przestanie działać?",C: Wypalenie żarnika wewnątrz żarówki
Które z poniższych może być potencjalnie niebezpieczne w dotyku podczas wymiany żarówki?,C: Podstawa żarówki
"Co zgodnie z fragmentem się dzieje, gdy jądro zostaje podzielone?",B: Uwalniana jest energia
Które z poniższych umożliwiają łączność na dużą odległość z Ziemią?,B: Satelity
Które z poniższych są używane do umieszczenia teleskopu w kosmosie?,B: Rakiety
"Co należy odnotować o wydarzeniu cyklicznym, aby śledzić upływ czasu?",B: Powtórzenie
Jakiego aspektu zdarzenia zgodnie z fragmentem używa się do porównań?,A: Długość
Które z poniższych zgodnie z fragmentem jest uważane za typowe dla następcy tronu?,B: Rezygnacja z uczelni w celu wstąpienia do wojska
"Opierając się na informacjach podanych we fragmencie, Charles był pierwszym, który zrobił co?",C: Uzyskał dyplom
Z jakiego kraju pochodziła flota Trygvassona?,D: Norwegia
W którym momencie historii Niemcy wywarły silny wpływ kulturowy na Estonię?,C: Około 600 lat temu
Co wywarło wpływ na język estoński?,B: Niemiecki alfabet
Zgodnie z fragmentem liczba rodzimych użytkowników języka hindi waha się w zależności od czego?,A: Czy liczone są dialekty bardzo podobne do hindi
Które z poniższych stwierdzeń jest prawdziwe w odniesieniu do języków hindi i urdu?,B: Różnią się pisownią
Które z poniższych stwierdzeń nie jest dokładnym faktem dotyczącym alfabetu hangul?,B: Pierwotna nazwa alfabetu brzmiała Hunan Jeongeum
Alfabet Hunmin Jeongeum został ostatecznie zmieniony na co?,B: Hangul
Na które języki zgodnie z fragmentem miał wpływ sanskryt?,D: Języki używane w Indiach
"Z powodu czego, zgodnie z fragmentem, ograniczone zostało użycie sanskrytu?",D: Hierarchia
