question,gpt_reply
Kes võtab süüdistuse tõttu Huhne kabinetikoha üle?,A: Davey
Kes süüdistuse järel äriministri ameti üle võtab?,A: Lamb
Mida soovitavad esinejad publikul teha Camille Saint-Saens‘i ooperi ajal?,A: Võtta osa kanepitarvitamisest
Kes peamiselt suitsetab kanepiplärusid ooperi ajal?,C: Esinejad
Millise teise nimetusega on tuntud Leonovi kosmosekäik?,C: Ekstravehikulaarne tegevus
Mis osa missioonist Leonov juhtis?,B: Apollo-Sojuzi
Kes kokkupõrkes vigastada sai?,A: Gibson
Mis juhtus avariis osalenud inimestega?,"B: Üks ei saanud viga, teine suri"
Mille mõjusid lootsid programmis osalenud teadlased jälgida?,B: Loodete jõud
Mille mateeriat teadlased uurisid?,D: Amburi galaktika ja Linnutee
"Vastavalt sellele lõigule, mida konservatiivid ei kritiseeri?",C: Kellele taastamise lepinguid jagatakse
Kes kritiseerib orkaan Katrina järgse taastamisehituse lepinguid?,B: Liberaalid
"Vastavalt sellele lõigule, kus hakkab Stardusti kosmoselaeva valgus kõigepealt paistma?",B: Põhja-Californias
"Vastavalt sellele lõigule, mis rekordi kosmoselaev teeb?",C: Kõige kiirem Maale naaseja
Kuidas oli dr Malar Balasubramanian seotud Saroja Balasubramanianiga?,B: Tütar
Kust leiti Sara Balasubramaniani surnukeha?,C: Auto pagasiruumist
Mille ostis eBay?,C: Skype
Mida loodab eBay selle ostuga saavutada?,B: Uutele aladele laienemine
"Vastavalt sellele lõigule, kes ei suhelnud vangidega, kes jäid pärast kaklust siseõuele?",A: Läbirääkijad
Mille tõttu lõpetasid vangid kokkuvõttes mässamise?,B: Pisargaas
Millest peaks ajatolla Ali Khamenei sõnul Iraan end vabastama?,D: Naftasõltuvusest
"Vastavalt sellele lõigule, kes tunnistas, et sanktsioonidel on mõju Iraani majandusele?",C: Ajatolla Ali Khamenei
Mis järgmistest pole osa Prantsusmaa valimisprotsessist?,D: Hääli loevad kandidaatide esindajad
Kuidas märgivad valijad oma valitud kandidaadi?,B: Eelprinditud paberilehel
Mis pani Alleni kaheksa aastat Musashit otsima?,D: Tema huvi sõja vastu
"Vastavalt sellele lõigule, millele kulutas Allen suure hulga oma rahast?",B: Mereuuringutele
"Vastavalt sellele lõigule, mis põhjustas ohtlikud tingimused jaamas ja selle ümber?",A: Uraanist kütus
Milline neist ei olnud kohalikele antud ohutusnõuanne pärast intsidenti jaamas?,C: Vältige valge suitsu sissehingamist
Mis on dr Molli sõnul kõige murettekitavam XDR-TB juures?,D: Selle kõrge suremusmäär
Mitu uue variandiga nakatunud patsienti olid tervishoiutöötajad?,B: 2
Mis tehnoloogiat kasutab NextGeni süsteem?,A: Satelliitidel põhinevat tehnoloogiat
Kuidas aitab NextGen lennudispetšereid?,B: Täpsemad lennukite asukohad
"Vastavalt sellele lõigule, millele on FBI keskendunud, mida ajaloolased pole kritiseerinud?",C: Suur tähelepanu pornograafiaga seotud juhtumitele
Mida sunnib nilbuste initsiatiiv FBI-d tegema?,D: Suunama agente pornograafiaga seotud juhtumite uurimisele
"Mis juhtus tuletõrjeautoga, mis sõitis JAS 39C Gripeni avariikohta? ",B: See veeres üle katuse
Kellele või millele suleti lennujaam pärast JAS 39C Gripeni avariid?,A: Kommertslennud
Keda juhendas Brzezinski Iraani revolutsiooni ajal?,C: Carterit
Kes oli riikliku julgeoleku nõunik aastani 1977?,B: Kissinger
Milline väide Bobeki karjääri kohta Belgradi Partizanis ei vasta tõele?,A: Ta lõi meeskonna heaks 468 väravat
Milline väide Bobeki ajaloo kohta Belgradi Partizanis vastab tõele?,A: Ta alustas Partizanis mängimist 1945. aastal
"Vastavalt sellele lõigule, mis tunnus eristab Hesperonychus’t Velociraptor’ist?",B: Sel on suurem teine küünis
Mis füüsilisele tunnusele viitab liigi nimi „Hesperonychus“?,A: Küünis(ed)
Millised väited tulistamise kohta vastavad tõele?,D: Tulistamine leidis aset Buffalos
Milline väide tulistamise kohta vastab tõele?,A: See toimus Buffalos aastapäevapeol
"Vastavalt sellele lõigule, mille pärast muretsesid ametnikud Luno osas alguses?",C: Kütuseleke
"Vastavalt sellele lõigule, millised väited Luno rikke kohta ei vasta tõele?",B: Laeval oli rikke hetkel pardal 100 meetrit kütust
Mis kümnendil iseseisvus Alžeeria?,C: 1960ndatel
Kuhu ei seatud üles televiisoriekraane matusetseremoonia ülekandmiseks?,D: Püha Peetruse väljakule
Kus peeti matusetseremooniat?,C: Püha Peetruse väljakul
Kelle raskeid vigastusi raviti pärast plahvatust?,B: Mitte kellegi
Kes gaasilekkest teada andis?,A: Naaber hoones
"Vastavalt sellele lõigule, kui palju inimesi rünnakus surma sai?",B: 2
Kelle relv tõrkus tulistamast teatud hetkel keset rünnakut?,B: Uka
Mis spordiala hääletati olümpiaprogrammist maha?,C: Pesapall
Millise spordiala lisas rahvusvaheline olümpiakomitee hääletusega mängude hulka?,C: Ragbi liit
Mitmeks aastaks üüris Arthur Guinness algselt St James’ Gate‘i pruulikoja?,D: 9000
Umbes mitu miljardit dollarit toob Guinness iga aasta sisse?,C: 14
Mitmes Euroopa Liidu riigis on H5N1 viirus leitud?,C: Seitsmes
Kust leiti viimati H5N1 viirus?,A: Prantsusmaa
"Millal puutus Haiti viimati selle haigusega kokku enne, kui rahuvalvajad seda levitama hakkasid?",A: 19. sajandil
Mis asukoha jäätmed aitasid haiguse levikule kaasa?,B: ÜRO laager
Mida kavatseb Iiri valitsus teha?,B: Luua rangemaid seadusi uimastite lubatavuse kohta
Mis oli Iirimaal ajutiselt legaalne?,D: Uimastid
Milles süüdlast kahtlustatakse?,A: Eramaale sissemurdmine
Mida kahtlusalune märki muutes ei teinud?,C: Kahjustas seda füüsiliselt
"Vastavalt sellele lõigule, milles inglise tuutorit Karnot ei süüdistatud?",A: Autoriõiguste rikkumine
"Vastavalt sellele lõigule, keda Rolando Mendoza pantvangi ei võtnud?",B: Politseinikke
"Vastavalt sellele lõigule, milliste pantvangide varasemat vabastamist ei kinnitatud?",A: Turistide
"Vastavalt sellele lõigule, kes kogub allkirju samasooliste abielu legaliseerimiseks Brasiilias?",A: Protestijad
Kellele protestijad oma petitsiooni annavad?,C: Brasiilia rahvuskongressile
"Mis juhtus Armand Versace sõnul otse enne seda, kui rahvas hakkas ilmale reageerima?",C: Tõusis tugev tuul
Millal algasid Versace sõnul kõige tugevamad tuulepuhangud?,A: Paar minutit pärast ekraani käivitumist
Mitu suurt tormi enne Fredi on täheldatud 35°W-st idas?,C: Kaks
"Kui Fred paiknes Roheneemesaare lähistel, siis mis suunas see liikus?",D: Loodesse
Millel on eelkäijast suuremad kiirused?,A: 802.11n
"Mis on 802.11n puhul vajalik, et see oleks tagasiühilduv 802.11b-ga?",D: Kaks raadiot
Mitmel võistlusel pidi olümpia kuldmedalist Rahvaste Ühenduse mängudel võistlema?,A: Viis
Miks ei võtnud kuldmedalist ravimeid valu leevendamiseks?,D: See pole Rahvaste Ühenduse mängudel lubatud
"Vastavalt sellele lõigule, mis võis põhjustada segadust maavärina osas?",A: Tumedate pilvede kohalolek
"Vastavalt sellele lõigule, millal leidis aset faasimuutus?",C: 10. märtsil
Milline väide Chandrayaan-1 kuusondi kohta ei vasta tõele?,A: Sondi välja saatnud tehiskaaslasel oli meeskond
Milline väide kuusondi kohta vastab tõele?,B: Selle hädamaandumine oli edukas
"Vastavalt sellele lõigule, milline haigusevastane meede võetakse kasutusele viimasena?",C: Entsefaliidi vaktsiinid
Kuidas kandub haigus üle inimestele?,A: Sääsed
Mis võib olla teise lause ebaõnnestumise tulemuseks?,B: Samasooliste õigus tsiviilpartnerluseks tulevikus
"Vastavalt sellele lõigule, millal teine lause kustutati?",B: 2011. aastal
Kellele lekitati Panama paberid?,B: Pressile
"Vastavalt sellele lõigule, kes haldas briti pressi sõnul mitmeid firmasid, mis rikkusi varjasid?",C: Deutsche Bank
Millisel lennuõnnetusel järgmistest oli kõige rohkem surmajuhtumeid?,C: Lennureis Iraanist Armeeniasse
"Milline neist ei ole põhjus, miks Iraanis palju lennuõnnetusi toimub?",B: Puudujäägid eelarves uute lennukite ostmiseks
Millist järgmistest ei lisatud Iraagi töörühma aruandesse?,"B: Avaldus, et teatud muudatused võivad hoida ära kasvava vägivalla Iraagis"
Mida Iraagi töörühm oma aruandes ei soovitanud tungivalt?,A: Et kuulutataks välja garantii kasvava vägivalla peatamiseks
Keda pidas politsei Provenzano paremaks käeks?,B: Lo Piccolo
"Vastavalt sellele lõigule, mis oli Falcone surma põhjuseks?",A: Ta tapeti Riina algatatud sõjas
Milline järgmistest ei ole Hitoshi Saito saavutus?,B: Jaapani judo föderatsiooni esimees
Kus õnnestus Iwasakil vande andmisest kõrvale hoida?,B: Nepalis
Kes ründas Iwasakit?,C: Koer
Millal katkestas Alonso võidusõidu?,B: Kui Fisichella kaotas juhitavuse
Mille tõttu katkestas Schumacher võidusõidu?,D: Auto vedrustus oli kahjustada saanud
"Vastavalt sellele lõigule, kelle tööks on arreteeritutele kautsjone määrata?",D: Kohtu volinik
"Vastavalt selles lõigus mainitud ajutisele lähenemiskeelule, mille võimalus peab arreteeritutel olema, et neid võiks hoida kinni kauem kui 24 tundi?",D: Istung
"Vastavalt sellele lõigule, millise põhjusega ei seletatud ärajäänud teist valimisvooru?",B: Vastuolu põhiseadusega
Miks pidasid diplomaadid lõppkokkuvõttes teist vooru mittevajalikuks?,C: Esines põhiseaduslik ebaselgus
Kes osutab FATA-le õigusabi teenuseid?,B: Poliitilised agendid
Milline järgmistest väidetest FATA „poliitiliste agentide“ kohta ei vasta tõele?,"A: Nad pakuvad õigusabi teenuseid

See väide ei vasta tõele, sest poliitilised agendid ei pruugi pakkuda õigusabi teenuseid sellisel viisil nagu advokaadid või õigusnõustajad. Nende ülesandeks on esindada valitsuse- ja kohtuteenuseid, kuid see ei tähenda otseselt õigusabi pakkumist üksikisikutele."
Millisele auhinnale nomineeriti Emma Stone?,C: Parim naispeaosatäitja
Millisele auhinnale seda filmi ei nomineeritud?,B: Parimad visuaalefektid
Milline järgmistest jäi pärast maavärinat tööle?,D: Elektrijaam Niigatas
"Vastavalt sellele lõigule, milline järgmistest objektidest sai maavärina tõttu kahju?",C: Mõned teed
"Vastavalt sellele lõigule, milline järgmistest teemadest ei ole lisatud dokumenti?",B: 1967. aasta sõja põhjus
Milline järgnevatest ei kuulu Palestiina nõudmiste hulka?,B: Jätkuv sõjaline kohalolek Jordani orus
Millises riigis õppis Ma õigusteadust?,A: Ameerika Ühendriigid
"Vastavalt sellele lõigule, millise riigi propageerimine aitas kaasa Ma valimisvõidule?",D: Hiina
"Nagu on öeldud selles lõigus, kus töötas Carolyn Wilson enne linnast lahkumist?",C: OHA
"Kui hooaja lõpuni on jäänud neli sõitu, kes on võidusõitjate meistrivõistlustel neljandal kohal?",D: Bowyer
Mitu punkti on Kahnel pärast lõigus mainitud sõitu võidusõitjate meistrivõistlustel?,A: 2220
"Vastavalt sellele lõigule, mitu korda on inimesed olnud tunnistajaks langevatele meteoriitidele, mis on hiljem osutunud Marsilt pärinevateks?",B: Viis korda
"Nagu on selles lõigus mainitud, kuidas on lood kivimitega, mis on leitud olevat pärit Marsilt?",D: Neid on 34
Millal Schumacher pensionile läks?,B: Pärast oma seitsmendat meistritiitli võitu
Millal Massa vigastada sai?,A: Grand Prix’ ajal
"Vastavalt sellele lõigule, kuidas see kokkulepe mõjutab AOL-i?",C: AOL-i kasutajate arv hakkab konkureerima Yahoo ja Microsofti kasutajatega
Milline järgnevatest võib lõppeda pärast uut korraldust?,C: AOL-i vabadus arendada turgu omas tempos
Kui paljud rünnakus hukkunud inimesed ei olnud politseiametnikud?,C: 0
Kes teatas väidetava rünnakus kahtlustatava kohta?,A: Politsei
"Tänu sellele, et Florida on „võitja saab kõik“ osariik, mis anti Mitt Romneyle?",C: Kõik osariigi delegaadid
"Vastavalt sellele lõigule, mitu protsenti häältest sai Gingrich eelvalimistel?",B: 32 protsenti
"Vastavalt sellele lõigule, kes ei jätkanud kandideerimist pärast ettevalmistava kogu tulemuste selgumist?",B: Bachmann
"Vastavalt sellele lõigule, kes kõneles kiitvalt teisest kandidaadist pärast ettevalmistava kogu tulemust?",B: Gingrich
"Kus oli ainus koht, kus see saade enne 2015. aastat linastus?",A: TogiNet Radio
Millise kiiksuga kirjeldab jaam seda saadet?,B: Nohiklik
"Mida kogus David Headley, mis lõppkokkuvõttes aitas kaasa sõdurirühma rünnakule?",A: Teave
Millise transpordivahendi abil sõdurirühm Mumbaisse sõitis?,C: Paat
Milline väide kajastab täpselt selles lõigus mainitud Nadali ja Raonici Brisbane Openi mängu tulemust?,A: Raonic võitis Nadali
Milline oli selle lõigu järgi Nadali ja Raonici mängu seis pärast esimest servi?,B: Nadal võitis 76 punkti
Milline keeleprogramm ei kuulu kolme uue Naked Newsi saate hulka?,C: Jaapani keel
"Vastavalt sellele lõigule, kus ei ole uued Naked Newsi saated kättesaadavad?",C: Teatrid
Mitu võistlejat ei lõpetanud Giant Slalomit?,C: 4
Milline järgmistest väidetest kajastab täpselt võidusõidu tulemusi meistrivõistlustel?,B: 45 suusatajat ei lõpetanud oma sõitu Giant Slalomi võistlustel
Millise järgmistest otsustas NBA peatada?,A: Korvpallihooaeg
Millest tulenes selle lõigu kohaselt NBA mure seoses viirusega?,D: Utah Jazzi mängija testitulemus oli positiivne
Kes lõi Washington Capitalsi võiduvärava mängus Atlanta Thrashersi vastu?,A: Nicklas Backstrom
Kes lõi Capitals vs. Thrashers mängus oma hooaja 60. värava?,C: Alex Ovechkin
Millal vajas Northern Rocki pank valitsuse toetust?,D: Hüpoteegikriisi ajal
Milline järgmistest väidetest kirjeldab selle lõigu kohaselt täpselt Virgin Groupi suhteid Northern Rocki pangaga?,B: Virgin Group ostis panga pärast selle riigistamist
"Millist riiki mõjutab Kyoto kliimakokkuleppe allkirjastamine, nagu on kirjas selles lõigus?",A: Ameerika Ühendriigid
"Austraalia endine valitsus arvas, et Kyoto protokolli ratifitseerimine kahjustab mida?",B: Riigi majandust
Millise programmi jaoks värvati laskurid rajale?,D: Sportlaskurite Liidu jahindusprogramm
Milline väide ei kajasta täpselt kahjuritõrje katset?,"A: Kuna tegemist oli programmi esimese katsega, ei hinnatud seda"
Kust leiti selle lõigu kohaselt lõhe?,A: Rift Valley‘s
Mis juhtus selle lõigu järgi oodatust varem?,B: Lõhe
"Mida peab mängija tegema, et juhtida oma liigutusi videomängu ajal?",D: Liigutama kontrollerit läbi õhu
"Mis oli disainitud nii, et see näeks välja nagu televiisori kaugjuhtimispult?",B: Nintendo Revolutioni kontroller
Mida ei mainitud Xinhua uudisteagentuuri viimases aruandes?,B: Lennuk maandus Ürümqis
Mida ei öeldud Xinhua uue agentuuri kõige varasemas aruandes?,B: Lennukile keelati hädamaandumine
Mille kuulutas Sara Danius välja raadiosaate ajal?,D: Komitee lõpetab jõupingutused Bob Dylaniga kontakti võtmiseks
Kellega ei olnud võimalik ühendust võtta?,D: Bob Dylan
"Kes kommenteeris, et lubadus on „suur samm“?",C: Gordon Johndroe
Mitu postmarki valmistas Słania erinevatele riikidele?,D: Üle 1000
"Mis on selle lõigu kohaselt tõenäoline põhjus, et paagi ventilatsiooniavadest jätkub leke?",C: Termiline paisumine
Miks avanesid kaitseventiilid?,B: Pärast süsteemi testimist tekkis elektrikatkestus
Kui kõrge on praegu vesi Ninth Wardi linnaosas?,C: Vöökõrgune
Mis toimus orkaan Katrina ajal Ninth Wardi linnaosas?,C: Üleujutusvesi oli 20 jalga kõrge
Millist järgmistest väidetest Hamilton ei kinnitanud?,"B: Tõenäosus, et teised patsiendid nakatuvad viirusega"
"Mis on see, mida teadlased tahavad välja selgitada?",D: Kuidas Maa tekkis
Millist rolli mängis selle lõigu kohaselt kohalik politsei sulgemisel?,C: Nad suunasid autojuhid teistele marsruutidele
Mis juhtus metroo sissepääsudega sulgemise ajal?,A: Need blokeeriti
"Mis ei juhtunud selle lõigu kohaselt enne, kui fotograaf sõidukiga kokku põrkas?",D: Fotograaf sai teha pildi Bieberist
"Mida üritas fotograaf teha, enne kui sõiduk talle otsa sõitis?",B: Teha fotosid politsei poolt kinnipidamisest
Milline väide ei kirjelda täpselt presidendi seisundit pärast positiivset testitulemust viirusele?,A: Ta ei tunne end hästi
Milline järgmistest väidetest presidendi kohta on selle lõigu kohaselt õige?,"C: Ta tunneb end piisavalt hästi, et teha kaugtööd"
Millal pidi troopiline tsüklon Gonu selle lõigu kohaselt jätkama nõrgenemist?,B: Kui tuul vaibus umbes 83 kilomeetrini tunnis
Kui kiired olid tuuled troopilise tsükloni Gonu haripunktis?,C: 149 miili tunnis
Millist järgmistest omadustest ei peeta Karenia brevis’e tunnuseks?,C: See on mitmerakuline
Mida järgmistest ei suuda Karena brevis teha?,B: Suureneda kiiresti igas olukorras
Milline järgmistest sündmustest ei toimunud orkaani Felicia tagajärjel?,D: Tänavate üleujutamine
Milline väide orkaani Felicia kohta on vale?,"B: See liigitati esmalt troopiliseks madalrõhkkonnaks, enne kui see muutus 4. kategooria tormiks"
Milline väide kajastab täpselt 2009. aasta Ungari Grand Prix’ tulemust?,C: Piquet Jr. vallandati pärast seda
Millal toimus kokkupõrge?,A: Kohe pärast Alonso boksipeatust
"Millele järgnevatest kulus selle lõigu kohaselt vähem aega, kui teadlased algselt arvasid?",A: Liikide moodustumine
Millest järgnevate hulgast ei ole teadlased teatanud?,C: Uue liigi nimi
Kus toimub CowParade?,B: Bukaresti linnas
Milline järgmistest väidetest kirjeldab täpselt CowParade'i?,D: See on maailma suurim avalik kunstisündmus
"Mis põhjustas selle, et Venemaa peatas II-76 kasutamise?",B: Õnnetus
Mis on II-76?,C: Lennuk
Kes palkas Simpsonite stsenaristide meeskonna?,B: Simon
"Fluke'i sõnul, kes saatis talle positiivseid kommentaare ja julgustust?",D: Nii mees- kui ka naissoost isikud
"Millest ei soovinud selle lõigu kohaselt mõned inimesed, et naised räägiksid?",C: Naiste tervis
Milline planeet on selle lõigu kohaselt kõige dünaamilisem?,A: Maa
Millisel planeedi pinnal on tuvastatud läbipaistvast vedelikust koosnevad jõed ja järved?,B: Titaan
Milline neist leidudest ei ole sulgede avastamise tulemus?,"D: Kinnitus, et enamikul dinosaurustel olid suled"
Mida ei olnud dinosauruste sulestikul?,B: Sulerood
Milline järgmistest väidetest ZMappi kohta ei vasta tõele?,"B: See on võimeline ravima olemasolevaid infektsioone, kuid mitte vältima surma"
Milline järgmistest väidetest kirjeldab täpselt PALM-uuringut?,C: ZMappi kasutati uuringu võrdlusalusena
Kus võiks teadlaste arvates uus kiip olla kõige olulisem?,A: Väikese sissetulekuga riigid
Millist meetodit kasutatakse diagnostikavahendi konstrueerimiseks?,C: Prinditavad kiibid
Milline väide lohkjate astangute kohta ei vasta tõele?,D: Kuu pinnalt ei leitud neid palju
"Milline teooria seoses pinnavormidega viitab selle lõigu kohaselt sellele, et Kuu peal toimub geoloogiline tegevus?",D: Need pinnavormid on loodud üsna hiljuti
Mida rohkem ei tule selle lõigu järgi enne süüdistuse esitamist?,A: Lisakommentaarid
Mis ei ole selle lõigu kohaselt hülgeküttide praegune probleem?,D: Jää sulamine
Mis veel mõjutab päästetöid peale jää?,B: Ilmastikutingimused
Millist veendumust Roberts hoidus kinnitamast?,C: Elu algus
"Millist teemat pidas Roberts liiga ebaeetiliseks, et seda arutada?",D: Juhtumite spetsiifika
Kuhu paistavad need kaks valgusvihku?,A: Taeva poole
Millal ehitatakse selle lõigu kohaselt sinna uusi pilvelõhkujaid?,D: Ehitus on käimas
"Milline teave viitab sellele, et Seitse õde on koopad?",A: Temperatuuri kõikumised
Kuidas jälgitakse Seitsme õe termilist käitumist?,A: Infrapunakujutised
Milline väide kahtlusaluse kohta ei vasta tõele selle lõigu kohaselt?,D: Ta pääses vigastusteta
Millist teavet rünnaku kohta on ametiasutused kinnitanud?,B: Kahtlustatava etniline päritolu
Millised meeskonnad mängivad matšil Ellis Parkis?,C: Lõuna-Aafrika ja Austraalia
Kus mängivad Springboksid oma järgmise mängu?,C: Johannesburg
Milline järgmistest asjadest tekitas kosmosejaama missiooni ajal probleeme?,B: Güroskoobi hoidmine
Mis oli selle lõigu kohaselt kosmosejaama missiooni eesmärk?,C: Kosmoserännaku lõpetamine
Milline järgmistest väidetest juhtumi kohta ei vasta tõele?,D: AOL-ile esitati süüdistus
Milline järgmistest väidetest kirjeldab juhtumit täpselt?,D: AOL algatas juhtumi menetlemise
Millise klubi eest hakkas Vidal selle lõigu järgi kolm hooaega tagasi mängima?,C: Barça
Mitu mängu on Vidal Barça eest mänginud?,A: 49
Kes oli mängus vastasvõistkond?,B: Bolonia
Miks Jarque hotellis peatus?,C: Tal oli pühapäeval matš
Miks ei oleks Jakarta geofüüsika agentuur andnud hoiatust?,D: See ei vastanud maavärina suurusnõuetel
Mida põhjustas selle lõigu kohaselt maavärin?,A: Ajas paanikasse kohalikud elanikud
Millised neist motiveerivad Päikese ja kõigi teiste tähtede tegevust?,C: Pöörlemine ja heledus
Kuidas määratakse tähe Rossby arv?,A: Heledus ja pöörlemine
"Kui suur protsent küsitletutest toetab, et Austraalia muutuks kohe vabariigiks?",B: 29 protsenti
Millal peaks Julie Gillardi sõnul Austraaliast saama vabariik?,B: Pärast kuninganna Elizabeth II valitsemisaega
Millise organisatsiooni suhtes on algatatud kohtulik uurimine?,C: Planned Parenthood
Millise komisjoni juht on Cliff Stearns?,D: Järelevalve- ja juurdluskomisjoni allkomisjon
Mis ei juhtunud Šveitsi naisega selle lõigu järgi?,B: Ta tapeti
Milline ettevõte sai 2007. aastal Taiwani säästva arengu auhinna?,C: ASUS
Mis on ASUS Eee PC?,B: Sülearvuti
Kes vastutab kadunud postidokumentide eest?,C: Poiss
Kes esitas selle lõigu kohaselt vabanduse seoses kadunud dokumentidega?,D: Obanazawa postkontor
Millal pidi Del Potro oma õlaprobleemiga tegelema?,C: Teise seti ajal
Milline oli esimese tie break‘i tulemus?,A: Selle kaotas Murray esimeses setis
