question,gpt_reply
"С учётом информации, изложенной в приведённом тексте, что примат должен употреблять в пищу для решения «белковой проблемы»?",C: Кузнечиков
"В соответствии с приведённым текстом, какие из перечисленных проблем не вызваны недостатком основных аминокислот?",A: Проблемы пищеварения
Как представители определённой субкультуры зачастую заявляют о своей принадлежности к группе?,D: Используя стиль как форму символизма
"В соответствии с изложенной в приведённом тексте теорией, что может случиться с ребёнком, причисляющим себя к расовому меньшинству, из-за стереотипов, которые могут привести к опасному поведению?",B: Ребёнок с большей вероятностью будет опасно себя вести
"В соответствии с приведённым текстом, знание о расовом стереотипе может оказать влияние на ребёнка в каком из перечисленных аспектов?",B: Поведение
"В соответствии с приведённым текстом, что из перечисленного скорее всего не связано с воспитанием одичавшего ребёнка?","B: Уверенные разговорные навыки

Одичавший ребёнок, как описано в тексте, не имел возможности получить должную социализацию, в том числе и развитие разговорных навыков, поэтому уверенные разговорные навыки скорее всего не связаны с воспитанием одичавшего ребёнка."
"В соответствии с приведённым текстом, что из перечисленного точно описывает одичалое поведение у детей?",B: Одичалое поведение может быть обусловлено недостаточной социализацией
С учётом приведённого текста какая из перечисленных практик не связана с натуральным сельским хозяйством?,B: Производство продуктов питания для продажи другим
Что из перечисленного точно описывает практику натурального сельского хозяйства?,D: До сих пор используется фермерами в некоторых странах
К какой категории туризма относится посещение музея?,C: Культурный туризм
"В соответствии с приведённым текстом, что может быть приоритетом для рекреационных туристов?",B: Отдых от повседневности
"Что упоминается в приведённом тексте как нечто, что помогало уменьшить страх перемен у прихожан поместной церкви?",A: Вспоминание успешных примеров предпринимательского поведения
"В соответствии с приведённым текстом, чему может помочь понимание личной истории?",C: Получению представления о месте человека в организации
Какое из перечисленных утверждений точно описывает постмодернистский подход к обучению?,D: В обучении не существует абсолютов
Какое из перечисленных утверждений не отражает точно постмодернистский подход к обучению?,B: Некоторым способам обучения следует отдавать предпочтение перед другими
После целенаправленного пробуждения во время обычного сна что из перечисленного затруднит процесс прерывания сна?,"A: Чтение в течение полутора часов перед тем, как снова заснуть

Чтение в течение длительного времени может разбудить вас и сделать трудным повторное засыпание. Остальные варианты включают действия, которые более непродолжительны и позволяют быстрее вернуться в сон."
Где исключительно транслировалось шоу до 2015 года?,A: TogiNet Radio
Станция описывает шоу как шоу какого типа?,B: Задротное
"Что собрал Дэвид Хедли, что в итоге помогло группе боевиков провести атаку?",A: Информацию
"Какой вид транспорта использовали боевики, чтобы прибыть в Мумбаи?",C: Лодку
"Какое из утверждений точно описывает результат матча между Надалом и Раоничем на турнире в Брисбене, упомянутый в приведённом тексте?",A: Раонич победил Надала
"В соответствии с приведённым текстом, каково было положение Надала и Раонича в матче после первой подачи?",B: Надал выиграл 76 очков
Программа на каком языке не включена в число трёх новых трансляций «Голых новостей»?,C: Японский
"В соответствии с приведённым текстом, где новые трансляции «Голых новостей» не будут доступны?",C: Театры
Сколько участников не доехали до финиша в гигантском слаломе?,D: 45
Какое из перечисленных утверждений точно отражает результаты гонок на чемпионате?,B: 45 лыжниц не финишировали в своих заездах в гигантском слаломе
Что из перечисленного решила приостановить НБА?,A: Баскетбольный сезон
"В соответствии с приведённым текстом, что привело к опасениям НБА по поводу вируса?",D: Игрок «Юта Джаз» получил положительный результат теста
Кто забил победный гол за клуб «Вашингтон Кэпиталз» в матче против «Атланта Трэшерз»?,A: Никлас Бекстрём
Кто забил свой 60-й гол в сезоне в матче «Кэпиталз» против «Трэшерз»?,C: Алекс Овечкин
Когда банку Northern Rock понадобилась поддержка правительства?,D: Во время ипотечного кризиса
"В соответствии с приведённым текстом, какое из перечисленных утверждений точно описывает сделки конгломерата Virgin с банком Northern Rock?",B: Конгломерат Virgin приобрёл банк после его национализации
"В соответствии с приведённым текстом, какая страна пострадает от подписания Киотского протокола по климату?",C: Австралия
"По мнению бывшего правительства Австралии, чему нанесёт ущерб ратификация Киотского протокола?",B: Экономике страны
Для участия в какой программе были набраны стрелки в ходе теста?,D: Охотничья программа Ассоциации спортивных стрелков Австралии
Какое из утверждений не отписывает точно тест по борьбе с вредителями?,"A: Поскольку это был первый тест в рамках программы, он не оценивался"
"В соответствии с приведённым текстом, где было обнаружено разделение?",A: В Рифтовой долине
"В соответствии с приведённым текстом, что произошло раньше, чем ожидалось?",B: Разделение
"Что должен будет делать игрок, чтобы управлять движениями во время видеоигры?",D: Перемещать контроллер в воздухе
Что выглядит как телевизионный пульт?,B: Контроллер Nintendo Revolution
О чём не сообщалось в последнем заявлении новостного агентства «Синьхуа»?,B: Самолёт приземлился в Урумчи
О чём не сообщалось в первом заявлении новостного агентства «Синьхуа»?,B: Самолёту было отказано в экстренной посадке
О чём сообщила Сара Даниус во время передачи на радио?,"D: О том, что комитет прекратит попытки связаться с Бобом Диланом"
С кем не удалось связаться?,D: С Бобом Диланом
Кто назвал обещание «большим шагом»?,C: Гордон Джондро
Сколько марок для разных стран создал Сланя?,D: Более 1000
"В соответствии с приведённым текстом, что, вероятно, стало причиной того, что в вентотверстиях резервуара всё ещё была течь?",C: Тепловое расширение
Почему открылись предохранительные клапаны?,B: Был перебой в электроснабжении после тестирования системы
Насколько высоко сейчас находится уровень воды в девятом административном районе?,C: По пояс
Что произошло в девятом административном районе во время урагана Катрина?,C: Вода от наводнения поднялась до высоты 20 футов
Что из перечисленного не было подтверждено Гамильтоном?,"B: Вероятность того, что у другого пациента тоже может быть вирус"
Что хотят понять учёные?,D: Как образовалась Земля
"В соответствии с приведённым текстом, какова была роль местной полиции в перекрытии?",C: Направляли автомобилистов в объезд
Что произошло со входами в туннель во время закрытия?,A: Они были перегорожены
"В соответствии с приведённым текстом, что произошло перед тем, как фотограф был сбит автомобилем?",A: Дорожный патруль приказал фотографу перейти обратно через дорогу
"Что пытался сделать фотограф перед тем, как его сбил автомобиль?",B: Сделать снимки остановки движения полицейскими
"Какое из утверждений не отписывает точно состояние президента после того, как он получил положительный результат теста на вирус?",A: Он плохо себя чувствует
"В соответствии с приведённым текстом, какое из перечисленных утверждений о президенте верно?","C: Он находится в достаточно хорошей форме, чтобы выполнять работу в удалённом режиме"
"В соответствии с приведённым текстом, когда ожидалось, что скорость ветра тропического циклона Гону будет продолжать снижаться?",B: Когда скорость ветра снизилась примерно до 83 километров в час
Какой скорости достигал ветер на пике тропического циклона Гону?,C: 149 миль в час
Что из перечисленного не считается особенностью Karenia brevis?,C: Это многоклеточный организм
Что из перечисленного не может делать Karenia brevis?,B: Быстро увеличивать свою численность при любых условиях
"В соответствии с приведённым текстом, что из перечисленного не произошло в результате урагана Фелиция?",D: Затопление улиц
Какое из утверждений об урагане Фелиция является ложным?,"B: Первоначально классифицировался как тропическая депрессия, затем ему была присвоена категория 4"
Какое из утверждений точно описывает результат Гран-при Венгрии 2009 года?,C: Пике-младший был уволен после этого
Когда произошла авария?,A: Сразу после пит-стопа Алонсо
"В соответствии с приведённым текстом, что из перечисленного заняло меньше времени, чем исследователи предполагали изначально?",A: Возникновение вида
Что из перечисленного не упоминается в отчёте исследователей?,C: Название нового вида
Где пройдёт CowParade?,B: В Бухаресте
Какое из перечисленных утверждений точно описывает CowParade?,D: Это крупнейшее в мире мероприятие в области общественного искусства
Что вынудило Россию приостановить использование самолётов ИЛ-76?,B: Происшествие
Что такое ИЛ-76?,C: Самолёт
Кто нанял первую команду сценаристов сериала «Симпсоны»?,B: Саймон
"Кто, по словам Флюк, отправлял ей положительные комментарии и слова поддержки?",D: Мужчины и женщины
"В соответствии с приведённым текстом, некоторые не хотели, чтобы женщины говорили о чём?",C: О женском здоровье
"В соответствии с приведённым текстом, какое планетарное тело проявляет наибольшую активность?",A: Земля
На каком планетарном теле были обнаружены реки и озёра с прозрачной жидкостью?,B: Титан
Какие из перечисленных выводов не являются результатом обнаружения перьев?,"D: Подтверждение того, что у большинства динозавров были перья"
Чего не было у перьев динозавров?,B: Рахис
Какое из перечисленных утверждений о ZMapp не является верным?,"B: Он может лечить существующие инфекции, но не предотвращать смерть"
Какое из перечисленных утверждений точно описывает испытание PALM?,C: ZMapp служил в качестве контрольного уровня в испытании
"Где, по мнению исследователей, новый чип будет иметь наибольшее значение?",A: В странах с низким уровнем дохода
Какой метод будет использоваться для создания диагностического инструмента?,B: Стандартные струйные принтеры
"В соответствии с приведённым текстом, какое утверждение о лопастных уступах не является верным?","D: Их количество, обнаруженное на поверхности Луны, невелико."
"В соответствии с приведённым текстом, какая теория относительно форм рельефа указывает на то, что на Луне существует геологическая активность?",A: Луна медленно сжимается
"В соответствии с приведённым текстом, чего больше не будет до вынесения обвинительного приговора?",A: Дальнейших комментариев
"В соответствии с приведённым текстом, что в настоящее время не является проблемой для охотников на тюленей?",D: Таяние льда
"Кроме льда, что ещё препятствует проведению спасательной операции?",B: Погодные условия
О чём Робертс отказался говорить?,C: Зарождение жизни
"Что, по мнению Робертса, было слишком неэтично обсуждать?",D: Подробности конкретных случаев
Куда направлены два луча света?,A: Прямо в небо
"В соответствии с приведённым текстом, когда ведётся строительство новых небоскрёбов на месте?",D: Постоянно
"Какая информация говорит о том, что «Семь сестёр» являются пещерами?",A: Разница температур
Как ведётся наблюдение за термическими характеристиками «Семи сестёр»?,A: Инфракрасные изображения
"В соответствии с приведённым текстом, какое утверждение о подозреваемом не является верным?",C: Его этническая принадлежность неизвестна властям
Какую информацию о нападении власти подтвердили?,B: Этническую принадлежность подозреваемого
Какие команды будут играть в матче на стадионе «Эллис Парк»?,C: Южная Африка и Австралия
Где «Спрингбокс» будет играть свой следующий матч?,C: Йоханнесбург
С чем из перечисленного у космической станции возникли проблемы во время миссии?,B: Сохранение гироскопа
"В соответствии с приведённым текстом, какова была цель миссии космической станции?",C: Завершение выхода в открытый космос
Какое из перечисленных утверждений о деле не является верным?,D: Против AOL были выдвинуты обвинения
Какое из перечисленных утверждений точно описывает дело?,D: Дело было возбуждено по инициативе AOL
"В соответствии с приведённым текстом, за какой клуб начал выступать Видаль три сезона назад?",C: «Барса»
Сколько игр Видаль сыграл за «Барсу»?,A: 49
Какая команда была соперником в матче?,B: Болонья
Почему Харке проживал в отеле?,C: У него был матч в воскресенье
Почему Джакартское геофизическое агентство не стало распространять предупреждение?,D: Землетрясение не достигло необходимой магнитуды
"В соответствии с приведённым текстом, что вызвало землетрясение?",A: Панику среди жителей
Чем из перечисленного вызвана активность Солнца и других звёзд?,C: Вращением и светимостью
Как определяется число Россби звезды?,A: Светимостью и вращением
