question,gemini_answer
پيراگراف ۾ ڪهڙي شيءِ جو ذڪر نه ڪيو ويو آهي جنهن جو تعلق وچين دور جي قلعن سان ٿي سگهي ٿو؟,1
پيراگراف ۾ هيٺين مان ڪهڙي شيءِ جو ذڪر نه ڪيو ويو آهي جنهن جي بدبو يا آواز قلعي جي کنڊرن ۾ ٿي سگهي ٿي؟,3
ھيٺين مان ڪهڙي ڪربي ميڪسلو قلعی جي صحيح وضاحت آهي؟,2
پيراگراف ۾ بيان ڪيل دور دوران هيٺ ڏنل تعميراتي خصوصيتن مان ڪهڙي کي ڪربي ميڪسلو قلعی لاءِ غير معمولي سمجھيو ويندو هو؟,2
پيراگراف جي مطابق، ايندڙ سيزن لاءِ تياري ڪندڙ رنر لاءِ ھيٺين مان ڪھڙو سڀ کان وڌيڪ فائديمند ٿيندو؟,4
پيراگرافف موجب، فرسٽ ڪلاس ميل رنر لاءِ هيٺين مان ڪھڙو سڀ کان وڌيڪ اھميت رکي ٿو؟,2
هڪ ائٿليٽ لاءِ، هيٺين مان ڪهڙو صرف غذائي طريقن سان حاصل نٿو ڪري سگهجي ؟,1
پيراگراف جي بنياد تي، نوجوان رانديگرن لاءِ پنهنجي راندين ۾ وڌيڪ لطف حاصل ڪرڻ لاءِ هيٺ ڏنل فهرست ۾ ڪهڙو طريقو تجويز نه ڪيو ويو؟,2
پيراگراف جي مطابق، وچين مفاصلي تي ڊوڙندڙ وڌيڪ قيمتي سامان ڇو خريد ڪري سگهي ٿو؟,1
پيراگراف جي مطابق، وچين فاصلي تي رنر لاءِ ڇا گهربل آهي؟,3
ائٽمي مئگنيٽڪ ريزونينس ڪنهن دريافت ڪئي؟ ,3
طبي تصويري گونج لاءِ پهريون پيٽنٽ ڪهڙي سال ۾ ڏنو ويو؟ ,4
پيراگراف جي مطابق، انسانن کي ٻين جي جسماني عملن جي تفسير ڪرڻ لاءِ ڪهڙي مضبوط سمجھ هجڻ گهرجي؟,2
پيراگراف جي مطابق، سمجھڻ وارو ارادو انسان کي ڇا ڪرڻ ۾ مدد ڪري ٿو؟,1
پيراگراف جي مطابق، ھيٺين مان ڪھڙو AI جي بنيادي مقصد جو درست خلاصو آھي؟,4
پيراگراف جي مطابق، AI اڪثر ڪري ھيٺين مان ڪھڙي سان لاڳاپيل آھي؟,2
پيراگراف جي مطابق، ھيٺين مان ڪھڙي طاقت مباحثي سوچ جا پيٽرن رکندڙ شخص جي آهي؟,4
پيراگراف جي مطابق، هيٺ ڏنل مان ڪهڙي کي متضات ذهنيت جو مرڪز نه سمجهيو ويندو آهي؟,2
پيراگراف جي مطابق، هيٺين مان ڪهڙي کي مائڪرو ايڪسپريشن نه سمجهيو ويندو آهي؟,1
هيٺين مان ڪهڙو بيان مائڪرو ايڪسپريششن جي تشريح جي باري ۾ درست ناهي؟,3
نوبيداري جي نتيجي جي طوري تي هيٺين مان ڪهڙو سڀ کان اهم ٿيو؟ ,2
نوبيداري جي نتيجي جي طور تي، هيٺين مان ڪنهن تي گهٽ زور ڏنو ويو؟,1
ھيٺين مان ڪھڙو تعلق جاري رکڻ لاءِ انٽرنيٽ استعمال ڪرڻ جي حوصلا افزائي نٿو ڪري؟,1
ھيٺين مان ڪھڙو ذاتي شموليت لاءِ انٽرنيٽ استعمال ڪرڻ جي حوصلا افزائي نٿو ڪري؟,4
ڪڏهن مغربي يورپ اثرن تي وڌيڪ ڀروسو ڪرڻ بند ڪيو ۽ پنهنجو انداز ٺاهڻ شروع ڪيو؟,1
ڪپڙن کي بند ڪرڻ لاءِ بٽڻن جو استعمال ڇا نتيجو هو؟ ,3
پيراگراف جي مطابق، هيٺين مان ڪهڙو ماحولياتي مسئلن جو هڪ قابل عمل ڊگهي مدي وارو حل سمجهيو ويندو آهي؟,3
پيراگراف جي مطابق، هيٺين مان ڪهڙي حل کي ماحولياتي مسئلن جو علامتي علاج نٿو سمجهيو وڃي؟,2
يورپ جي پھرين جنگ ڪھڙي ملڪ ۾ ٿي جنھن جو مرڪزي مسئلو مذھب جي بجاءِ طاقت جي توازن جون جڙيل هو؟,4
ڪهڙي جنگ کي ڪڏهن ڪڏهن آخري 'مذهبي جنگ' سڏيو ويندو آهي؟,1
ڪيٿولڪ چرچ جي ھيٺين پهلوئن مان ڪهڙن جي جانچ نه ڪئي وئي هئي؟,2
پيراگراف جي مطابق، ورسائي ۾ ڪنهن کي قتل ڪيو ويو هو؟,4
ھيٺين مان ڪنهن کي هجوم پاران بادشاهه ۽ راڻي تي زبردستي ڪئي؟,1
هيٺين مان ڪهڙو برطانيه جي غير روايتي بحري جنگ جو نتيجو نه هو؟,3
ڪهڙو بيان جرمني جي خلاف برطانيه جي بحري بندش جي درست وضاحت نٿو ڪري؟,4
پيراگراف جي بنياد تي، هڪ کان وڌيڪ سليروسس جي تشخيص ڪنهن جي لاءِ وڌيڪ ممڪن آهي؟,1
پيراگراف جي مطابق، باقاعده سرگرمي ۾ شرڪت ڪندڙن کي ڪهڙي شئي لاءِ وڌيڪ مدد جي ضرورت هئي؟,1
پيراگراف جي مطابق، فينسنگ عام طور تي ڪيئن کيڏي ويندي آهي؟,1
پيراگراف جي مطابق، هيٺين مان ڪهڙو انٽرنل پوئيزننگ جو سڀ کان مضبوط اشارو هوندو؟,4
پيراگراف جي مطابق، مقتول جو اندازو لڳائڻ وقت مناسب پهريون قدم ڇا آهي؟,1
ھيٺ ڏنل بيانن مان ڪھڙو مقتول جي جاچ واري عمل کي درست طور تي ظاهر نٿو ڪري؟,1
فرانس جي انقلاب جي نتيجي ۾ آيل ڪھڙين تبديلين جو پورهيت طبقي جي شھرين تي خاص اثر پيو؟,2
فرانس جي انقلاب بعد فوج ۽ ٻين شعبن ۾ ڪاميابي جو امڪان گهٽ هو، ڪهڙي بنياد تي؟,4
ترقي يافته ملڪن ۾ ڪهڙي عوامي خدمت کي سڀ کان وڌيڪ عدم اطمينان جو سبب چيو وڃي ٿو؟,3
پيراگراف جي مطابق، عوامي آمد و رفت جي نظام بابت ڇا چئي سگهجي ٿو؟,3
پيراگراف جي مطابق، ڊرائيورن جي غير متوقع هجڻ جي ڪري هيٺين مان ڪهڙي اڳڪٿي ڪرڻ مشڪل ٿي سگهي ٿي؟,4
فڪ اسٽريم کي رياضياتي طور تي نمائندگي ڪرڻ دوران ھيٺين مان ڪھڙو استعمال ڪيو ويندو آھي؟,4
هيرسي ۽ چيس پنهنجو DNA امپلانٽ ڪرڻ لاءِ ڇا استعمال ڪيو؟ ,4
ميوٽيشن جي قابليت جو اولاد ۾ منتقل ٿيڻ جو دارومدار ڇا تي آهي؟,1
پيراگراف ۾ ڏنل معلومات جي بنياد تي، ميوٽيشن جا مختلف اثر ڇا تي منحصر نه آهن؟,1
ھيٺين مان ڪھڙو قديم ثقافتن ٻڪرين کي پالڻ جو سبب نه هو؟,1
گولف جو مقصد گهٽ ۾ گهٽ مقدار وٺڻ آهي؟,2
هڪ گولف ڪورس تي، گاهه ننڍو ڪٿي ڪٽيل هوندو آهي؟,2
هڪ تجربي جو عام مقصد ڇا آهي؟,1
پيراگراف جي مطابق، سائنسي تحقيق جي رهنمائي ڪرڻ ۾ ڇا مدد نٿو ڪري؟,1
پيراگراف جي مطابق، ڪهڙو بيان طوفانن بابت درست ناهي؟,3
پيراگراف جي بنياد تي، ھيٺين مان ڪھڙو بيان صحيح طور تي اڪثر ٽورنيڊوز جي وضاحت ڪري ٿو؟,4
16 صدي ۾ انسان ھيٺين مان ڪھڙو ڪم ڪرڻ شروع ڪيو؟,4
انسان ڪيتري وقت کان لينس جو استعمال ڪندي شين کي وڏو ڪري ڏسي رهيا آهن؟,3
پيراگراف جي بنياد تي، محمد جو غار سندس روحاني عملن يا قدرن جي باري ۾ ڇا چوي ٿو؟,1
پيراگراف جي مطابق، لوهه پهريان ڇا لاءِ استعمال ڪيو ويندو هو؟,3
پيراگراف جي مطابق، ڪاٺ جي ڦيٿن جي جاءِ تي لوھ جي ڦيٿن کي ڇو آندا ويا؟,2
پيراگراف جي مطابق، رومانوي دور ۾ ماڻهن ڪهڙي شڪل اختيار ڪئي؟,2
ھيٺ ڏنل بيانن مان ڪھڙو بيان ٽيڪنالاجيڪل ڊٽرمينزم جي عام خيال جي عڪاسي نٿو ڪري؟ ,1
پيراگراف جي مطابق، ھيٺين مان ڪھڙو ڪمان ڇڪڻ سان لاڳاپيل ناهي؟,1
پيراگراف جي مطابق، هيٺين مان ڪهڙو نرم آواز سان جڙيل آهي؟,3
فوسل ڏيکارين ٿا ته ھٿ آخرڪار ھيٺين مان ڪھڙي استعمال لاءِ ٺاھيا ويا؟,1
ھيٺين مان ڪھڙو صحيح طور تي چمپينزي جي فالنجز کي صحيح طريقي سان بيان ڪري ٿو؟ ,3
ڪهڙي پول مان چونڊ نئين جينياتي ويريئيشن کي ختم ڪري ٿي؟,4
جينياتي تبديلين جي شموليت لاءِ ڪهڙو عمل ذميوار آهي؟,3
"""پيراگراف ۾ ڏنل معلومات جي بنياد تي، """"پروٽين جو مسئلو"""" حل ڪرڻ لاءِ پرائميٽ کي هيٺين مان ڪهڙو کاڌو کائڻ گهرجي؟""",3
پيراگراف جي مطابق، هيٺين مان ڪھڙو مسئلو ضروري امائنو ايسڊ جي گھٽتائي جي ڪري نه ٿيندو آهي؟,1
هڪ خاص ذيلي ثقافت جا رڪن اڪثر ڪري گروهه سان پنهنجو تعلق ڪيئن ظاهر ڪن ٿا؟,4
پيراگراف ۾ پيش ڪيل نظريي مطابق، هڪ اهڙي ٻار سان ڇا ٿي سگهي ٿو جيڪو هڪ نسلي اقليت سان سڃاڻپ رکي ٿو جيڪو خوفناڪ رويي ۾ ملوث هجڻ جي طور تي دقيانوسي تصور ڪيو ويندو آهي؟,2
پيراگراف جي مطابق، هڪ ٻار جي نسلي دقيانوسي جي باري ۾ ٻار جي ڄاڻ هيٺ ڏنل مان ڪهڙي تي اثر انداز ٿي سگهي ٿي؟,2
پيراگراف جي مطابق، هيٺين مان ڪهڙو هڪ جهنگلي ٻار جي پرورش سان مطابقت نٿو رکي؟,2
پيراگراف جي مطابق، هيٺين مان ڪهڙن ٻارن ۾ جهنگلي رويي کي صحيح طور تي بيان ڪري ٿو؟,2
پيراگراف جي بنياد تي، ھيٺين مان ڪهڙو طرز روزي تي ٻڌل زراعت سان مطابقت نٿو رکي؟,2
ھيٺين مان ڪھڙو صحيح نموني سان زراعت جي عمل کي بيان ڪري ٿو؟,4
ميوزيم جو دورو سياحت جي ڪهڙي ذمري ۾ اچي ٿو؟,3
پيراگراف جي مطابق، تفريحي مسافرن لاءِ ڪهڙي ترجيح ٿي سگهي ٿي؟,2
پيراگراف ۾ ڇا جو ذڪر ڪيو ويو آهي جنهن مقامي چرچ جي اندر تبديلي جي خوف کي گهٽائڻ ۾ مدد ڪئي؟,1
پيراگراف جي جي مطابق، پنهنجي تاريخ کي سمجهڻ ڇا ۾ مدد ڪري سگهي ٿي؟,3
ھيٺ ڏنل بيانن مان ڪھڙو صحيح طور تي تعليم جي پوسٽ ماڊرن طريقي کي بيان ڪري ٿو؟,4
ھيٺ ڏنل بيانن مان ڪهڙو بيان ريت پوسٽ ماڊرن سکيا واري عمل جي صحيح نموني سان عڪاسي نٿو ڪري؟,4
ننڊ جي معمول جي دوران ڄاڻي واڻي جاڳڻ بعد، هيٺين مان ڪهڙي شئي ننڊ جي رڪاوٽ جي عمل ۾ مداخلت ڪندي؟,3
ھيٺين مان ڪھڙي ننڊ جي خرابي جي صحيح وضاحت نه آھي؟,4
جيئن ته دماغ گهڻو ڪري روشن خواب ڏسڻ جي ڪوشش ڪري ٿو، ڇا وڌايو ويو آهي؟,3
اڪثر روشن خواب ڏسڻ سان جسم تي هيٺين مان ڪهڙا منفي اثر پئجي سگهن ٿا؟,2
پيراگراف جي مطابق، روايتي ٽيمون ۽ مجازي ٽيمون هڪ جهڙيون ڪيئن آهن؟,1
پيراگراف جي مطابق، جسماني ۽ مجازي ٽيمن جي حوالي سان ڪهڙو بيان درست ناهي؟,1
ھيٺين مان ڪھڙي شيءِ نه آھي جنھن تي مواد جا نظريا ڌيان ڏين ٿا؟,1
ھيٺين مان ڪهڙو رول آف ٿرڊ جو اعتراض ناهي؟,1
ھيٺين مان ڪھڙو 35mm فوٽوگرافي جي فارميٽ کي بيان نٿو ڪري؟,3
پيراگراف جي مطابق، جيئن مينيوفيڪچر ڪندڙن لينس جي پيداوار جي معيار کي وڌايو، زوم لينس ڪيترا بهتر ٿيا آهن؟,3
پيراگراف ۾ معلومات جي بنياد تي، هڪ زوم لينس کي پرائم لينس کان ڪڏهن ترجيح ڏني ويندي؟,invalid
هيٺين مان ڪھڙي ڳالھ کي تصوف جي صحيح تشريح نه سمجھي ويندي؟,4
پيراگراف جي مطابق، هيٺين مان ڪهڙو تصوف جو فوڪس نه آهي؟,2
پيراگراف جي مطابق، زرعي سوسائٽي جي شروعات ڪنهن ڪئي هوندي؟,3
پيراگراف جي مطابق، موهن جو شڪار ڪندڙ گروهه پهرين ڪهڙي هنڌ جا رهاڪو هئا؟,2
ڪهڙي منظر نامي ۾ اوريگامي جي پيور لينڊ طريقي کي استعمال ڪرڻ سان فولڊر کي فائدو ٿيندو؟,4
ھيٺين مان ڪهڙو بيان پيور لينڊ اوريگامي کي درست طريقي سان بيان نٿو ڪري؟,1
پيراگراف جي مطاب، ڪهڙي هنڌ جو سنڌو ماٿري جي تهذيب سان لاڳاپيل ناهي؟,3
ھيٺين مان ڪھڙي جو ذڪر ممڪن طور تي پيراگراف ۾ بحث ٿيل ڪانسي جي دور جي تهذيب جي نالي ۾ نه ڪيو ويو آھي؟,1
پيراگراف جي مطابق، هيٺين مان ڪهڙو ڊگهي مدت تائين فائدو ڏئي ٿو؟,1
پيراگراف جي مطابق، جيڪڏهن ڪو شخص فوري فائدن تي ڌيان ڏئي ته هيٺين مان ڪهڙي کي ترجيح ڏني ويندي؟,4
پيراگراف جي مطابق، جنگ جي خرچن جو هڪ اهم حصو ڪنهن ادا ڪيو؟,4
ٽمپلرن جي دور کان اڳ جو دور ڪھڙو هو؟,3
ٽمپلرن جي دور بعد ڪهڙو دور آيو؟,1
رومي سلطنت جي دور ۾ ڊاڪٽرن ۽ سرجنن پاران ڪھڙي طبي علاج يا طريقيڪار جو ذڪر نه ڪيو ويو آھي؟,1
پيراگراف جي مطابق، هيٺين مان ڪنهن کي رومن سلطنت جي دوران طبي ميدان ۾ ترقيء سان نٿو جوڙيو وڃي؟,3
ڏسڻ جي صلاحيت ڇا تي منحصر آهي؟,1
جاندارن جي وچ ۾ اکين جي جوڙجڪ ۾ تبديلي ڇا تي ڀاڙي ٿي؟,2
پيراگراف جي مطابق، سک ڌرم بابت ڪهڙو بيان صحيح طور تي مذهب کي بيان نٿو ڪري؟,3
پيراگراف جي مطابق، هيٺين مان ڪهڙو سکن جي عقيدي واري نظام جو بنيادي عنصر سمجهيو ويندو آهي؟,1
پيراگراف جي مطابق، ڌيان جي گهٽتائي جي خرابي سان ٻارن کي ڇا تي ڌيان ڏيڻ ۾ مشڪلات پيش آهي؟,1
پيراگراف جي مطابق، ڌيان جي گھٽتائي جي خرابي سان ٻار خطرناڪ رويي ۾ ڇو مشغول ٿيندا آهن؟,4
پيراگراف ۾ ڏنل معلومات جي بنياد تي، انهن مان ڪھڙو اسڪيفولڊنگ جو مثال نه آھي؟,3
ھيٺين مان ڪھڙو اسڪافولڊنگ جي تصور کي صحيح طريقي سان بيان نٿو ڪري؟,3
پيراگراف جي مطابق، ڪهڙو MySpace فيچر شاگردن کي فائدو ڏئي سگهي ٿو جن کي پڙهڻ ۾ مشڪلات آهي؟,1
پيراگراف جي مطابق، هيٺين مان ڪهڙو، مزدورن جي فسادن تي ڪروشيو جي ردعمل جو حصو نه هو؟,3
هيٺين مان ڪهڙو پولينڊ ۾ فسادن جو سبب نه هو؟,4
پيراگراف جي مطابق، ھيٺين مان ڪھڙي USSR ۽ آمريڪا جي وچ ۾ لاڳاپا متاثر نه ڪيا؟,2
ھيٺين مان ڪھڙو سڄي جسم ۾ اعصاب جي تسلسل موڪلڻ جي مقصد کي صحيح طرح بيان نٿو ڪري؟,1
گيزا جي مٿانهو پٽ تي ڇا ملي سگهي ٿو؟,4
دي گريٽ پرامڊ جو مقصد ڇا هو؟,2
مندر کي تباهه ڪندڙ آتش بازن جي باري ۾ اسانجي ڄاڻ جو ذميوار ڪير آهي؟,1
آرٽميس جي مندر جي ٻيهر تعمير بابت ڪهڙو بيان صحيح آهي؟,2
پيراگراف جي مطابق، اهو پهريون ڀيرو ڪڏهن ٿيو هو ته هڪ نسل ٻن پيرن تي هلي سگهي ٿي؟,1
انهن مان ڪهڙو نسل باقاعدگي سان ٻن پيرن تي هلندو هو؟,2
جرمن بحري فوج WWII دوران ڇا حاصل ڪرڻ جي ڪوشش ڪري رهي هئي؟,1
پيراگراف ۾ ڏنل معلومات جي بنياد تي، اتر ائٽلانٽڪ جي مهم دوران بحري جنگ ۾ سڀ کان وڌيڪ ڪاميابي ڪنهن حاصل ڪئي؟,1
جڏهن اسيرين گهوڙي جي استعمال تي عمل ڪيو ته ڇا موجود نه هو؟,1
اهي جنگيون ڪيئن وڙهيون وينديون آهن جيڪي ڪلوري استعمال ڪن ٿيون؟,3
پيراگراف جي مطابق، توهان کي هڪ سراسري بيبي لونين شهري ڪٿي نه ملندو؟,4
ھيٺين مان ڪھڙا خاص طور تي پادرين لاءِ ھئا؟,2
ٽوٽانخامون بادشاهه ڪڏهن مشهور ٿيو؟,3
بادشاهه ٽوٽانخامون کي مصر جو مشهور بادشاهه ڪهڙي شئي بڻايو؟,1
يوناني شاعر هومر ڪهڙي شئي نه ڪري سگهندو هو؟,2
جيڪو مشهور يوناني ادب کان سواءِ ڪنهن ٻئي لاءِ مشهور آهي؟,3
عبراني خاندان پنهنجو گهڻو وقت ڪٿي گذاريو؟,1
عبراني خاندان لاءِ ڪهڙي شئي اهم نه هئي؟,3
ھيٺين مان ڪنهن کي اسڪينڊينويائي ملڪن جي وچ ۾ فرق طور بيان نه ڪيو ويو آهي؟,2
پهريون ڀيرو گرينلينڊ ۾ ڪير آباد ٿيو؟,1
ڪهڙو گروپ ڪرسي کان بغير کائڻ پسند ڪندو؟,3
ھيٺين مان ڪھڙو قديم رومن دعوت جو حصو نه ھوندو؟,4
پيراگراف جي بنياد تي، ھيٺين مان ڪنهن جو دائمي اثر نه هجڻ جو امڪان آهي؟,2
پيراگراف جي مطابق، قوم کان پهريان ڇا آهي؟,3
ڊرڪيگل زونگ جي باري ۾ ڪهڙو بيان درست ناهي؟,1
ڪهڙو بيان ڊرڪيگل زونگ ۾ باهه جي نتيجن کي صحيح طور تي بيان ڪري ٿو؟,1
ڪمبوڊيا جي باري ۾ هيٺ ڏنل ڪهڙو بيان درست آهي؟,4
ھيٺ ڏنل مان ڪھڙو بيان ڪمبوڊيا جي حملن کي صحيح بيان ڪري ٿو؟,4
ڊچ ايسٽ انڊيا ڪمپني پنھنجي دور ۾ تائيوان ۾ هيٺ ڏنل مان ڪهڙو ڪم نه ڪيو ھو؟,4
شمونوسيڪي جي معاهدي ڇا قائم ڪيو؟,4
ڪيميڪل جي پي ايڇ جي سطح ڪيئن ماپي ويندي آهي؟,3
هائيڊروجن آئنز مان ڇا ڪڍيو ويو هو؟,4
ھيٺ ڏنل بيانن مان ڪھڙو بيان شعرن جي فخر کي صحيح طور تي بيان نٿو ڪري؟,3
ھيٺ ڏنل بيانن مان ڪھڙو بيان شينهن جي رويي کي صحيح طور تي بيان نٿو ڪري؟,4
خرگوش ڪھڙي قسم جي شڪاري لاءِ عام شڪار آھن؟,3
ننڍيون ٻليون عام طور تي هيٺين مان ڇا جو شڪار ڪن ٿيون؟,1
ھيٺين مان ڪھڙو اوسيلاٹ جي شڪار جي طريقي جو حصو ناهي؟,1
ھيٺين مان ڪھڙو هڪ بيان اوسيلاٽ کي درست نموني سان بيان نٿو ڪري؟ ,3
ھيٺين مان ڪھڙي کي چيتي جي وڏي طاقت نه سمجھيو ويندو آهي؟,1
پيراگراف جي مطابق، شينهن ۽ چيتن ۾ ڪهڙو فرق آهي؟,2
پيراگراف جي مطابق، رابرٽ هوڪ ٻين حياتيات جي ماهرن کان اڳ ڇا ڪيو؟,1
"""لفظ """"سيل"""" اصل جو ڇا مطلب آهي؟""",2
پيراگراف جي مطابق، اڪثر جانورن ۾ ڪهڙي صلاحيت آهي؟,2
پيراگراف جي مطابق، ڪجهه جانورن کي ڪهڙي شئي ناهي؟,3
ٻوٽن کي فوٽو سنٿيسز جي عمل ۾ ڪهڙي شئي مدد ڪري ٿي؟,4
انسان ڇا خارج ڪندو آهي جنهن سان ٻوٽو ساهه کڻندو آهي؟,4
پيراگراف جي مطابق، هيٺين مان ڪھڙا مثال ارتقاء جي عمل ۾ رڪاوٽ وجهندا؟,1
ھيٺ ڏنل بيانن مان ڪھڙو قياس جي عمل کي صحيح طريقي سان بيان نٿو ڪري؟ ,1
گردشي نظام جو ڪهڙو حصو رت کي دل تائين پهچائي ٿو؟,4
گردشي نظام ۾ ڪهڙا ٽيوب ننڍي ۾ ننڍيون هونديون آهن؟,1
هڪ ڪيڙي جي پنهنجي پرن کي پوئتي موڙڻ جي صلاحيت هيٺين مان ڇا کي وڌائي ٿي؟,2
ھيٺين مان ڪھڙي ڳالھ جو پيراگراف ۾ ڪنھن ڪيڙي جي اڏامڻ جي صلاحيت کان متاثر ٿيڻ واري چيز جي طور تي ذڪر نه ڪيو ويو آهي؟,2
ھيٺين مان ڪھڙي خصوصيت عام طور تي ڊائنوسار سان لاڳاپيل ناهي؟,2
ھيٺين مان ڪھڙي کي عام طور تي پکين ۽ ڊائنوسارن جي گڏيل خصوصيت نه سمجھيو ويندو آھي؟,3
پيراگراف جي مطابق، سائيڪڊ ٻوٽي جو ڪهڙو حصو ٽرائيسراٽاپس کي کائي سگهي ٿو؟,2
پيراگراف جي مطابق، ھيٺين مان ڪھڙي کي ٽي سنگهي جانور پاران کائڻ جو امڪان آھي؟ ,2
پيراگراف جي مطابق، هيٺين مان ڪهڙيون اٽلي جي اترين علائقن ۾ وڏي پيماني تي مشهور ٿيڻ جو امڪان آهي؟,3
پيراگراف ۾ ڏنل معلومات جي بنياد تي، هيٺين راندين مان ڪھڙي راند اٽلي لاءِ عالمي چيمپئن کٽي؟,1
ڪهڙي واقعي کانپوءِ لگزمبرگ جا ڪجهه حصا بيلجيم بڻجي ويا؟,2
ھيٺين مان ڪهڙي لگزمبرگ جي غير جانبداري کي متاثر ڪيو؟,1
ترڪي جي ڪل ايراضي يورپ ۾ ڪيترا چورس ڪلوميٽر آهي؟,4
پيراگراف جي مطابق، ترڪي تقريبا ڪيترا ميل ڊگهو آهي؟,4
ويٽيڪن شھر ۾ لاطيني ٻولي ڇا لاءِ استعمال ڪئي ويندي آهي؟,1
ويٽيڪن سٽي ۾، اطالوي ڪهڙي شئي لاءِ استعمال نٿي ٿئي؟,3
بيان جي مطابق، جديد ترين ڪمپيوٽرن تي آواز کي ملائڻ سان هيٺين مان ڪهڙو فائدو آهي؟,1
پيراگراف جي مطابق، اڪثر گهرن ۾ ٽوائليٽ ڪٿي هئا جيڪي فلش ڪندا آهن؟,1
جديد سيوريج سسٽم هيٺين مان ڪھڙي جڳه ۾ مليا آھن؟,1
ھيٺين مان ڪھڙو اسڪيٽر کي موڙڻ جو سبب ٿيندو آهي؟,1
پيراگراف جي مطابق، ھيٺين مان ڪھڙو ھڪڙي جديد برفاني اسڪيٽ جي بليڊ تي سوراخ کي صحيح طرح بيان ڪري ٿو؟,3
پيراگراف جي مطابق، اهو ڪهڙو عمل آهي جيڪو ائٽم کي روشني مان اضافي توانائي کي ختم ڪرڻ جي اجازت ڏئي ٿو؟,4
ڪهڙي سبب جي ڪري هڪ ائٽم هڪ فوٽان خارج ڪري ٿو؟,1
پيراگراف جي مطابق، آخرڪار لائيٽ بلب کي ڪم ڪرڻ کان روڪڻ جو ڇا سبب هوندو؟,3
هڪ لائٽ بلب کي تبديل ڪرڻ وقت ھيٺين مان ڪھڙي شئي کي ڇهڻ خطرناڪ ٿي سگھي ٿو؟,3
پيراگراف جي مطابق، جڏهن هڪ نيوڪليس ورهائجي ٿو ته ڇا ٿيندو؟,2
ھيٺين مان ڊگھي فاصلي واري ڪال کي زمين ڏانھن واپس اچڻ جي عڪاسي ڪري ٿو؟,2
انهن مان ڪهڙي دوربين کي خلا ۾ نصب ڪرڻ لاءِ استعمال ڪيو ويندو آهي؟,2
