question,gemini_answer
"Com base no trecho, qual dos seguintes não é sugerido como uma forma de atletas jovens encontrar maior satisfação em seu esporte?",1
"De acordo com o trecho, por que um corredor de meia distância pode vir a comprar um equipamento mais caro?",1
"De acordo com o trecho, o que a corrida de meia distância exige?",1
Quem descobriu a ressonância magnética nuclear? ,1
Em que ano foi concedida a primeira patente para a ressonância médica por imagem? ,1
"De acordo com o trecho, do que os humanos deveriam ter uma forte compreensão para interpretar as ações físicas de outras pessoas?",1
"De acordo com o trecho, compreender a intenção ajuda os humanos a fazer o quê?",1
"De acordo com o trecho, qual dos seguintes é um resumo preciso do principal objetivo da IA?",1
"De acordo com o trecho, com qual das seguintes opções a IA é associada com frequência?",1
"De acordo com o trecho, qual dos seguintes é um ponto forte de alguém com padrões de pensamento convergentes?",1
"De acordo com o trecho, qual dos seguintes não é considerado um foco da mentalidade de pensamento convergente?",1
"De acordo com o trecho, qual das seguintes não seria considerada uma microexpressão?",4
Qual das seguintes declarações sobre a interpretação de microexpressão não é verdadeira?,1
Qual do seguinte se tornou mais importante como resultado da Renascença? ,1
"Como resultado da Renascença, menos em ênfase foi dada em qual dos seguintes?",1
Qual dos seguintes não reflete uma motivação para usar a internet para relacionamentos contínuos?,1
Qual dos seguintes não reflete uma motivação para usar a internet para envolvimento pessoal?,1
Quando a Europa ocidental parou de ser fortemente influenciada e começou a desenvolver seu próprio estilo?,1
Usar botões para apertar roupas foi o resultado de quê? ,1
"De acordo com o trecho, qual dos seguintes é considerado uma solução de longo prazo viável para questões ambientais?",1
"De acordo com o trecho, qual das seguintes soluções não seria considerada um tratamento sintomático das questões ambientais?",1
Em qual país ocorreu a primeira guerra na Europa cujo problema principal dizia estar relacionado ao equilíbrio de poder em vez de um contexto religioso?,1
Qual guerra é às vezes descrita como a última “guerra religiosa”?,1
Qual dos seguintes aspectos da igreja católica não estava sendo examinado?,1
"De acordo com o trecho, quem foi assassinado em Versailles?",1
Qual das seguintes opções não foi imposta ao rei e à rainha pela multidão?,3
Qual das opções a seguir não foi resultado da guerra naval não convencional da Grã-Bretanha?,1
Qual afirmação não descreve de forma precisa o bloqueio naval da Grã-Bretanha contra a Alemanha?,1
"Com base no trecho, quem teria um diagnóstico de esclerose múltipla provável?",1
"De acordo com o trecho, os participantes da atividade regular precisam de mais suporte para quê?",1
"De acordo com o trecho, como geralmente se joga esgrima?",1
"De acordo com o trecho, qual dos seguintes seria um indicador mais forte de envenenamento interno?",1
"De acordo com o trecho, qual é o primeiro passo adequado ao avaliar uma vítima?",1
Qual das seguintes afirmações não reflete de forma precisa o processo de avaliação de uma vítima?,1
Quais das mudanças resultantes da Revolução Francesa teve um impacto significativo em cidadãos da classe trabalhadora?,1
"Após a Revolução Francesa, o sucesso nas forças armadas e em outras ocupações era menos provável de se basear em quê?",1
Qual serviço público causa mais descontentamento nos países desenvolvidos?,1
"De acordo com o trecho, o que pode ser dito sobre os sistemas de transporte público?",3
"De acordo com o trecho, qual dos seguintes pode ser difícil de avaliar devido à imprevisibilidade dos motoristas?",1
Qual dos seguintes é utilizado ao representar um fluxo de tráfego matematicamente?,1
O que Hershey e Chase utilizaram para implantar seu DNA? ,1
A capacidade de uma mutação ser transmitida aos descendentes depende de quê?,1
"Com base nas informações dadas no trecho, do que os vários efeitos de mutações não dependem?",1
Qual das seguintes não era uma razão para as culturas antigas manterem cabras?,1
O objetivo do golfe é ter a menor quantidade do quê?,1
"Em um campo de golfe, onde a grama é cortada mais curta?",1
Qual é o propósito típico de um experimento?,1
"De acordo com o trecho, o que não ajuda a guiar uma pesquisa científica?",1
"De acordo com o trecho, qual afirmação sobre tornados não é verdadeira?",1
"Com base no trecho, qual das seguintes afirmações descreve precisamente a maioria dos tornados?",1
Qual dos seguintes os humanos começaram a fazer no século XVI?,1
Há quanto tempo os humanos vêm aumentando objetos utilizando lentes?,1
"Com base no trecho, o que é a caverna de Muhammad diz sobre suas práticas ou valores espirituais?",1
"De acordo com o trecho, para que o ferro era usado primeiramente?",1
"De acordo com o trecho, por que as rodas de madeira foram substituídas por rodas de ferro?",4
"De acordo com o trecho, o que moldou os indivíduos durante o período do romanticismo?",1
Qual das seguintes afirmações não reflete uma ideia geral de determinismo tecnológico? ,1
"De acordo com o trecho, qual dos seguintes não está associado com a marca do arco?",1
"De acordo com o trecho, qual desses está associado com um som mais suave?",1
Os fósseis demonstram que as mãos eventualmente se adaptaram para serem usadas principalmente para qual das opções a seguir?,1
Qual dos seguintes descreve com precisão as falanges de um chimpanzé? ,1
A seleção remove nova variação genética de qual conjunto?,1
Qual processo é responsável por adicionar variação genética?,3
"Com base nas informações do trecho, qual das opções a seguir um primata deveria comer para resolver um “problema de proteína”?",1
"De acordo com o trecho, qual dos seguintes problemas não é causado por uma falta de aminoácidos essenciais?",1
Como os membros de uma determinada subcultura frequentemente expressam sua associação com o grupo?,1
"De acordo com a teoria apresentada no trecho, o que pode acontecer com uma criança que se identifica com uma minoria racial que é estereotipada por ter um comportamento ameaçador?",1
"De acordo com o trecho, o conhecimento de estereótipos raciais de uma criança poderia ter um impacto em qual dos seguintes?",1
"De acordo com o trecho, qual dos seguintes não é provável que seja consistente com a criação de uma criança agressiva?",1
"De acordo com o trecho, quando seguintes descreve precisamente o comportamento agressivo em crianças?",1
"Com base no trecho, quais das seguintes práticas não é consistente com a agricultura orientada por subsistência?",1
Qual dos seguintes descreve de forma precisa a prática da agricultura de subsistência?,1
Visitar o museu se enquadraria sobre qual categoria de turismo?,1
"De acordo com o trecho, o que pode ser uma prioridade para viajantes recreacionais?",1
O que é mencionado no trecho como algo que ajudou a diminuir o medo de mudanças na igreja local?,1
"De acordo com o trecho, ter uma compreensão da história de uma pessoa poderia ajudar com o quê?",1
Qual das seguintes afirmações descreve com precisão a abordagem pós-moderna do aprendizado?,1
Qual das seguintes afirmações não reflete com precisão uma abordagem pós-moderna do aprendizado?,1
"Após acordar propositalmente durante o período de sono normal, qual desses interferiria no processo de interrupção do sono?",1
Qual dos seguintes não é uma descrição precisa de interrupção do sono?,1
"Conforme o cérebro tenta ter sonho lúcido com mais frequência, o que aumenta?",1
Qual dos seguintes efeitos negativos o sonho lúcido frequente pode ter no seu corpo?,1
"De acordo com o trecho, como as equipes convencionais e as equipes virtuais se assemelham?",1
"Com base no trecho, qual das afirmações em relação às equipes física e virtual não é verdadeira?",1
Qual dos seguintes não é algo em que as teorias de conteúdo focam?,1
Qual dos seguintes não é um objeto da lei dos terceiros?,1
Qual das opções a seguir não descreve o formato de fotografia de 35 mm?,1
"De acordo com o trecho, à medida que os fabricantes aumentam a qualidade da produção de lentes, como as lentes de zoom são aprimoradas?",1
"Com base nas informações do trecho, quando uma lente de zoom pode ser preferível a uma lente fixa?",1
Qual das opções a seguir não seria considerada uma descrição precisa do misticismo?,1
"De acordo com o trecho, qual dos seguintes não é um foco do misticismo?",1
"De acordo com o trecho, quem pode ter iniciado uma sociedade agrícola?",1
"De acordo com o trecho, o grupo que caçava moas foram os primeiros habitantes de qual local?",1
Em qual cenário a utilização do método Pureland de origami beneficiaria o dobrador?,1
Qual das opções a seguir não descreve com precisão o origami Pureland?,1
"De acordo com o trecho, qual local não está associado à Civilização do Vale do Indo?",1
Qual dos seguintes não é mencionado como um possível nome para a Civilização da Idade do Bronze discutida no trecho?,1
"De acordo com o trecho, qual das seguintes traz um benefício de longo prazo?",1
"De acordo com o trecho, qual dos seguintes alguém pode priorizar se seu foco estiver nos benefícios imediatos?",1
"De acordo com o trecho, quem cobriu uma parte significativa das despesas de guerra?",1
Que período de tempo veio antes da era dos Templários?,3
Que período de tempo veio após a era dos Templários?,1
Que tratamento ou procedimento médico não é mencionado como sendo usado por médicos e cirurgiões durante o Império Romano?,1
"De acordo com o trecho, qual das seguintes não é atribuída aos avanços feitos na área médica durante o Império Romano?",1
De que depende a capacidade de ver?,1
Do que depende a variação da estrutura ocular entre os organismos?,1
"De acordo com o trecho, qual declaração sobre o Sikhismo não retrata a religião com precisão?",1
"De acordo com o trecho, qual das seguintes é considerada um aspecto central do sistema de crenças Sikh?",1
"De acordo com o trecho, no que as crianças com Transtorno de Déficit de Atenção podem ter dificuldade em focar?",1
"De acordo com o trecho, por que as crianças com Transtorno de Déficit de Atenção tendem a se envolver em comportamentos de risco?",1
"Com base nas informações do trecho, qual destes não é um exemplo de scaffolding?",1
Qual das seguintes não descreve com precisão o conceito de scaffolding?,1
"De acordo com o trecho, qual recurso do MySpace poderia beneficiar alunos com problemas de leitura?",1
"De acordo com o trecho, qual das seguintes não fazia parte da resposta de Kruschev aos motins dos trabalhadores?",1
Qual das seguintes não foi a causa dos motins na Polônia?,1
"De acordo com o trecho, qual das seguintes não afetou as relações entre a URSS e os EUA?",1
Qual das seguintes não descreve com precisão o propósito de enviar impulsos nervosos por todo o corpo?,1
O que pode ser encontrado no Planalto de Gizé?,1
Qual era o propósito da Grande Pirâmide?,1
Quem foram os responsáveis por obliterar o nome de quem causou o incêndio do templo de Ártemis da história?,1
Qual é uma afirmação precisa sobre a reconstrução do templo de Ártemis?,1
"De acordo com o trecho, quando foi a primeira vez que uma espécie pode ter andado sobre duas pernas?",1
Qual dessas espécies andava regularmente sobre dois pés?,1
O que a marinha alemã estava tentando realizar durante a Segunda Guerra Mundial?,1
"Com base nas informações fornecidas no trecho, quem teve mais sucesso na guerra naval durante a Campanha do Atlântico Norte?",1
O que não existia quando os assírios implementaram o uso da cavalaria?,1
Como são travadas as batalhas que utilizam uma cavalaria?,1
"De acordo com o trecho, onde você não encontraria um cidadão babilônico habitual?",1
Qual dos seguintes foi especificamente destinado aos sacerdotes?,1
Quando o rei Tutancâmon ganhou notoriedade?,3
O que fez do rei Tutancâmon um conhecido rei egípcio?,1
O que o poeta grego Homero não conseguia fazer?,1
Qual grego famoso é conhecido por algo além da literatura?,1
Onde a família hebraica passava muito tempo?,1
O que não era muito importante para a vida famíliar hebraica?,1
Qual das seguintes não é descrita como uma diferença entre os países escandinavos?,1
Quem se estabeleceu primeiro na Groenlândia?,1
Qual grupo preferiria jantar sem cadeiras?,1
Qual dos seguintes não faria parte de uma festa romana antiga?,1
"Com base no trecho, qual das opções a seguir provavelmente não terá um impacto duradouro?",1
"De acordo com o trecho, o que precede uma nação?",1
Qual afirmação sobre o Drukgyal Dzong não é verdadeira?,1
Qual afirmação descreve com precisão o resultado do incêndio no Drukgyal Dzong?,1
Qual das seguintes afirmações é verdadeira sobre o Camboja?,1
Qual das seguintes afirmações descreve com precisão as invasões do Camboja?,1
Qual das seguintes a Companhia Holandesa das Índias Orientais não fez durante seu tempo em Taiwan?,4
O que estabeleceu o Tratado de Shimonoseki?,4
Como é medido o nível de pH de uma substância química?,1
O que foi removido dos íons de hidrogênio?,4
Qual das seguintes afirmações não descreve com precisão um bando de leões?,1
Qual das seguintes afirmações não descreve com precisão o comportamento dos leões?,1
Os coelhos são uma presa comum para que tipo de predador?,1
Gatos menores geralmente caçam qual dos seguintes?,1
Qual dos seguintes não faz parte do método de caça de uma jaguatirica?,1
Qual das seguintes não descreve com precisão uma jaguatirica? ,1
Qual dos seguintes não seria considerado o maior ponto forte de um tigre?,1
"De acordo com o trecho, qual é a diferença entre tigres e leões?",2
"De acordo com o trecho, o que Robert Hooke fez antes de outros biólogos?",1
O que significa a origem da palavra “célula”?,1
"De acordo com o trecho, a maioria dos animais tem a capacidade de fazer o quê?",1
"De acordo com o trecho, o que alguns animais não possuem?",3
O que auxilia as plantas no processo de fotossíntese?,1
O que os humanos exalam que as plantas inalam?,4
"De acordo com o trecho, qual dos seguintes exemplos impediria o processo de evolução?",1
Qual das seguintes afirmações não descreve com precisão o processo de especiação? ,1
Qual parte do sistema circulatório leva o sangue para o coração?,4
Quais tubos são os menores do sistema circulatório?,1
A capacidade de um inseto de dobrar suas asas para trás aumenta qual das seguintes opções?,1
Qual das seguintes opções não é mencionada no trecho como algo afetado pela habilidade de voar de um inseto?,1
Qual das seguintes características não é comumente associada aos dinossauros?,1
Qual das seguintes não é comumente considerada como uma característica compartilhada de pássaros e dinossauros?,1
"De acordo com o trecho, que parte de uma planta cicadácea um Triceratops provavelmente comeria?",1
"De acordo com o trecho, qual dos seguintes um Triceratops provavelmente comeria? ",1
"De acordo com o trecho, qual dos seguintes esportes provavelmente será amplamente popular nas regiões mais ao norte da Itália?",1
"Com base nas informações fornecidas no trecho, qual dos seguintes esportes ganhou um campeonato mundial para a Itália?",1
Depois de que evento certas partes de Luxemburgo se tornaram belgas?,1
Qual dos seguintes afetou a neutralidade de Luxemburgo?,1
Quantos quilômetros quadrados da área total da Turquia estão na Europa?,4
"De acordo com o trecho, quantos quilômetros tem a Turquia?",1
Para que serve a língua latina na Cidade do Vaticano?,1
"Na Cidade do Vaticano, para que não se usa o italiano?",1
"De acordo com o trecho, qual dos seguintes se beneficia da mixagem de som em computadores sofisticados?",1
"De acordo com o trecho, a maioria das residências em que local apresentava banheiros com descarga?",1
Em qual dos seguintes locais foram encontrados sistemas avançados de esgoto?,1
Qual das seguintes faz com que um patinador gire?,1
"De acordo com o trecho, qual das seguintes descreve com precisão a cavidade na lâmina de um patim de gelo moderno?",1
"De acordo com o trecho, qual é o processo que permite aos átomos eliminar o excesso de energia da luz?",1
O que faz um átomo emitir um fóton?,1
"De acordo com o trecho, o que eventualmente fará com que uma lâmpada pare de funcionar?",1
Qual das seguintes partes pode ser potencialmente perigosa de tocar ao trocar uma lâmpada?,1
"De acordo com o trecho, o que acontece quando um núcleo é dividido?",1
Qual dos seguintes reflete chamadas de longa distância de volta à Terra,1
Quais destes são usados para colocar um telescópio no espaço?,1
O que deve ser observado sobre um evento cíclico para rastrear o trecho do tempo?,1
"De acordo com o trecho, que aspecto de um evento é usado para comparar o tempo?",1
"De acordo com o trecho, qual das seguintes é considerada típica de um herdeiro do trono?",1
"Com base nas informações fornecidas no trecho, Charles foi o primeiro a fazer o quê?",1
De que país era a frota de Trygvasson?,1
Em que época da história a Alemanha exerceu forte influência cultural na Estônia?,1
A língua estoniana foi influenciada pelo quê?,1
"De acordo com o trecho, o número de falantes nativos de hindi varia com base em qual fator?",1
Qual das seguintes é uma afirmação verdadeira sobre os idiomas hindi e urdu?,1
Qual dos seguintes não é um fato preciso sobre o alfabeto Hangeul?,1
O alfabeto Hunmin Jeongeum acabou sendo alterado para o quê?,1
"De acordo com o trecho, quais idiomas foram influenciados pelo sânscrito?",1
"De acordo com o trecho, o uso do sânscrito diminuiu devido a quê?",4
"De acordo com o trecho, qual das seguintes é uma afirmação precisa sobre a gravidade em Io?",1
"De acordo com o trecho, qual das seguintes afirmações descreve com precisão a camada externa da Lua?",1
"De acordo com o trecho, onde a crosta da Lua é mais espessa?",3
"Com base no trecho, em qual das seguintes algumas pessoas acreditam?",1
O que se torna mais fino quanto mais você se afasta do centro do Sol?,3
"De acordo com o trecho, que parte do sol é visível da Terra?",3
Qual das seguintes observações ajudou a afirmar a teoria de Copérnico?,1
Qual das seguintes foi observada por Galileu Galilei em 1610?,1
"De acordo com o trecho, de onde o rio Amazonas coleta água?",1
Qual elogio não é atribuído ao rio Amazonas?,1
Qual linha de trabalho mencionada no trecho emprega o menor número de venezuelanos?,1
"De acordo com o trecho, qual dos seguintes setores emprega o maior número de venezuelanos?",1
"De acordo com o trecho, o que a fusão permite que as estrelas façam?",1
Qual das seguintes um reator de fusão útil criaria?,1
Qual é a composição química da água?,1
"Quando a água muda de forma, o que permanecerá igual?",1
"De acordo com o trecho, qual das seguintes não foi um problema para os treze estados ao tentar impor certas leis?",1
"De acordo com o trecho, qual declaração reflete com precisão o estado do governo central durante a Guerra Revolucionária?",1
Como estão escritas as palavras no verso da Declaração de Independência?,3
Cingapura é conhecida por qual dos seguintes?,1
O que é a Vanda Dona Joaquim?,1
"De acordo com o trecho, que qualidade das pirâmides de Gizé provavelmente não seria admirada pelos egípcios do Novo Reino?",1
"De acordo com o trecho, de onde vêm os herbívoros em busca das chuvas?",1
"De acordo com o trecho, de qual área os herbívoros partem por volta de abril?",1
A Operação Sealion foi uma invasão de qual país?,1
Como a Alemanha se referiu ao ataque à Grã-Bretanha?,1
O que não é mencionado como um passo necessário no plano da Itália para capturar os países africanos?,2
"De acordo com o trecho, qual foi considerado o principal objetivo da Itália na guerra?",1
Quem estabeleceu relações amistosas com os invasores?,1
Quem eram os aliados envolvidos na Operação Dragão?,1
O desenvolvimento de qual tecnologia fez com que os submarinos começassem a viajar debaixo d'água?,1
"Durante seu primeiro uso, os submarinos tinham um alcance muito limitado em que área?",3
"De acordo com o trecho, quem violou um acordo? ",1
Qual das seguintes não foi realizada pelo Exército Vermelho?,1
O que aconteceu com o engenheiro-chefe do décimo exército italiano?,3
Onde Italo Balbo foi morto?,1
"De acordo com o trecho, qual das seguintes técnicas é uma parte importante da meditação tibetana?",1
"De acordo com o trecho, como os chacras são ativados durante o “centro” da meditação tibetana?",2
Quem apresentou a segunda música devocional durante o programa?,1
"De acordo com o trecho, quem apresentou uma música devocional durante a oferta de alimentos?",1
Qual foi a penúltima apresentação da noite?,1
Qual é a nacionalidade de Alessandro Safina?,1
"Com base no trecho, qual das seguintes afirmações não é verdadeira?",1
"De acordo com o trecho, quem fez um comentário sobre o nível de calor desconfortável?",1
Onde houve uma queda de energia devido à atividade do tsunami?,1
"De acordo com o trecho, como Tonga foi afetada pela queda de energia?",1
Quando a polícia conseguiu usar seus radares para medir a velocidade de Jonny Reid?,1
"De acordo com o trecho, por que foi difícil para a polícia da Nova Zelândia medir a velocidade de Jonny Reid?",1
Onde foi o centro do terremoto em relação a Butte?,1
O que ocorreu durante o motim em Abu Ghraib?,1
Por que a prisão iraquiana ganhou notoriedade? ,1
Que tipo de evento seria realizado no War Memorial Stadium de Maui?,1
Quem eventualmente forneceu uma explicação sobre o cancelamento do evento?,1
Quem vários residentes de Bishkek achavam que era o responsável pelo saque?,3
Quem culpou os manifestantes do sul pelos saques?,1
Quando Ring viu um aumento nas vendas?,1
Quando Jamie Siminoff decidiu começar o Ring?,1
Cada episódio do Reading Rainbow oferecia que recomendações às crianças?,1
O que pode ter contribuído para o cancelamento da série Reading Rainbow?,1
Qual dos seguintes não foi um argumento dado por funcionários de Amsterdã e do museu em relação à árvore?,1
"De acordo com um inspetor-chefe da RSPCA, as inspeções devem ser padrão para qual dos seguintes?",4
"De acordo com o trecho, o que poderia ajudar a solidificar a importância do bem-estar animal para os trabalhadores de matadouros australianos?",1
"De acordo com o trecho, qual é a ocupação da pessoa que foi presa?",1
"De acordo com o trecho, enquanto se espalhava a notícia sobre outra prisão, funerais estavam sendo realizados para quantas vítimas?",1
"Em resposta aos protestos, qual país não ratificou a assinatura do ACTA?",1
"De acordo com o trecho, qual dos seguintes países decidiu adiar o processo de adesão ao ACTA?",4
Quantas pessoas ficaram feridas como resultado de incidentes de superaquecimento do iPod?,1
Quem disse que os incidentes de superaquecimento não eram muito sérios?,1
"Durante seu discurso, o que Steve Jobs disse que a Apple iria reinventar?",1
Qual foi o propósito do discurso de duas horas de Steve Jobs?,1
O que Cristina Fernández de Kirchner anunciou no Teatro Argentino?,1
Onde Cristina Fernandez de Kirchner anunciou sua intenção de concorrer?,1
Quais foram as descobertas da ACMA em relação ao Big Brother?,1
A quais parâmetros a mídia deve se enquadrar para ser considerada conteúdo da Internet?,1
Quem é o líder do Partido Liberal da Austrália?,1
Por que a Austrália ainda não possui uma indústria de energia nuclear?,1
Qual esquiadora competiu com a ajuda de um guia?,1
Qual país terminou em décimo no Super-G na categoria feminina de standing?,1
"De acordo com o trecho, qual afirmação sobre Blake não é correta?",1
"Com base no trecho, qual das seguintes não aconteceu com Blake?",1
Para que não será usado o fundo de aquecimento global da ONU?,1
"De acordo com o trecho, o que a ONU espera preservar?",1
Qual dos seguintes não foi citado por Albert Muchanga como algo que ainda precisava ser acordado?,1
"De acordo com o trecho, por que a negociação pode começar em julho?",1
"De acordo com o trecho, do que o The Atlanta Journal-Constitution acusou os funcionários da educação?",1
"Com base nas informações fornecidas no trecho, o que não foi mencionado no relatório do Atlanta Journal-Constitution?",1
"De acordo com o trecho, que informações são conhecidas após o bombardeio?",1
"Desde que ingressou no Manchester City em 2017, em quantas partidas Jesus disputou?",1
Em qual clube Jesus recebeu uma taxa de £ 27 milhões para ingressar?,1
Qual afirmação sobre os hóspedes do albergue não é verdadeira?,1
"De acordo com o trecho, qual das seguintes afirmações é verdadeira?",1
"Com base no trecho, quais informações sobre a colisão não são incertas?",1
"De acordo com o trecho, o que ainda precisa ser determinado em relação à colisão?",4
"De acordo com o trecho, que lugar Batten já ocupou na lista dos americanos mais ricos?",1
Para qual dos seguintes Batten fez uma doação?,1
O que não faz parte do projeto de lei assinado pelo governador Arnold Schwarzenegger?,1
"De acordo com o trecho, quem não prestou atenção ao que estava sendo dito?",1
"De acordo com o trecho, qual das seguintes afirmações é verdadeira sobre a experiência de Miller na audiência?",1
Quem sugeriu que fossem feitas revisões na “Lei do Ar Limpo”?,1
Quem refutou que a “Lei do Ar Limpo” estava sendo usada como golpe pré-eleitoral?,1
O que os compostos ácido cianúrico e melamina formaram quando reagiram um ao outro na urina do gato?,1
Os pesquisadores usaram espectroscopia de infravermelho para observar o quê?,1
Quem se referiu a Luna como a “Rainha do Extremo”?,1
Quem se referiu a Luna como “esquisita”?,1
O que não aconteceu com o motorista envolvido no acidente?,1
O que não se destacou no jogo da África do Sul durante o torneio de rugby?,1
"De acordo com o trecho, quando o jogo da África do Sul começou a melhorar?",1
"De acordo com o trecho, qual das seguintes afirmações não reflete com precisão a economia da China?",1
"De acordo com o trecho, quando o PIB da China poderá superar o dos Estados Unidos?",2
O que Hu sugeriu que os países em desenvolvimento fizessem?,1
O que não foi mencionado por Hu?,1
Para qual dos seguintes Veerman disse que a situação não era boa?,1
"Devido à acusação, quem assumirá o cargo de gabinete de Huhne?",1
Quem vai assumir o cargo de Ministro dos Negócios na sequência da acusação?,1
O que os artistas encorajam o público a fazer durante a ópera de Camille Saint-Saens?,1
Quem principalmente fuma baseados durante a ópera?,1
Qual é outro nome para a “caminhada espacial” que Leonov realizou?,1
Leonov liderou a parte soviética de qual missão?,1
Quem ficou ferido no acidente?,1
O que aconteceu com as pessoas envolvidas no acidente?,1
Os cientistas que trabalham no programa esperavam observar os efeitos causados por qual dos seguintes?,1
Os cientistas estavam observando a matéria de qual dos seguintes?,1
"Com base no trecho, o que não pode ser criticado pelos conservadores?",1
Quem está criticando os contratos de reconstrução dos esforços de socorro do furacão Katrina?,1
"De acordo com o trecho, onde as luzes da espaçonave Stardust serão visíveis primeiro?",1
"De acordo com o trecho, a espaçonave estabelecerá um recorde para qual dos seguintes?",1
Qual era o parentesco da Dra. Malar Balasubramanian com Saroja Balasubramanian?,1
Onde foi encontrado o corpo de Saroja Balasubramanian?,1
Qual dessas foi adquirida pelo eBay?,1
O que o eBay pretende alcançar com a aquisição?,1
"Segundo o trecho, quem não interagiu com os presos que permaneceram no pátio após a briga?",1
Qual das seguintes eventualmente fez com que os presos desistissem da rebelião?,2
"Na opinião do aiatolá Ali Khamenei, do que o Irã deve se libertar?",1
"De acordo com o trecho, quem admitiu os efeitos da sanção na economia iraniana?",1
Qual dos seguintes não faz parte do processo de votação da França?,1
Onde os eleitores indicam o candidato escolhido?,2
O que levou Allen a iniciar uma busca de oito anos pelo Musashi?,1
"De acordo com o trecho, em que Allen gastou uma quantia significativa de seu dinheiro?",1
"De acordo com o trecho, qual das seguintes provavelmente levou a condições perigosas dentro e ao redor da fábrica?",1
Qual das seguintes não foi uma das dicas de segurança sugeridas aos residentes locais após o incidente na usina?,1
"De acordo com o Dr. Moll, o que há de mais preocupante na XDR-TB?",1
Quantos pacientes que contraíram a nova variante foram confirmados como profissionais de saúde?,2
Que tipo de tecnologia o sistema NextGen usa?,1
Como o NextGen beneficia diretamente os controladores de tráfego aéreo?,1
"De acordo com o trecho, pelo que os historiadores não criticaram o FBI por direcionar esforços?",1
O que a iniciativa de obscenidade força o FBI a fazer?,1
O que aconteceu com o carro de bombeiros que atendeu a queda do JAS 39C Gripen? ,1
"Após a queda do JAS 39C Gripen, o aeroporto foi fechado para quê?",1
A quem Brzezinski ofereceu orientação durante a Revolução Iraniana?,3
Quem ocupou o cargo de Conselheiro de Segurança Nacional até 1977?,2
Qual das seguintes não reflete com precisão a carreira de Bobek no Partizan Belgrade?,1
Qual afirmação sobre a história de Bobek com o Partizan Belgrade é verdadeira?,1
"De acordo com o trecho, qual característica diferencia o Hesperonychus do Velociraptor?",1
O significado de “Hesperonychus” é derivado de qual característica física da espécie?,1
Qual das seguintes afirmações sobre o tiroteio é verdadeira?,1
Qual afirmação sobre o evento em que ocorreu o tiroteio é correta?,1
"De acordo com o trecho, qual foi a preocupação inicial entre os funcionários em relação ao Luno?",1
"De acordo com o trecho, qual das seguintes afirmações sobre a pane do Luno não é verdadeira?",1
Em que década a Argélia conquistou a independência?,3
Onde as telas de televisão não foram montadas para a cerimônia fúnebre?,1
Onde foi realizada a cerimônia fúnebre?,1
"Após a explosão, quem recebeu tratamento por ferimentos graves?",1
Quem relatou o vazamento de gás?,1
"De acordo com o trecho, quantas pessoas morreram no ataque?",1
A arma de quem não disparou em algum momento durante o ataque?,2
Qual dos seguintes esportes foi eliminado do programa olímpico?,1
Qual dos seguintes esportes o Comitê Olímpico Internacional votou a incluir nos jogos?,1
