question,gemini_answer
ข้อใดต่อไปนี้ของการเขียนบล็อกถือเป็นแรงจูงใจให้นักเรียนพัฒนาทักษะการเขียน,2
ข้อใดต่อไปนี้ไม่ใช่ประโยชน์ของการสื่อสารทางเดียวสำหรับนักเรียน ,2
จากบทความ ลักษณะใดต่อไปนี้ของการสื่อสารทางเดียวไม่ยืดหยุ่นสำหรับนักเรียน,3
ข้อใดไม่ได้ระบุในบทความว่าเป็นสิ่งที่อาจเชื่อมโยงกับปราสาทยุคกลาง,4
ข้อใดต่อไปนี้ไม่ได้ระบุในบทความว่าเป็นกลิ่นหรือเสียงที่สามารถเกิดขึ้นได้ท่ามกลางซากปรักหักพังของปราสาท,3
ข้อใดต่อไปนี้อธิบายปราสาท Kirby Muxloe ได้ถูกต้อง,2
ลักษณะการก่อสร้างข้อใดต่อไปนี้ที่ถือว่าไม่เป็นไปตามแบบสำหรับปราสาท Kirby Muxloe ในช่วงระยะเวลาที่อธิบายไว้ในบทความ,1
จากบทความ ข้อใดต่อไปนี้เป็นประโยชน์มากที่สุดสำหรับนักวิ่งที่เตรียมตัวสำหรับฤดูหน้า,4
จากบทความ ข้อใดต่อไปนี้สำคัญที่สุดสำหรับนักวิ่งครึ่งไมล์ระดับเฟิร์สคลาส,1
สำหรับนักกีฬา ข้อใดต่อไปนี้ไม่สามารถทำได้โดยการปฏิบัติตามหลักโภชนาการเพียงอย่างเดียว,3
จากบทความ ข้อใดต่อไปนี้ไม่ใช่แนวทางสำหรับนักกีฬารุ่นเยาว์ในการเพิ่มความสนุกสนานในการเล่นกีฬาของตน,2
จากบทความ ทำไมนักวิ่งระยะกลางถึงซื้ออุปกรณ์ราคาสูงกว่าได้,1
จากบทความ การวิ่งระยะกลางต้องใช้อะไร,3
ใครเป็นผู้ค้นพบคลื่นสนามแม่เหล็ก ,3
สิทธิบัตรใบแรกสำหรับการใช้คลื่นแม่เหล็กถ่ายภาพทางการแพทย์ออกมาในปีใด ,2
จากบทความ อะไรคือสิ่งที่มนุษย์ควรมีความเข้าใจอย่างยิ่งเพื่อตีความการกระทำทางกายภาพของผู้อื่น,2
จากบทความ การเข้าใจเจตนาช่วยมนุษย์ในเรื่องใด,1
จากบทความ ข้อใดต่อไปนี้คือสาระสำคัญที่ถูกต้องของจุดประสงค์หลักของระบบ AI,4
จากบทความ ระบบ AI มักเกี่ยวข้องกับข้อใดต่อไปนี้,2
จากบทความ ข้อใดต่อไปนี้คือจุดแข็งของผู้ที่มีรูปแบบการคิดแบบบรรจบกัน,4
จากบทความ ข้อใดต่อไปนี้ไม่นับว่าเป็นหลักสำคัญของรูปแบบการคิดแบบบรรจบกัน,2
จากบทความ ข้อใดต่อไปนี้ไม่นับว่าเป็นการแสดงออกทางใบหน้าในชั่วพริบตา,4
ข้อใดต่อไปนี้ไม่เป็นความจริงเกี่ยวกับการตีความการแสดงออกทางใบหน้าในชั่วพริบตา,3
ข้อใดต่อไปนี้เป็นผลมาจากยุคฟื้นฟูศิลปวิทยาที่มีความสำคัญมากกว่าข้ออื่น ,2
ข้อใดต่อไปนี้คือสิ่งที่ผลจากยุคฟื้นฟูศิลปวิทยาให้ความสำคัญน้อยลง,1
ข้อใดต่อไปนี้ไม่ได้แสดงถึงแรงจูงใจในการใช้อินเทอร์เน็ตเพื่อความสัมพันธ์ระยะยาว,3
ข้อใดต่อไปนี้ไม่ได้แสดงถึงแรงจูงใจในการใช้อินเทอร์เน็ตเพื่อการมีส่วนร่วมส่วนตัว,1
เมื่อไหร่ที่ยุโรปตะวันตกเลิกพึ่งพาอิทธิพลและเริ่มพัฒนารูปแบบของตนเอง,1
การใช้กระดุมติดเสื้อผ้าเป็นผลจากอะไร ,3
จากบทความ ข้อใดต่อไปนี้ถือเป็นวิธีแก้ปัญหาสิ่งแวดล้อมที่ได้ผลในระยะยาว,3
จากบทความ วิธีแก้ปัญหาข้อใดต่อไปนี้ไม่ถือว่าเป็นการรักษาตามอาการของปัญหาสิ่งแวดล้อม,2
สงครามครั้งแรกในยุโรปที่ปัญหาหลักเกี่ยวข้องกับดุลอำนาจมากกว่าบริบททางศาสนาเกิดขึ้นในประเทศใด,4
ข้อใดคือสงครามที่บางครั้งก็ถูกนิยามว่าเป็น 'สงครามศาสนา' ครั้งสุดท้าย,1
ข้อใดต่อไปนี้คือสิ่งที่ไม่ได้รับการตรวจสอบของคริสตจักรคาทอลิก,2
จากบทความ ใครถูกสังหารที่แวร์ซายส์,4
ฝูงชนไม่ได้กดดันให้พระราชาและพระราชินีทำข้อใดต่อไปนี้,3
ข้อใดต่อไปนี้ไม่ใช่ผลจากสงครามทางเรือที่ไม่เป็นไปตามแบบของอังกฤษ,1
ข้อความใดอธิบายไม่ถูกต้องเกี่ยวกับการที่อังกฤษปิดกั้นเส้นทางการสื่อสารทางทะเลของเยอรมนี,4
จากบทความ การวินิจฉัยโรคปลอกประสาทเสื่อมแข็งเหมาะกับใครมากที่สุด,1
จากบทความ ผู้เข้าร่วมกิจกรรมสม่ำเสมอต้องการการสนับสนุนมากขึ้นในด้านใด,1
จากบทความ กีฬาฟันดาบมีการแข่งขันอย่างไร,4
จากบทความ ข้อใดต่อไปนี้เป็นตัวบ่งชี้พิษภายในที่ดีที่สุด,4
จากบทความ ขั้นตอนแรกที่เหมาะสมในการประเมินเหยื่อคืออะไร,1
ข้อใดต่อไปนี้อธิบายไม่ถูกต้องเกี่ยวกับกระบวนการตรวจสอบเหยื่อ,1
การเปลี่ยนแปลงใดที่เกิดจากการปฏิวัติฝรั่งเศสมีผลกระทบอย่างมากต่อพลเมืองชนชั้นแรงงาน,2
หลังการปฏิวัติฝรั่งเศส ความสำเร็จในกองทัพและอาชีพอื่น ๆ มีแนวโน้มน้อยลงขึ้นอยู่กับอะไร,2
บริการสาธารณะใดที่ว่ากันว่าก่อให้เกิดความไม่พอใจมากที่สุดในประเทศที่พัฒนาแล้ว,3
จากบทความ ระบบขนส่งสาธารณะบอกอะไรได้บ้าง,3
จากบทความ ข้อใดต่อไปนี้วัดได้ยากเนื่องจากไม่สามารถคาดเดาพฤติกรรมของผู้ขับขี่ได้,4
ข้อใดต่อไปนี้ถูกนำมาใช้เมื่อแสดงการไหลของจราจรในทางคณิตศาสตร์,4
เฮอร์ชีย์และเชสใช้อะไรในการฝังดีเอ็นเอของพวกเขา ,4
ความสามารถในการกลายพันธุ์ที่จะส่งต่อไปยังลูกหลานนั้นขึ้นอยู่กับอะไร,1
จากข้อมูลในบทความ ผลกระทบต่าง ๆ ของการกลายพันธุ์ไม่ได้ขึ้นอยู่กับอะไร,1
ข้อใดไม่ใช่เหตุผลที่วัฒนธรรมโบราณเลี้ยงแพะ,3
เป้าหมายของการเล่นกอล์ฟคือการใช้อะไรน้อยที่สุด,2
ในสนามกอล์ฟ ตรงไหนตัดหญ้าสั้นกว่าที่อื่น,2
ข้อใดคือเป้าหมายสำคัญของการทดลอง,1
จากบทความ ข้อใดไม่ถือว่าเป็นแนวทางการวิจัยทางวิทยาศาสตร์,1
จากบทความ ข้อความเกี่ยวกับทอร์นาโดข้อใดไม่เป็นจริง,3
จากบทความ ข้อความใดต่อไปนี้กล่าวถึงทอร์นาโดส่วนใหญ่ได้ถูกต้อง,4
ข้อใดต่อไปนี้คือสิ่งที่มนุษย์เริ่มทำในศตวรรษที่ 16,4
มนุษย์ใช้เลนส์ขยายภาพวัตถุมานานแค่ไหนแล้ว,3
จากบทความ ถ้ำของมูฮัมหมัดบอกอะไรเกี่ยวกับการปฏิบัติหรือคุณค่าทางจิตวิญญาณของเขา,1
จากบทความ เหล็กถูกใช้ทำอะไรเป็นครั้งแรก,2
จากบทความ ทำไมถึงใช้ล้อเหล็กแทนล้อไม้,4
จากบทความ อะไรคือสิ่งที่หล่อหลอมผู้คนในช่วงยุคจินตนิยม,2
ข้อความใดต่อไปนี้ไม่ได้สะท้อนถึงแนวคิดทั่วไปเกี่ยวกับทฤษฎีเทคโนโลยีเป็นตัวกำหนด ,1
จากบทความ ข้อใดต่อไปนี้ไม่เกี่ยวข้องกับการดึงคันชัก,1
จากบทความ ข้อใดต่อไปนี้เกี่ยวข้องกับเสียงที่นุ่มนวลกว่า,3
ซากดึกดำบรรพ์แสดงให้เห็นว่าในที่สุดมือก็ถูกปรับเปลี่ยนมาเพื่อใช้ในวัตถุประสงค์ใดเป็นหลัก,1
ข้อใดต่อไปนี้อธิบายถึงกระดูกนิ้วของลิงชิมแปนซีได้ถูกต้อง ,3
การคัดเลือกถอดความแตกต่างทางพันธุกรรมใหม่ออกจากกลุ่มใด,4
กระบวนการใดที่รับผิดชอบในการเพิ่มความแตกต่างทางพันธุกรรม,3
"""จากข้อมูลในข้อความ ไพรเมตควรกินอาหารประเภทใดเพื่อแก้ไข """"ปัญหาด้านโปรตีน""""""",3
จากบทความ ปัญหาใดต่อไปนี้ไม่ได้เกิดจากการขาดกรดอะมิโนที่จำเป็น,1
สมาชิกของกลุ่มวัฒนธรรมย่อยมักจะแสดงออกว่าตนเป็นส่วนหนึ่งของกลุ่มอย่างไร,4
ตามทฤษฎีที่นำเสนอในข้อความ จะเกิดอะไรขึ้นกับเด็กที่ถือเป็นชนกลุ่มน้อยทางเชื้อชาติที่ถูกเหมารวมว่ามีส่วนร่วมในพฤติกรรมคุกคาม,1
จากบทความ ความรู้ของเด็กเกี่ยวกับการเหมารวมทางเชื้อชาติอาจส่งผลต่อข้อใดต่อไปนี้,2
จากบทความ ข้อใดต่อไปนี้ที่ไม่น่าจะสอดคล้องกับการเลี้ยงดูเด็กป่าเถื่อน,1
จากบทความ ข้อใดต่อไปนี้อธิบายพฤติกรรมดุร้ายในเด็กได้ถูกต้อง,2
จากบทความ พฤติกรรมใดต่อไปนี้ไม่สอดคล้องกับเกษตรกรรมเพื่อยังชีพ,2
ข้อใดต่อไปนี้กล่าวถึงเกษตรกรรมเพื่อยังชีพได้ถูกต้อง,4
การเยี่ยมชมพิพิธภัณฑ์จะจัดอยู่ในการท่องเที่ยวประเภทใด,3
จากบทความ สิ่งใดที่เป็นสิ่งสำคัญสำหรับนักท่องเที่ยวเชิงนันทนาการ,2
สิ่งใดที่กล่าวถึงในข้อความนี้ที่ช่วยลดความกลัวต่อการเปลี่ยนแปลงภายในคริสตจักรท้องถิ่น,1
จากบทความ การเข้าใจประวัติศาสตร์ของตนเองจะช่วยอะไรได้บ้าง,1
ข้อความใดต่อไปนี้อธิบายแนวทางการเรียนรู้แบบหลังสมัยใหม่ได้ถูกต้อง,4
ข้อความใดต่อไปนี้ไม่ได้สะท้อนถึงแนวทางการเรียนรู้แบบหลังสมัยใหม่อย่างถูกต้อง,2
หลังจากการตั้งใจตื่นในช่วงการนอนหลับปกติ ข้อใดต่อไปนี้อาจแทรกแซงกระบวนการรบกวนการนอน,1
ข้อใดต่อไปนี้ไม่ใช่คำอธิบายที่ถูกต้องของการรบกวนการนอน,4
เมื่อสมองพยายามฝันแบบรู้ตัวบ่อยขึ้น อะไรจะเพิ่มขึ้น,4
ข้อใดต่อไปนี้คือผลกระทบด้านลบที่ฝันแบบรู้ตัวมักมีต่อร่างกาย,2
จากบทความ ทีมเสมือนและทีมแบบดั้งเดิมเหมือนกันอย่างไร,1
จากบทความ ข้อความเกี่ยวกับทีมเสมือนและทีมแบบดั้งเดิมข้อใดไม่เป็นจริง,1
ข้อใดต่อไปนี้ไม่ใช่สิ่งที่เนื้อหาทฤษฎีมุ่งเน้น,1
ข้อใดต่อไปนี้ไม่ได้อยู่ในกฎสามส่วน,1
ข้อใดต่อไปนี้ไม่ได้อธิบายรูปแบบการถ่ายภาพ 35 มม.,3
จากบทความ เมื่อผู้ผลิตเพิ่มคุณภาพการผลิตเลนส์ เลนส์ซูมได้รับการปรับปรุงอย่างไร,3
จากบทความ เลนส์ซูมจะดีกว่าเลนส์ไพรม์ตอนไหน,3
คำอธิบายเกี่ยวกับรหัสยลัทธิข้อใดต่อไปนี้ไม่ถูกต้อง,4
จากบทความ ข้อใดไม่ใช่จุดเด่นของรหัสยลัทธิ,2
จากบทความ ใครน่าจะเป็นผู้สร้างสังคมเกษตรกรรมขึ้น,3
จากบทความ กลุ่มคนที่ออกล่าโมอาคือคนกลุ่มแรกที่อาศัยอยู่ในพื้นที่ใด,2
สถานการณ์ใดบ้างที่การใช้วิธีการพับโอริงามิแบบ Pureland จะมีประโยชน์ต่อนักพับกระดาษ,4
ข้อใดต่อไปนี้ที่อธิบายโอริงามิแบบ Pureland ไม่ถูกต้อง,1
จากบทความ สถานที่ใดที่ไม่มีความเชื่อมโยงกับอารยธรรมลุ่มแม่น้ำสินธุ,1
ข้อใดต่อไปนี้ ไม่ใช่ชื่อที่เป็นไปได้สำหรับอารยธรรมยุคสำริดที่มีการพูดถึงในบทความ,1
จากบทความ ผลประโยชน์ใดต่อไปนี้ที่ให้ผลในระยะยาว,1
จากบทความ ข้อใดต่อไปนี้เป็นสิ่งที่คนอาจให้ความสำคัญหากพวกเขามุ่งเน้นที่ผลประโยชน์ที่จะได้ทันที,4
จากบทความ ใครเป็นผู้จ่ายค่าใช้จ่ายส่วนใหญ่ในการทำสงคราม,4
ยุคสมัยใดเกิดก่อนยุคภาคีเทมพลาร์,3
ยุคสมัยใดเกิดหลังยุคภาคีเทมพลาร์,1
ขั้นตอนการรักษาหรือกระบวนการทางการแพทย์ข้อใดที่แพทย์และศัลยแพทย์ในจักรวรรดิโรมันไม่ได้นำมาใช้,1
จากบทความ ข้อใดต่อไปนี้ไม่ได้เกิดขึ้นจากความก้าวหน้าทางการแพทย์ของจักรวรรดิโรมัน,1
ความสามารถในการมองเห็นนั้นขึ้นอยู่กับอะไร,1
โครงสร้างดวงตาของสิ่งมีชีวิตมีความแตกต่างกันโดยขึ้นอยู่กับสิ่งใด,2
จากบทบความ ประโยคใดอธิบายเกี่ยวกับศาสนาซิกข์ไม่ถูกต้อง,2
จากบทความ ข้อใดต่อไปนี้ถือเป็นหัวใจสำคัญในหลักความเชื่อของศาสนาซิกข์,1
จากบทความ เด็กที่มีอาการสมาธิสั้นอาจจดจ่อกับสิ่งใดได้ยาก,1
จากบทความ เด็กที่มีอาการสมาธิสั้นมีแนวโน้มที่จะเข้าไปพัวพันกับพฤติกรรมเสี่ยงเพราะเหตุใด,4
จากข้อมูลในบทความ ข้อใดไม่ใช่ตัวอย่างของการสอนแบบสแคฟโฟลดิง,1
ข้อใดต่อไปนี้อธิบายแนวคิดเรื่องการสอนแบบ scaffolding ไม่ถูกต้อง,3
จากบทความ คุณสมบัติใดของ MySpace ที่เป็นประโยชน์ต่อนักเรียนนักศึกษาที่มีปัญหาด้านการอ่าน,3
จากบทความ ข้อใดต่อไปนี้ไม่ได้เป็นส่วนหนึ่งของการตอบโต้การออกมาประท้วงของคนงานของ Krushchev,2
ข้อใดต่อไปนี้ไม่ใช่สาเหตุของการจลาจลในโปแลนด์,1
จากบทความ ข้อใดต่อไปนี้ไม่ส่งผลกระทบต่อความสัมพันธ์ระหว่างสหภาพโซเวียตและสหรัฐอเมริกา,1
ข้อใดต่อไปนี้อธิบายเกี่ยวกับการส่งกระแสประสาทไปทั่วร่างกายไม่ถูกต้อง,1
อะไรอยู่ในมหาพีระมิดกีซ่า,4
มหาพีระมิดสร้างขึ้นมาเพื่ออะไร,2
ใครเป็นคนบันทึกเรื่องราวของคนวางเพลิงทำลายพระวิหาร,3
ข้อความใดกล่าวถูกต้องเกี่ยวกับการสร้างวิหารอาร์เทมิสขึ้นใหม่,2
จากบทความ ช่วงที่เร็วที่สุดที่มีเผ่าพันธุ์ที่อาจเดินด้วยสองขาได้คือเมื่อไหร่,1
เผ่าพันธุ์ใดต่อไปนี้เดินด้วยสองขาเป็นปกติ,2
กองทัพเรือเยอรมนีพยายามทำอะไรให้สำเร็จในช่วงสงครามโลกครั้งที่สอง,2
จากบทความ ใครประสบความสำเร็จมากที่สุดกับการทำสงครามทางเรือในช่วงแคมเปญแอตแลนติกเหนือ,1
ตอนชาวอัสซีเรียใช้ทหารม้า ข้อใดคือสิ่งที่ยังไม่มีให้ใช้,2
การสู้รบที่ใช้ทหารม้ามีลักษณะอย่างไร,3
จากบทความ ชาวบ้านเมืองบาบิโลนไม่อยู่ในที่ใด,4
ข้อใดต่อไปนี้มีไว้สำหรับนักบวชโดยเฉพาะ,2
กษัตริย์ตุตันคามุนมีชื่อเสียงในแง่ลบตอนไหน,2
อะไรทำให้กษัตริย์ตุตันคามุนเป็นกษัตริย์อียิปต์ที่มีชื่อเสียง,1
โฮเมอร์ กวีชาวกรีกทำอะไรไม่ได้,1
ชาวกรีกผู้มีชื่อเสียงคนใดที่มีชื่อเสียงในเรื่องอื่นนอกเหนือจากวรรณกรรม,3
ครอบครัวชาวยิวใช้เวลาส่วนใหญ่อยู่ที่ไหน,1
อะไรไม่มีความสำคัญสำหรับครอบครัวชาวยิว,3
ข้อใดต่อไปนี้ไม่ได้ระบุว่าเป็นความแตกต่างระหว่างประเทศในแถบสแกนดิเนเวีย,2
ใครคือคนกลุ่มแรกที่มาตั้งถิ่นฐานในกรีนแลนด์,1
กลุ่มใดชอบรับประทานอาหารโดยไม่มีเก้าอี้,4
ข้อใดต่อไปนี้ไม่ใช่ส่วนหนึ่งของงานเลี้ยงชาวโรมันโบราณ,4
จากบทความ ข้อใดต่อไปนี้ไม่น่ามีผลกระทบระยะยาว,2
จากบทความ อะไรเป็นเครื่องแสดงถึงชาติ,3
ข้อความเกี่ยวกับ Drukgyal Dzong ข้อใดไม่เป็นจริง,3
ข้อความใดอธิบายผลของไฟไหม้ที่ Drukgyal Dzong ได้ถูกต้อง,3
ข้อความใดกล่าวถึงกัมพูชาได้ถูกต้อง,4
ข้อความใดต่อไปนี้อธิบายการบุกรุกของกัมพูชาได้ถูกต้อง,4
ข้อใดต่อไปนี้ที่บริษัทอินเดียตะวันออกของเนเธอร์แลนด์ไม่ได้ทำตอนที่อยู่ในไต้หวัน,4
ทำไมต้องมีสนธิสัญญาชิโมโนเซกิ,4
ระดับ pH ของสารเคมีต้องวัดอย่างไร,3
มีการดึงอะไรออกจากไอออนของไฮโดรเจน,4
ข้อความใดต่อไปนี้อธิบายฝูงสิงโตไม่ถูกต้อง,3
ข้อความใดต่อไปนี้อธิบายพฤติกรรมของสิงโตไม่ถูกต้อง,4
กระต่ายมักเป็นเหยื่อของนักล่าประเภทใด,3
แมวขนาดเล็กมักล่าสัตว์ในข้อใดต่อไปนี้,1
ข้อใดต่อไปนี้ไม่ใช่วิธีการล่าของแมวป่าโอซีล็อต,1
ข้อใดต่อไปนี้อธิบายแมวป่าโอซีล็อตไม่ถูกต้อง ,3
ข้อใดต่อไปนี้ไม่ใช่จุดแข็งสำคัญของเสือ,2
จากบทความ ข้อใดคือความแตกต่างระหว่างเสือและสิงโต,2
จากบทความ โรเบิร์ต ฮุกทำอะไรก่อนนักชีววิทยาคนอื่น ๆ,1
ที่มาของคำว่า “เซลล์” มีความหมายว่าอะไร,2
จากบทความ สัตว์ส่วนใหญ่มีความสามารถในการทำสิ่งใด,2
จากบทความ สัตว์บางชนิดไม่มีสิ่งใด,3
สิ่งใดช่วยพืชในกระบวนการสังเคราาะห์แสง,4
สิ่งใดที่มนุษย์ขับออกมาและพืชรับเข้าไป,4
จากบทความ ตัวอย่างใดต่อไปนี้เป็นอุปสรรคต่อกระบวนการวัฒนาการ,1
ข้อความใดต่อไปนี้อธิบายกระบวนการเกิดสปีชีส์ใหม่ไม่ถูกต้อง ,1
ส่วนใดของระบบไหลเวียนโลหิตที่นำเลือดมาสู่หัวใจ,4
หลอดใดมีขนาดเล็กที่สุดในระบบไหลเวียนโลหิต,1
ความสามารถในการพับปืกของแมลงเพิ่มข้อใดต่อไปนี้,2
ในบทความไม่ได้กล่าวถึงข้อใดต่อไปนี้ว่าเป็นผลจากความสามารถในการบินของแมลง,3
ลักษณะใดต่อไปนี้ไม่เกี่ยวข้องกับไดโนเสาร์,2
ข้อใดต่อไปนี้ไม่จัดว่าเป็นลักษณะที่มีร่วมกันของนกและไดโนเสาร์,3
จากบทความ ส่วนใดของต้นปรงที่เป็นไปได้ว่าไทรเซอราทอปส์จะกิน,2
จากบทความ ข้อใดต่อไปนี้เป็นไปได้ที่สุดว่าไทรเซอราทอปส์จะกิน ,1
จากบทความ กีฬาชนิดใดต่อไปนี้ที่น่าจะเป็นที่นิยมอย่างแพร่หลายในแถบเหนือสุดของอิตาลี,3
จากข้อมูลที่กล่าวถึงในบทความ กีฬาชนิดใดต่อไปนี้ที่อิตาลีชนะรางวัลแชมป์โลก,1
ส่วนหนึ่งของประเทศลักเซมเบิร์กกลายเป็นประเทศเบลเยียมหลังจากเหตุการณ์ใด,2
ข้อใดต่อไปนี้ส่งผลกระทบต่อความเป็นกลางของประเทศลักเซมเบิร์ก,1
พื้นที่ของตุรกีที่อยู่ในทวีปยุโรปมีทั้งหมดกี่ตารางกิโลเมตร,4
จากบทความ ตุรกีมีความยาวประมาณกี่ไมล์,4
นครวาติกันใช้ภาษาละตินสำหรับเรื่องใด,1
ในนครวาติกันจะไม่ใช้ภาษาอิตาลีสำหรับเรื่องใด,3
จากบทความ ข้อใดต่อไปนี้ได้ประโยชน์จากการผสานเสียงด้วยคอมพิวเตอร์ที่มีความซับซ้อนมาก,1
จากบทความ พื้นที่ใดที่บ้านเรือนส่วนใหญ่มีส้วมแบบกดชักโครก,1
พื้นที่ใดต่อไปนี้ที่มีการค้นพบระบบบำบัดน้ำเสียแบบสมัยใหม่,1
ข้อใดต่อไปนี้ส่งผลให้นักสเก็ตเลี้ยว,1
จากบทความ ข้อใดต่อไปนี้อธิบายช่องบนใบมีดของรองเท้าสเก็ตน้ำแข็งสมัยใหม่ได้ถูกต้อง,3
จากบทความ กระบวนการใดที่ทำให้อะตอมกำจัดพลังงานส่วนเกินที่รับจากแสงได้,4
สิ่งใดที่ทำให้อะตอมปล่อยโฟตอน,2
จากบทความ อะไรที่ทำให้หลอดไฟหยุดทำงานในท้ายที่สุด,3
ข้อใดต่อไปนี้อาจเป็นอันตรายหากสัมผัสขณะเปลี่ยนหลอดไฟ,3
จากบทความ จะเกิดอะไรขึ้นเมื่อนิวเคลียสแยกจากกัน,2
ข้อใดต่อไปนี้สะท้อนการโทรทางไกลกลับมายังโลก,2
ข้อใดต่อไปนี้ใช้นำดาวเทียมขึ้นสู่อวกาศ,2
อะไรคือสิ่งที่ควรสังเกตเกี่ยวกับเหตุการณ์ที่เกิดขึ้นเป็นวัฏจักรเพื่อติดตามเวลาที่ผ่านไป,2
จากบทความ ลักษณะใดของเหตุการณ์ที่ใช้เวลาในการเปรียบเทียบ,1
จากบทความ ข้อใดต่อไปนี้ถือเป็นเรื่องปกติสำหรับรัชทายาท,2
จากบทความ ชาร์ลส์เป็นคนแรกที่ได้ทำอะไร,3
เรือของทริกวัสสันมาจากประเทศอะไร,4
ช่วงเวลาใดในประวัติศาสตร์ที่เยอรมนีแสดงอิทธิพลทางวัฒนธรรมที่แข็งแกร่งต่อเอสโตเนีย,2
ภาษาเอสโตเนียได้รับอิทธิพลมาจากอะไร,2
จากบทความ จำนวนคนพูดภาษาฮินดีเปลี่ยนแปลงตามปัจจัยใด,1
ข้อความเกี่ยวกับภาษาฮินดีและภาษาอูรดูข้อใดถูกต้อง,2
ข้อใดต่อไปนี้ไม่ถูกต้องเกี่ยวกับอักษรฮันกึล,2
อักษรฮุนมิน จองอึม ถูกเปลี่ยนเป็นอะไรในที่สุด,2
จากบทความ ภาษาใดที่ได้รับอิทธิพลจากภาษาสันสกฤต,4
จากบทความ การใช้ภาษาสันสกฤตลดลงเพราะอะไร,4
จากบทความ ข้อความเกี่ยวกับแรงโน้มถ่วงบน Io ข้อใดถูกต้อง,4
จากบทความ ข้อความใดต่อไปนี้อธิบายพื้นผิวชั้นนอกของดวงจันทร์ได้ถูกต้อง,3
จากบทความ เปลือกดวงจันทร์ตรงไหนหนาที่สุด,3
จากบทความ ข้อใดต่อไปนี้มีบางคนเชื่อ,3
เมื่อออกห่างจากศูนย์กลางของดวงอาทิตย์มากขึ้น อะไรจะเบาบางลง,3
จากบทความ ส่วนไหนของดวงอาทิตย์ที่มองเห็นได้จากโลก,3
ข้อสังเกตข้อใดต่อไปนี้ช่วยยืนยันทฤษฎีของโคเปอร์นิคัส,1
ข้อใดต่อไปนี้คือสิ่งที่กาลิเลโอ กาลิเลอีสังเกตเห็นในปี 1610,2
จากบทความ แม่น้ำแอมะซอนได้น้ำมาจากไหน,1
รางวัลใดไม่ใช่ของแม่น้ำอเมซอน,3
จากบทความ สายงานใดจ้างชาวเวเนซุเอลาน้อยที่สุด,3
จากบทความ สายงานใดจ้างชาวเวเนซุเอลามากที่สุด,1
จากบทความ การหลอมรวมช่วยให้ดาวฤกษ์ทำอะไรได้บ้าง,3
ข้อใดต่อไปนี้เป็นประโยชน์ในการสร้างเครื่องปฏิกรณ์ฟิวชัน,1
ข้อใดคือองค์ประกอบทางเคมีของน้ำ,4
เมื่อน้ำเปลี่ยนสถานะ อะไรยังคงเหมือนเดิม,1
จากบทความ ข้อใดต่อไปนี้ไม่ใช่ปัญหาของรัฐทั้งสิบสามเมื่อพยายามกำหนดกฎหมายบางอย่าง,1
จากบทความ ข้อความใดสะท้อนสภาพของรัฐบาลกลางในช่วงสงครามปฏิวัติได้ถูกต้อง,3
ข้อความที่อยู่ด้านหลังคำประกาศอิสรภาพเขียนไว้อย่างไร,4
สิงคโปร์มีชื่อเสียงในด้านใดต่อไปนี้,1
แวนดา มิส โยอาคิม คืออะไร,2
