question,gemini_answer
Ban ci yii toop mooy ap firndeel bu dëggu bu kërup Kirby Muxloe?,3
Ban ci faanu tëralin yii la ñu mëna jàppee ni yu dul tontu faan yu ñu tàmm yi ngir Kërup Kirby Muxloe ci waxtu bu ñu bind ci mbind mi?,2
"Jëm ci lu ñu bind, ban ci yii toop mooy doon biy gëna am njariñ ngir ap dawkat miy waajal waxtu mii di dikk si?",1
"Jëm ci lu ñu bind, ban ci yii toop moo am solo lool ngir ap dawkat buy daw xaaju kilomeetar te bokk ci ñu gën?",1
"Ngir ap dawkat, ban ci yii toop la ñu mënuta antul ci ay taagatu lekk kesse?",1
"Sukkëndiku ci lu ñu bind, ban ci yii toop la ñu tektalul ni ap yoon ngir dawkat yu ndaw yi gëna am bànneex ci seen taagatu?",1
"Jëm ci lu ñu bind, lu tax ap dawkatu diggënte bu gaat wara jënd ap piesu jumtukaay bu gëna seer?",4
"Jëm ci lu ñu bind, lan la daw diggënte bu gaat di laaj?",3
Kan moo gëstu ba gis riiru nukléer yuy xëccaate? ,3
Ci ban àt lañu nanguwoon royukaay bu njëkk mi ngir riiru paj ak nataal? ,2
"Jëm ci lu ñu bind, lan la nit ñi wara am jëm ci am degg degg bu am doole ngir mëna firi jëfinu ñeneen ñi?",2
"Jëm ci lu ñu bind, xam jublukaay dina dimbamli nit ñi ñu def lan?",1
"Jëm ci lu ñu bind, ban ci yii toop moo di ap tënk bu woor bu jublukaayu AI?",4
"Jëm ci lu ñu bind, ban ci yii toop mooy lu ñuy tàmm booleel ak AI?",4
"Jëm ci lu ñu bind, ban ci yii toop mooy dooleeb kenn ak ay xalaat yuy bokk melokaan?",1
"Jëm ci lu ñu bind, ban ci yii toop la ñu jappeewul ap mbir mu ñuy fonk ci xalaat yu bokk mingoo?",1
"Jëm ci lu ñu bind, ban ci yii toop la ñu dul jappee ni ap jëfinu xarkanam gu gàtt?",1
Ban ci baat yii toop ci jëfinu xarkanam gu gàtt la firndeelam dëgguwul?,3
Ban ci yii toop moo dem ba gëna am solo ndax Renaissance bi? ,2
"Ginaaw Renaissance, lan ci mbir yii lañu joxatul woon solo?",1
Ban ci mbir yii moo méngoowul ak bëgg-bëggu jëfandikoo internet ngir  wéyal ab diggante?,1
Ban ci yii toop moo dul wone ap motivasyon di jëfëndikoo internet bi ngir sa jëfi bopp?,1
Kañ la Europu penku daggee di sukkëndiko bu baax ci royukaay yi te tambalee samp seen estilu bopp?,1
Di jëfëndikoo ay buton ngir teye yere nekkoon na lu juddoo ci lan? ,4
"Jëm ci lu ñu bind, ban ci yii toop moom la ñuy jappee ni ap saafara buy yagg ngir jafe jafe gàncax gi?",3
"Jëm ci lu ñu bind, ban ci saafara yii toop la ñu dul jàppee ni ap saafara buy faj luy wone jafe jafe yi te du faj lu ko waral?",1
Ci ban réew la xare bu njëkk mi ci Europe amoon bu jafe jafeem bu rëy waxoon nañu ni mo doon tolëlewu kàttan te baña am ap kilifteef diiné?,4
Ban xare la ñuy yeeni saay ràññëlee ni xare diiné bu mujj?,1
Ban ci mbir yii toop bu jàngu katolik bi la ñu dul woon gëstuwaat?,3
"Jëm ci lu ñu bind, kan la ñu boomoon ca Versailles?",4
Ban ci yii toop la mbooloom ñu doon ñaxtu forséwul woon ci kaw Buur bi ak Lingéer bi?,3
Ban ci yii toop nekkul lu jogee ci xeexub gaal yi bu Angalteer fu ñu mënoo na jëfëndikoo bepp faanu gànnaay?,1
Ban baat moo dul wone blokaasu gaalu Angalteer ak Almaañ?,1
"Di sukkëndiku ci lu ñu bind, kan la ñuy jagleel testu sclérose yu bare?",1
"Jëm ci lu ñu bind, ñu bokk ci ay aktviwite saa su nekk ñoo gënoona soxla ndimbël ngir lan?",1
"Jëm ci lu ñu bind, naka la ñuy suwee eskrim?",4
"Jëm ci lu ñu bind, ban ci yii toop mooy doon luy wonale bu baax ap tooke ci biir?",2
"Jëm ci lu ñu bind, lan mooy jëf ju njëkk bu war gi boo leen di jege ap viktim?",1
Ban ci baat yii nekkul di wone bu baax nuñuy gëstuwee ap viktim?,1
Ban ci copite yu Revolution Française bi junj amoon ap jëf bu am solo ci sitwayin yiy liggéey?,2
"Di toop Revolution Française bi, ndam ci xarekat yi ak yeneeni liggéey yi tegu wu ñu woon ci lan?",1
Ban servis publik la ñu wax ni mooy indi ñakk mbégte bu rëy ci réew yuy meññ?,3
"Jëm ci lu ñu bind, lan la ñu mëna wax jëm ci doxalinu dem ak dikk bi?",3
"Jëm ci lu ñu bind, ban ci yii toop ñoo mëna metee natt ndax dowalkat yu ñu mënuta nand?",4
Ban ci yii toop mooy bu ñuy jëfëndikoo ngir teewal dem ak dikk bi ci ay araf?,4
Lan la Hershey ak Chase jëfëndikoo ngir samp seen ADN? ,4
Mën mën ngir ap copite wal ci doom yi ci lan la aaju?,1
"Di sukkëndiku ci xebaar yu ñu joxe ci lu ñu bind, ci lan la mbirup copite yu wuute yi dul sukkëndiku?",1
Ban ci yii toop moo nekkul woon li waral cosaan yu yàgg ya doon denc ay bëy?,1
Jublukaayu golf mooy di jël njëg bu gëna ndawu lan?,4
"Ci njàngale wu golf, fan la ñu dogee ñax wi mu gëna gàtt?",2
Ban mooy jublukaayu ap gëstu?,2
"Jëm ci lu ñu bind, lan moo dul dimbëli teete ap gëstu sientifik?",1
"Jëm ci lu ñu bind, ban baat jëm ci tornade moo dëgguwul?",3
"Di sukkëndiiku ci lu ñu wax, ban ci baat yii toop mooy wone bu baax lu ëp ci tornade yi?",4
Ban ci yii toop la nit ñi tambalee def ci xarnub 16 bi?,4
Ci ñaata diir la nit ñi di rëyël ay jumtukaay ci di jëfëndikoo ay lentiy?,3
"Di sukkëndiku ci lu ñu bind, lan la paxu Muhomet di wax ci ay jëfi diineem walla ngëm?",2
"Jëm ci lu ñu bind, lan la ñu doon njëkk a jëfëndikoowee weñ?",4
"Jëm ci lu ñu bind, lu tax ñu wecci ay pënë bant ak ay pënë weñ?",4
"Jëm ci lu ñu bind, lan moo jubënti nit ñi diirub jàmono mbëggeel?",4
Ban ci baat yii toop ñoo dul wone ap xalaat bu yaatu jëm ci xalaat bii ñuy foogee ni copite teknik nekk na lu jogewul ci askan wi? ,2
"Jëm ci lu ñu bind, ban ci yii toop moo bokkul ak tàllal fiitukaay bi?",1
"Jëm ci lu ñu bind, ban ci yii toop ñoo bokk ak baat bu neex?",1
Fosil yi dañuy wone ni ay loxo yu ñu defar ngir ñu jëfëndikoo leen ngir yan ci yii?,2
Ban ci yii toop ñooy wone bu baax falaanju golo? ,2
Tànn gi dafay dindi copite genetik yu bees yi tambalee ban wet?,1
Ban doxalin mooy topatoo di dooli ay copite genetik?,3
"Di sukkëndiku ci xebaar bi ci lu ñu bind, ban ci yii la ap primat di lekk ngir saafara “jafe jafe ñàkk proteine”?",3
"Jëm ci lu ñu bind, ban ci jafe jafe yii toop la dul ñàkk amino asid di indi?",4
Naka la ñu bokk ci ap cosaan di wonee saa su nekk seen bokk ci mbooloo mi?,4
"Jëm ci téori bu ñu wone ci lu ñu bind, lan moo mëna dal ap gone guy ràññële ku ak neewteeb xeet bu ñuy xolee ni ku am ay jëfin yuy fitnaal?",2
"Jëm ci lu ñu bind, xam-xamu gone jëm ci xalaat yu jëm ci ap xeet mën na jëf ci yan faan yii di toop?",1
"Jëm ci lu ñu bind, ban ci yii toop moo mingoowul ak màggaayu gone gu wex?",2
"Jëm ci lu ñu bind, ban ci yii toop mooy wone jëfinu ap gone gu rëb?",2
"Di sukkëndiku ci lu ñu bind, yan ci jëf yii toop moo mingoowul ak dundin-farlu ci mbay mi?",2
Ban ci yii toop mooy wone bu baax jëfëndikoowu mbay ngir mëna dund?,1
Di seeti ap musée dina tegu ci ban faanu turism?,3
"Jëm ci lu ñu bind, lan moo mëna nekk lu gëna am solo ngir tukkikat yu koy def ngir peex mi walla yeneeni aktivite?",2
Lu ñu maas ci wax ji ni lenn lu dimbali wàññi ragalu copite ci biir jàngu bi?,1
"Jëm ci lu ñu bind, am ap xamxamu taariixu kenn dina mën a dimbali ak lan?",3
Ban ci baat yii ñooy wone nu ñuy jegee njàng mi ci jàmono bu jiitu diirub téy?,2
Ban ci baat yii toop moo dul wone ap jege njàng bu jiitu diirub téy?,4
"Ba ngeen yeewoo ci ni ngeen ko bëggee ci waxtu nelaw, ban ci yii mooy mëna xew ndax nelaw gu ngeen dagg?",3
Ban ci yii toop moo nekkul ap wone bu dëggu ci nelaw gu ñu dog?,4
"Ni yuur bi di jeemee di indi geent saa su nekk, lan moo yokku?",4
Ban ci éfe yu baaxul yii toop la géent yu ñu ràññee mëna am ci jëmu yaram gi?,1
"Jëm ci lu ñu bind, naka la ekip yu tegu ci yoon ak ekip virtuel yii nuroowee?",1
"Di sukkëndiku ci lu ñu bind, ban baat jëm ci ekip ci jëm ak ekip virtuel moo dul dëgg?",4
Ban ci yii toop moo dul lenn lu ay mbir yu ëmb teori di jublu?,1
Ban ci yii toop moo nekkul ap jumtukaay ci yoonub ñeet ñi?,1
Ban ci yii toop moo dul wone melokaanu nataal bu 35mm?,3
"Jëm ci lu ñu bind, ni defarkat yi di yokkee baaxaayu defaru lentiy yi, naka lañu yeesalaate lentiy zoom yi?",3
"Di sukkëndiku ci xebaar bi ci lu ñu bind, kañ la ap lentiy zoom di gën ap lentiy bu njëkk?",4
Ban ci yii toop la ñu dul jappee ni ap tektalu mistisism?,1
"Jëm ci lu ñu bind, ban ci yii toop moo nekkul ci lu Mistisism di jublu?",2
"Jëm ci lu ñu bind, kan moo tambali ap askanu mbay?",3
"Jëm ci lu ñu bind, mbooloo mi rëboon moas ñoo nekkoon ñu njëkkoon a dëkk ci ban bërëp?",2
Ci ban xew la di jëfëndikoo ay jumtukaayu origami Pureland di amee njariñ ngir booleeb denc bi?,1
Ban ci yii toop moo dul wone bu baax origami Pureland?,2
"Jëm ci lu ñu bind, ban bërëp moom la ñu boolewul ak Civilisation wu Vallée bu Indus?",1
Ban ci tur ñuy lim moo bokkul ci Civilization Jamono Përëm bi ñu waxtaane ci bind mii?,4
"Jëm ci lu ñu bind, ban ci yii toop mooy indi ap njariñ buy yàgg?",1
"Jëm ci lu ñu bind, ban ci yii toop la kenn mëna jiitël su seen jublukaay nekkee ci jariñu bu gaaw?",4
"Jëm ci lu ñu bind, kan moo muur ap waal bu am solo ci depensuu xare gi?",4
Ban diir moo jiitu jàmonowu Templier yi?,3
Ban jàmono moo ñëw apare àtub Templier yi?,1
Ban faj walla yoon mooy bu ñu limul ni bu doktoor yi di jëfëndikoo ak chirurgien yi ci jàmono ampiiru Romain?,1
Buñu sukkandikoo ci mbin mii ban ci mbir yii moo bokkul ci jéego yu mag yiñ amal ci wàllum paj ci Empire bu Rome?,2
Lan mooy mën mënu gis yaakaar ci?,3
Ci lan la definu copite bët sukkëndiku ci diggënte ay organism?,4
"Jëm ci lu ñu bind, ban baat jëm ci Sikhisme moo dul wone bu baax diine bi?",1
"Jëm ci lu ñu bind, ban ci yii toop la ñu jappee ap faan gu rëy bu yoonu ngëmu Sikh?",1
"Jëm ci lu ñu bind, ci lan la gone yu am ay jafe jafe ndax ñàkk topatoo mëna am ay metitu jublukaay?",1
"Jëm ci lu ñu bind, lu tax gone yu am ay jafe jafe ndax ñàkk topatoo di tàmm di def ay jëf yu leen mëna gaañ?",4
"Di sukkëndiku ci xebaar bi ci lu ñu bind, ban ci yii moo nekkul ap misaalu pasërel?",1
Ban ci yii toop moo dul wone bu baax gis gisu pasërel?,3
"Jëm ci lu ñu bind, ban jumtukaayu Myspace moo mëna jariñ ndongo yu am jafe jafe ak jàng?",3
"Jëm ci lu ñu bind, ban ci yii toop moo bokkulwoon ci tontub Krouchtchev ci xeexub liggéeykat yi?",3
Ban ci yii toop moo nekkulwoon lu waral xeex bi ci Pologne?,4
"Jëm ci lu ñu bind, ban ci yii toop moo sopiwul diggënte wu URSS ak USA?",2
Ban ci yii toop moo dul wone jublukaayu di yondee ay yëngëtuy sidit ci biir yaram gi yëpp?,2
Lan la ñu mëna gis ca Giza Plateau bi?,4
Lan moo nekkoon jublukaayu Piramid bu Màgg bi?,2
Kan moo yeloo suñu xam-xamu piromane bu yàkkoon tempal bi?,1
Ban mooy baat bu jub jëm ci tabaxaat kërup Artemis?,2
"Jëm ci lu ñu bind, kañ mooy fan bu njëkk bu ap xeet doxee ci ñaari tànk?",1
Ban ci yii xeet ñoo tàmm di dox si ñaari tànk?,1
Lan la marine Almande bi doon jeema antul ci jàmono Ñaareelu Xareb àdduna?,2
"Di sukkëndiku ci xebaar bu ñu joxe ci lu ñu bind, ku gënoon a am ndam ak xare géej gi ci jàmono kampaañu bët gànnaaru Atlantik bi?",1
Lan moo amulwoon ba Assyrien yi sampee jëfëndikoo gawar?,1
Naka la xeex yuy jëfëndikoo ap gawar di xexee?,3
"Jëm ci lu ñu bind, fan nga dul fekki ap situwayin wu Babylone bu yem?",1
Ban ci yii toop la ñu doon jagleel bu baax sarxalkat yi?,2
Kañ la Buur Toutankhamon siiwee?,3
Lan moo def Buur Toutankhamon ap buuru Egypte bu ñëpp xam bu baax?,1
Lan la taalifkat Grec bi Homer mënutawoon a def?,1
Ban Grec bu siiw la ñu xamee lenn lu dul littérature?,3
Fan la njabootu Yawut yi doon nekk ci lu ëpp ci seeniy waxtu?,1
Lan moo nekkul woon lu am solo ngir njabootu Yawut yi?,3
Ban ci yii toop la ñu limul ni lu wuute lu nekk ci diggënte réewu Scandinave yi?,2
Ñan ñoo njëkk sanc Groenlaand?,3
Ban mbooloo mooy bëgg reer sang toogukaay?,3
Ban ci yii toop moo dul bokk ci ap feetu Roomain yu yàgg?,4
"Di sukkëndiku ci lu ñu bind, ban ci yii toop mooy am ci lu ñu foogul ap liggéey buy sax?",4
"Jëm ci lu ñu bind, luy jiitu ap askan?",1
Ban baat jëm ci Drukgyal Dzong moo dëgguwul?,3
Ban baat mooy wone ci bu baax lu saafara si ca Drukgyal Dzong indi?,1
Ban ci baat yii toop jëm ci Cambodge moo dëggu?,4
Ban ci baat yii toop mooy wone ci bu baax songu Cambodge yi?,1
Ban ci yii toop la këru liggéeyukaay Néerlandaise bu penku Inde deful ci waxtu ba mu nekkeewoon ca Taïwan?,4
Lan la sartu diggënte bu Shimonoseki sampoon?,4
Naka lañuy nattee tolluwaayu pH bu ap poroduwi simik?,3
Lan la ñu dindeewoon ci iyon idrogen yi?,4
Ban ci baat yii toop moo dul wone ci bu baax ap mbooloom gaynde?,4
Ban ci baat yii toop moo dul wone ci bu baax nu gaynde yi di jëfee?,1
Njomboor yi ban pàdd la ñu tàmm doon ngir ban xeetu rëbkat?,1
Muus yu gëna ndaw yi dañuy tàmm rëb yan ci yii di toop?,1
Ban ci yii toop moo bokkul ci faanu rëbukaayu ap segg?,1
Ban ci yii toop moo dul wone ci bu baax ap segg? ,2
Ban ci yii toop la ñu dul jappee ni kàttanu segg bu gëna rëy?,1
"Jëm ci lu ñu bind, ban ci yii toop mooy lu wuute ci dëggënte segg yi ak gaynde yi?",2
"Jëm ci lu ñu wax, lan la Robert Hooke def balaa yeneen biologist yi?",1
Lan la cosaanu baat bii di “selul” di firndeel?,2
"Jëm ci lu ñu bind, lu ëp ci mala yi am nañu mën mënu def lan?",2
"Jëm ci lu ñu bind, lan la yenn mala yi amul?",3
Lan mooy dimbali garab yi ci seen yoonub fotosintes?,4
Lan la nit ñi di génnee bu ñuy noyyi bu garab yi di noyyi?,4
"Jëm ci lu ñu bind, ban ci yii misaal mooy teye ji yoonub yokkute bi?",1
Ban ci baat yii toop moo dul wone bu baax nu ñuy defaree ay xeet yu bees yuy dund? ,1
Ban waal ci doxalinu sistem bi mooy yoobu deret ci xol mi?,4
Yan tub ñoo nekk yu gëna ndaw ci doxalinu sistem bi?,4
Mën mënu ap gunoor ci di lem seeniy laaf ca ganaaw lan lay yokk ci yii toop?,2
Ban ci yii toop la ñu waxul ci biir lu ñu bind ni lenn lu mën mënu naaw bu ap gunoor laal?,1
Ban ci yii melokaan la ñu dul booleel ak dinosoor?,2
Ban ci yii toop mooy bu ñu dul jappee ni ap melokaan bu nuroog bu ay picc ak ay dinosoor?,3
"Jëm ci lu ñu bind, ban faan ci ap garabu cycas benn Triceratops di mëna lekk?",1
"Jëm ci lu ñu bind, ban ci yii toop la ap Triceratops di mëna lekk ci bu woor? ",4
"Jëm ci lu ñu bind, ban ci yii taagatu yaram yu toop moo gëna siiw ci diwaanu bët-gànnaar bu gëna sori ci Itali?",1
"Di sukkëndiku ci xebaar bu ñu joxe ci lu ñu bind, ban ci faanu taagat yaram yii toop moo jotal Itali ap ndampaayu championwu àddina?",1
Aparee ban xew-xew la yenn faanu Luxembourg nekke Belge?,2
Ban ci yii toop ñoo laal ñàkk bokk bu Luxembourg?,1
Ñaata kilomeetar karé wu yaatuwaayu Turquie yëpp ñoo nekk ci Europe?,4
"Ci kaw lu ñu wax, ñaata kilomeetar la guddaayu Turquie?",1
Lan la ñuy jëfëndikoowee kàllaama Latin ci dëkk Vatican?,1
"Ci dëkkum Vatican, lan la ñu dul jëfëndikoowulee kàllaama Italien?",3
"Jëm ci lu ñu bind, ban ci yii mooy jariñoo ci mixe soon ci ay ordinatër yu xarañ?",1
"Jëm ci lu ñu bind, lu ëp ci kër yi ci ban bërëp la wanag yi amee chasu ndox?",1
Ci yan bërëp yii toop la ñu gisoon ay tërëlinu foos yu yees?,1
Ban ci yii toop mooy tax ba ap patiinkat mëna wëndeelu?,4
"Jëm ci lu ñu bind, ban ci yii toop mooy wone ci bu baax pax mi nekk ci kaw wéñu patiinwu galaas bu mingoog jàmono?",3
"Jëm ci lu ñu bind, lan mooy yoon miy bàyyi xarefulwoon yi ñu dog kàttan mi ëp ci leer gi?",2
Lan mooy tax ap xarefulwoon di génnee ap foton?,3
"Jëm ci lu ñu bind, lan mooy warali ap lamp bañatee dox?",3
Ban ci yii toop moo mëna doon lu woorula laal ci booy palaasewaat ap lamp?,2
"Jëm ci lu ñu bind, lan mooy xew bu ap noyau xajëloo?",2
Ban ci yii toop mooy wone woote yi ci diggënte ay bërëp yu sorentoo lool jëm ci suuf,2
Ban ci yii la ñuy jëfëndikoo ngir yoobu ap teleskop ci biir jàwwu ji?,2
Ban la ñu wara bind jëm ci ap xew xew siklik ngir mëna toop ni waxtu bi di demee?,2
"Jëm ci lu ñu bind, ban faanu ap xew la ñuy jëfëndikoo waxtoom ngir mingële?",1
"Jëm ci lu ñu bind, ban ci yii toop moom la ñuy jappee lu nuroo ngir kiy doon toog ci bangu nguur gi?",4
"Di sukkëndiku ci xebaar buñ ñu jox ci lu ñu bind, Charles moo nekkoon ku njëkk di def lan?",3
Ci ban réew la gaalu Trygvasson yi jogeewoon?,4
Ci ban waxtu ci taariix la Almaañ amee ap jiitël bu rëy ci cosaanub Estonie?,3
Kàllaama Estonie lan moo ko junjoon?,2
"Jëm ci lu ñu bind, xaymawu ñaata ñooy làkk Hindi kàllaama gu ñu juddoo di gën di wàññeeku ndax lan?",1
Ban ci yii toop moo di ap baat bu dëggu jëm ci kàllaama Hindi ak Ourdou?,2
Ban ci yii toop moo nekkul ap mbir mu dëggu jëm ci alfabet Hangeul gi?,2
Alfabet Hunmin Jeongeum sopiwoon nañu ko ngir mu doon lan?,2
"Jëm ci lu ñu bind, yan kàllaama la Sanskrit junj?",4
"Jëm ci lu ñu bind, nu ñu doon jëfëndikoowee Sanskrit wàññeekuwoon na ndax lan?",1
"Jëm ci lu ñu bind, ban ci yii toop mooy ap baat bu dëggu jëm ci gravite ci Io?",2
"Jëm ci lu ñu bind, ban ci baat yii mooy wone ci bu baax muurukaayu weer bi nekk ci biti?",2
"Jëm ci lu ñu bind, fan la krutu weer bi gëna sewee?",3
"Di sukkëndiku ci lu ñu bind, ban ci yii toop la ñeen ñi gëm?",3
Lan mooy gën di sew ci li ngay gën di sore diggu naaj gi?,3
"Jëm ci lu ñu bind, ban waalu naaj gi la ñu mëna gisee ci kaw suuf?",3
Ban ci yii ñu seetlu ñoo dimbali ci di dëggël teori bu Copernic?,1
Ban ci bii toop la Galilée seetluwoon ca àtum 1610?,2
"Jëm ci lu ñu bind, fan la dexub Amazon bi di tankee ndox?",1
Ban ràññële la ñu joxul Dexu Amazon bi?,3
Ban rëddu liggéeykat yu ñu lim ci lu ñu bind mooy jëfëndikoo mbooloom Venezuelien bu gëna neew?,3
"Jëm ci lu ñu bind, ban ci sektër yii mooy jëfëndikoo Venezuelien yu gëna bare ngir ñu liggéey?",1
"Jëm ci lu ñu bind, lan la fusion di may biddéew yi def?",1
Ban ci yii toop la ap fusion reaktër bu am solo di sàkk?,2
Lan lmooy defarluwaay simik bu dox?,4
"Bu ndox sopee ci melokaan, lan mooy dess nu mu meloon?",1
"Jëm ci lu ñu bind, ban ci yii toop moo nekkulwoon ap jafe jafe ngir fukk ak ñeeteelu réew mi ba ñuy jeema tërël yenn yoon yi?",1
"Jëm ci lu ñu bind, ban baat mooy wone ci bu baax nekkinu njiit mi njëkk mi ci jamono Xare Revolutionnare bi?",3
Naka lañu bindee baat yu nekk ci ganaawu xamle tembte bi?,1
Ban ci yii toop mooy wone siiwaayu Singapour?,1
Lan mooy Vanda Miis Joaquim?,2
"Jëm ci lu ñu bind, ban ngënelu piramid Giga moo dul woon luy yeemi ak nguuru Egyptiens bu bees bi?",1
"Jëm ci lu ñu bind, fan la herbivores yi jogee ndax di toop tow li?",3
"Suñu sukkandi ci lu ñu bind, ban bërëp la luy dundee ñax di bawoo suñuy waaja yegg Avril?",1
Operation Sealion nekkoon na ap songo ban dëkk?,2
Lan la Almaañ woowee song bi ci kaw Bretaañ?,2
Lan la ñu bindul ni ap faan bu am solo ci palangu Italie ngir japp ay réewu Afrik?,4
"Jëm ci lu ñu bind, lan la ñu jappeewoon jublukaayu Italie bu njëkk ci xare gi?",1
Kan moo samp ay xaritoo ak ñu leen song?,2
Ñan ñoo nekkoon lëkkaale yu bokkoon ci Sëfu wayma jaan?,1
Yokkute ban teknoloji moo waral ba su-marin yi tambalee tukki ci suufu ndox?,4
"Waxtu bu ñu leen njëkkee jëfëndikoo, su-marin yi amoon nañu ap bërëp gu neew jëmëleko ci lan?",2
"Jëm ci lu ñu bind, kan moo jéggi ap sartu diggënte? ",4
Ban ci yii toop la Armé bu Xonk bi mattalulwoon?,3
Lan moo daloon seef ingeniër bu fukkeelu armé Italien bi?,3
Fan la ñu réyeewoon Italo Balbo?,4
"Jëm ci lu ñu bind, ban ci teknik yii toop moo di faan bu gëna am solo ci waxtu xalaatu Tibetain?",3
"Jëm ci lu ñu bind, naka la ñuy taalee chakras yi ci waxtu “diggu” xalaatu Tibetain yi?",2
Kan moo jàng ñaareelu wëyu téereb diine bi ca programme ba?,4
"Jëm ci lu ñu bind, kan moo jàng ap wëyub diine ca waxtu mayeb lekk ba?",1
Lan moo nekkoon ñaareelu performans bu mujj bu ngoon si?,3
Ban nasionaalite la Alessandro Safina am?,4
"Di sukkëndiku ci lu ñu bind, ban ci baat yii moo dëgguwul?",2
"Jëm ci lu ñu bind, kan moo njañse leen lu jëm ci tolluwaayu tanggoor gu neexul gi?",2
Fan la kuran paanoon ndax jëfinu Tsunami bi?,1
"Jëm ci lu ñu bind, naka la paanu kurang bi laaleewoon Tonga?",4
Kañ la poliis mënoona jëfëndikoo fetelu radaar ngir koronomeetare ngaawte dowalu Jonny Reid?,1
"Jëm ci lu ñu bind, lu taxoon mu jafe ngir poliisu Nouvelle-Zélande koronometare gaawteeb Jonny Reid?",1
Fan la yëngëtu suuf si amoon jëm ci Butte?,4
Lan moo jiboon ca xeex ba ca Abu Ghraib?,3
Lu waraloon kaso Irak yi siiwoon? ,4
Ban faanu xew la ñu waroon a defee ca Estadu Fattëliku Xare Maui ba?,3
Kan ci dëgg moo xamle lu waral ñu dog xew li?,2
Ku def ba ñu bare ñu dëkk Bishkek foog ni ñoo waraloon cacc bi?,3
Kan moo jiiñ ñaxtukat yi nekkoon ci bëj-saalumu sacc gi?,1
Kañ la Ring dundee ay njaay yu yokku?,1
Kañ la Jamie Siminoff tannee tambali Ring?,1
Bepp episoodu jàng xon mayoon na gone yi ay digël ngir lan?,4
Lan moo am wall ci nu ñu dogee seri yu Jàngup Xon bi?,1
Ban ci yii toop moo nekkulwoon ap baat bu ñu am sas bi wax ci Amsterdam ak muse bi jëm ci garab gi?,1
"Sukkëndiku ci ap seef inspektër ngir RSPCA, seetlu yi dañoo wara yem ngir ban ci yii toop?",2
"Jëm ci lu ñu bind, lan mooy mëna dimbali dëggërël njariñu nekkin bu baax ci mala yi ci liggéeykatu réy ci Australie?",1
"Jëm ci lu ñu bind, lan mooy liggéeyu nit ku ñu jàppoon?",1
"Jëm ci lu ñu bind, ba xebaar yi doon wal jëm ci beneen japp, ñaata neew la ñu doom suul?",4
"Ngir tuntu ñaxtu bi, ban réew moo jëfeewul ak mandargaalu sartu diggënte ACTA?",1
"Jëm ci lu ñu bind, ban ci yii réew yu toop ñoo tànnoon soril tërëlinu bokk ci ACTA?",4
Ñaata nit la tangooru iPod bu ëp gaañ?,1
Ku wax ni tangoor yu ëp yi metiwu ñu woon lool?,4
"Ba muy joxe bataaxalam, lan la Steve Jobs waxoon ni Apple moom la doon sàkkaat?",2
