question,gemini_answer
"Ko maranduhai he’iháicha, mávapa ko'ã comunicación asíncrona rehegua apytégui ndaha'éi temimbo'ekuérapeguarã?",4
Mba’épa noñeñe’ẽi ko maranduhaipe ikatúva ojoaju castillo medieval rehe?,2
Mávapa ko’ãva apytégui noñeñe’ẽi pe maranduhaipe ha’eva peteĩ mba’e ty'akuã téra tyapu ikatúva ojemomagiavo castillo rembyrépe?,3
Mávapa ko'ã apytégui ha'e añete techaukaha Kirby Muxloe Castle rehegua?,2
Mávapa ko'ã apytégui ndaha'éichene Kirby Muxloe castillo reheguaite ko moranduhai rupive?,2
"Ko maranduhai he’iháicha, mávapa ko apytegui oiko porãvéta peteĩ oñanítavape oñembosako’íva peteĩ ñeñani temporada-pe g̃uarã?",4
"Ko maranduhai he’iháicha, mávapa ko’ãva apytegui imba'eguasuvéva peteĩ oñanítavape primera clase medio kilómetro-gua?",2
"Atléta-pe g̃uarã, mávapa ko apytégui ndaikatúi ojehupyty práctica nutricional rupivente?",3
"Ko maranduhai he’iháicha, mávapa ko'ã apytépe ndoje'éi atleta imitãvape g̃uarã ovy'ave hag̃ua ojapo jave deporte?",2
"Ko maranduhai he’iháicha, mba'ére oñaníva media distancia ikatu ojogua mba'erepykue hepyvéva?",1
"Ko maranduhai he’iháicha, mba'e oikotevẽ ñeñani hag̃ua media distancia?",3
Mávatepa oikuaapyva'ekue Resonancia magnética? ,3
Mba'e arýpe oñeme'ẽ patente ñepyrũ yvy'ape'ári? ,2
"Ko maranduhai he’iháicha, mba'e oikuaava'erã avakuéra ikatu hag̃ua oikuaa ambue tapicha remimo'ã?",1
"Ko maranduhai he’iháicha, mba'e oipytyvõ yvypórape oikuaávõ ambue tapicha ojaposéva?",4
"Ko maranduhai he’iháicha, mávapa ko’ã mombyky apytégui añete IA rembipota guasuvéva?",4
"Ko maranduhai he’iháicha, mávapa ko'ã apytégui IA-pe ko'ãga oñemoirũve?",2
"Ko maranduhai he’iháicha, mávapa ko'ã apytégui ha'e mba'e tuichavéva pe ñepensa patrón orekóva?",1
"Ko maranduhai he’iháicha, mávapa ko'ã apytégui ndaha'éi ohekáva ko ñepensa patrón?",1
"Ko maranduhai he’iháicha, mávapa ko'ã apytégui ndojeikuaaichéne microexpresión-kuéra ramo?",1
Mávapa ko'ã techaukaha apytépe microexpresión-kuéra rehegua ndaha'éiva añetegua?,3
Mávapa ko'ã apytépe mba'e guasuve Renacimiento rupive? ,2
"Renacimiento rupive, mba'épe oĩ sa'ive enfoque ko'ã apytégui?",1
"Ko'ã apytégui, máva ndojehechaukái motivación oipuru hag̃ua internet umi relacion ipukúva?",3
"Ko'ã apytégui, máva ndojehechaukái motivación pe jepytaso ndete ejapova eipuru hag̃ua internet?",1
Araka'e Europa occidente-gua oñypurũ oguerojera estilo imba'evoi?,1
Mba'éicha rupi tapichakuéra oiporu votö pya'eve oñembojokupyty hag̃ua ao? ,3
"Ko maranduhai rupive, mávapa ko'ã apytégui ha'éne ipukúva rehegua myatyrõ tekohape ğuarã?",3
"Ko maranduhai he’iháicha, mávapa ko'ã apytégui ndaha'eichene tratamiento sintomático tekohape ğuarã?",1
Mba'e tetãme raka'e tendondetegua ñorairõ Europa-pe oje'e pokatu ñembojoja rupi jeroviapy rangue rehe?,4
"""Máva ñorairõpe ojeikuaa sapy'a avei """"ñorairõ jeroviapy rehe""""?""",1
¿Mávapa koʼã mbaʼe oĩvagui pe Tupão Católica-pe ndojesarekóivaʼekue?,4
"Ko maranduhai rupive, mávapa ojejuka Versalles-pe?",4
Ko'ã apytéguipa mba'e ndojopýi hikuári Rey ha Reina-pe umi tapicha?,2
Mávapa ko'ã apytépe ndaha'éi Gran Bretaña convencional-ỹva rupi guerra naval?,1
Mávapa ko'ã ñe’ẽ apytégui ndaha'éi añetete upe bloqueo naval Gran Bretaña ojapóva Alemania rehe?,4
"Ko maranduhai rupive, mávape ikatuve ojediagnostica esclerosis múltiple?",1
"Ko maranduhai rupive, ambue ojapóva teteku'e mba'e oikotevẽve?",1
"Ko maranduhai rupive, mba'éicha oñeha'ã esgrima?",4
"Ko maranduhai he’iháicha, mávapa ikatu ha'e síntoma envenenamiento hyepýpe rehegua?",1
"Ko maranduhai he’iháicha, mba'e ejapova'erã tenondete ejesareko hag̃ua víctima rehe?",1
"Ko maranduhai he’iháicha, mba'e nderejapóiva'era ejesareko hag̃ua víctima rehe?",1
Mba'e ñemoambue ojapóva Revolución Francesa ojapo efecto clase trabajadora ári?,2
"Revolución Francesa rire, militar ha ambuepe ohupyty hag̃ua ohekáva, mba'épe sa'ive ojejesareko?",2
Mba'e servicio público oje'e ndogustáiva umi tetãnguéra iñakarapu’ãvéva ryepýpe ?,1
"Ko maranduhai he’iháicha, mba'épa ikatu oje'e umi mba'yrumỹi ñemohenda rehe?",3
"Ko maranduhai he’iháicha, mba'e ko'ã apytépe hasyeterei ojejesareko porã hag̃ua mba'yrumỹi mboguatakuéra rupi?",4
Máva ko'ã apytégui ojeiporu ojehechauka ha oñembopapapy hag̃ua trafico ñemongu'e?,4
Mba'e oiporu Hershey ha Chase omoĩ hag̃ua ADN? ,4
Mutación ohasa hag̃ua ñemoñare mba'e oikotevẽ?,1
"Ko maranduhai he’iháicha, mba'e efecto-pa ndojapói mba'eve mutación rehe?",1
"Ko'ã apytépe, máva ndaha'éi mba'érepa Cultura ha tribu-kuéra oreko raka'e kavara?",3
Mba'e oñeha'ã golf-pe sa'ive?,2
Golf ñembosarái kapi'ipépe mba'éicha héra?,2
Mba'e ohupytyse jehesa'ỹijo?,1
"Ko maranduhai he’iháicha, mba'e ndopytyvõi cientifico-kuéra rapereka?",1
"Ko maranduhai rupive, mba'e ndaha'éi añete tornado rehegua?",3
"Ko maranduhai rupive, máva ko'ã techauka apytépe ha'e añete aimete opa tornado rehe?",1
Mba'e oñepyrũ ojapo avakuéra siglo 16-pe?,4
Araka'e guive avakuéra ombotuichaverã oiporuhápe lente?,3
"Ko maranduhai rupive, mba'e he'i pe itakua Muhammad ojapova ha ijerovia rehe?",1
"Ko maranduhai he’iháicha, mba'erã ojeiporu ñepyrũva'ekue hierro?",4
"Ko maranduhai he’iháicha, mba'ére rupi oñembohekovia rueda madera-gua rueda de hierro rehe?",4
"Ko maranduhai he’iháicha, mba'e omboheko tapichakuérape Romanticismo jave?",2
Máva ko'ãva apytépe ndohechaukái determinismo tecnológico idea? ,1
"Ko maranduhai he’iháicha, máva ko'ã apytépe ndojojái ñambosyryry pe arco?",1
"Ko maranduhai he’iháicha, máva ko'ã apytépe ojoja ñembopu vevuive ndive?",3
Kanguekue ohechauka po ojeadaptava'ekue ojeiporu hag̃ua mba'erã?,1
Mávapa ko'ãva apytégui ohechauka porã ka'i po kangue? ,3
Jeiporavo ombogue ñemoambue mutación pyahu mba'e atýgui?,4
Mba'e proceso ha'e responsable omoĩ haguére ñemoambue mutación?,3
"Ko maranduhai he’iháicha, mba'e ho'uva'erã ka'i orekóramo problema proteína rehegua?",3
"Ko maranduhai he’iháicha, máva ko'ã apytépe ndaha'éi aminoácido ñeikotevẽ rupi?",1
Mba'éicha atyguakuéra peteĩ subcultura-pegua ohechauka upepeguaha hikuái?,4
"Ko mba’ekuaarã he’iháicha oñeme’ẽva ko maranduhaipe, mba'e ikatu oiko peteĩ mitã oikuaáva peteĩ raza sa'ivevaguaha ha orekóva estereotipo comportamiento rehegua?",1
"Ko maranduhai he’iháicha, peteĩ mitã oikuaaramo estereotipo raza rehegua, mba'épe ikatu oreko impacto?",2
"Ko maranduhai he’iháicha, máva ndaha'eichéne ojoajúva omongakuaávo peteĩ mitã salvaje-pe?",1
"Ko maranduhai he’iháicha, mba'e añete mitã salvaje comportamiento rehe?",2
"Ko maranduhai he’iháicha, mba'e ko'ãva apytépe ndaha'éi agricultura ojeikove hag̃ua rehegua?",2
Mba'épa añete ko'ãva apytépe oiporuva agricultura ojeikove hag̃ua rehe?,4
"Museope jeho, mba'e tendápe ho'ata?",3
"Ko maranduhai he’iháicha, mba'e ikatu ha'e mba'e tuichave turista recreativo-pe g̃uarã?",1
"Ko maranduhai he’iháicha, mba'e oipytyvõ tapichakuérape ndokyhyjevéi hag̃ua ñemoambuégui tupão ryepýpe?",1
"Ko maranduhai he’iháicha, mba'épe oipytyvõ ojeikuaávo ñane rembiasa tee?",3
"Ko'ãva apytépe, mávapa ha’e hina umi enfoque posmoderno añetegua ñemoarandurã hag̃ua?",4
Mba'e ko'ã apytépe ndohechaukái enfoque posmoderno ñemoarandu?,2
"Jepái rire ijehegui ojeke aja, mávapa ko'ã apytépe oñemombytéta jeke interrupción ndive?",3
Mávapa ko'ã apytépe ndaha'éi añete jeke interrupción rehe?,4
"Apytu'ũ oñeha'ãvo oguereko hag̃ua kerayvoty ojekuaa porãva, mba'e oikove?",4
Ko'ã mba'e vai apytépe mávapa oiko ñande rete reheve py'ỹi kerayvoty ojekuaa porãva jarekóramo?,2
"Ko maranduhai he’iháicha, mba'éichapa umi aty convencional ha internet-pegua ojojogua?",1
"Ko maranduhai he’iháicha, mávapa ko'ã apytépe ndorekói jokuaa umi aty convencional ha internet-pegua ndive?",2
"Ko'ã apytépe, mávapa ndaha'éi hína peteĩ mba’e contenido teoría oguapyha?",4
"Ko'ã apytépe, mávapa ndaha'éi tercio mbojojaha rehegua?",1
Mávapa ndaha'éi formato de fotografía 35mm rehegua?,3
"Ko maranduhai he’iháicha, umi lente apoha ojuhu rupi estándar ijyvatevéva lente apópe, mba'éichapa umi zoom objetivo-kuéra ojembopyahu?",3
"Ko maranduhai he’iháicha, araka’épa ikatu ojepuru peteĩ objetivo zoom peteĩ objetivo fijo rãngue?",3
Máva ko'ãva apytégui ndaha'éichene peteĩ techapyrehai misticismo rehegua?,2
"Ko maranduhai he’iháicha, mba'e ndohekái miticismo?",2
"Ko maranduhai he’iháicha, mávapa ikatu omoñepyrũ raka'e ñemitỹregua aty?",1
"Ko maranduhai he’iháicha, pueblo ojekáva hikuái moas ha'e avakuéra oĩ’ypyva’ekue moõ?",2
Ko'ã apytégui mba'épe oipytyvõta Origame yvy tee jeiporu carpeta-pe?,2
Mávapa ndaha'éi añete origami yvy tee rehegua?,1
"Ko maranduhai he’iháicha, máva ko'ã tenda apytépe ndojehe'ái Valle del Indio civilización rehe?",3
Mávapa ko’ãvagui noñe’ẽi peteĩ téra ikatuha ojehero pe Civilización Edad de Bronce rehe oñeñe’ẽva’ekue pe maranduhaipe?,1
"Ko maranduhai he’iháicha, máva ko'ã apytégui iporãve?",1
"Ko maranduhai he’iháicha, mávapa ko’ãva apytégui ikatu oĩ omotenondevéva oñecentráramo umi beneficio pya’e oúvare?",4
"Ko maranduhai he’iháicha, mávapa ohepyme'ẽ hetaiterei ñorairõ-pe?",4
Mba'e periodo oú raka'e Templario-kuéra época mboyve?,3
Mba'e periodo tepa oú Templario-kuéra época rire?,1
Mba'e ñepohanorehe ndojeñe'éi Pohanoharakuéra oiporuha imperio Roma-gua?,1
"Ko maranduhai he’iháicha, mávapa ko'ãva apytépe ndopytyvõgui ojeguerojera hag̃ua ñepohãnokuéra Imperio Romano jave?",1
Mba'e oñeikotevẽ jehecha hag̃ua,1
Mba’épa odepende pe variación tesa estructura rehegua umi organismo apytépe?,2
"Ko maranduhai he’iháicha, mba'e ñe’ẽpa Sijismo rehegua nomombe'úi añetéva ko jeroviapygui?",2
"Ko maranduhai he’iháicha, mávapa ko'ãva apytégui oje'e Sijismo jeroviapy omopyendáva?",1
"Ko maranduhai he’iháicha, mba'e ikatu mitã orekova Transtorno Déficit de atención rehegua ndaikatúi oñatende?",1
"Ko maranduhai he’iháicha, mba'ére mitã orekova Transtorno Déficit de atención rehegua ojapo tembiapo orekóva riesgo?",4
"Ko maranduhai rupive, máva ko’ãvaguipa ndaha'éi peteĩ techapyrã andamio rehegua?",1
Máva ko'ã apytépe ndomombe'úi concepto andamio rehegua?,3
"Ko maranduhai he’iháicha, mba'e oreko MySpace ikatuva opytyvõ temimbo'ekuérape?",1
"Ko maranduhai he’iháicha, mba'e ndojapói Krushchev oĩrõ guare guerosapukái?",3
Mávapa ndaha'éi peteĩ causa oiko haguére guerosapukái Polonia-pe?,4
"Ko maranduhái he’iháicha, ko'ã apytépe mba'e ndojapói mba'eve Unión Sovíetica ha Estados Unidos mbojoaju rehe?",2
Ko'ã apytéguipa mba'e ndohechaukahai mba'erã ojeguerahauka impulso nervioso ava rete rupive?,1
Mba'e ikatu ejuhu Meseta de Giza-pe?,4
Mba'erã ojejapo raka'e pe Gran Piramide?,2
Máva ha'e responsable ko árape ñande jaikuaa hag̃ua tarendype oñehundi hague templo?,3
Máva ko'ãva apytépe ha'e peteĩ mba’e añete oñemopu'ã jey haguére Artemisa templo?,2
"Ko maranduai he’iháicha, araka'e guive ikatu ra'e peteĩ especie oguata hetyma ári?",1
Máva ko'ãva especie pa'ũme oguatama raka'e hetyma ári?,1
Mba'épa oheka raka'e marina Alemania-gua Tetãnguéra Ñorãirõ guasu mokõihápe?,4
"Ko maranduhai he’iháicha, mávapa orekove éxito batalla naval-pe campaña Atlantico Norte jave?",1
Mba'e ndaipóri gueteri kuri asirio ogueroikémaro guare caballería?,1
Mba'éicha oiko ñorairö orekóva caballería?,3
"Ko maranduhai he’iháicha, moõ kuri nderetopamõ'ái Babilonio-kuéra ndaha'éiva pa'i rehe?",4
Máva ko'ã apytépe ha'e pa'i añónte g̃uarã?,2
Araka'e rire oñemomba’eguasueterei Rey Tutankamón-pe?,3
Mba'e ojejapo Rey Tutankamón-gui peteĩ rey ojekuaavéva Egipto-gua?,1
Mba'e raka'e ñe'ẽpapahára griego Homero ndikatúi ojapo?,1
Máva ha'e griego ndojeikuaáiva chupe jehaipyporãmby rupivénte?,1
Moo raka'e oiko katuete umi familia hebreo-kuérava?,1
Mba'e ndohecharamõi umi familia hebreo-kuérava?,3
Mávapa ko'ãva apytégui noñemombe’úi ojoavyha umi tetã escandinavo apytépe?,2
Máva oguahẽ tendonde raka'e Groenlandia-pe?,1
Mávapa okarupyharéne apyka'ỹme?,4
Mba'épa ndaipoichéne ymaguare Roma-pegua tembi'ukuérape?,4
"Ko maranduhai he’iháicha, mávapa ko'ãva apytépe ndorekoichene impacto guasu?",2
"Ko maranduhai he’iháicha, mba'e omoheñói peteĩ tetãme?",3
Mba'e nda'añetéi Drukgual Dzong rehe?,1
Mávapa omombe'u porã ko apytépe oiko akue tata guasu rire Drukgyal Dzong-pe?,3
Mávapa ko'ã mombe'u apytépe ha'e añete Camboya rehe?,3
Mávapa ko'ãva apytépe omombe'u añetéva Camboya yvýpe jeike?,4
Mávapa ko'ã apytépe ndojapói Dutch East India Company oĩ aja Taiwan-pe,4
Mba'epa omopyenda pe Tratado de Shimonoseki?,4
Mba'éichapa ojehechakuaa nivel pH-gua?,3
Mba'epa ojeipe'a raka'e ion Hdrógeno-gui?,4
Mávapa ko'ãva mombe'u apytépe ndaha'éi añete manada león-kuéra rehe?,3
Mávapa ko'ãva mombe'u apytépe ndaha'éiva añete león-kuéra reko rehe?,4
Tapiti mávape g̃uarã presa jepigua?,3
Mba'épa ho'u umi mbarakaja michĩvéva?,1
Mávapa ko’ãvagui ndaha'éi peteĩ mba’e ojapóva jaguarete'i ojapyvy jave?,4
Mávapa ko'ãva mombe'u apytépe ndaha'éi hína añete jaguarete'i rehegui? ,3
Mávapa ko'ãvagui ndaha'éi jaguarete ojapokuaavéva?,1
"Ko maranduhai he’iháicha, mba'épe ndojojái jaguarete ha león?",2
"Ko maranduhai he’iháicha, mba'e ojapo Robert Hooke ambue biólogo mboyve?",1
"""Mba'e he'ise """"célula""""?""",2
"Ko maranduhai he’iháicha, mba'épa ojapokuaa opa mymba?",2
"Ko maranduhai he’iháicha, mba'épa ndaha’éi opaite mymba orekóva?",3
Mba'e oipytyvõ yvyramatakuérape fotosíntesis jave?,4
Mba'e ojapo avakuéra upéi yvyramáta oipytéva?,4
"Ko maranduhai he’iháicha, mávapa ko'ã techaukaha apytépe oñemoĩne evolución renondépe?",2
Mávapa ko'ãva mombe'u apytépe ndomombe'úi proceso de especiación? ,1
Mávapa ha'e retepy jeikoparãverã ombohapéva tuguy korasõme?,1
Mávapa ha'e tuguy rape michĩvéva?,1
Mba'épe ombokatupyry mymbachu'ipe ikatu haguére omoĩ ipepo ikupegotyo?,2
Mba'e ko'ã apytépe ndoje'éi mymbachu'i oveve haguére?,1
Mba'e ko'ã apytépe ndaha'éi dinosaurio-kuéra rehegua?,2
Mávapa ko'ãva mba’e apytépe ndaha'éi guyra ha dinosauro-kuéra ojojaha?,3
"Ko maranduhai he’iháicha, mba'e cícada yvyramáta parte-pa ikatu Triceraptop ho'u?",1
"Ko maranduhai he’iháicha, mávapa ko'ãva mba’e apytépe ikatu ha'e Triceraptop rembi'u? ",2
"Ko maranduhai he’iháicha, mávapa ko'ãva deporte apytépe oiméne ojeguerohoryeterei umi región oĩva Italia norte gotyope?",3
"Ko maranduhai he’iháicha, mávapa ko'ãva deporte-pe pa Italia osẽ campeón mundial raka'e?",1
Mba'e rire Luxemburgo yvy pehëngue-gui oiko Belgica avei?,2
Mba'e ojehu Luxemburgo oñemombyte haguére?,1
Mboy kilómetros cuadrados ha'e Turquía yvy Európape?,4
"Ko maranduhai he’iháicha, mboy milla rupi ipuku Turquía?",4
Mba'erã ojeporu ñe'ẽ latín Ciudad del Vaticano-pe?,1
"Ciudad del Vaticano-pe, mba'erã ojeporu italiano?",1
"Ko maranduhai he’iháicha, mávapa ko'ãva apytepe onohe beneficio oñembojehe’a haguére computadora-pe pukuéra oĩva?",1
"Ko maranduhai he’iháicha, moõgua óga oreko inodoro ojehykuavokuaáva?",1
Moõ ojetopa ra'e alcantarillado?,2
Mba'e oiko patinador ojere hag̃ua akatúa gotyo?,1
"Ko maranduhai he’iháicha, mávapa ko'ãva apytepe omombe'u porã patín ko'ãgaguáva mba'ére oreko peteĩ ikuaha?",3
"Ko maranduha he’iháicha, mávapa ha'e tembiapo oipytyvõva átomo-kuérape oipe'a hag̃ua energía extra oguenohẽva'ekue luzgui?",4
Mba'ére peteĩ átomo ome'ẽ peteĩ fotón?,1
"Ko maranduhai he’iháicha, mba'ére foco ndoikovéitama?",3
Mba'ereheve epokóramo ehasa peligro emoambue jave foco?,3
"Ko maranduhai he’iháicha, mba'e oiko núcleo ojemboja'oramo?",2
Máva ohechauka porã jehenói mombyry guive?,2
"Ko’ãvagui, mávapa ojeporu oñemoĩ hag̃ua telescopio arapýre?",2
Mba'e ojeikuaava'erã evento cíclico-rehe ehapykueho hag̃ua tiempo ohasávo?,2
"Ko maranduhai he’iháicha, mba'éreheve oñembojoaju tiempo?",1
"Ko maranduhai he’iháicha, mba’épa ojapo katuete hína heredero trono-pegua?",4
"Ko maranduha he’iháicha, mba'epa akue ojapóva tenondete Charles?",4
Moõ tetã guare ha'e Trygvasson yga'aty?,4
Araka'e rupi Estonia oĩva’ekue Alemania arandupyeta poguýpe?,1
Estonio ñe'ẽ oñemopyenda mba'éreheve?,2
"Ko maranduhai he’iháicha, hindi ñe’ẽharaitévavoi nativo iñambuekuaa mba'ére?",1
Mávapa ko’ãva apytégui ha’e peteĩ ñe’ẽ añetegua hindi ha urdu ñe’ẽ rehegua?,2
Mávapa ko’ãva apytégui ndaha’eĩ hína peteĩ ñe’ẽ añetegua Hangeul achegety rehegua?,2
Hunmin Jeongeum achegety oñemoambue akue mba'épe?,2
"Ko maranduhai he’iháicha, mba’e ñe’ẽpa oguereko influencia sánscristo rehe?",4
"Ko maranduhai he’iháicha, mba'ére okañyrei sánscristo?",4
"Ko maranduhai he’iháicha, mávapa ko’ã apytégui ha’e añetegua gravedad Io rehegua?",2
"Ko maranduhai he’iháicha, mávapa ko’ã mba’e oje’évagui ohechauka porã pe jasy corteza?",1
"Ko maranduhai he’iháicha, moõ ipoguasuve jasy corteza?",3
"Ko maranduhai he’iháicha, mávapa ko’ãva apytégui oĩ tapicha oguerovíava?",3
Mba'e ipo'ive ohóvo eñemomombyryvévo kuarahy mbytégui?,3
"Ko maranduhai he’iháicga, mba'e jahechakuaa kuarahýre yvyape ari?",3
Mba'e opytyvõ Copérnico remimo'ã?,1
Mba'epa ohecha Galileo Galilei 1610-pe?,2
"Ko maranduhai he’iháicha, moõgui Ysyry guasu Amazonas ombyaty y?",1
Mba'e mención ndaha'éi Río Amazona mba'e?,3
Mávapa ko'ãva tembiapo pa'ũme ojapo sa'ive umi Venezuela-gua?,3
"Ko maranduhai he’iháicha, mávapa ko'ãva tembiapo pa'ũme ojapo hetave umi Venezuela-gua?",1
"Ko maranduhai he’iháicha, mba'épe opytyvõ joaju rupi mbyjakuérape?",1
Mba'erã oikóta ojejapóramo peteĩ fusión rehegua reactor ojeporukuaáva hekopete?,4
Mba'e ha'e composición química y rehegua?,4
"Y forma oñemoambuéramo jepe, mba'e noñemoambue mõ'ái?",1
"Ko maranduhai he’iháicha, mávapa ko’ã apytégui ndaha'éi apañuãi umi paapy estado-kuérape oipokatu hag̃ua léi-kuéra?",1
"Ko maranduhai he’iháicha, mávapa ko'ãva apytepe omombe'u porã tetã rekuái Revolución aja?",1
Mba'éichapa ojehai umi ñe'ẽ oĩva Independencia Independencia Ñemoñeï kupépe?,3
Mba'ére ojeikuaave Singapúr-pe?,1
Mba'epa ha’e hína Vanda Miss Joaquim?,2
"Ko maranduhai he’iháicha, mba'e porãguipa umi pirámide de Giza ndojehecharamo'ãiva'ekue Imperio pyahúpegua egipcio-pe?",4
"Ko maranduhai he’iháicha, moõguipa ou ka'avo'uha okyeterei rupi?",2
"Ko maranduhai rupive, moõgui ka'avo'uha oho jasyrundi rupi?",1
"Pe Operación Sealion, moõgua tetã jeike ha’e raka'e?",2
Mba'éicha ombohéra Alemania ijeroike Gran Bretaña-pe?,2
Mba'epa noñemombe'úi oñeikotevẽha Italia ojapyhy hag̃ua Africa-pegua tetãnguéra?,2
"Ko maranduhai he’iháicha, mba’epa raka’e ojapose Italia pe ñorairõhápe?",1
Máva oñoñe’ẽme’ẽva’ekue invasores-ndive?,2
Máva oĩ ra'e Operación Dragón ryepype?,1
Mba'e oñembokatypyryve rupi submarino-kuéra oñapymĩ?,4
"Ojeporu tenondérõguare submarino, mba'e ne'ĩra gueteri mombyry?",3
"Ko maranduhai he’iháicha, máva opyrũ py'aguapy ñe'ẽme'ẽ ári? ",4
Mávapa ko’ã apytégui ndojapóiva’ekue Ejército pytã?,3
Mba'e ojehu Ingeniero Mburuvicha Paha Ejército Italia-guape?,3
Moõ ojejuka Italo Balbo?,4
"Ko maranduhai he’iháicha, mávapa ha'e meditación Tibetana-pe tuicha mba'e?",3
"""Ko maranduhai he’iháicha, mba'éichapa chakra oñemomba'apo meditación tibetana """"rendaite"""" aja?""",2
Máva ohapykueho canción devocional rupive ko programa?,4
Máva opurahéi canción devocional tembi'u ñeikuave'ẽ jave?,1
Mávapa ha’eva’ekue pe penúltimo espectáculo ko pyharépe?,3
Moõ tetãgua ha'e Alessandro Safina?,4
"Ko maranduhai rupive, mávapa ko’ã apytégui hina ha’e ñe'ẽrei?",1
"Ko maranduhai he’iháicha, mávapa he'i pe temperatura noĩporãiva rehe?",2
Moõpa oiko kuri apañuãi energía rehegua tsunami rupive?,1
"Ko maranduhai he’iháicha, mba'e oiko Tonga-pe oho haguére electricidad?",4
Araka'e rire ikatu ra'e tahachi oiporu imboka radar kuera oikuaa hag̃ua mba'e hatãpa oho kuri Karai Reid?,1
"Ko maranduha he’iháicha, mba'ére hasy ra'e tahachípe oikuaa hag̃ua Johnny Reid mba'e hatãpa oho?",1
Moõ oñemopyenda raka'e pe yvyryrýi Butte rehehápe?,2
Mba'epa oikova’ekue Abu Ghraib-pe motín jave?,4
Mba'ére ojeikuaa ka'irãi Irak-pegua? ,4
Mba'éichagua jeguerohyhapa oiko ra'e Estado Maui War Memorial-pe?,3
Mávapa ome'ẽ kuri ñe’ẽmombe’u mba'érepa oñembopa upe ñembopu?,2
Mávapa oimo'ã heta tapicha oikóva Bishkek-pe ha’eha responsable pe ñemondagui?,3
Mávapa omboja umi ojepytasóvare ñemonda?,1
Araka'e ojupi ñemu?,1
Araka'e Jamie Siminoff omoñerypũ Ring?,1
Mba'e recomendación ome'ẽ peteĩteĩ episodio-kuéra Lectura de Arco Iris-pe?,4
Mba'e ocontribuine ra'e Lectura de Arco Iris opa hag̃ua?,1
Mávapa ko’ãva apytégui ndaha'éi kuri peteĩ ñe'ẽ ojapóva'ekue tembiguái Ámsterdan tavagua ha mba'eñeñongatuha yvyramata rehegua?,1
"RSPCA inspector mbohapehára rupive, mba'e rehe ojesareko meme va'erä?",4
"Ko maranduhai he’iháicha, mba'e oikuaauka mbaretéta tapicha omba'apóva mbymba ndivepe ijeguerekoporã tuicha mba'eha?",1
"Ko maranduha he’iháicha, mba'e profesión-gua ha’eva'ekue pe ojedeteneva?",1
"Ko maranduhai he’iháica, mboy víctima funeral pa oiko hina ra'e ojedetenévoguare hína ambuepe?",2
"Ko'ã protesta rupi, mba'e tetã ndofirmái kuri pe acuerdo ACTA?",2
"Ko maranduhai he’iháicha, mávapa ko'ã tetã apytépe omombegue upe proceso oike hag̃ua ACTA-pe?",4
Mboy tapicha okai'imi iPod osẽ vaíva ombuakupahaguépe rupi?,1
Máva he'i incidente ombuakupahaguépe ndaha'eiha tuicha mba'e?,4
