question,gemini_answer
"Ayon sa sipi, ang mga kalahok na may regular na aktibidad ay nangangailangan mas suportahan para saan?",1
"Ayon sa sipi, paano karaniwang nilalaro ang eskrimahan?",4
"Ayon sa sipi, alin sa mga sumusunod ang pinakamalaking tagapagpahiwatig ng panloob na pagkalason?",4
"Ayon sa sipi, ano ang akmang unang habang kapag sinusuri ang isang biktima?",1
Alin sa mga sumusunod na pahayag ang hindi tumpak na sumasalamin sa proseso ng pagtingin sa biktima?,1
Alin sa mga sumusunod na pagbabago ang nag-udyok sa Rebolusyong Pranses na may malaking epekto sa mga taong may uring manggagawa?,2
"Matapos ang Rebolusyong Pranses, ang pagtatagumpay sa militar at iba pang trabaho ay hindi na gaanong nakabatay sa ano?",2
Aling pampublikong serbisyo ang sinasabing pinakanagdudulot ng kawalang-kasiyahan sa mga mauunlad na bansa?,3
"Ayon sa sipi, ano ang masasabi hinggil sa mga sistema sa pampublikong transportasyon?",3
"Ayon sa sipi, alin sa mga sumusunod ang maaaring mahirap na sukatin dahil sa mahirap matantiya ang paggalaw ng mga drayber?",4
Alin sa mga sumusunod ang ginagamit kapag matematikal na kinakatawan ang daloy ng trapiko?,4
Ano ang ginamit nina Hershey at Chase upang mailagay ang kanilang DNA? ,4
Ang kakayahang maipasa ang mutasyon sa anak ay nakadepende saan?,1
"Batay sa impormasyong ibinigay sa sipi, ano ang hindi inaasahan ng iba’t ibang epekto ng mutasyon?",1
Alin sa mga sumusunod ang hindi rason kung bakit nag-alaga ng mga kambing ang mga sinaunang kultura?,3
Ang layon ng golf ay ang makakuha ng pinakakaunting ano?,2
"Sa isang golf course, saan mas maigsi ang mga damo?",2
Alin ang karaniwang layunin ng eksperimento?,1
"Ayon sa sipi, ano ang hindi nakatutulong na gumabay sa siyentipikong pananaliksik?",1
"Ayon sa sipi, aling pahayag hinggil sa mga buhawi ang hindi totoo?",3
"Ayon sa sipi, alin sa mga sumusunod na pahayag ang tumpak na naglalarawan sa karamihan ng mga buhawi?",4
Alin sa mga sumusunod ang sinimulang gawin ng mga tao noong ika-16 na siglo?,4
Gaano na katagal gumagamit ang mga tao ng mga gamit pampalaki sa pamamagitan ng mga lente?,3
"Ayon sa sipi, ano ang sinasabi ng yungib ni Muhammad tungkol sa kaniyang mga espiritwal na gawi o pangaral?",1
"Ayon sa sipi, saan unang ginamit ang iron?",4
"Ayon sa sipi, bakit pinalitan ang mga gulong na kahoy ng mga gulong na bakal?",4
"Ayon sa sipi, ano ang humugis sa mga indibidwal noong panahon ng Romantisismo?",2
Alin sa mga sumusunod na pahayag ang hindi sumasalamin sa pangkalahatang ideya ng determinismong teknolohikal? ,1
"Ayon sa sipi, alin sa mga sumusunod ang hindi kaugnay ng paghila ng paghilis?",1
"Ayon sa sipi, alin sa mga sumusunod ang iniuugnay sa mas mahinang tunog?",3
Makikita sa mga fosil na kalaunan sinimulang gamitin ang mga kamay para saan?,1
Alin sa mga sumusunod ang tumpak na naglalarawan sa mga phalange ng chimpanzee? ,3
Inaalis ng pagpili ang mga bagong pagkakasari-saring henetiko mula sa aling tipunan?,4
Aling proseso ang responsable sa pagdadagdag ng pagkakasari-saring henetiko?,3
"Batay sa impormasyon sa sipi, alin sa mga ito ang dapat kainin ng isang primado upang malunasan ang “problema sa protina”?",3
"Ayon sa sipi, alin sa mga sumusunod na problema ang hindi dulot ng kakulangan sa mahahalagang amino acid?",1
Paano ipinahihiwatig ng mga miyembro ng isang partikular na subkultura ang kanilang pagiging kasapi ng grupo?,4
"Ayon sa teoryang inihayag sa sipi, ano ang maaaring mangyari sa isang batang bahagi ng lahing minorya na karaniwang hinuhusgahan bilang marahas ang pag-uugali?",1
"Ayon sa sipi, ang kaalaman ng bata hinggil sa mapanghusgang paglalarawan ay maaaring magkaroon ng epekto sa alin sa mga sumusunod?",2
"Ayon sa sipi, alin sa mga sumusunod ang hindi malamang na naaalinsunod sa pagpapalaki ng ligaw na bata?",2
"Ayon sa sipi, alin sa mga sumusunod ang tumpak na naglalarawan sa mabangis na pag-uugali sa mga bata?",2
"Ayon sa sipi, alin sa mga sumusunod na pag-uugali ang hindi naaalinsunod sa agrikulturang pantawid-buhay?",2
Alin sa mga sumusunod ang tumpak na naglalarawan sa pagsasanay ng agrikulturang pantawid-buhay?,4
Ang pagbisita ng museo ay nasa ilalim ng aling kategorya ng turismo?,3
"Ayon sa sipi, ano ang maaaring priyoridad ng mga naglalakbay para maglibang?",2
Ano ang nabanggit sa sipi na nakatulong upang mabawasan ang takot sa pagbabago sa loob ng lokal na simbahan?,1
"Ayon sa sipi, ang pagkakaroon ng pag-unawa sa sariling kasaysayan ay makatutulong saan?",3
Alin sa mga sumusunod na pahayag ang tumpak na naglalarawan sa postmodernong pamamaraan sa pagkatuto?,4
Alin sa mga sumusunod na pahayag ang hindi tumpak na sumasalamin sa postmodernong pamamaraan ng pagkatuto?,2
"Matapos sadyang magising habang natutulog sa normal na oras, alin sa mga ito ang makasasagabal sa proseso ng paggambala ng tulog?",1
Alin sa mga sumusunod ang hindi tumpak na paglalarawan sa paggambala sa tulog?,4
"Habang sinusubukan ng utak na mas madalas magkaroon ng namamalayang panaginip, ano ang tumataas o dumadami?",4
Alin sa mga sumusunod na negatibong epekto sa katawan ang maaaring maidulot ng madalas na pananaginip nang may kamalayan?,2
"Ayon sa sipi, ano ang pagkakatulad ng mga karaniwang pangkat at birtwal na pangkat?",1
"Ayon sa sipi, aling pahayag hinggil sa mga pisikal at birtwal na pangkat ang hindi totoo?",1
Alin sa mga sumusunod ang hindi sentro ng mga teoryang pangnilalaman?,1
Alin sa mga sumusunod ang hindi ginagamitan ng tuntunin ng mga sangkatlo?,1
Alin sa mga sumusunod ang hindi naglalarawan sa 35mm na format ng potograpiya?,3
"Ayon sa sipi, paano mas napabuti ang mga pang-zoom na lente dahil sa pagtataas ng kalidad ng produksiyon ng lente ng mga tagagawa?",3
"Batay sa impormasyon na nasa sipi, kailan mas kanais-nais ang pang-zoom na lente kaysa sa lenteng prime?",1
Alin sa mga sumusunod ang hindi itinuturing na tumpak na paglalarawan ng Mistisismo?,4
"Ayon sa sipi, alin sa mga sumusunod ang hindi pokus ng Mistisismo?",2
"Ayon sa sipi, sino ang maaaring nagpasimula ng pamayanang pang-agrikultura?",1
"Ayon sa sipi, ang grupong nangaso ng mga moa ang unang tumira sa aling lokasyon?",2
Sa aling senaryo makapagbibigay benepisyo sa nagtutupi ang paggamit ng pamamaraang Pureland ng origami?,4
Alin sa mga sumusunod ang hindi tumpak na naglalarawan sa Pureland origami?,1
"Ayon sa sipi, aling lokasyon ang hindi kaugnay ng Sibilisasyon sa Lambak ng Indus?",3
Alin sa mga sumusunod ang hindi nabanggit na posibleng pangalan ng Sibilisasyong Panahon ng Tanso?,1
"Ayon sa sipi, alin sa mga sumusunod na paraan ang mayroong pangmatagalang benepisyo?",1
"Ayon sa sipi, alin sa mga sumusunod ang maaaring bigyang priyoridad kung ang pokus ay mga mabilis na benepisyo?",4
"Ayon sa sipi, sino ang nagbayad ng malaking bahagi ng digmaan?",4
Aling panahon ng kasaysayan ang naganap bago ang panahon ng mga Templar?,3
Aling panahaon ng kasaysayan ang naganap matapos ang panahon ng mga Templar?,1
Aling panggagamot na medikal o proseso ang hindi nabanggit na ginamit ng mga doktor noong panahon ng Imperyong Romano?,1
"Ayon sa sipi, alin sa mga sumusunod ang hindi dulot ng mga pag-unlad na nagawa sa medisina noong panahon ng Imperyong Romano?",3
Saan nakadepende ang kakayahang makakita?,1
Saan nakadepende ang iba’t ibang estruktura ng mata sa pagitan ng mga organismo?,2
"Ayon sa sipi, aling pahayag hinggil sa Sikhismo ang hindi tumpak na naglalarawan sa relihiyon?",2
"Ayon sa sipi, alin sa mga sumusunod ang itinuturing na pangunahing aspekto ng sistemang paniniwalang Sikh?",1
"Ayon sa sipi, saan nahihirapang magpokus ang mga batang may Sakit na Kakulangan sa Kakayahang Magtuon ng Pansin?",1
"Ayon sa sipi, bakit malamang na gumawa ng mga mapanganib na bagay ang mga batang may Sakit na Kakulangan sa Kakayahang Magtuon ng Pansin?",4
"Ayon sa impormasyon sa sipi, alin sa mga ito ang hindi halimbawa ng pagbalangkas?",1
Alin sa mga sumusunod ang hindi tumpak na naglalarawan sa konsepto ng pagbalangkas?,3
"Ayon sa sipi, aling tampok ng MySpace ang mgakapagbibigay benepisyo sa mga mag-aaral na nahihirapang magbasa?",1
"Ayon sa sipi, alin sa mga sumusunod ang hindi bahagi ng sagot ni Krushchev sa mga riot ng manggagawa?",3
Alin sa mga sumusunod ang hindi resulta ng mga riot sa Poland?,1
"Ayon sa sipi, alin sa mga sumusunod ang hindi nakaapekto sa relasyon sa pagitan ng USSR at USA?",2
Alin sa mga sumusunod ang hindi tumpak na naglalarawan sa layon ng pagpapadala ng mga nerve impulse sa buong katawan?,1
Ano ang matatagpuan sa Talampas ng Giza?,4
Ano ang layon ng Great Pyramid?,2
Sino ang responsable para sa ating kaalaman sa arsonista na sumira sa templo?,3
Alin ang tumpak na pahayag hinggil sa muling pagtatayo ng templo ni Artemis?,2
"Ayon sa sipi, kailan ang pinakamaagang panahon na ang isang espesye ay naglakad gamit ang dalawang paa?",1
Alin sa mga espesyeng ito ang regular na naglalakad sa dalawang paa?,2
Ano ang nais gawin ng hukbong-pandagat ng Alemanya sa panahon ng WWII?,2
"Batay sa impormasyong ibinigay sa sipi, sino ang pinakamatagumpay sa digmaang dagat noong Kampanya ng Hilagang Atlantiko?",1
Ano ang hindi pa naiimbento noong unang ginamit ng mga Asiryano ang hukbong-kabayuhan?,1
Paano lumalaban ang mga gumagamit ng hukbong-kabayuhan?,3
"Ayon sa sipi, saan mo hindi makikita ang isang karaniwang mamamayan ng Babylon?",4
Alin sa mga sumusunod ang partikular na para sa mga pari?,2
Kailan nakilala si Haring Tutankhamun?,3
Paano sumikat bilang hari ng Ehipto si Haring Tutankhamun?,1
Ano ang hindi kayang gawin ng Griyegong manunula na si Homer?,2
Sinong sikat na Griyego ang kilala sa ibang bagay maliban sa panitikan?,3
Saan madalas na nananatili ang mga pamilyang Hebreo?,1
Ano ang hindi ganoong kahalaga sa mga pamilyang Hebreo?,3
Alin sa mga sumusunod ang hindi inilalarawan bilang pagkakaiba ng mga bansang Eskandinabo?,2
Sino ang unang nanirahan sa Greenland?,1
Aling grupo ang mas gustong kumain nang walang upuan?,3
Alin sa mga sumusunod ang hindi bahagi ng isang handaan sa Sinaunang Roman?,4
"Ayon sa sipi, alin sa mga sumusunod ang hindi malamang na may pangmatagalang epekto?",2
"Ayon sa sipi, ano ang nauuna bago mabuo ang isang bansa?",3
Aling pahayag tungkol sa Drukgyal Dzong ang hindi totoo?,1
Aling pahayag ang tumpak na naglalarawan sa kinalabasan ng sunog sa Drukgyal Dzong?,1
Alin sa mga sumusunod na pahayag hinggil sa Cambodia ang totoo?,4
Alin sa mga sumusunod na pahayag ang tumpak na naglalarawan sa mga pananakop sa Cambodia?,4
Alin sa mga sumusunod ang hindi ginawa ng Dutch East India Company noong panahon nila sa Taiwan?,4
Kailan itinatag ang Kasunduan ng Shimonoseki?,4
Paano sinusukat ang antas ng pH sa isang kemikal?,3
Ano ang inalis sa mga Hydrogen ion?,4
Alin sa mga sumusunod na pahayag ang hindi tumpak na naglalarawan sa isang pride ng leon?,3
Alin sa mga sumusunod na pahayag ang hindi tumpak na naglalarawan sa mga pag-uugali ng leon?,4
Ang mga kuneho ay karaniwang biktima ng anong mandaragit?,3
Kadalasang nandaragit ang maliliit na pusa ng alin sa mga sumusunod?,1
Alin sa mga sumusunod ang hindi bahagi ng pamamaraan ng pandaragit ng ocelot?,4
Alin sa mga sumusunod ang hindi tumpak na naglalarawan sa isang ocelot? ,3
Alin sa mga sumusunod ang itinuturing na pinakamalakas na katangian ng isang tigre?,4
"Ayon sa sipi, alin ang pagkakaiba sa pagitan ng mga tigre at leon?",2
"Ayon sa sipi, ano ang ginawa ni Robert Hooke bago ang ibang mga biologo?",1
Ano ang ibig sabihin ng pinagmulang salita ng “cell”?,2
"Ayon sa sipi, ang karamihan sa mga hayop ay may kakayahang gawin ang ano?",2
"Ayon sa sipi, ano ang wala sa ibang hayop?",3
Ano ang nakatutulong sa mga halaman sa proseso ng photosynthesis?,4
Ano ang ibinubuga na mga tao na nilalanghap ng mga halaman?,4
"Ayon sa sipi, alin sa mga sumusunod na halimbawa ang makahahadlang sa proseso ng ebolusyon?",1
Alin sa mga sumusunod na pahayag ang hindi tumpak na naglalarawan sa proseso ng espesyasyon? ,1
Aling bahagi ng sistemang sirkulatoryo ang nagdadala ng dugo sa puso?,4
Aling mga tubo ang pinakamaliit sa sistemang sirkulatoryo?,1
Ang kakayahan ng insekto na matiklop ang kanilang pakpak ay nagpapataas sa tsansa para saan?,2
Alin sa mga sumusunod ang hindi nabanggit sa sipi bilang bagay na makaaapekto sa kakayahang lumipad ng insekto?,2
Alin sa mga sumusunod na katangian ang hindi karaniwang nauugnay sa mga dinosauro?,2
Alin sa mga sumusunod ang hindi karaniwang itinuturing na magkaparehong katangian ng mga ibon at dinosauro?,3
"Ayon sa sipi, aling bahagi ng halamang cycad ang maaaring gustong kainin ng Triceratops?",2
"Ayon sa sipi, alin sa mga sumusunod ang pinakamalamang na kaninin ng Triceratops? ",2
"Ayon sa sipi, alin sa mga sumusunod na isport ang malamang na pinakasikat sa pinakahalagang rehiyong ng Italya?",1
"Ayon sa impormasyong ibinigay sa sipi, alin sa mga sumusunod na isport ang napanalunan sa pandaigdigang championship ng Italya?",1
Matapos ng anong kaganapan naging bahagi ng Belgium ang ilang bahagi ng Luxembourg?,2
Alin sa mga sumusunod ang nakaapekto sa neutralidad ng Luxembourg?,1
Ilang kilometro kuwadrado ng kabuuang lugar ng Turkey ang nasa Europa?,4
"Ayon sa sipi, humigit-kumulang ilang haba ang milya ng Turkey?",4
Saan ginamit ang wikang Latin sa Lungsod ng Vatican?,1
"Sa Lungsod ng Vatican, saan hindi ginagamit ang wikang Italyano?",3
"Ayon sa sipi, alin sa mga sumusunod ang benepisyo ng paghahalo ng tunog sa mga sopistikadong kompyuter?",1
"Ayon sa sipi, ang karamihan ng mga tirahan sa aling lokasyon ang nagtatampok ng mga inidoro na may flush?",1
Alin sa mga sumusunod na lokasyon kung saan natagpuan ang mga makabagong sistema ng imburnal?,1
Alin sa mga sumusunod ang dahilan kung bakit umiikot ang skater?,1
"Ayon sa sipi, alin sa mga sumusunod ang tumpak na naglalarawan ng lukong ng blade sa modernong ice skate?",3
"Ayon sa sipi, ano ang prosesong nakatutulong sa mga atomo na alisin ang labis na enerhiya mula sa liwanag?",4
Ano ang nagdudulot sa atoma na maglabas ng photon?,2
"Ayon sa sipi, ano ang sa huli ay magdudulot sa bombilya ng ilaw na hindi gumana?",3
Alin sa mga sumusunod ang maaaring maging mapanganib na hawakan habang pinapalitan ang bombilya?,3
"Ayon sa sipi, ano ang nangyayari kapag nahati ang nukleo?",2
Alin sa mga sumusunod ang nagbabalik sa mga pangmalayuang pagtawag pababa sa Daigdig,2
Alin sa mga ito ang ginamit upang maglagay ng teleskopyo sa space?,2
Ano ang dapat tandaan sa paulit-ulit na kaganapan upang masundan ang paglipas ng oras?,2
"Ayon sa sipi, aling aspekto ng kaganapan ginagamit ang oras upang maghambing?",1
"Ayon sa sipi, alin sa mga sumusunod ang itinuturing na tipikal sa tagapagmana ng trono?",2
"Batay sa impormasyong ibinigay sa sipi, si Charles ang unang gumawa ng ano?",3
Saang bansa nagmula ang armada ni Trygvasson?,4
Anong panahon ng kasaysayan nagbigay ng malakas na impluwensiya ang Alemanya sa Estonia?,3
Ano ang nakaimpluwensiya sa wikang Estonia?,2
"Ayon sa sipi, ang bilang ng mga katutubong nagsasalita ng Hindi ay nag-iiba batay sa anong salik?",1
Alin sa mga sumusunod ang tunay na pahayag tungkol sa wikang Hindi at Urdu?,2
Alin sa mga sumusunod ang hindi tumpak tungkol sa alpabetong Hangeul?,3
Ang alpabetong Hunmin Jeongeum ay kalaunang pinalitan sa ano?,2
"Ayon sa sipi, aling mga wika ang naimpluwensiyahan ng Sanskrit?",4
"Ayon sa sipi, ang paggamit ng Sanskrit ay nabawasan dahil sa ano?",4
"Ayon sa sipi, alin sa mga sumusunod ang tumpak na pahayag tungkol sa grabidad ng Io?",4
"Ayon sa sipi, alin sa mga sumusunod na pahayag ang tumpak na naglalarawan sa panlabas na layer ng Buwan?",3
"Ayon sa sipi, aling bahagi ng crust ng Buwan ang pinakamakapal?",3
"Batay sa sipi, alin sa mga sumusunod ang pinaniniwalaan ng ilang tao?",3
Ano ang numinipis habang mas pumapalayo ka sa gitna ng Araw?,3
"Ayon sa sipi, aling bahagi ng araw ang nakikita mula sa Earth?",3
Alin sa mga sumusunod na obserbasyon ang nakatulong upang mapagtibay ang teoryang Copernicus?,1
Alin sa mga sumusunod ang naobserbahan ni Galileo Galilei noong 1610?,2
"Ayon sa sipi, saan kumukuha ng tubig ang Ilog Amazon?",1
Aling parangal ang hindi maiuugnay sa Ilog Amazon?,3
Aling linya ng trabaho na binanggit sa sipi ang may pinakamaliit na bilang ng mga taga-Venezuela?,3
"Ayon sa sipi, alin sa mga sumusunod na sektor ang kinabibilangan ng pinakamalaking bilang ng taga-Venezuela?",1
"Ayon sa sipi, ano ang nagagawa ng mga bituin dahil sa fusion?",3
Alin sa mga sumusunod ang malilikha ng kapaki-pakinabang na fusion reactor?,4
Ano ang kemikal na kabuoan ng tubig?,4
"Kapag nagbago ang anyo ng tubig, ano ang hindi magbabago?",1
"Ayon sa sipi, alin sa mga sumusunod ang hindi naging isyu para sa labintatlong estado na nagtatangkang magpataw ng mga partikular na batas?",2
"Ayon sa sipi, aling pahayag ang tumpak na sumasalamin sa kalagayan ng sentrong pamahalaan noong Rebolusyonaryong Digmaan?",3
Paano nakasulat ang mga salita sa likod ng Deklarasyon ng Kalayaan?,3
Kilala ang Singapore sa alin sa mga sumusunod?,1
Ano ang Vanda Miss Joaquim?,2
"Ayon sa sipi, anong katangian ng mga piramide ng Giza ang malamang na hindi kamamanghaan ng mga Ehipsiyo ng Bagong Kaharian?",2
"Ayon sa sipi, saan naglalakbay ang mga herbivore upang maghanap ng ulan?",3
"Ayon sa sipi, saang lugar umaalis ang mga herbivore tuwing buwan ng Abril?",2
Ang Operation Sealion ay isang pagsakop sa aling bansa?,2
Ano ang itinawag ng Alemanya sa pag-atake sa Britanya?,2
Ano ang hindi binanggit na kinakailangang hakbang sa plano ng Italya na sakupin ang mga bansa sa Africa?,2
"Ayon sa Sipi, ano ang itinuturing na pangunahing layunin ng Italya sa digmaan?",1
Sino ang nakipagkaibigan sa mga mananakop?,2
Sino ang mga Kaalyado na sangkot sa Operation Dragoon?,1
Ang pagsulong ng anong teknolohiya ang nagdulot upang magsimulang maglakbay sa ilalim ng tubig ang mga submarino?,4
"Sa unang paggamit nito, may limitadong saklaw ang mga submarino sa anong bagay?",3
"Ayon sa sipi, sino ang lumabag sa kasunduan? ",4
Alin sa mga sumusunod ang hindi isinagawa ng Pulang Hukbo?,3
Ano ang nangyari sa Punong Inhinyero ng Ikasampung Hukbo ng Italya?,3
Saan namatay si Italo Balbo?,4
"Ayon sa sipi, alin sa mga sumusunod na pamamaraan ang mahalagang bahagi ng meditasyong Tibetan?",3
"""Ayon sa sipi, paano naging aktibo ang mga chakra sa """"sentro"""" ng meditasyong Tibetan?""",2
Sino ang nagpresenta ng pangalawang banal na kanta sa programa?,4
"Ayon sa sipi, sino ang nagtanghal ng isang banal na kanta sa pag-aalay ng pagkain?",1
Ano ang ikalawa sa huling pagtatanghal ng gabi?,1
Ano ang nasyonalidad ni Alessandro Safina?,4
"Batay sa sipi, alin sa mga sumusunod na pahayag ang hindi totoo?",1
"Ayon sa sipi, sino ang nagbigay ng komento hinggil sa hindi komportableng lebel ng init?",2
Saan nawalan ng koryente dahil sa aktibidad ng tsunami?,1
"Ayon sa sipi, paano naapektuhan ang Tonga noong nawalan ito ng koryente?",4
Kailan nagamit ng mga pulis ang kanilang radar na baril para malaman ang bilis ng pagmamaneho ni Jonny Reid?,1
"Ayon sa sipi, bakit nahirapan ang mga pulis sa New Zealand na malaman ang bilis ni Jonny Reid?",2
Saan ang sentro ng lindol kaugnay sa Butte?,2
Ano ang nangyari sa panahon ng kaguluhan sa Abu Ghraib?,4
Bakit sumikat ang bilangguan sa Iraq? ,4
Anong uri ng kaganapan ang isasagawa sa War Memorial Stadium ng Maui?,3
Sino ang kalaunang nagbigay ng paliwanag tungkol sa pagkansela ng kaganapan?,2
Sino sa palagay ng ilang residente ng Bishkek ang responsable sa pagnanakaw?,3
Sino ang sumisi sa mga tagaprotestang mula sa timog para sa pagnanakaw?,1
Kailan nakaranas ng pagtaas ng kita ang Ring?,1
Kailan nagpasya si Jamie Siminoff na simulan ang Ring?,1
Ang bawat episode ng Reading Rainbow ay nagbibigay ng anong rekomendasyon sa mga bata?,4
Ano ang naging dahilan ng pagkansela ng seryeng Reading Rainbow?,1
Alin sa mga sumusunod ang hindi argumento na ibinigay ng mga opisyal para sa Amsterdam at sa museo tungkol sa puno?,2
"Ayon sa isang punong hepe para sa RSPCA, dapat na maging pamantayan ang mga inspeksiyon para sa alin sa mga sumusunod?",4
"Ayon sa sipi, ano ang makakatulong upang mapatatag ang kahalagahan ng kapakanan ng hayop sa mga manggagawa sa mga bahay-katayan sa Australia?",1
"Ayon sa sipi, ano ang trabaho ng taong naaresto?",1
"Ayon sa sipi, habang kumakalat ang balita tungkol sa isa pang naaresto, para sa ilang biktima ang mga isinasagawang libing?",4
