question,gemini_answer
Èwo nínú àwọn wọ̀nyí ni àwọn agbajọ eniyan náà kò fipá yan le Ọba àti ayaba?,3
Èwo nínú àwọn wọ̀nyí kii ṣe àbájáde ogun aiṣedeede ọojú omi ti ilẹ̀ Gẹ̀ẹ́sì?,3
Gbólóhùn wo ni ko ṣapejuwe deedee idena Orilẹ-ede Gẹẹsi si ọkọ oju Orilẹ-ede Jamani?,4
"Dida lori oju ewe naa, fun tani ayẹwo ti Ọpọ Sclerosis yoo jẹ julọ?",1
"Gẹgẹ bi oju ewe naa, awọn olukopa ninu iṣẹ ṣiṣe deede nilo atilẹyin diẹ sii fun kini?",1
"Gẹgẹ bi oju ewe naa, bawo ni a ṣe n ṣe adaṣe idodimu?",1
"Gẹgẹ bi oju ewe naa, ewo ni ninu awọn atẹle yii ni yoo jẹ afihan ti o lagbara julọ ti majele inu?",4
"Gẹgẹ bi oju ewe naa, kini igbesẹ akọkọ ti o yẹ nigba ti o ṣe ayẹwo afarapa kan?",1
Èwo nínú àwọn gbólóhùn wọnyi tó wà nísàlẹ̀ yìí ni kò fi ìlànà ṣíṣe àyẹ̀wò olufarapa hàn lọ́nà tó péye?,2
Ewo ninu awọn ayipada ti o waye nipasẹ Ijagbara Faranse ni o ni ipa pataki lori awọn ara ilu ti n ṣiṣẹ?,2
"Lẹhin Ijagbara Faranse, aṣeyọri ninu ologun ati awọn iṣẹ miiran ni o da lori kini?",1
Iṣẹ gbogbo eniyan wo ni a sọ pe o fa ibanujẹ pupọ julọ ni awọn orilẹ-ede to ti dagbasoke?,3
"Gẹgẹ bi oju ewe naa, kini a le sọ nipa awọn ọna igbokegbodo?",3
"Gẹgẹ bi oju ewe naa, ewo ni a ko le ṣe ayẹwo rẹ nitori aimọnu awọn awakọ?",4
Ewo ninu eyi ni a n lo nigba a ba n ṣe afihan lilọ ọkọ ni ọna iṣiro?,1
Kini idi rẹ ti Hershey ati CHase ṣe maa n ṣafisi DNA wọn? ,2
Ile ṣayipada ti o le lọ si ara ọmọ da lori kini?,1
"Dida lori alaye ti a funni ni oju ewe naa, kini awọn ipa oriṣi awọn ayipada naa ko da le lori?",1
Ewo ni kii ṣe eredi ti awọn aṣa atijọ kii ṣe sin awọn ewurẹ?,2
Ilepa gọọfu ni lati mu iye ti o kere ju ti kini?,4
"Nibi igba gọọfu, ibo ni koriko rẹ maa n kere ju?",2
Kini eredi pataki fun aṣero?,1
"Gẹgẹ bi oju ewe naa, kini kii ṣe iranwọ fun atọna iwadi imọ sayẹnsi?",1
"Gẹgẹ bi oju ewe naa, ewo ni alaye nipa iji lile ni kii ṣe otitọ?",3
"Dida lori oju ewe naa, ewo ninu awọn alaye yii ni o ṣalaye ọpọ awọn iji lile daadaa?",4
Ewo ninu awọn wọnyi ni awọn eniyan ti n ṣe ni sẹnturi 16?,4
Lati igba wo ni awọn eniyan ti n mu awọn ohun tobi nipa lilo awọn lẹnsi?,3
"Dida lori oju ewe naa, kini ihi okuta Muhammad sọ nipa awọn iṣẹ ẹmi ati ihhuwasi rẹ?",1
"Gẹgẹ bi oju ewe naa, kini wọn kọkọ lo irin fun?",1
"Gẹgẹ bi oju ewe naa, kini idi rẹ ti wọn fifi awọn taya irin rọpo onigi?",4
"Gẹgẹ bi oju ewe naa, kini o ṣayipada ẹnikọọkan lakoko igbe aye Romanu?",3
Ewo ninu awọn alaye yii ni ko ṣafihan eronu gbogboogbo ni ti ipinnu imọ ẹrọ? ,1
"Gẹgẹ bi oju ewe naa, ewo ni koni fii ṣe pẹlu fifa ohun ifa ọfa?",4
"Gẹgẹ bi oju ewe naa, ewo ni ko jọmọ ohun kẹlẹ?",1
Awọn fosili fihan wi pe ọwọ se pataki ni lilo lakọkọ fun awọn wọnyi?,1
Ewo ninu wọnyi ni o ṣalaye egungun ọwọ tabi ẹsẹ ti awọn inaki? ,2
Lati inu puulu wo ni yiyan ṣayọkuro oriṣi jiini tuntun?,3
Igbesẹ wo ni o n ṣe afikun oriṣi jiini?,3
"Dida lori alaye oju ewe naa, irufẹ ewo ninu eyi ni o yẹ ki ọbọ jẹ ki o le tan “iṣoro puroteni”?",3
"Gẹgẹ bi oju ewe naa, ewo ninu awọn iṣoro yii ni kii ṣe aini amino asidi ninu ni o fa?",1
Bawo ni awọn ọmọ ẹgbẹ aṣa kan ṣe maa n ṣafihan ibaṣepọ wọn pẹlu ẹgbẹ naa?,4
"Gẹgẹ bi tiọri ti wọn fi han to wa ni oju ewe naa, kini o le ṣẹlẹ si ọmọ ti o ṣetọka pẹlu ẹya kekere ti wọn kasi ainaani fun ihuwasi aida?",2
"Gẹgẹ bi oju ewe naa, oye ọmọ nipa ẹya ti a ko naani le ni ipa lori ewo ninu wọnyi?",2
"Gẹgẹ bi oju ewe naa, ewo ninu wọnyi ni o ṣeeṣe ki o ma ja geere pẹlu itọju dagba ọmọ ti o jẹ ara-oko?",1
"Gẹgẹ bi oju ewe naa, ewo ninu wọnyii ni o ṣalaye ihuwasi awọn ọmọ ti o jẹ ara-oko?",1
"Dida lori oju ewe yii, awọn iwa wo ninu wọnyi ni ko lọ pẹlu iṣẹ-ọgbin alarojẹ?",2
Èwo nínú àwọn wọ̀nyí ló ṣe àpèjúwe lọ́nà pípéye nípa àṣà iṣẹ́ àgbẹ̀?,4
Iṣabẹwo si ile ikohun aṣa si kan yoo wa labẹ ẹka wo ni irin-ajo?,3
"Gẹgẹ bi oju ewe naa, kini o le jẹ pataki fun awọn aririn-ajo igbafẹ?",2
Kini wọn darukọ ni oju ewe gẹgẹ bi ohun ti o sadinku ẹru ti iyipada laarin ijọ agbegbe?,1
"Gẹgẹ bi oju ewe naa, nini oye itan ara ẹni yoo ṣeranwọ kini?",3
Ewo ninu alaye yii ni o ṣafihan ọna-igbalode si ọna ikẹkọọ?,4
Ewo ninu awọn alaye atẹle wọnyi ni ko ṣe afihan ni deede ọna ikẹkọọ ode oni?,2
"Lẹhin ti imọọmọ ji lakoko oorun deede, ewo ninu iwọnyi ni yoo ṣediwọ pẹlu ilana idalọwọduro oorun?",4
Ewo ni kii ṣe alaye nipa ida orun mọni loju?,4
"Bi ọpọlọ ṣe n gbiyanju lati ni oorun sisun deedee, kini o n pọ si?",4
Ewo ninu wọnyi ni ala deedee le ni ilo ninu ara rẹ?,4
"Gẹgẹ bi oju ewe naa, kini ijọra laarin awọn ẹgbẹ atijọ ati ojula?",1
"Dida lori oju ewe naa, ewo ni kii ṣe otitọ nipa awọn ẹgbẹ ti a fojuri ati ti àfojúnuṣe?",4
Ewo ninu wọnyi ni awọn tiọri akoonu kii da le lori?,2
Ewo ninu wọnyi ni kii ṣe nnkan ti ofin ti ikẹta?,4
Ewo ninu awọn atẹle wọnyi ni ko ṣe apejuwe ọna kika fọtoyiya 35mm?,3
"Gẹgẹ bi oju ewe naa, bi awọn aṣelọpọ ṣe mu didara iṣelọpọ lẹnsi pọ si, bawo ni awọn lẹnsi imutobi ti ni ilọsiwaju?",3
"Dida lori awọn alaye oju ewe naa, nigba wo ni lẹnsi amutobi dara ju awọn lẹnsi akọkọ?",3
Èwo nínú àwọn nǹkan wọ̀nyí ni a kò ní kà sí àpèjúwe pípé kan ti Ìjìnlẹ̀ òye?,4
"Gẹgẹ bi oju ewe naa, ewo ni ti awọn wọnyi ni kii ṣe ifojusun ti Ìjìnlẹ̀ òye?",2
"Gẹgẹ bi oju ewe naa, tani o bẹrẹ awujọ ogbin?",3
"Gẹgẹ bi oju ewe naa, awọn ẹgbẹ ti o ṣọdẹ moas ni wọn jẹ awọn olugbe akọkọ ibo?",2
Ninu oju iṣẹlẹ wo ni lilo ọna Pureland ti origami ṣe anfani fun foda naa?,2
Ewo ninu awọn wọnyi ni ko ṣalaye daadaa nipa Pureland origami?,1
"Gẹgẹ bi oju ewe naa, ibudo wo ni kosi ni ti Afonifoji Ọlaju Indu?",1
Ewo ninu awọn atẹle yii ni a ko mẹnuba bi orukọ ti o ṣeeṣe fun Ọlaju Ọjọ-ori Idẹ ti a jiroro ninu oju ewe naa?,3
"Gẹgẹ bi oju ewe naa, ewo ni ninu awọn wọnyi ti yoo mu anfani igba pipẹ wa?",1
"Gẹ́gẹ́ bí oju ewe náà, èwo nínú àwọn nǹkan wọ̀nyí ni ẹnì kan lè fi sí ipò àkọ́kọ́ bí àfojúsùn wọn bá wà lórí àwọn àǹfààní ojú ẹsẹ̀?",4
"Gẹ́gẹ́ bí oju ewe naa, ta ló ṣe ìnáwó pupọju ninu ogun náà?",4
Igba akoko wo ni o wa ṣaaju ọdun ti Templar?,3
Akoko igba wo ni o wa lẹhin ọdun ti Templar?,1
Itọju oogun tabi ilana wo ni a ko mẹnuba bi lilo nipasẹ awọn dokita ati awọn oniṣẹ abẹ ni akoko ijọba Romu?,1
"Gẹ́gẹ́ bí oju ewe náà, èwo nínú àwọn nǹkan wọ̀nyí ni a kò somọ ti ìlọsíwájú tí a ṣe ní ilana ìṣègùn nígbà Ijọba Róòmù?",3
Kini agbara lati rii da lori?,1
Kini iyatọ eto oju laarin awọn ohun oni-iye dale lori?,4
"Gẹgẹ bi oju ewe naa, alaye wo nipa Sikhism ni ko ṣe afihan ẹsin naa daadaa?",3
"Gẹgẹ bi oju ewe naa, ewo ninu atẹle naa ni a ka si apakan pataki ti eto igbagbọ Sikh?",1
"Gẹgẹ bi oju ewe naa, kini o le jẹ ki awọn ọmọde ti o ni Aisan Ailefi ọkan si nnkan ni iṣoro ifọkansi nnkan?",1
"Gẹgẹ bi oju ewe naa, kini idi rẹ ti awọn ọmọde ti o ni Aisan Ailefi ọkan si ṣe maa n kopa ninu awọn ihuwasi eewu?",4
"Dida lori alaye ti o wa ni oju ewe naa, ewo ninu iwọnyi ni kii ṣe apẹẹrẹ ti ohun atẹgun?",3
Ewo ninu awọn wọnyi ni ko ṣapejuwe deedee awọn ero ti ohun atẹgun?,3
"Gẹgẹ bi oju ewe naa, ẹya MySpace wo ni o le ṣe anfani fun awọn akẹkọọ ti o ni iṣoro pẹlu kika?",1
"Gẹgẹ bi oju ewe naa, ewo ninu awọn wọnyi ni kii ṣe ara idahun Krushchev si awọn rogbodiyan oṣiṣẹ?",3
Ewo ninu awọn wọnyi ni kii ṣe okunfa irukerudo ni Poland?,4
"Gẹgẹ bi oju ewe naa, ewo ninu awọn wọnyi ni ko ni ipa lori ibasepọ laarin awọn USSR ati awọn Amẹrika?",2
Èwo nínú àwọn wọ̀nyí ni kò ṣe àpèjúwe lọ́nà pípéye ìdí tí a fi ń fi ìsúnniṣe-ara-ẹni ránṣẹ́ sí gbogbo ara?,1
Kini a le ri ni oke ilẹ Giza?,1
Kini eredi Piramidi Nla?,2
Tani o jẹ ki a ni imọ nipa onbajẹ nnkan ti o wo tẹmpili?,3
Èwo ni gbólóhùn tó péye nípa títún tẹ́mpìlì Átẹ́mísì kọ́?,2
"Gẹ́gẹ́ bí oju ewe naa, ìgbà wo ni àkọ́kọ́ tí ẹ̀yà kan ti rìn lórí ẹsẹ̀ méjì?",1
Irufẹ ẹya wo ni o saba maa n rin lori ẹsẹ mejeji?,4
Kini awọn ọmọ ogun ori omi Jamani n gbiyanju lati ṣaṣeyọri lakoko WWII?,4
"Dida lori alaye ti a fun ni loju ewe naa, tani o ni aṣeyọri julọ pẹlu ọmọ ogun ori omi lakoko Ipolongo Okun Ariwa?",1
Kí ni kò sí nígbà tí àwọn ará Ásíríà ṣe ìlò àwọn ẹlẹ́ṣin?,1
Bawo ni wọn ṣe ja ija àwọn ẹlẹ́ṣin?,3
"Gẹgẹ bi oju ewe naa, nibo ni o ti leri awọn ọmọ ilu Babiloni?",1
Ewo ninu wọnyi ni o wa fun awọn alufa?,2
Igba wo ni Ọba Tutankhamun di onijagidijagan?,3
Kini o sọ Ọba Tutankhamun di olokiki Ọba Ijibiti?,1
Kí ni akéwì Gíríìkì Homer kò lè ṣe?,1
Giriiki olokiki wo ni a mọ fun ohun miiran yatọ si litireṣọ?,3
Nibo ni awọn mọlẹbi Heberu ti maa n lo akoko wọn ju?,1
Kini ko ṣe pataki fun awọn mọlẹbi Heberu?,3
Ewo ninu wọnyi ni a ko ri bi iyatọ laarin awọn orilẹ-ede Scandinavian?,2
Tani o kọkọ tẹdo si Greenland?,1
Awọn ẹgbẹ wo ni yoo fẹ lati jẹun lailo ijoko?,3
Ewo ninu wọnyi ni koni wa lara awọn ase atijọ Romu?,4
"Dida lori oju ewe naa, ewo ninu wọnyi ni kole ni ipa lọ titi?",2
"Gẹgẹ bi oju ewe naa, kini o ṣaaju orilẹ-ede?",3
Ewo ninu alaye yii nipa Drukgyal Dzong ni kii ṣe otitọ?,1
Alaye wo ninu wọnyi ni o ṣapejuwe deedee abajade ina naa ni Drukgyal Dzong?,3
Ewo ninu awọn alaye wọnyi nipa Cambodia ni kii ṣe otitọ?,3
Ewo ninu awọn alaye yii ni o ṣalaye lẹkunrẹrẹ ikogunja ti Cambodia?,4
Ewo ninu wọnyi ni Ile-iṣẹ Dutch East India koṣe ni akoko wo ni Taiwan?,4
"Dida lori oju iwe naa, tani yoo fẹ gbe ni iyara ile ayagbe?",4
"Gẹgẹ bi oju iwe naa, ewo ninu alaye yii ni o ṣalaye daadaa nipa jiju bumirangi?",1
Ewo ninu eyi ni wọn saba maa n lo julọ ninu ounjẹ adidun Javanese?,3
"Gẹgẹ bi oju iwe naa, bawo ni aarun akoran ṣe maa n ran?",1
"Gẹgẹ bi oju iwe naa, kini a mọ pe kole fa akoran aarun?",2
Ninu oju iṣẹlẹ wo ni yiyan aṣoju wẹẹbu lori olupese VPN ti ara ẹni yoo to fun oluṣamulo naa?,3
"Gẹgẹ bi oju iwe naa, ewo ninu awọn alaye wọnyi nipa awọn VPN ati awọn aṣoju wẹẹbu ni kii ṣe otitọ?",4
Kini o gba ẹnikan laaye lati lo ile-iṣẹ foonu kan ni ita agbegbe wọn lẹsẹkẹsẹ?,1
"Gẹgẹ bi oju iwe naa, kini ohun ṣiṣe lati gba awọn ipe kan?",1
Ewo ninu eyi ni ko pe awọn ọrọ Itali bi o ti yẹ?,4
Ewo ninu awọn abuda wọnyi ti Izmir ni ipilẹṣẹ ṣaaju ọjọ ode oni?,3
Ewo ni kiiṣe abuda Izmir gan?,2
Ọrọ hanami tọka si wiwo kini?,1
Tani o gbalejo awọn ẹgbẹ akọkọ ti a fi jin fun wiwo itanna ṣẹẹri?,3
"Gẹgẹ bi oju iwe naa, irufẹ ipa wonni Jerusalẹmu ni ko le fa awọn arinrin-ajo mọra?",4
Èwo nínú àwọn nǹkan wọ̀nyí ni a kò mẹ́nu nínú oju ewe náà gẹ́gẹ́ bí ohun kan tí a mọ̀ sí Jerúsálẹ́mù mọ?,1
"Gẹgẹ bi oju iwe naa, irufẹ arinrin-ajo wo ni koni jẹ anfani rira Kaadi Ẹgan?",3
Ewo ninu alaye yii ni ko ṣapejuwe Paaki Gbogboogbo Kruger deedee?,3
Èwo nínú àwọn wọnyi ló lè fa ewu fún àwọn tó ń gun òkè jákèjádò àwọn ibi tó ga jù lọ nínú òkè náà?,2
Èwo nínú àwọn alaye wọnyi ni kò ṣàgbéyẹ̀wò bí ó ṣe gòkè lọ sí òkè Machu Picchu tí a ṣàpèjúwe nínú oju ewe náà?,3
"Gẹgẹ bi oju iwe naa, ewo ni o jẹ ounjẹ adidun ti o wọpọ ti Majorcan?",2
"Dida lori alaye ninu oju iwe naa, ewo ninu alaye nipa awọn ounjẹ hangi ni kii ṣe otitọ?",1
Ewo ninu eyi ni a ko darukọ ni ọna ọtọ lati mu iho hangi gbona?,1
Kí ló lè yọrí sí ìdánimọ̀ àkànṣe látọ̀dọ̀ mọnki tabi nuni?,1
Ewo ninu awọn ohun elo aṣọ wọnyi ni ko ṣee ṣe lati yawọ lati ile ijọsin idawa kan? ,1
Nigba wo ni alejo leni anfaani pupọ julọ lati wo awọn irawọ lakoko ti o n ṣabẹwo si awọn agbegbe Antarctic?,3
Nigba wo ni foonu satẹlaiti kii yoo jẹ arọpo ti o le yanju fun foonu alagbeka kan?,1
Nigba wo ni foonu satẹlaiti yoo dara ju foonu alagbeka lọ?,2
Rogbodiyan lori ewo ninu awọn atẹle yii ti o yọri si iṣẹda ti Orilẹ-ede Transnistria?,2
Ewo ninu awọn wọnyi ni Ijọba olominira Transnistria ni ti o yatọ si iyokù Moldova?  ,4
"Gẹgẹ bi oju iwe naa, nigba wo ni o yẹ ki aririn-ajo lọ si Montevideo bi wọn ba nireti lati yago fun awọn ipo afẹfẹ?",3
"Gẹgẹ bi oju iwe naa, igba wo ni arinrin-ajo lelọsi Montevideo bi wọn ko ba fi bẹẹ fẹran otutu?",1
"Gẹgẹ bi oju iwe naa, ewo ni o jọmọ oluyaworan janganjangan sara ohun ti o ti fẹsẹ mulẹ, eyi ti o yatọ si iba ohun jẹ?",1
Irufẹ ẹya ti awọn ayẹyẹ orin ni diẹ ninu awọn alabojuto ro pe o jẹ apakan pataki ti iriri naa?,2
"Gẹgẹ bi oju iwe naa, Kini o yẹ ki olutọju ajọyọ kan mu ni okundun bi wọn ba fẹ lati dó si itosi orin naa?",4
"Gẹgẹ bi oju iwe naa, nibo ni o yẹ ki awọn alejo yẹra fun nigba wiwa igbesi aye alẹ ni ariwa New Mexico?",2
"Gẹgẹ bi oju iwe naa, nibo ni alejo kan ti leri ere idaraya olokiki ni ariwa New Mexico?",3
Awọn aririn-ajo oni iṣuna owo le fẹ lati yẹra fun iru ohun mimu wo?,2
"Dida lori agbegbe ti a ṣapejuwe ninu oju ewe naa, ewo ninu awọn ibeere fun ohun mimu wọnyi ni o daru mọ olupin loju?",4
"O pẹ fun awọn ọgọrun ọdun mẹta, ẹgbẹ wo ni o bẹrẹ ijọba amunisin?",4
"Gẹgẹ bi oju iwe naa, kini ọna ti o dara julọ lati gba Pariṣiani lati dara si ọ?",3
"Gẹgẹ bi oju iwe naa, ewo ninu awọn wọnyi ni a ko kasi ihuwasi ara Pariṣiani ti a ya sọtọ?",4
Kini anfani ti Kilasi Akọkọ lori Ọkọ oju-irin aarin ilu ti Cape Town?,2
"Gẹgẹ bi oju iwe naa, kini ohun kan naa ti gbogbo ọkọ oju-irin akero Cape Town ni?",4
Ewo ninu awọn wọnyi ni kokoro ẹranko ko le ṣe?,1
Nibo ni a ti le ra awọn kaadi foonu arasilẹ?,3
Bawo ni a ṣe n funni ni awọn oṣuwọn ipe daradara nipa ilo awọn kaadi kan?,2
"Gẹgẹ bi oju iwe naa, ewo ninu awọn igi wọnyi ni ko wọpọ ni awọn ọgba gbogboogbo ti Adagun Plitvice?",1
Ewo ninu awọn fauna ti ko wọpọ ni o le rii ni ọgba awọn adagun Plitvice?,4
"Gẹgẹ bi oju iwe naa, kini awọn koodu ẹkun n ṣeranwọ fun?",2
"Gẹgẹ bi oju iwe naa, ewo ninu atẹle yii ni irọ nipa awọn koodu agbegbe ti o wa nipasẹ awọn ile-iṣẹ iroyin?",2
"Nigba ti o ba de ilu rẹ, ilana wo ni o jẹ agbẹfẹ?",4
Ewo ninu wọnyi ni o gbọdọ ti mọ ki o to de ilu rẹ?,4
"Gẹgẹ bi oju iwe naa, ọpọ ohun ti faayegba awọn agunke lati ṣawari nigbagbogbo awọn ipa-ọna tuntun laarin Afonifoji Cochamó?",4
"Dida lori alaye ti a funni ninu oju iwe naa, tani o rin ju ninu awọn irekọja pupọ julọ ni Aarin Iha Guusu roboto?",4
Ibaṣepọ ọkọ ofurufu wo ni o bori owo ti o kere ju fun ikọja okun ni Guusu roboto?,3
Ewo ninu awọn ajọ arinrin-ajo ni o ṣe aṣeyọri ninu Awọn Irin-ajo Ere sisa Agbaaye?,2
"Gẹgẹ bi oju iwe naa, Awọn Arinrin-ajo Ere sisa Go ṣeranwọ isopọ bi oriṣi ere sisa riri awọn ajọ?",1
Kini o yẹ ki aririn-ajo ṣe bi wọn ba nireti wiwa iriran amọtẹkun ti o ṣe kedere julọ?,3
"Dida lori oju iwe naa, irufẹ eranko wo ni alejo le ba pade nigba iṣabẹwo ẹran pipa ninu ọkọ?",2
"Gẹgẹ bi oju iwe naa, kini o le mu ẹdinwo irin-ajo wa?",2
"Gẹgẹ bi oju iwe naaa, tani gbigba iye owo irin-ajo yoo fẹ jamọ lọwọ?",1
"Gẹgẹ bi oju iwe naa, kini o ṣafikun ilu mọọka San Francisco ni agbaaye?",1
"Gẹgẹ bi oju iwe naa, ewo ninu awọn alaye yii nipa San Francisco ni kii ṣe otitọ?",4
"Gẹgẹ bi oju iwe naa, irufẹ arinrin-ajo wo ni koni jẹ anfani lilo awọn iṣẹ aṣoju irin-ajo?",1
Ewo ninu eyi ni a ko mẹnuba ninu oju iwe naa gẹgẹ bi anfani iforukọsilẹ nipasẹ aṣoju irin-ajo?,3
