question,gemini_answer
"Үзіндіге сәйкес, келесілердің қайсысына конвергенциялы ойлау үлгісі назар аудармайды?",2
"Үзіндіге сәйкес, келесілердің қайсысы, микро қимылдар ретінде қарастырылмайды?",4
Келесі микро қимылдар жайлы тұжырымдамалардың қайсысы шындық емес?,3
Келесілердің қайсысы Қайта өрлеудің нәтижесінде маңыздырақ бола бастады? ,3
"Қайта өрлеудің нәтижесінде, келесілерліңдің қайсысына азырақ көңіл бөлінді?",1
Келесілердің қайсысы үздіксіз қарым-қатынас үшін интернетті қолдануға мотивация болып табылмайды?,3
Келесілердің қайсысы жеке қатысу үшін интернетті қолдануға мотивация болып табылмайды?,4
"Қашан Батыс Еуропа әсер етушілерге сүйенуді қойып, өз стильдерін дамытуды бастады?",1
Киімін жабу үшін түймелерді қолдану ненің нәтижесі болды? ,3
"Үзіндіге сүйенсек, келесілердің қайсысы қоршаған орта мәселелерінің көзге көрінерлік ұзақ мерзімді шешімі болып табылады?",3
"Үзіндіге сүйенсек, келесілердің қайсысы қоршаған орта мәселелерін симптомдық емдеу деп саналмайтын шешім болып саналады?",2
Діни контекстке қарағанда орталық мәселесі күш тепе-теңдігіне байланысты болған Еуропадағы алғашқы соғыс болды қай елде болды?,4
Қай соғыс кейде соңғы 'діни соғыс' деп сипатталады?,1
Католик шіркеуінің келесі аспектілердің қайсысы қатаң бақылауға алынбады?,2
"Үзіндіге сәйкес, Версальда кім өлтірілді?",4
Келесілердің қайсысын топ король мен королеваға жасауға мәжбүрлемеді?,3
Келесілердің қайсысы Британияның әдеттен тыс әскери-теңіз соғысының нәтижесі емес?,3
Қайсы тұжырымдама Британияның Германияға қарсы әскери-теңіз қоршауын дұрыс сипаттамайды?,4
"Үзіндіге сәйкес, көптік склероздың диагнозы кімге қойылуы мүмкіндігі жоғары?",invalid
"Үзіндіге сәйкес, әдеттегі әрекетке қатысушылардың не нәрсеге көбірек қолдауы қажет болды?",1
"Үзіндіге сәйкес, семсерлесу әдетте қалай ойналады?",4
"Үзіндіге сәйкес, келесілердің қайсысы ішкі уланудың ең күшті көрсеткіші болады?",4
"Үзіндіге сәйкес, құрбанға көмектесудегі  бірінші дұрыс қадам қандай?",1
Келесі тұжырымдамалардың қайсысы құрбанды тексеру процесін дұрыс көрсетпейді?,1
Француз Революциясы жасаған өзгерітердің ішінен қайсысы жұмыс табы азаматтарына айтарлықтай әсер етті?,2
"Француз Революциясынан кейін, әскери және басқа салалардағы жетістік не нәрсеге негізделу ықтималдығы кем?",2
Дамыған елдерде қайсы мемлекеттік қызметтер ең көңіл толымсыз деп айтылған?,3
"Үзіндіге сәйкес, қоғамдық көлік жүйесі туралы не айтылған?",3
"Үзіндіге сәйкес, жүргізушілердің әрекетін болжай алмайтындықтан келесілердің қайсысы зерттеуге қиын болып табылады?",4
Жол қозғалысының ағындарын математикалық түрде көрсеткенде келесілердің қайсысы утилизацияға жіберіледі?,4
Херши мен Чейз өздерінің ДНК-ларын импланттау үшін нені қолданды? ,4
Мутацияның ұрпақтарға өту қабілеті неге байланысты?,1
"Үзіндіде берілген ақпаратқа сәйкес, сүйене алмайтын мутацияның әртүрлі әсерлері не?",2
Келесілердің қайсысы ежелгі мәдениеттердің ешкілерді сақтауының себебі болмады?,3
Гольфтың мақсаты нені аз жинау болып табылады?,2
"Гольф курсында, қай жерде шөп қысқарақ кесіледі?",2
Эксперименттің әдеттегі мақсаты не?,1
"Үзіндіге сәйкес, ғылыми зерттеуге жетекшілік етуге көмектеспейтін не нәрсе?",1
"Үзіндіге сәйкес, торнадолар туралы қайсы тұжырымдама шындыққа жатпайды?",3
"Үзіндіге сүйенсек, келесі тұжырымдамалардың қайсысы торнадолардың көпшілігін дұрыс сипаттайды?",4
Келесілердің қайсысын адамдар 16 ғасырда жасап бастады?,4
Адамдар қашаннан бері ұлғайту линзаларын қолданып келеді?,3
"Үзіндіге сәйкес, Мұхаммедтің үңгірі оның рухани тәжірибелері немесе құндылықтары туралы не айтты?",1
"Үзіндіге сәйкес, темір бірінші не нәрсеге қолданылды?",2
"Үзіндіге сәйкес, неге ағаш дөңгелектер темір дөңгелектермен ауыстырылды?",4
"Үзіндіге сәйкес, Романтизм дәуірінде тұлғаларды не қалыптастырды?",2
Келесі берілген тұжырымдамалардың қайсысы технологиялық детерминизм туралы жалпы идеяға жатпайды? ,1
"Үзіндіге сәйкес, келесілердің қайсысы ысқыны қозғалтумен ұштаспайды?",1
"Үзіндіге сәйкес, келесілердің қайсысы жұмсағырақ дауыс береді?",3
Қазбалар қолдарының ең соңында келесілердің қайсысына бейімделген?,1
Келесілердің қайсысы шипандзенің саусақ буындарын дұрыс сипаттайды? ,3
Селекция жаңа генетикалық вариацияны қай жиынтықтан шығарып тастайды?,4
Генетикалық вариацияны қосуға қандай процесс жауапты?,3
"""Үзіндідегі ақпаратқа сәйкес, """"қоректену мәселесін"""" шешу үшін примат осылардың қайсысын жеу керек?""",3
"Үзіндіге сәйкес, келесі берілген мәселелердің қайсысы маңызды амин қышқылдарының жетіспеушілік салдары емес?",1
Белгілі бір субмәдениеттің мүшелері сол топқа қатысты екенін көбінесе қалай сигнал береді?,4
"Үзіндіде берілген теорияға сүйенсек, стериотипті қатерлі мінез-құлықпен танылған азшылық нәсілмен идентификацияланған балаға не болуы мүмкін?",2
"Үзіндіге сәйкес, нәсілдің стереотиптерді бала білуі келесілердің қайсысына әсер етуі мүмкін?",2
"Үзіндіге сүйенсек, келесілердің қайсысы тағыланған баланың тәрбиесімен келесілердің қайсысы үйлеспейді?",2
"Үзіндіге сәйкес, келесілердің қайсысы балалардың тағыланған мінез-құлқын дүрыс сипаттайды?",2
"Үзіндіге сәйкес, келесі тәжірибелердің қайсысы табиғи шаруашылықпен үйлеспейді?",2
Келесілердің қайсысы табиғи шаруашылық тәжірибесін дұрыс сипаттайды?,4
Мұражайға бару туризмнің қай категориясына жатады?,3
"Үзіндіге сәйкес, рекреациялық саяхатшылардың артықшылығы не болы мүмкін?",2
Жергілікті шіркеудің көмегімен өзгеріс қорқынышын азайтуға көмектесетін үзіндіде берілген не нәрсе?,1
"Үзіндіге сәйкес, өз тарихыңды түсіну немен көмектеседі?",3
Келесі сөйлемдердің қайсысы оқудың постмодерн жолын дұрыс сипаттайды?,4
Келесі тұжырымдамалардың қайсысы постмодерндік оқу тәсілін дұрыс сипаттамайды?,2
"Қалыпты ұйқы кезеңінде мақсатпен оянудан кейін, осылардың қайсысы ұйқының үзілуі процессіне кедергі келтіреді?",1
Келесілердің қайсысы ұйқыны бұзудың дұрыс емес сипаттамасы?,4
"Ми көбінесе саналы түстерді көрген сайын, не  жоғарылайды?",4
Келесілердің кері әсерлерінің қайсысын көп саналы түс көрушінің денесінде болуы мүмкін?,4
"Үзіндіге сәйкес, кәдімгі топтар мен виртуалды топтардың ұқсастығы неде?",1
"Үзіндіге сәйкес, физикалық және виртуалды топтарға қатысты қайсы тұжырымдама шындық емес?",4
Келесілердің қайсысына мазмұн теориясы негізделмеген?,1
Келесілердің қайсысы үштіктер ережесінің нысаны болып табылмайды?,1
Келесілердің қайсысы 35 мм фотография форматын сипаттамайды?,3
"Үзіндіге сәйкес, өндірушілер линза өндірудің сапасын жақсарқанындай, масштабтау линзалары қалай жақсарды?",3
"Үзіндіде келтірілген ақпаратқа сүйене отырып, қандай жағдайларда масштабтау объективі әдеттегі линзадан артық болуы мүмкін?",invalid
Келесілердің қайсысы Мистицизнің дұрыс сипаттамасы болып табылмайды?,4
"Үзіндіге сәйкес, келесілердің қайсысына Мистицизм назар қоймайды?",2
"Үзіндіге сәйкес, ауыршаруашылық қоғамды құруы мүмкін кім болды?",3
"Үзіндіне сәйкес, моаларды аулаған топ қай жердің алғашқы тұрғындары болды?",2
Қандай жағдайда оригамидің таза әдісін қолдану тәжірибесіздерге пайдалы болады?,4
Келесілердің қайсысы Таза оригамиді дұрыс сипаттамайды?,1
"Үзіндіге сүйенсек, қай жер Инд алқабы өркениетімен ұшыраспайды?",3
Келесілердің қайсысы осы үзіндіде талқыланған қола дәуіріндегі өркениеттің ықтимал атауы ретінде айтылмайды?,3
"Үзіндіге сәйкес, келесілердің қайсысы ұзақ мерзімді пайда алып келеді?",1
"Үзіндіге сәйкес, егер тез арада пайда табуға назар қойған болса келесілердің қайсысын алға қою керек?",4
"Үзіндіге сәйкес, соғыс шығындарының көп бөлігін кім жапты?",4
Тамплиерлер кезеңінен бұрын қай уақыт дәуірі келеді?,3
Тамплиерлер кезеңінен кейін қай уақыт дәуірі келеді?,1
Рим империясы кезінде дәрігерлер мен хирургтар қоладанды деп аталмаған медициналық ем немесе процедура қайсы?,1
"Үзіндіге сәйкес, Рим империясы кезінде медицина саласында жасалған жетістікке келесілердің қайсысы жатпайды?",3
Көру қабілеті неге байланысты?,1
Организм арасында көз құрылысының әртүрлілігі неге байланысты?,2
"Үзіндіге сәйкес, Сикхизм туралы тұжырымдамалардың қайсысы дінді дұрыс суреттемейді?",3
"Үзіндіге сәйкес, Сикх сенім жүйесінің негізігі аспекті келесілердің қайсысы болып табылады?",1
"Үзіндіге сүйенсек, Назардың жетіспеуі ауруы бар балалар неге назар қоюға қиналады?",1
"Үзіндіге сәйкес, Назардың жетіспеуі ауруы бар балалар неге қауіпті әрекеттер жасауға құлықты?",4
"Үзіндідегі ақпаратқа сәйкес, осылардың қайсысы бара-бар оқытудың мысалы емес?",3
Келесілердің қайсысы бара-бар оқудың консептін дұрыс сипаттамайды?,3
"Үзіндіге сәйкес, MySpace-тің қандай мүмкіндіктері кітап оқудан қиналатын оқушыларға пайдасы бар? ",3
"Үзіндіге сәйкес, келесілердің қайсысы жұмысшылардың наразылықтарына Хрущевтың жауабының бөлігі болмады?",3
Келесілердің қайсысы Польшадағы наразылықтарының кесірі болмады?,1
"Үзіндіге сәйкес, келесілердің қайсысы КССР мен АҚШ арасындағы қарым-қатынасқа әсер етпеді?",2
Келесілердің қайсысы бүкіл денеде жүйке импульстарын жіберудің мақсатын дұрыс сипаттамайды?,1
Гиза үстіртінде не табылуы мүмкін?,invalid
Ұлы Пирамиданың мақсаты не болды?,2
Ғибадатхананы өртеушілер жойғанын бізге жеткізген кім?,3
Артемис храмының қайта салынуына байланысты дұрыс тұжырымдама қайсысы?,2
"Үзіндіге сәйкес, жанды мақұлықтардың екі аяқта жүре алу  мүмкіндігі қай кезден бастау алады?",1
Осы жанды мақұлықтардың  қайсысы екі аяқта жүрді?,3
Екінші дүниежүзілік соғыс кезінде Германия теңіз әскери күштері не нәрсеге қол жеткізуге тырысты?,2
"Үзіндіде берілген ақпаратқа сүйенсек, Солтүстік Атлантикалық науқан кезінде теңіз әскери күштері соғысында ең үлкен жетістікке жеткен кім?",1
Ассириялықтар атты іскерді ойлап тапқанда не нәрсе болмады?,1
Атты әскер қалай соғысты?,3
"Үзіндіге сәйкес, қарапайым Вавилон тұрғынын қай жерден таппас едіңіз?",4
Келесілердің қайсысы діни қызметкерлерге ғана арналған?,2
Тутанхамон Патша қашан атақ жинады?,3
Тутанхамон Патшаны атақты Мысыр патшасы еткен не?,1
Грек поэты Гомер не нәрсеге қабілетсіз болды?,2
Әдебиеттен басқа нәрсемен танымал болған атақты Грек кім?,3
Еврей отбасы уақыттарын көбін қай жерде өткізді?,invalid
Еврей отбасына маңызды емес нәрсе не болды?,3
Келесілердің қайсысы Скандинавия елдерінің арасындағы айырмашылықты сиппаттамайды?,2
Гренландияда кім бірінші қоныстанды?,1
Қайсы топ орындықсыз кешкі ас ішкенді ұнатады?,3
Келесілердің қайсысы Ежелгі Рим тойлау мәдениетіне жатпайды?,4
"Үзіндіге сүйенсек, келесілердің қайсысының ұзақ әсері болмайды?",2
"Үзіндіге сәйкес, ұлтты не анықтайды?",3
Друкгиал Дзонг Паро туралы қай тұжырымдама шындық емес?,1
Друкгал Дзонгтағы өрттің нәтижесін қай тұжырымдама дұрыс сипаттайды?,3
Камбоджа туралы келесі тұжырымдамарадың қайсысы шын?,4
Келесі мәлімдемелердің қайсысы Камбоджаға басып кіруді дәл сипаттайды?,4
Келесілердің қайсысын Голландиялық Шығыс Үндістан компаниясы Тайваньда болған кезде жасаған жоқ? ,4
Шимоносеки келісімі не нәрсе орнатты?,4
Химикаттың pH дәрежесі қалай өлшенді?,3
Сутегі иондарынан не нәрсе алынды?,4
Келесі тұжырымдамалардың қайсысы арыстан прайдын дұрыс сипаттамайды?,3
Келесі тұжырымдамалардың қайсысы арыстандар мінезін дұрыс сипаттамайды?,4
Қояндар көбінесе жыртқыштардың қай түріне олжа болады?,3
Кішірек мысықтар көбіне келесілердің қайсысын аулайды?,1
Келесілердің қайсысы оцелоттардың аңшылық ету әдісінің бөлігі емес?,3
Келесілердің қайсысы оцелотты дұрыс сипаттамайды? ,3
Келесілердің қайсысы жолбарыстың дамыған күші деп саналмайды?,1
"Үзіндіге сәйкес, жолбарыс пен арыстанның арасындағы айырмашылық қайсы?",2
"Үзіндіге сәйкес, басқа биологтардын бұрын Роберт Хук не істеді?",1
"""""""Жасуша” сөзінің бастапқы мағынасы нені білдіреді?""",2
"Үзіндіге сәйкес, жануарлардың көбі не істеуге қабілетті?",2
"Үзіндіге сүйенсек, кейбір жануарларда не жоқ?",3
Фотосинтез процессі кезінде өсімдіктерге не көмектеседі?,4
Адамдар шығарып өсімдіктер жұтатын не нәрсе?,4
"Үзіндіге сәйкес, келесі мысалдардың қайсысы эволюция процессіне кедергі болар еді?",1
Келесі тұжырымдамалардың қайсысы түрдің пайда болуы процесін дұрыс сипаттамайды? ,1
Айналым жүйесінің қай бөлігі қанды жүрекке құяды?,4
Айналым жүйесіндегі тамырлардың қайсысы ең кішкентай?,1
Жәндіктердің өз қанаттарын артқа бүктеу қабілеті келесілердің қайсысын күшейтеді?,2
Келесілердің қайсысы жәндіктердің ұшу қабілетіне әсер етуші ретінде үзіндіде берілмеген?,2
Келесі сипаттамалдың қайсысы көбіне динозаврлармен ұштастырылмайды?,2
Келесілердің қайсысы көбіне құстар және динозаврлардың ортақ сипаттамалары ретінде еске келмейді?,3
"Үзіндіге сәйкес, Трицератопс саговниктің қай бөлліктерін жейді?",1
"Үзіндіге сәйкес, келесілердің қайсысын Трицератопс жейді? ",2
"Үзіндіге сәйкес, келесі спорттардың қайсысы Италияның солтүстік аймақтарында өте танымал?",3
"Үзіндіде берілген ақпаратқа сәйкес, келесі спорттардың қайсысы Италлияға дүниежүзілік чемпионатын ұтып алар еді?",1
Қандай жағдайдан кейін Люксембургтың кейбір жерлері Бельгияныкыне айналды?,2
Келесілердің қайсысы Люксембургтың бейтарап болуына әсер етті?,1
Түркияның бүкіл аймағының қанша шаршы киллометрі Еуропада?,4
"Үзіндіге сүйенсек, Түркияның ұзындығы қанша миль?",4
Ватикан қаласында латын тілін не үшін қолданады?,1
"Ватикан қаласында, итальян тілін неге қолданбайды?",3
"Үзіндіге сәйкес, келесілердің қайсысы күрделі компьютерде дыбыстарды микстеуден пайдаланады?",1
"Үзіндіге сәйкес, қай жердегі көптеген үйлерде шайылатын күрделі дәретханалары болған?",invalid
Келесі жерлердің қайсысында дамыған шаю жүйесі табылған?,invalid
Келесі сипаттаманың қайсысы конькишының айналуына себеп болады?,1
"Үзіндіге сүйенсек, келесілердің қайсысы заманауи конькидегі пышақтың ойыс қуысын дұрыс сипаттайды?",3
"Үзіндіге сүйенсек, атомдарға жарықтан артық энергия алу процесі қалай аталады?",4
Атомның фотонды шығаруының себебі не?,1
"Үзіндіге сүйенсек, электр шамы бұдан былай жұмыс істемей қалуының себебі не?",3
Жарықшамды ауыстырып жатқанда келесілердің қайсысы тиісуге қауіпті болуы мүмкін?,3
"Үзіндіге сүйенсек, ядро бөлінгенде не болады?",2
Келесілердің қайсысына алыс қашықтықтағы Жерге қайта қоңырау шалуы байланысты,2
Мыналардың қайсысы телескопты ғарышқа жіберу үшін қолданылады?,2
Уақыттың өтуін бақылау үшін циклді оқиға турады не нәрсені баяқау керек?,2
"Үзіндіге сүйенсек, оқиғаның қай аспектін уақытпен салыстырады?",1
"Үзіндіге сәйкес, келесілердің қайсысы тақ мұрагеріне тән деп саналады?",4
"Үзіндіде берілген ақпаратқа сәйкес, Чарльз бірінші не істеді?",4
Тригвасонның флоты қай елдікі?,4
Тарихтың қай кезеңінде Германия Эстонияға күшті мәдени әсер тигізді?,3
Жоғарыда айтылғандардың қайсысы лингвалдық тілдерді сипаттайды?,4
Қандай мәлімдеме көмекші тілдерді дұрыс сипаттамайды?,1
"Үзіндіге сәйкес, жолаушы круизі қыста болса, нені тексеруі керек?",1
"Үзіндіге сәйкес, егер жолаушы круизі жазда болса, ол неден аулақ бола алады?",2
Неліктен каталан тілі Барселонада белгілер мен жарнамаларда жиі қолданылады?,2
Келесі тілдердің қайсысы Барселона метро жүйесінде тұрақты хабарландырулар үшін қолданылады?,2
"Жоғарыда келтірілген үзіндіге сүйене отырып, “төсек және таңғы ас» типтегі жоғары деңгейлі мейманхана үшін келесі ыңғайлылықтардың қайсысы басымдыққа ие емес?",4
"Жоғарыда келтірілген үзіндіге сүйене отырып, элиталық пансионаттар арасындағы бәсекелестіктің негізгі нүктелерінің біріне не жатпайды?",1
"Үзіндіге сәйкес, төмендегілердің қайсысы 2022 жылы Бейжіңде өткізілмейді?",2
"Үзіндіге сәйкес, келесі жарыстардың қайсысын Бейжің 2022 жылы қабылдайтын болады?",2
Құс тұмауын жұқтырудың жоғары қаупіне кімдер ие?,3
"Үзіндіге сәйкес, төмендегі мәлімдемелердің қайсысы құс тұмауын дәл сипаттайды?",3
Ақ теңіз-Балтық каналын не байланыстырады?,3
"Үзіндіге сәйкес, жолаушыға кедергі келтірмеу үшін төлқұжатты көліктің қандай түрінде алуға болады?",2
"Үзіндіге сәйкес, кейбір трансшекаралық пойыздар сіздің жеке куәлігіңізді қай кезде тексере алады?",4
Сингапурдың жоғары тропиктік аймағында болған кезде төмендегі мәселелердің қайсысы туындауы мүмкін?,3
Кімдерге неміс кондитерлік өнімдерін жемеген жөн?,1
Қандай ингредиент неміс кондитерлік өнімдерінің маусымдық элементі болып саналады?,3
"Жоғарыда келтірілген үзіндіге сүйене отырып, төмендегілердің қайсысы шектеулі бюджетпен саяхаттауға кеңес болып табылмайды?",3
"Үзіндіге сәйкес, ең аз бюджетпен саяхаттау кімге қиындық тудыруы мүмкін?",2
Төмендегі мәлімдемелердің қайсысы Пойнт Марион мен Фэрмонт арасындағы жолды дұрыс сипаттамайды?,3
"Осы үзіндіге сәйкес, жоғарыда айтылғандардың қайсысы Буффало-Питтсбург тас жолымен келе жатқан жүргізушілерді алаңдатуы керек?",3
Төменде көрсетілгендердің қайсысы каньонингпен айналысуды бастауға қажет емес?,2
Төменде көрсетілгендердің қайсысы каньонға сәтті экскурсия жасау үшін қажет болуы мүмкін?,4
"Үзіндіге сәйкес, көлігінде лагерь құруды жоспарлап отырған адамға не пайдалы болуы мүмкін?",1
"Үзіндіге сәйкес, егер олар назардан тыс қалғысы келсе, автокөлік лагеріне неден аулақ болу керек?",3
"Үзіндіге сәйкес, Касабланканы екінші рет кім қалпына келтірді?",4
Табиғи апаттан кейін заманауи Касабланка қаласынан кімдер кетті?,2
"Үзіндіге сәйкес, Синтра шетелдіктер арасында қалай танылды?",3
Армения нені мойындамады?,4
Әзірбайжан мен Армения арасындағы қарым-қатынасқа не әсер етеді?,3
Шарлоттада таксимен жүру кезінде қосымша ақы төлеуге не әкелуі мүмкін?,2
"Үзіндіге сәйкес, Шарлоттада балалармен бірге тұрудың кемшілігіне нені жатқызуға болады?",2
Испандықтар келгенге дейін Чилидің солтүстігін кім басқарды?,4
"Үзіндіге сәйкес, төмендегілердің қайсысы 1810 жылы болған жоқ?",2
Лигурия аймағындағы шалғай ауылдарға адамдар қалай жете алады?,3
Итальяндық «Cinque Terre» термині нені білдіреді?,1
"Үзіндіге сәйкес, аяқ киімнің қай түрі ықтимал тайғақ қысқы жағдайларға сәйкес келеді?",2
Жоғарыда айтылғандардың қайсысы қыста мұзды жолдардағы іліністі жақсартуға көмектеспейді?,4
Төменде келтірілгендердің қайсысы Гавайи мен Кук аралдарының арасындағы дәл ұқсастық болып табылады?,3
Төменде келтірілгендердің қайсысы Кук аралдарын дәл сипаттамайды?,3
Төмендегі рейнджер станцияларының қайсысы тұрғын үйдің екі түрін ұсынады?,1
"Үзіндіге сәйкес, несиенің орнына қолма-қол ақшаны пайдаланғыңыз келсе, саябаққа кіруге рұқсатты қайдан брондай аласыз?",3
"Үзіндіге сәйкес, шаңғы тебудің қандай түрі тік рельефте жүзеге асырылады?",3
"Үзіндіге сәйкес, жоғары жылдамдықты дамытқысы келетін шаңғышыларға не көмектесе алады?",4
Елге оралудан күрделі әсерде жүрген саяхатшылар үшін не қиындыққа соғады?,4
"Үзіндіге сәйкес, елге оралу соққысы саяхатшылардың қай түрі үшін ерекше ауыр болуы мүмкін?",2
Төменде көрсетілгендердің қайсысын адамдар бұланға жасаудан аулақ болуы керек?,2
"Үзіндіге сәйкес, бұлан туралы келесі мәлімдемелердің қайсысы шындыққа жанаспайды?",1
"Жоғарыда келтірілген үзіндіге сәйкес, төменде көрсетілгендердің қайсысы шөл дала саяхатшысы үшін ең аз қауіпті болар еді?",2
Төмендегілердің қайсысы шөлді саяхатшылар үшін ықтимал қауіп ретінде айтылмайды?,4
"Үзіндіге сәйкес, зерттеушілер келгеннен кейін қай топтың халқы қатты зардап шекті?",3
"Үзіндіге сәйкес, карибтер қай тілде сөйледі?",4
Шаңғы спортын ашық ауада өткізудің бір түрі ретінде кеңінен таныту еңбегі кімге тиесілі?,2
"Үзіндіге сәйкес, шаңғы спорты алғаш рет қай уақытта спорт түрі ретінде танылды?",4
Төменде келтірілгендердің қайсысы әдетте Африканың шығыс жағалауындағы ең үлкен Аралмен байланысты болып келеді?,3
Шығыс Африканың кішігірім аралдарының атрибутына не жатпайды? ,3
"Үзіндіге сәйкес, кейбір дәстүрлі шіркеулерде Пасха қалай тойланады?",2
Эквадорға кіру кезінде белгілі бір талаптарды болдырмау үшін Куба азаматында ең алдымен не болуы керек?,1
Эквадордың саяхатшыларға қойылатын талаптары неге арналмаған?,2
Төменде көрсетілгендердің қайсысы басқа елде үйдегіге қарағанда қымбатырақ болуы мүмкін?,2
Басқа елде элиталық жақтауларды сатып алу кезінде қандай қауіп болуы мүмкін?,3
"Фолклендте валютаны пайдалану туралы айтатын болсақ, келесі мәлімдемелердің қайсысы дұрыс?",4
"Үзіндіге сүйене отырып, АҚШ-тан Фолклендке барған кезде кредит картасынан басқа төлем түрі қай жерде аса пайдалы болуы мүмкін?",3
Қандай оқиға ғибадатхана мерекелерімен байланысты емес?,1
Безендірілген пілдерді қайдан көруге болады?,3
"Үзіндіге сәйкес, төмендегілердің қайсысы бизнес-класс немесе бірінші класс билеттеріне ақша үнемдеудің ең ықтимал жолы болып табылады?",1
"Үзіндіге сәйкес, белгілі бір тариф сыныптарын брондау кезінде уақытты ысырап ету қандай жағдайда болар еді?",3
Африканың жалпы тарифі мен бүкіл әлем бойынша тарифті салыстыру кезінде не қосудың қажеті жоқ?,2
"Үзіндіге сәйкес, супермаркеттер қандай әртүрлі таңдауды ұсына бастайды?",1
Кейбір супермаркеттер ұсынатын қандай ыңғайлылық түрі дайын тағамды сатып алатын сатып алушыны өзіне тарта алады?,4
Төмендегілердің қайсысы француз тілінде сөйлейтін бельгиялықтар мен швейцариялықтар үшін түсініксіз болуы мүмкін?,2
Төмендегілердің қайсысы Францияда Бельгия немесе Швейцариядағыдай емес?,2
Сізге қандай жағдайда қайғылы тарифтің ұсынылуы екіталай?,3
Жерлеу тарифтері туралы не шындық болып табылады?,4
Қай кезде жеке GPS құрылғысын пайдалану навигациялық қолданбаға қарағанда ыңғайлы болады?,3
