question,gemini_answer
Cila nga të mëposhtmet përdoret kur prezantohet qarkullimi i trafikut në rrugë matematikore?,4
Çfarë përdorën Hershey dhe Chase për të implantuar ADN-në e tyre? ,4
Nga çfarë varet aftësia që mutacioni të kalohet te pasardhësit? ,1
"Bazuar në informacionin e dhënë në pasazh, mbi çfarë nuk mbështeten efektet e ndryshme të mutacioneve?",1
Cila nga të mëposhtmet nuk është arsye që kulturat e lashta mbanin dhi?,2
Qëllimi i golfit është të marrë numrin më të vogël të çfarë?,2
"Në fushën e golfit, ku pritet bari më i shkurtër?",2
Cili është qëllimi tipik i një eksperimenti?,1
"Sipas pasazhit, çfarë nuk e ndihmon kërkimin shkencor?",2
"Sipas pasazhit, cila deklaratë për tornadot nuk është e vërtetë?",3
"Bazuar në pasazh, cila nga deklaratat më poshtë e përshkruan saktë shumicën e tornadove?",4
Cilën nga të mëposhtmet filluan të bëjnë njerëzit në shekullin 16-të?,4
Prej sa kohësh i kanë zmadhuar njerëzit objektet duke përdorur lente?,3
"Bazuar në pasazh, çfarë thotë shpella e Muhamedit rreth praktikave apo vlerave shpirtërore?",1
"Sipas pasazhit, për çfarë përdorej në fillim hekuri?",2
"Sipas pasazhit, pse rrotat e drurit u zëvendësuan nga rrotat e hekurit?",4
"Sipas pasazhit, çfarë u dha formë personave gjatë periudhës së Romantizmit?",2
Cila nga deklaratat më poshtë nuk reflekton një ide të përgjithshme të determinizmit teknologjik? ,1
"Sipas pasazhit, cila nga të mëposhtmet nuk shoqërohet me tërheqjen e harkut?",1
"Sipas pasazhit, cili nga të mëposhtmit shoqërohet me një tingull më të butë?",3
Fosilet tregojnë se duart eventualisht janë përshtatur të përdoren kryesisht për cilën nga të mëposhtmet?,1
Cila nga të mëposhtmet përshkruan saktë gishtërinjtë e një shimpanzeje? ,3
Veçimi heq variacionin e ri gjenetik nga cili grup?,4
Cili proces është përgjegjës për shtimin e një variacioni gjenetik?,3
"Bazuar në informacionin në pasazh, cilën nga këto duhet të hajë një primat për të zgjidhur një “problem me proteinat”?",3
"Sipas pasazhit, cili nga problemet më poshtë nuk shkaktohet nga një mungesë aminoacidesh bazë?",1
Si e tregojnë shpesh anëtarët e një nënkulture të veçantë shoqërimin e tyre me grupin?,4
"Sipas teorisë së paraqitur në pasazh, çfarë mund t’i ndodhë një fëmije që identifikohet si pjesë e një minoriteti racor të sterotipizuar për përfshirjen në sjellje kërcënuese?",2
"Sipas pasazhit, njohuria e një fëmije për stereotipet racore mund të ketë ndikim te cila nga të mëposhtmet?",2
"""Sipas pasazhit, cila nga të mëposhtmet nuk ka të ngjarë të jetë e vazhdueshme në rritjen e një fëmije """"""""të egër""""""""?""",2
"Sipas pasazhit, cila nga të mëposhtmet e përshkruan saktësisht sjelljen e egër te fëmijët?",2
"Bazuar në pasazh, cila nga praktikat më poshtë nuk është në përputhje me bujqësinë ekzistenciale?",2
Cila nga të mëposhtmet përshkruan saktë praktikën e bujqësisë si mjet jetese?,4
"Vizitat te një muze, në cilën kategori turizmi bie?",3
"Sipas pasazhit, çfarë mund të jetë prioritet për udhëtarët për argëtim?",2
Çfarë përmendet në pasazh si diçka që ka ndihmuar në zvogëlimin e frikës së ndryshimit brenda kishës lokale?,1
"Sipas pasazhit, fitimi i njohurive të historisë së vendit mund të ndihmojë me çfarë?",1
Cila nga deklaratat më poshtë e përshkruan saktësisht qasjen postmoderne ndaj të nxënit?,4
Cila nga deklaratat më poshtë nuk e reflekton qartë një qasje postmoderne ndaj të nxënit?,2
"Pasi zgjohemi qëllimisht gjatë një periudhe normale fjetjeje, cila nga këto do të ndikonte te procesi i ndërprerjes së gjumit?",2
Cili nga të mëposhtmit nuk është përshkrim i saktë i ndërprerjes së gjumit?,4
"Ndërsa truri përpiqet të ketë ëndrra të kthjellëta më shpesh, çfarë rritet?",4
Cilat nga ndikimet negative më poshtë mund të kenë ëndrrat e kthjellëta te trupi?,2
"Sipas pasazhit, si janë të ngjashme ekipet tradicionale dhe virtuale?",1
"Bazuar në pasazh, cila deklaratë në lidhje me ekipet fizike dhe virtuale nuk është e vërtetë?",1
Cila nga të mëposhtmet nuk është diçka ku përqendrohen teoritë e përmbajtjes?,1
Cili nga të mëposhtmit nuk është objekt i rregullit të të tretave?,1
Cili nga të mëposhtmit nuk përshkruan formatin e fotografisë 35 mm?,3
"Sipas pasazhit, ndërsa prodhuesit rritin cilësinë e prodhimit të lenteve, si janë përmirësuar lentet e zmadhimit?",3
"Bazuar në informacionin në pasazh, kur mund të jetë e preferueshme një lente zmadhimi ndaj një lenteje me gjatësi fokale fikse?",4
Cili nga të mëposhtmit nuk do të konsiderohej përshkrim i saktë i misticizmit?,4
"Sipas pasazhit, cili nga të mëposhtmit nuk është fokusi i misticizmit?",2
"Sipas pasazhit, kush mund të ketë nisur një shoqëri agrare?",3
"Sipas pasazhit, grupi që ka gjuajtur më shumë moa ishin banorët e parë të cilit vend?",2
Në cilin skenar do të sillte përfitime për palosësin përdorimi i metodës Pureland të origamit?,4
"""Cila nga të mëposhtmet nuk e përshkruan saktë origamin """"""""pureland""""""""?""",1
"Sipas pasazhit, cili vend nuk shoqërohet me Qytetëtimin e luginës së Indusit?",3
Cili nga këto më poshtë nuk përmendet si një emër i mundshëm për qytetërimin e Epokës së Bronxit që diskutohet në pasazh?,4
"Sipas pasazhit, cila nga të mëposhtmet sjell përfitime afatgjata?",1
"Sipas pasazhit, cilit nga të mëposhtmit mund t'i japë dikush përparësi nëse fokusi i tij është te përfitimet e menjëhershme?",4
"Sipas pasazhit, kush e pagoi një pjesë të konsiderueshme të shpenzimeve të luftës?",4
Cila periudhë kohore erdhi përpara periudhës së tempullarëve?,3
Cila periudhë kohore erdhi pas periudhës së tempullarëve?,1
Cili trajtim ose procedurë mjekësore nuk përmendet se është përdorur nga doktorët dhe kirurgët gjatë Perandorisë Romake?,1
"Sipas pasazhit, cila nga të mëposhtme tnuk u atribuohet përparimeve të bëra në fushën e mjekësisë gjatë Perandorisë Romake?",3
Nga çfarë varet aftësia për të parë?,1
Nga çfarë varet ndryshimi i strukturës së syve mes organizmave?,2
"Sipas pasazhit, cila deklaratë rreth sikizmit nuk e portretizon saktë fenë?",2
"Sipas pasazhit, cila nga të mëposhtmet konsiderohet si një aspekt bazë i sistemit të bindjeve sike?",1
"""Sipas pasazhit, ku mund ta kenë të vështirë të fokusohen fëmijët me """"""""çrregullimin e mungesës së vëmendjes""""""""?""",1
"""Sipas pasazhit, pse fëmijët me """"""""çrregullimin e mungesës së vëmendjes"""""""" kanë tendencën të përfshihen në sjellje të rrezikshme?""",4
"Bazuar në informacionin në pasazh, cila nga këto nuk është shembull i skelës?",3
Cila nga të mëposhtmet nuk e përshkruan saktë konceptin e skelës?,3
"""Sipas pasazhit, cila veçori e """"""""MySpace"""""""" mund të sjellë dobi për nxënësit që kanë vështirësi të lexojnë?""",1
"Sipas pasazhit, cila nga të mëposhtmet nuk ishte pjesë e përgjigjes së Krushovit ndaj trazirave të punëtorëve?",3
Cili nga të mëposhtmit nuk ishte shkak i trazirave në Poloni?,4
"Sipas pasazhit, cila nga të mëposhtmet nuk ndikoi në marrëdhëniet mes BRSS-së dhe SHBA-së?",2
Cila nga të mëposhtmet nuk përshkruan saktësisht qëllimin e dërgimit të impulseve nervore nëpër trup?,1
Çfarë mund të gjendet në Rrafshnaltën e Gizës?,4
Cili është qëllimi i Piramidës së Madhe?,2
Kush është përgjegjës për njohuritë tona rreth zjarrvënësit që shkatërroi tempullin?,3
Cila është deklaratë e saktë në lidhje me rindërtimin e tempullit të Artemidës?,2
"Sipas pasazhit, kur ishte hera e parë që një specie eci me dy këmbët?",1
Cila nga këto specie ecën rregullisht me dy këmbë?,2
Çfarë u përpoq të bënte flota gjermane gjatë Luftës së II-të Botërore?,4
"Bazuar në informacionin e dhënë në pasazh, kush kishte më shumë sukses me luftën në det gjatë Fushatës së Atlantikut të Veriut?",1
Çfarë nuk ekzistonte kur asirianët implementuan përdorimin e kavalerisë?,1
Si luftohen betejat që përdorin kavalerinë?,3
"Sipas pasazhit, ku nuk do ta gjenit një qytetar të zakonshëm babilonas?",4
Cili nga të mëposhtmit ishte synuar specifikisht për priftërinjtë?,2
Kur fitoi famë Mbreti Tutankamun?,3
Çfarë e bëri Mbretin Tutankamun një mbret të njohur egjiptian?,1
Çfarë nuk ishte në gjendje të bënte poeti grek Homeri?,2
Cili grek i famshëm njihet për diçka tjetër përveç letërsisë?,3
Ku e kalonin shumicën e kohës familjet hebraike?,1
Çfarë nuk ishte shumë e rëndësishme për familjen hebraike?,3
Cila nga të mëposhtmet nuk është përshkruar si ndryshim mes vendeve skandinave?,2
Kush u vendos në fillim në Groenlandë?,1
Cili grup preferon të drekojë pa karrige?,3
Cili prej të mëposhtmëve nuk do të ishte pjesë e një feste antike romake?,4
"Bazuar në pasazh, cila nga të mëposhtmet nuk ka të ngjarë të ketë ndikim afatgjatë?",2
"Sipas pasazhit, çfarë vjen para një kombi?",3
Cila deklaratë në lidhje me Drukgyal Dzong nuk është e vërtetë?,1
Cila deklaratë përshkruan saktë rezultatin e zjarrit të Drukgyal Dzong?,3
Cila nga deklaratat më poshtë rreth Kamboxhias është e vërtetë?,4
Cila nga deklaratat më poshtë e përshkruan saktësisht pushtimin e Kamboxhias?,4
Cilën nga të mëposhtmet nuk bëri Shoqëria Holandeze e Indisë Lindore gjatë kohës së tyre në Tajvan?,4
Çfarë themeloi Traktati i Shimonosekit?,4
Si matet niveli i pH në një lëndë kimike?,3
Çfarë është hequr nga jonet e hidrogjenit?,4
Cila nga deklaratat më poshtë nuk e përshkruan saktë një tufë luanësh?,3
Cila nga deklaratat më poshtë nuk e përshkruan saktë sjelljen e luanëve?,4
Lepujt janë preja e zakonshme për cilin lloj grabitqari?,2
Felinët e vegjël zakonisht gjuajnë cilën nga të mëposhtmet?,1
Cili prej të mëposhtmëve nuk është pjesë e metodës së gjuajtjes së një oceloti?,4
Cili prej të mëposhtmëve nuk e përshkruan saktë një ocelot? ,3
Cila prej të mëposhtmeve nuk do të konsiderohej pika më e fortë e një tigri?,2
"Sipas pasazhit, cili është një ndryshim mes tigrave dhe luanëve?",2
"Sipas pasazhit, çfarë bëri Robert Huku përpara biologëve të tjerë?",1
"""Çfarë do të thotë origjina e fjalës """"""""qelizë""""""""?""",2
"Sipas pasazhit, shumica e kafshëve kanë aftësinë të bëjnë çfarë?",2
"Sipas pasazhit, çfarë nuk kanë disa kafshë?",3
Çfarë i ndihmon bimët në procesin e fotosintezës?,4
Çfarë nxjerrin njerëzit që e thithin bimët?,4
"Sipas pasazhit, cili nga shembujt më poshtë do të pengonte procesin e evolucionit?",1
Cila nga deklaratat më poshtë nuk e përshkruan saktë procesin e krijimit të një specieje? ,1
Cila pjesë e sistemit të qarkullimit sjell gjak drejt zemrës?,4
Cilët tuba janë më të vegjlit në sistemin e qarkullimit?,1
Aftësia e një insekti për të palosur krahët mbrapa rrit cilën nga të mëposhtmet?,1
Cila nga të mëposhtmet nuk është përmendur në pasazh si diçka që preket nga aftësia e insektit për të fluturuar?,2
Cila nga karakteristikat më poshtë nuk shoqërohet shpesh me dinozaurët?,2
Cili nga të mëposhtmit nuk konsiderohet si karakteristikë e përbashkët e zogjve dhe dinozaurëve?,3
"Sipas pasazhit, cila pjesë e bimës së cikadës mund të hante një Triceratops?",2
"Sipas pasazhit, cilin nga të mëposhtmit nuk do të kishte të ngjarë të hante një Triceratops? ",1
"Sipas pasazhit, cili nga sportet më poshtë ka të ngjarë të jetë shumë popullor në rajonet më veriore të Italisë?",3
"Bazuar në informacionin e dhënë në pasazh, cili nga sportet më poshtë solli fitoren e kampionatit botëror për Italinë?",1
Pas cilës ngjarje u bënë belge disa pjesë të Luksemburgut?,2
Cili nga të mëposhtmit ndikoi në asnjanësinë e Luksemburgut?,1
Sa kilometra katrorë të sipërfaqes totale të Turqisë janë në Evropë?,4
"Sipas pasazhit, sa milje e gjatë është Turqia?",4
Për çfarë përdoret gjuha në Qytetin e Vatikanit?,1
"Në Qytetin e Vatikanit, për çfarë nuk përdoret italishtja?",3
"Sipas pasazhit, cila nga të mëposhtmet sjell dobi në përzierjen e tingullit në kompjuterët e sofistikuar?",1
"Sipas pasazhit, shumica e shtëpive në cilën vendndodhje kishin banja që shkarkonin ujin?",1
Në cilën nga vendndodhjet më poshtë u gjetën sisteme të përparuara të ujërave të zeza?,1
Cila nga të mëposhtmet shkakton që një patinator të kthehet?,1
"Sipas pasazhit, cila nga të mëposhtmet përshkruan më saktë boshllëkun në tehun e një patine moderne akulli?",1
"Sipas pasazhit, cili është procesi që i lejon atomet të eliminojnë energjinë shtesë nga drita?",4
Çfarë e bën një atom të emetojë një foton?,2
"Sipas pasazhit, çfarë e bën eventualisht një llambë të mos punojë më?",3
Cili nga të mëposhtmit mund të ishte i rrezikshëm të prekej gjatë ndërrimit të një llambe?,3
"Sipas pasazhit, çfarë ndodh kur ndahet një bërthamë?",2
Cili nga të mëposhtmit i kthen përsëri thirrjet në distancë të gjatë në Tokë?,2
Cili nga këto përdoret për të dërguar një teleskop përsëri në hapësirë?,2
Çfarë duhet të vihet re rreth një ngjarjeje ciklike për të gjurmuar kalimin e kohës?,2
"Sipas pasazhit, cili aspekt i një ngjarjeje përdoret për të krahasuar?",1
"Sipas pasazhit, cila nga të mëposhtmet konsiderohet traditë për një trashëgimtar të fronit?",2
"Bazuar në informacionin e dhënë në pasazh, çfarë duhej të bënte në fillim Çarlsi?",1
Nga cili vend ishte flota e Trygvasson?,4
Në cilën periudhë në histori kishte Gjermania ndikim të fortë kulturore mbi Estoninë?,3
Nga çfarë u ndikua gjuha estoneze?,2
"Sipas pasazhit, numri i folësve vendas të hindishtes ndryshon bazuar në cilin faktor?",1
Cila nga të mëposhtmet është deklaratë e vërtetë për gjuhët hindishte dhe urduishte?,2
Cili nga të mëposhtmit nuk është fakt i saktë rreth alfabetit Hangeul?,1
"""Alfabeti """"""""Hunmin Jeongeum"""""""" eventualisht ndryshoi në çfarë?""",2
"Sipas pasazhit, cilat gjuhë janë influencuar nga sanskritishtja?",4
"Sipas pasazhit, përdorimi i sanskritishtes u pakësua për shkak të çfarë?",4
"Sipas pasazhit, cila nga të mëposhtmet është deklaratë e saktë në lidhje me gravitetin në Io?",4
"Sipas pasazhit, cila nga deklaratat më poshtë e përshkruan saktë shtresën e jashtme të Hënës?",2
"Sipas pasazhit, ku është më e trashë korja e Hënës?",3
"Bazuar në pasazh, cila nga të mëposhtmet ëndërrohet nga disa njerëz?",3
Çfarë bëhet më e rrallë sa më shumë që largohesh nga qendra e Diellit?,3
"Sipas pasazhit, cila pjesë e Diellit është e dukshme nga Toka?",3
Cili nga vëzhgimet më poshtë ka ndihmuar në vërtetimin e teorisë së Kopernikut?,1
Cila nga të mëposhtmet u vrojtua nga Galileo Galilei në vitin 1610?,2
"Sipas pasazhit, nga ku e merr ujin Lumi i Amazonës?",1
Çfarë vlerësimi nuk i atribuohet Lumit të Amazonës?,3
Cila linjë pune e përmendur në pasazh punëson numrin më të vogël të venezuelasve?,3
"Sipas pasazhit, cili nga sektorët më poshtë punëson numrin më të madh të venezuelasve?",1
"Sipas pasazhit, çfarë i lejon fuzioni yjet që të bëjnë?",3
Cili nga të mëposhtmit do të krijonte një reaktor i dobishëm fuzioni?,1
Cila është përbërja kimike e ujit?,4
"Kur uji ndryshon formë, çfarë do të mbetet e njëjtë?",1
"Sipas pasazhit, cili nga të mëposhtmit nuk ishte problem për trembëdhjetë shtete kur u përpoqën të zbatojnë disa ligje?",1
"Sipas pasazhit, cila deklaratë reflekton saktë gjendjen e qeverisjes qendrore gjatë Luftës Revolucionare?",3
Si janë shkruar fjalët në pjesën e pasme të Deklaratës së Pavarësisë?,3
Singapori njihet për cilin nga të mëposhtmit?,1
Çfarë është Vanda Miss Joaquim?,2
"Sipas pasazhit, cila cilësi e piramidave të Gizës nuk do të kishte të ngjarë të çudiste egjiptianët e Mbretërisë së Re?",2
"Sipas pasazhit, ku udhëtojnë barngrënësit në ndjekje të shirave?",3
"Sipas pasazhit, nga cila zonë largohen barngrënësit dikur nga prilli?",2
"""Operacioni Luani i Detit"""""""" ishte pushtimi i cilit vend?""",2
Si e quajti Gjermania sulmin mbi Britaninë?,2
Çfarë nuk përmendet si hap i nevojshëm në planin e Italisë për të kapur vendet afrikane?,1
"Sipas pasazhit, çfarë konsiderohej si objektivi kryesor i Italisë në luftë?",1
Kush vendosi marrëdhënie miqësore me pushtuesit?,2
"""Cilët ishin aleatët e përfshirë në """"""""Operacionin Dragoi""""""""?""",1
Zhvillimi i cilës teknologji bëri që nëndetëset të fillonin të udhëtonin nën ujë?,4
"Gjatë përdorimit të tyre të parë, nëndetëset kishin distancë shumë të kufizuar në cilën fushë?",3
"Sipas pasazhit, kush e shkeli një marrëveshje? ",4
Cili nga të mëposhtmit nuk u krye nga Ushtria e Kuqe?,3
Çfarë ndodhi me Kryeinxhinierin e Armatës së Dhjetë Italiane?,3
Ku u vra Italo Balbo?,4
"Sipas pasazhit, cila teknikë nga teknikat më poshtë është pjesë e rëndësishme e meditimit tibetian?",3
"Sipas pasazhit, si aktivizohen shakrat gjatë “qendrës” së meditimit tibetian?",2
Kush e prezantoi këngën e dytë të devocioneve gjatë programit?,4
"Sipas pasazhit, kush e prezantoi këngën e devocioneve gjatë ofrimit të ushqimit?",1
Cila është performanca e parafundit e mbrëmjes?,1
I cilës kombësi është Alessandro Safina?,4
"Bazuar në pasazh, cila nga deklaratat më poshtë nuk është e vërtetë?",1
"Sipas pasazhit, kush bëri koment në lidhje me nivelin shqetësues të nxehtësisë?",2
Ku pati ndërprerje të energjisë elektrike për shkak të aktivitetit të cunamit?,1
"Sipas pasazhit, si u prek Tonga nga ndërprerja e energjisë elektrike?",4
Kur ishte në gjendje policia të përdorte radarët e shpejtësisë për të regjistruar shpejtësinë e drejtimit të makinës nga Xhoni Reidi?,1
"Sipas pasazhit, pse ishte e vështirë që policia e Zelandës së Re të regjistronte shpejtësinë e Xhoni Reidit?",1
Ku e kishte qendrën tërmeti në lidhje me Bjut?,2
Çfarë ndodhi gjatë trazirave në Abu Ghraib?,4
Për çfarë u njoh burgu irakian? ,4
Çfarë lloj shfaqjeje u mbajt në War Memorial Stadium në Maui?,3
Kush dha më pas një shpjegim në lidhje me anulimin e shfaqjes?,2
Kush mendonin disa prej banorëve të Bishkekut se ishin përgjegjës për grabitjet?,3
Kush i fajësoi protestuesit nga jugu për plaçkitjet?,1
"""Kur pati rritje të shitjeve """"""""Ring""""""""?""",1
"""Kur vendosi Xhemi Siminof që të niste """"""""Ring""""""""?""",1
"""Për çfarë u ofronte fëmijëve rekomandime secili episod I """"""""Reading Rainbow""""?""",4
"""Çfarë mund të ketë kontribuuar në anulimin e serisë së """"""""Reading Rainbow""""""""?""",1
Cili nga të mëposhtmit nuk ishte argument i bërë nga zyrtarët për Amsterdamin dhe muzeun në lidhje me pemën?,2
"Sipas kryeinspektorit për RSPCA, inspektimet duhej të ishin standard për cilin nga të mëposhtmit?",4
"Sipas pasazhit, çfarë do të ndihmonte në forcimin e rëndësisë së mirëqenies së kafshëve për punëtorët e thertoreve?",1
"Sipas pasazhit, çfarë profesioni ka personi që u arrestua?",1
"Sipas pasazhit, ndërkohë që lajmet përhapeshin rreth arrestimit, për sa prej viktimave po kryheshin funeralet?",2
"Në përgjigje të protestave, cili vend u tërhoq nga marrëveshja e ACTA e nënshkruar prej tij?",2
"Sipas pasazhit, cili nga vendet më poshtë vendosi të shtyjë procesin e bashkimit me ACTA?",4
Sa vetë u plagosën si rezultat i incidenteve të mbinxehjes së iPod-eve?,1
Kush tha se incidentet e mbinxehjes nuk ishin shumë serioze?,4
"Gjatë fjalimit të tij, çfarë tha Stiv Xhobs se do të rishpikte Apple?",2
Cili ishte qëllimi i fjalimit dy orësh të Stiv Xhobs?,3
Çfarë njoftoi Cristina Fernandez de Kirchner në Teatrin e Argjentinës?,1
Ku e njoftoi Cristina Fernandez de Kirchner qëllimin e saj për të garuar?,3
Cilat ishin konstatimet e ACMA në lidhje me Big Brother?,1
Brenda cilave rregulla duhet të jetë përmbajtja media që të konsiderohet përmbajtje interneti?,2
Kush është lideri i Partisë Liberale të Australisë?,2
Pse nuk ka ende Australia një industri të energjisë bërthamore?,1
Cila skiatore konkurroi me ndihmën e një ndihmësi?,3
Cili vend doli në vendin e dhjetë në Super-G për kategorinë në këmbë për femra?,1
"Sipas pasazhit, cila deklaratë për Bllejkun nuk është e saktë?",2
"Bazuar në pasazh, cili nga të mëposhtmit nuk i ndodhi Blleikut?",3
Për çfarë nuk do të përdoret fondi i OKB-së për ngrohjen globale?,2
"Sipas pasazhit, çfarë shpreson OKB-ja të shpëtojë?",3
Cila nga të mëposhtmet nuk u citua nga Albert Muçanga si diçka për të cilën duhej të bihej dakord?,1
"Sipas pasazhit, pse mund të fillojë tregtia në korrik?",2
"Sipas pasazhit, për çfarë i akuzoi Atlanta Journal-Constitution zyrtarët e arsimit?",3
"Bazuar në informacionin e dhënë në pasazh, çfarë nuk u përmend në raportin e Atlanta Journal-Constitution?",4
