question,gemini_answer
Зошто вториот круг на избори беше ултимативно сметан за непотребен според дипломатите?,3
Кој обезбедува судски услуги за ФАТА?,2
Која од следните изјави за Политичките агенти на ФАТА не е точна?,2
За која награда беше номинирана Ема Стоун?,3
За која награда филмот не беше номиниран?,2
Кое од следните остана да работи по земјотресот?,4
"Според параграфот, кое од следните ја претрпе штетата поради земјотресот?",4
"Според параграфот, кој од следните проблеми не е вклучен во документот?",2
Кое од следните не е едно од барањата на Палестина?,2
Во која земја Ма студираше право?,1
"Според параграфот, застапувањето за која земја помогна во изборната победа на Ма?",4
"Како што е наведено во параграфот, за кој работеше Каролин Вилсон пред да го напушти градот?",3
"Со уште четири трки што преостануваат во сезоната, кој е на четврто место во Возачкиот шампионат?",4
"Следејќи ја трката спомената во параграфот, колку поени има Кане во Возачкиот шампионат?",1
"Според параграфот, колку пати луѓето сведочеа паѓање на метеори што подоцна се докажа дека се од марсовско потекло?",2
"Како што е споменато во параграфот, што е вистинито за карпите за кои е откриено дека се по потекло од Марс?",4
Кога се пензионираше Шумахер?,2
Кога беше повреден Маса?,1
"Според параграфот, како уредувањето ќе влијае на АОЛ?",3
Кое од следните може да го следи новиот аранжман?,3
Колку луѓе што беа убиени во нападот не беа полициски службеници?,3
Кој го пријави претпоставениот осомничен за нападот?,1
"Поради статусот на Флорида како држава победник што зема сѐ, каква беше наградата на Мит Ромни?",3
"Според параграфот, кој процент од гласовите го имаше Гингрич во главните избори?",2
"Според параграфот, кој не продолжи да се натпреварува по резултатите од пратеничката група?",2
"Според параграфот, кој зборуваше позитивно за другиот кандидат по резултатите од пратеничката група?",2
Кое беше единственото место каде емисијата се прикажуваше пред 2015 година?,1
Каков е шмекот што го опишува станицата за емисијата?,invalid
Што собра Дејвид Хедли што на крај помогна во нападот на милитантна група?,1
Кој начин на транспорт го користеше милитантната група за да патува до Мумбаи?,3
Која изјава точно го рефлектира резултатот од мечот помеѓу Надал и Раониќ на Бризбејн Опен којшто е споменат во параграфот?,1
"Според параграфот, која беше позицијата на мечот помеѓу Надал и Раониќ по првиот сервис?",4
Програма на кој јазик не е вклучена во трите нови преноси на Голи Вести?,3
"Според параграфот, каде нема да бидат достапни новите преноси на Голи Вести?",3
Колку натпреварувачи не го завршија Велеслаломот?,4
Која од следните изјави точно ги рефлектира резултатите од трките на Шампионатите?,1
Кој од следните НБА реши да суспендира?,1
"Според параграфот, што предизвика грижи на НБА во врска со вирусот?",4
Кој го даде победничкиот гол за Вашингтон Капиталс во играта против Атланта Трашерс?,invalid
Кој го даде својот 60ти гол на сезоната за време на натпреварот помеѓу Капиталс и Трашерс?,3
Кога банката Нортерн Рок имаше потреба од поддршка од владата?,4
"Според параграфот, која од следните изјави ги опишува работите на Групацијата Вирџин со банката Нортерн Рок?",4
"Како што е споменато во параграфот, која нација беше погодена од потпишувањето на климатскиот договор во Кјото?",1
На што сметаше поранешната влада на Австралија дека ратификацијата во Кјото ќе нанесе штета?,2
За која програма беа регрутирани стрелците?,4
Која изјава не ја рефлектира правилно пробата за контрола на штетници?,1
"Според параграфот, каде беше формирана делбата?",4
"Според параграфот, што се случи порано од очекуваното?",2
Што треба да направи играчот за да ги манипулира движењата за време на видео игра?,4
Што беше дизајнирано да личи на далечински управувач?,2
Што не беше наведено во последниот извештај од медиумската агенција Шинхуа?,2
Што не беше наведено во најраниот извештај на медиумската агенција Шинхуа?,4
Што беше најавено од страна на Сара Даниус за време на радио програмата?,4
Кој беше недостапен за контакт?,4
Кој коментираше за залогот како „огромен чекор“?,3
Колку поштенски марки произведе Сланиа за различни земји?,1
"Според параграфот, која е веројатната причина за постојаното изливање од вентилите на резервоарите?",3
Зошто се отвориле вентилите за притисок?,2
Колку е висока водата во Деветтиот кварт во моментов?,3
Што се случи во Деветтиот кварт за време на ураганот Катрина?,3
Кое од следните не беше потврдено од Хамилтон?,2
Што е тоа што научниците сакаат да го сфатат?,4
"Според параграфот, која улога ја игра полицијата во завршницата?",3
Што се случи со влезовите на тунелите за време на затворањето?,1
"Според параграфот, што не се случи пред фотографот да биде удрен од возилото?",4
Што се обидуваше да направи фотографот пред да биде удрен од возило?,2
Која изјава не ја опишува точно состојбата на претседателот откако доби позитивен тест за вирусот?,2
"Според параграфот, која од следните изјави за претседателот е точна?",3
"Според параграфот, кога се очекуваше дека тропскиот циклон Гону ќе продолжи да слабее?",2
Колку беа брзи ветровите при кулминацијата на тропскиот циклон Гону?,3
Кое од следните не се смета дека е особина на Карениа бревис?,3
Што од следното не е во можност да направи Карениа бревис?,2
"Според параграфот, што од следното не се случи како резултат на Ураганот Фелиција?",4
Која изјава за Ураганот Фелиција е лажна?,2
Која изјава точно го рефлектира исходот на Унгарското Гран При во 2009?,3
Кога се случи судирот?,1
"Според параграфот, кое од следните зафати помалку време отколку што на почетокот веруваа истражувачите?",1
Кое од следните не беше пријавено од истражувачите?,3
Каде се одвиваше Парадата на кравите?,2
Која од следните изјави точно ја опишува Парадата на кравите?,4
Што беше причината за Русија да ја суспендира употребата на II-76ки?,2
Што е II-76?,3
Кој го вработи тимот на писатели за Симпсонови?,2
"Според Флук, кој ѝ праќаше позитивни коментари и охрабрување?",4
"Според параграфот, што е тоа што луѓето не сакаат жените да зборуваат?",3
"Според параграфот, кое планетарно тело е најдинамично?",1
На кое планетарно тело се идентификувани реките и езерата што содржат транспарентна течност?,2
Кое од овие откритија не е резултат на откривањето на пердуви?,4
Што немаа пердувите кај диносаурусите?,2
Која од следните изјави за ZMapp не е точна?,2
Која од следните изјави точно ја опишува студијата PALM?,3
Каде ќе биде најзначаен новиот чип според мислењето на истражувачите?,1
Кој метод беше користен за да се конструира алатката за дијагностика?,2
"Според параграфот, која изјава за ресести стрмнини не е точна?",4
"Според параграфот, која теорија во врска со земјените формации означува дека постои појава на геолошка активност на месечината?",4
"Според параграфот, што ќе нема повеќе до обвинението?",1
"Според параграфот, што не е тековен проблем за ловците на фоки?",4
"Дополнително на мразот, што друго влијае на напорите за спасување?",2
Кое верување го спречи Робертс од вреднувањето?,3
За која тема Робертс не чувствуваше дека е премногу неетична да се дискутира?,2
Каде светат двата светлосни зрака?,1
"Според параграфот, кога се изградени новите облакодери на локацијата?",4
Кои информации сугерираат дека Седумте Сестри се пештери?,1
Како е набљудувано термалното однесување на Седумте Сестри?,1
"Според параграфот, која изјава за осомничениот не е точна?",4
Кои информации во поглед на нападот ги потврдиле властите?,2
Кои тимови ќе играат во мечот на Елис Парк?,3
Каде ќе го играат Спрингбокс нивниот следен меч?,3
Со кое од следните вселенската станица имаше неволја за време на мисијата?,2
"Според параграфот, која беше целта на мисијата на вселенската станица?",3
Која од следните изјави за случајот не е точна?,4
Која од следните изјави точно го опишува случајот?,4
"Според параграфот, за кој клуб почна да игра Видал пред три сезони?",1
Колку натпревари играше Видал за Барса?,1
Кој беше противничкиот тим во мечот?,2
Зошто Жарк престојуваше во хотелот?,3
Зошто Агенцијата за геофизика на Џакарта не издаде предупредување?,4
"Според параграфот, што предизвика земјотресот?",4
Кое од следните ја мотивира активноста на Сонцето и сите други ѕвезди?,3
Како е одреден Росбиевиот број на ѕвезда?,1
Кој процент на луѓе се изјаснија за поддршка за Австралија веднаш да стане република?,2
"Според Јулија Гилард, кога би требало Австралија да стане република?",2
Која организација е под правна истрага?,3
На која комисија е главен Клиф Стернс?,4
"Според параграфот, што не ѝ се случи на жената од Швајцарија?",2
Која компанија беше наградена со наградата за одржливост на Тајван во 2007 година?,3
Што е АСУС Еее РС?,2
Кој беше одговорен за исчезнатите поштенски документи?,3
"Според параграфот, кој издаде извинување во врска со исчезнатите документи?",4
Кога требаше Дел Потро да се погрижи за проблемот со неговото рамо?,3
Кој беше резултатот на првиот тај-брејк?,4
"Како што е наведено во параграфот, кој, конкретно беше изложен на пациент?",2
Според параграфот какво уверување не даде гувернерот додека им се обараќаше на граѓаните на Тексас?,4
Кој извор на пародија на вестите беше креиран од поранешните студенти на УВ?,4
"Според параграфот, кое од овие не е вклучени во империјата за пародиски вести „Онион“?",2
"Според параграфот, што беше чувано од страна на полицијата?",3
Во кое време полицијата побара од протестантите да се преместат со цел да одбегнат понатамошна гужва во сообраќајот?,4
Што е вистинито за истражувањето направено од страна на Др. Ехуд Ур?,2
"Според параграфот, за што е скептичен Др. Ур?",2
Која од следните изјави не го опишува точно судирот на летот CG4684?,3
Што предизвика Летот CG4684 да го откаже своето слетување?,4
"Врз основа на параграфот, која од следните изјави за искуството на Францисцек Ковал е точна?",2
Зошто е предизвикувачки да се предвиди можниот удар на тропската бура Даниел?,3
"Според параграфот, која од следните изјави за тропската бура Даниел не е точна?",4
"Според параграфот, што се предлага дека мора да случи со болеста пред да предизвика глобална епидемија?",1
"Според параграфот, колку далеку од Фуџиан беше тајфунот?",3
Кој го поздрави Џорџ В. Буш пред неговото пристигнување во Азија?,4
Кога претседателот зборуваше за проширувањето на трговијата во Азија?,3
"Според параграфот, која од следните е општата цел на владата?",4
Што изјави владата?,1
"Според параграфот, кои информации се познати?",1
Која изјава во поглед на протестите не е точна?,1
Кој сугерираше дека последниот ЦЕП треба да даде оставка?,3
"Според изјавата, што не е поддржан од САД Гимнастика по злоуптребата врз спортистите од страна на Насар?",1
"Според изјавата, која е главната цел на двата САД Гимнастика и Олимписки Комитет на Соединетите Американски Држави за да се придвижат напред?",4
Каде беше упатен бродот кога се случи несреќата? ,3
Што не е точен факт во поглед на спомнувањето на бродот во параграфот?,2
Која ја достави изјавата во поглед на трупите на САД?,4
"Според изјавата, која земја ја претпостави одговорноста на чување заробени борци?",4
За што се верува дека е причина на уривањето?,2
Во каков тип на терен се случи уривањето?,4
За што се надеваат официјалните лица дека ќе биде резултат на поплавата?,1
На кое од следните градењето на браната влијаеше перманентно?,4
"Според параграфот, кој им даде информација на Соединетите Американски Држави во врска со можни напади?",3
Која од следните изјави точно го опишува наводниот план за напад од страна на екстремистите?,3
Кој од следните луѓе не е адвокат?,4
Која група на луѓе не е спомената дека е дел од скандалот во Грчката правна заедница?,3
Колку викети беа изгубени од Индија?,2
"Според параграфот, кој беше најголемиот резултат на времето на фрлање?",invalid
Кое од следните не е причина за фрустрацијата на Адам Куерден?,2
"Според параграфот, што беше избришано од страницата?",1
"Според параграфот, кое од следните Амир Кан не го поддржа?",1
"Според параграфот, кое од следните Амир Кан ќе поддржува и покрај неговото лично мислење?",1
Кога умре Питер Ленц?,3
Кој е Ксавиер Зајат?,2
Во која ситуација анксиозен летач веројатно ќе има корист од разбирањето на внатрешните работи во авион?,2
"Врз основа на параграфот, кое од следните треба да го направи последно патникот што е свесен за цената?",4
"Според параграфот, што треба да направат најпрвин патниците со цел да ги осигураат најдобрите можни цени за лет?",2
Кога е потребен придружник за да придружува достава?,3
"Врз основа на параграфот, кога се одбира воздухопловна компанија како Чест летач во Унијата, кое од следните треба да се смета за приоритет?",1
"Според параграфот, кој би можел да понуди повеќе поени за чест летач?",4
"Според параграфот, која од следните сетила може да биде оштетено поради претерано конзумирање алкохол?",2
"Како што е наведено во параграфот, што би можело потенцијално да ги олесни штетните ефекти од алкохолот?",3
Каде се наоѓаат недвижнините во Амстердам со највисоки вредности?,1
Зошто Каналската област е означена како место на Светско наследство на УНЕСКО?,1
"Според параграфот, кое од следните ја прави вредна посетата во Фном Кром?",1
"Според параграфот, што се бара од посетителите за да влезат во Фном Кром?",3
"Според параграфот, кое од следните може да спречи турист да го посети Антарктик?",4
Кој дел од Антарктик би можел да го посети турист што е заинтересиран за планинарење?,2
Каде најмалку е веројатно да биде лоцирана пред-модерна опсерваторија?,3
Каде е веројатно да се наоѓа модерен телескоп за истражување?,4
"Според параграфот, која област би била најдобра за тивок ден на плажа?",3
"Според параграфот, каде најверојатно има најбезбедни услови за пливање?",2
"Додека се посетува локацијата опишана во параграфот, кое од следните би се сметало за непристојно?",2
Кое од следните ги опишува јазиците лингва франка?,4
Која изјава не ги опишува точно помошните јазици?,1
"Според параграфот, што треба да провери патникот доколку нивното крстарење е во зима?",1
"Според параграфот, доколку крстарењето на патникот е во лето, што би можело да се одбегне?",2
Зошто Каталонскиот јазик е често користен за знаци и соопштенија во Барселона?,2
Кој од следните јазици е користен во Метро системот во Барселона за неговите редовни соопштенија?,2
"Врз основа на параграфот, кое од следните удобности не е веројатно да биде приоритет во ноќевање со појадок на високо ниво?",4
"Врз основа на параграфот, кое од следните не е една од главните точки на натпревар помеѓу луксузните B&B?",1
"Според параграфот, кое од следните нема да биде одржано во Пекинг во 2022 година?",2
"Според параграфот, кое од следните ќе биде одржано во Пекинг во 2022 година?",2
Кој го има највисокиот ризик од заразување со птичји грип?,3
"Според параграфот, која од следните изјави точно го опишува птичјиот грип?",3
Што поврзува Беломорско - Балтичкиот канал?,3
"Според параграфот, на каков тип на возило можно е пасошите да бидат соберени за да не го вознемируваат патникот?",2
"Според параграфот, кога би можела да биде прегледана твојата лична карта на некои прекугранични возови?",4
Кој од следните проблеми е најверојатно да се појави додека се престојува во високо тропска област на Сингапур?,3
Кој би можел да избегнува да јаде германски печива?,1
Која состојка се смета за сезонски елемент на германските печива?,3
"Врз основа на параграфот, кое од следните нема да биде препорачан совет за патување со ограничен буџет?",3
"Според параграфот, кој би можел да има тешко време додека патува со многу минимален буџет?",4
Која од следните изјави не го опишува точно возењето помеѓу Поинт Марион и Фермонт?,3
"Според параграфот, кое од следните треба да биде главна грижа за возачите што патуваат на автопатот Бафало-Питсбург?",3
Кое од следните не е потребно за да се започне екскурзија во кањон?,2
Кое од следните може да не е неопходно за успешна екскурзија во кањонирање?,1
"Според параграфот, што би било корисно за некој што планира да кампува во својот автомобил?",2
"Според параграфот, што би можеле камперите во автомобил да одбегнуваат доколку бараат да останат под радарот?",3
"Според параграфот, кој повторно ја изградил Казабланка по втор пат?",4
Кој го напуштил модерниот град Казабланка по природна катастрофа?,2
"Според параграфот, како Синтра добил признание меѓу странците?",3
Што не е признато од Ерменија?,4
Што продолжува да влијае врз односите помеѓу Азербејџан и Ерменија?,3
"Кога се зема такси во Шарлот, што би можело да води до дополнително наплаќање?",2
"Според параграфот, што би можело да се смета за недостаток во живеењето во Шарлот со деца?",2
"Пред пристигнувањето на шпанците, што го контролирало северниот дел на Чиле?",4
"Според параграфот, кое од следните не се случило во 1810?",2
Како можат луѓето да стигнат до далечните села во регионот Лигурија?,3
Што значи Италијанскиот термин ‘Cinque Terre’?,1
"Според параграфот, кој тип на чизми е соодветен за потенцијално лизгави зимски услови?",2
Кое од овие нема да помогне да се подобри движењето на ледени патишта за време на зимски услови?,4
Кое од следните е точна сличност помеѓу Хаваи и Куковите Острови?,3
Кое од следните не ги опишува точно Куковите Острови?,3
Која од следните ренџерски станици нуди два вида на опции за престој?,invalid
"Според параграфот, каде може да се резервира дозвола за паркинг доколку сакаш да користиш кеш наместо кредит?",2
"Според параграфот, кој вид на скијање е изведено на стрмен терен?",3
"Според параграфот, што би можело да им помогне на патувачите со ранец на скии кои сакаат да постигнат повисоки брзини?",4
Што им претставува тешкотија да прават патниците кои искусуваат шок при повторно враќање?,4
"Според параграфот, шокот на повторно влегување може да биде посебно тешко за кој вид на патници?",2
Кое од следните луѓето треба да одбегнуваат да прават со лос?,2
"Според параграфот, која од следните изјави за лосот не е точна?",1
"Според параграфот, кое од следните ќе биде најмалку опасно за патник во пустина?",1
Кое од следните не е споменато како потенцијална закана за патниците во пустина?,4
"Според параграфот, која група на популација била многу афектирана по пристигнувањето на истражувачите?",3
"Според параграфот, кој јазик бил зборуван од Карибијците?",4
Кој би можел да ја има заслугата за популаризирање на скијањето како рекреативна активност?,2
"Според параграфот, кога отприлика скијањето беше за првпат признато како спорт?",4
Кое од следните вообичаено се поврзува со најголемиот остров на источниот Афрички брег?,3
Што не е атрибут на помалите Источно Афрички острови? ,3
"Според параграфот, како се прославува Велигден од некои посебно традиционални цркви?",2
"Со цел да се одбегнат одредени барања кога се влегува во Еквадор, што најпрвин треба да има Кубански граѓанин?",4
За што не се креирани барањата за патување на Еквадор?,1
Кое од следните би можело да чини повеќе во странска држава отколку дома?,2
Што би можело да е потенцијален ризик на купување рамки со висок стил во странска држава?,3
"Во поглед на користењето на валутата во Фолкландските острови, која следните изјави е точна?",4
"Според параграфот, кога се патува во Фолкландските острови од Соединетите Американски Држави, каде би можело друга форма на плаќање освен кредитна картичка да биде особено корисна?",3
Кој настан не е поврзан со прославата на фестивалите на храмовите?,1
Каде можат да се видат декорирани слонови?,3
"Според параграфот, кое од следните е најверојатен начин да се заштедат пари на билет од бизнис-класа или прва класа?",1
"Според параграфот, што би било трошење време на потрага кога се рзервираат билети за одредени класи?",3
Што не треба да биде додадено додека се пресметува целосна квота за билет до Африка со билет за околу светот?,2
"Според параграфот, што започнуваат да нудат супермаркетите со поголем избор?",1
Која погодност овозможена од некои супермаркети би можела да му се допадне на потрошувачот што купува готова храна?,4
Кое од следните може да не е разбрано од Белгијците што зборуваат Француски и Швајцарците?,1
Кое од следните не е исто во Франција како што е во Белгија или Швајцарија?,2
Во кое сценарио не е веројатно да ти се понуди тарифи за смртен случај?,3
Што е вистинито за билетите за ужаленост?,4
Кога користењето на самостоен GPS уред ќе биде попогодно отколку GPS апликација за навигација?,3
Која не е добра причина да се користи апликација за GPS навигација наспроти самостоен уред?,1
"Според параграфот, како можете да се осигурате дека добивате брод кој ги исполнува Вашите очекувања?",3
"Според параграфот, кое од следните не е користено како тактика да се спречат гостите да се коцкаат?",1
"Според параграфот, што треба да одбегнува паметен коцкар?",1
"Според параграфот, кој дел од говорот е со големи букви во средина на реченица?",2
"Според параграфот, што би можела употребата на почетни големи букви на именките да го направи потешко?",3
"Во руралните делови на Малезија, кој гест значи „дојди“?",2
"Според параграфот, кој гест може да значи „врати се“?",1
"Според параграфот, што предизвикува бездни?",2
"Според параграфот, кое од овие може да биде скриено од снежни мостови?",1
"Врз основа на параграфот, за која локација патниците треба да превземат дополнителни мерки за претпазливост пред да ја посетат?",2
Кој од следните не би бил добар совет за турист во Гома?,1
Кога ќе биде достапна дозволата за внатрешноста за првиот ден од август?,2
Која политика се применува за да се заштити кањонот?,4
Кое од следните е најмалку веројатно да биде најдено кај типот на хотели опишани во параграфот?,4
"Врз основа на информациите претставени во параграфот, која од следните понуди хотелските гости најмалку веројатно би ја сметале како приоритет?",4
"Според параграфот, што би требало да се избегнува од патниците што го посетуваат Гренланд?",4
"Според параграфот, кое од следните е најмногу веројатно да биде проблематично за неподготвените патници што го посетуваат Гренланд?",3
Кое од следните е сега се користи како главен плоштад?,1
"Според параграфот, кое од следните не се наоѓа во Хардин де ла Унион?",2
"Врз основа на параграфот, која од следните изјави за дневно искачување би била сметана за неточна?",4
"Според параграфот, кога дневното искачување бара многу минимална подготовка?",2
Што е различно за рамнините во Рогаленд или Агдер споредено со остатокот од Норвешка?,4
"Според параграфот, кое од следните не би било типично за Норвешка?",2
Кога туристите што се заинтересирани за скијање треба да ги посетат ридските станици?,1
"Според параграфот, кога вообичаено има најмногу туристи во ридските станици?",3
Што треба да одбегнуваш доколку се надеваш да најдеш чамец што бара помош?,4
Што треба да правиш околу марините кога бараш чамец што му треба помош?,1
Која локација би била привлечна за турист што е заинтересиран во колонијалната историја на островот?,1
Која локација би му се допаднала на турист што претпочита прекрасни глетки?,4
Што имаат некои седла за да помогнат да се ублажи ризикот од стапалото на јавачот да биде заглавено во узенгија?,2
Која карактеристика на чизма за јавање ја зголемува безбедноста на јавачот кога користи узенгии?,3
Што им е понудено на патниците преку мрежите за размена на гостопримство?,1
"Врз основа на параграфот, која од следните изјави во поглед на мрежите за размена на гостопримство не е точна?",1
"Според параграфот, кој тип на гостин е најмалку веројатно да се најде во споделена хостелска соба?",3
"Врз основа на параграфот, која е најмалку веројатно да престојува во хостел?",4
"Според параграфот, која од следните изјави точно го опишува фрлањето бумеранг?",4
Кое од следните претежно се користи во јаванската кујна?,3
"Според параграфот, како се шири заразна болест?",1
"Според параграфот, за што не е познато дека предизвикува заразна болест?",1
Во кое сценарио одбирањето на веб прокси наместо лична VPN мрежа би било доволно за корисникот?,3
"Според параграфот, која од следните изјави за VPN и веб прокси не е точна?",4
Што му овозможува на некој да користи телефонска компанија надвор од нивната непосредна област?,1
"Според параграфот, што би можело да се направи со цел да се примаат одредени повици?",1
Кое од следните не го опишува точно изговарањето на Италијански зборови?,4
Која од следните карактеристики на Измир потекнувала до денешен ден?,4
Која од следните не е точна карактеристика на Измир?,2
Зборот ханами се однесува на гледање што?,1
Која бил домаќин на првите страни посветени на гледање црешови цветови?,3
"Според параграфот, кој од следните аспекти на Ерусалим е со најмала веројатност да привлече туризам?",2
Кое од следните не е споменато во параграфот како нешто за кое што е познат Ерусалем?,2
"Според параграфот, кој тип на патник нема да има корист од купување Дива Карта?",2
Која изјава не го опишува точно Кругер Национален Парк?,3
Кое од следните е најверојатно да предизвика опасност за искачувачите низ стрмните делови на планината?,1
Која од следните изјави не го рефлектира точно искачувањето на планината Мачу Пикчу како што е опишано во параграфот?,2
"Според параграфот, кое од следните не е симбол на кујната на Мајорка?",3
"Врз основа на параграфот, која изјава за ханги оброците не е точна?",1
Кое од следните не е споменато како типичен начин да се загрее ханги јама?,1
Што би можело да резултира во специјално признание од калуѓер или калуѓерка?,1
Која од следните облеки не е веројатно да биде достапна за да се позајми од манастир? ,2
Кога посетителот ќе има најмногу можности да види ѕвезди додека ги посетува областите во Антарктикот?,3
Кога сателитски телефон нема да биде доволна замена за мобилен телефон?,1
Кога сателитски телефон ќе биде претпочитан наместо мобилен телефон?,2
Над кое од следните конфликтот водеше до креирање на Приднестарска Молдавска Република?,2
Кое од следните го има Приднестарска Молдавска Република што е различно од остатокот од Молдавија?  ,4
"Според параграфот, кога треба патникот да го посети Монтевидео доколку се надева да одбегне услови на ветар?",3
"Според параграфот, кога патникот треба да го посети Монтевидео ако сака поладна клима?",4
"Според параграфот, кое од следните би се поврзувало со познати уметници на графити, наспроти вандализам?",1
За кој аспект на музички фестивали некои посетители сметаат дека е важен дел од искуството?,2
"Според параграфот, што треба посетителот на фестивалот да има за приоритет доколку сакаат да кампуваат блиску до музиката?",4
Која од следните карактеристики на изградба би се сметала за нетипична за Замокот Кирби Муксло во текот на временскиот период опишан во параграфот?,2
"Според параграфот, кое од следните би било најкорисно за тркач што се подготвува за престојната сезона?",4
"Според параграфот, кое од следните има најголема важност за тркач од прва класа на половина милја?",2
"Кога се работи за спортист, кое од следните не може да се постигне само преку правилни навики на исхрана?",3
"Врз основа на параграфот, кое од следните не е предложено како начин спортистите да го зголемат уживањето во спортот?",2
"Според параграфот, зошто би можел тркач со средно растојание да купи поскапо парче опрема?",1
"Според параграфот, што му е потребно на тркач со средно растојание?",3
Кој ја открил нуклеарната магнетна резонанца? ,3
Во која година бил доделен првиот патент за медицинска магнентна резонанца? ,2
"Според параграфот, за што би требало луѓето да имаат силно разбирање со цел да ги толкуваат физичките дејства на другите?",2
"Според параграфот, што им помага да прават луѓето преку разбирање на намерата?",1
"Според параграфот, кое од следните е точно резиме на главната цел на ВИ?",4
"Според параграфот, со кое од следните најчесто се поврзува ВИ?",1
"Според параграфот, кое од следните е силна страна на некој со конвергентни обрасци на размислување?",4
"Според параграфот, кое од следните не се смета за фокус на конвергентниот начин на размислување?",2
"Според параграфот, кое од следните не би се сметало за микро-изразување?",4
Која од следните изјави за толкувањето на микро-изразувањето не е точна?,3
