question,gemini_answer
Ning ngisor iki ukara apa sing ora nggambarake cara nyedhaki nyinau nalika wis moderen?,2
"Sakwise sengaja nangekake nalika wayah turu normal, ning ngisor iki apa sing bakal nganggu proses gangguan turu?",2
Ning ngisor iki endi deskripsi sing ora akurat kanggo bab gangguan turu?,4
"Pas utek nyoba impen sadhar luwih sering, apa sing dadi ningkat?",4
Ning ngisor iki apa sing dadi dampak buruk sering impen sadhar kanggo awak?,2
"Miturut pethikan kasebut, apa sing padha saka regu konvensional lan virtual?",1
"Miturut pethikan kasebut, ukara sing endi bab klompok fisik lan virtual sing ora bener?",1
Ning ngisor iki apa sing dudu dadi pusate teori konten?,4
Ning ngisor iki apa sing dudu objek aturan kaping telu?,1
Ning ngisor iki apa sing ora nerangake format fotografi 35mm?,3
"Miturut pethikan kasebut, pas pabrik ningkatake kualitas produksi lensa, apa sing dadi luwih apik saka lensa zoom?",3
"Miturut informasi ning pethikan kasebut, kapan lensa kanggo nggedhekake luwih disenengi dibandingke lensa utama?",3
Ning ngisor iki ukara apa sing dudu deskripsi Mistisisme sing akurat?,4
"Miturut pethikan kasebut, ning ngisor iki apa sing dudu fokus Mistisisme?",2
"Miturut pethikan kasebut, sapa sing ngewiwiti masarakat tetanen?",3
"Miturut pethikan kasebut, kelompok sing berburu moa iku warga sepisan ning endi?",2
Ning skenario apa nggunakake metode origami Pureland nduwe manfaat kanggo berkas?,4
Ning ngisor iki apa ukara sing ora akurat kanggo nerangake origami Pureland?,1
"Miturut pethikan kasebut, lokasi sing endi sing ora ana kaitane karo Kabudayan Lembah Indus?",3
Kabudayan apa sing ning ngisor iki sing ora disebutake dadi jeneng sing potensial kanggo Kabudayan Jaman Perunggu sing dibahas ning pethikan?,1
"Miturut pethikan kasebut, ning ngisor iki apa sing bisa ngasilke manfaat jangka panjang?",1
"Miturut pethikan kasebut, ning ngisor iki apa sing bakal diprioritasake wong yen fokuse dheweke ing keuntungan langsung?",4
"Miturut pethikan kasebut, sapa sing akeh mbayari biaya perang?",4
Periode apa sing ngewiwiti sakdurunge jaman Templars?,3
Periode apa sing ana sakwise jaman Templars?,1
Apa perawatan utawa prosedur medis sing ora disebut digunakake dening dokter lan ahli bedah Kerajaan Romawi?,1
"Miturut pethikan kasebut, ning ngisor iki apa sing ora disebabake karo kemajuan dening babagan medis jaman Kerajaan Roma?",3
Kakuwatan kanggo ndeleng iku gumantung karo apa?,1
Variasi susunan mata ing antarane organisme gumantung karo apa?,2
"Miturut pethikan kasebut, ukara endi saka babagan Sikhisme sing ora nggambarake agama kasebut?",2
"Miturut pethikan kasebut, endi sing dianggep aspek inti saka sistem kepercayaane Sikh?",1
"Miturut pethikan kasebut, apa perkara sing angel kanggo fokus ing bocah-bocah sing nduwe Cacad Kakurangan Perhatosan?",1
"Miturut pethikan kasebut, apa sebabe bocah-bocah sing nduwe Cacad Kakurangan Perhatosan ndhoyong melu tumindak sing mbebayani?",4
"Miturut katrangan sing diwenehi ning pethikan, apa sing dudu kalebu tuladha saka perancah?",3
Endi ukara sing ora nerangake konsep perancah kanthi tepat?,3
"Miturut pethikan kasebut, fitur MySpace apa sing bisa ngewangi siswa-siswa sing nduwe masalah maca?",1
"Miturut pethikan kasebut, ukara apa sing ora kalebu saka tanggepan Krushchev kanggo karusuhan buruh?",3
Ukara endi sing dudu sebab karusuhan ing Polandia?,4
"Miturut pethikan kasebut, ning ngisor iki apa sing ora mempengaruhi hubungan Uni Soviet lan Amerika Serikat?",2
Ukara endi sing ora tepat kanggo nerangake tujuan ngirim impulse saraf liwat sakabehane awak?,1
Apa sing bisa didelok ing Dataran dhuwur Giza?,1
Kanggo apa Piramida Agung iku?,2
"Kanthi kaweruhe dhewe, sapa sing tanggung jawab babagan sing mbakar kuil?",1
Ukara endi sing akurat babagan mbangun maneh kuil Artemis?,2
"Miturut pethikan kasebut, kapan sawijining spesies ngewiwiti mlaku jejeg?",1
Spesies endi sing mlaku sikil loro?,1
Apa sing dicoba karo angkatan laut Jerman pas WWII?,2
"Miturut katrangan sing diwenehi ning pethikan, sapa sing paling sukses ing perang angkatan laut pas Operasi Militer Atlantik Lor?",1
Apa sing ora ana pas wong-wong Asiria nepungake kavaleri?,1
Kepiye bentuke perang sing nganggo kavaleri?,3
"Miturut pethikan kasebut, ing ngendi kowe ora bakal nemokake wong-wong Babilonia biyasa?",4
Ukara endi sing kusus kanggo para pandhita?,2
Kapan Raja Tutankhamun dadi kasuwur?,3
Apa sing ndadekne Tutankhamun raja Mesir sing dikenal?,1
"Apa sing ora isa dilakoni pujangga Yunani, Homer?",2
Sapa wong Yunani misuwur ing ngisor iki sing misuwur ing babagan saliyane sastra?,3
Ing ngendi kaluwarga Ibrani ngumpul ngentekake wektu?,3
Apa sing ora patia penting kanggo kaluwarga Ibrani?,3
Ukara endi sing ora nerangake bedane negara Skandinavia?,2
Sapa sing manggon ing Greenland luwih dhisik?,1
Kelompok endi sing luwih seneng madhang ora nganggo kursi?,3
Babagan ing ngisor iki endi sing dudu bagian saka panganane Romawi Kuna?,4
"Miturut pethikan kasebut, ning ngisor iki apa sing paling ora nduwe dampak sing awet?",2
"Miturut pethikan kasebut, apa sing miwiti negara?",3
Ukara endi sing ora bener babagan Drukgyal Dzong?,1
Ukara endi sing nerangake asil saka kobongan ing Drukgyal Dzong?,1
Ukara endi sing bener babagan Kamboja?,4
Ukara endi sing nerangake serangan marang Kamboja kanthi tepak?,4
Ukara endi sing ora dilakoni Perusahaan India Timur Belanda ing Taiwan?,4
Apa isine kasepakatan Shimonoseki?,4
Kepiye carane ngukur tingkat pH bahan kimia?,3
Apa sing diuculi saka ion-ion Hidrogen?,4
Seka ukara ing ngisor iki endi sing ora nerangake pride singa?,3
Ukara endi sing ora nerangake lakune singa kanthi tepak?,4
Predator apa sing padha-padha mangan klinci?,3
Kewan ing ngisor iki endi sing diburu kucing cilik?,1
Ukara endi sing dudu salah sawijine carane ocelot mburu?,4
Ukara-ukara ing ngisor iki endi sing ora nerangake ocelot kanthi bener? ,3
Ukara endi sing ora klebu kekuwatane macan?,1
"Miturut pethikan kasebut, endi sing mbedakake macan karo singa?",2
"Miturut pethikan kasebut, apa sing dilakokake Robert Hooke sakdurunge ahli biologi liyane?",1
Apa tegese saka asale tembung sel?,2
"Miturut pethikan kasebut, akeh kewan nduwe kabisan kanggo ngelakoni apa?",2
"Miturut pethikan kasebut, apa sing saperangan kewan ora duwe?",3
Apa sing mbantu tanduran nalika proses fotosintesis?,4
Apa kang diwetokake manungsa kang diserot tanduran?,4
"Miturut pethikan kasebut, ukara endi sing isa nyegah proses evolusi?",1
Ukara endi sing ora pas nerangake proses spesiasi? ,1
Bagian apa saka sistem sirkulatori sing mompa getih menyang jantung?,4
Pembuluh sing endi sing paling cilik saka sistem ubenging laku getih?,1
Kakuwatane serangga kanggo nglempit bali swiwine iku ningkatake apa saka ngisor iki?,2
Ukara apa sing ora disebutake ning pethikan babagan sing kapengaruh karo kekuwatane serangga mabur?,2
Ukara endi sing biasane ora diubungake karo dinosaurus?,2
Ukara endi sing biasane ora dianggep karakteristik-karakteristik sing padha antarane burung lan dinosaurus?,3
"Miturut pethikan kasebut, bagean apa saka tanduran pakis haji sing dipangan karo Triceratops?",1
"Miturut pethikan kasebut, ning ngisor iki apa sing dipangan karo Triceratops? ",2
"Miturut pethikan kasebut, olahraga endi sing paling misuwur ning wilayah pucuk utara Italia?",3
"Miturut katrangan sing diwenehi ning pethikan, ning ngisor iki apa olahraga sing menang juwara piala donya kanggo Italia?",1
Sawise kadadeyan apa bagian-bagian Luksemburg dadi bagiane Belgia?,2
Ukara endi sing ngowahi netralitase Luksemburg?,1
Ana pirang kilometer persegi total area Turki ing Eropa?,4
"Miturut pethikan kasebut, pirang mil dawane Turki?",4
Kanggo apa basa Latin dinggo ning Kutha Vatikan?,1
"Ing Kutha Vatikan, apa kang ora nggunakane basa Italia?",3
"Miturut pethikan kasebut, ning ngisor iki apa sing oleh manfaat saka nyampur swara nganggo komputer sing modheren?",1
"Miturut pethikan kasebut, mayoritas omah-omah ning lokasi apa sing nduwe jamban sing rata?",1
Ning lokasi-lokasi ngisor iki sistem pembuangan limbah sing modheren ditemokake ning endi?,1
Ning ngisor iki apa sing nyebabake skater muter?,1
"Miturut pethikan kasebut, ning ngisor iki apa sing akurat nerangake growong ing wilahan sepatu es modheren?",3
"Miturut pethikan kasebut, apa proses sing nyebabake atom nyingkirake tenaga tambahan saka sorotan?",4
Apa sing nyebabake atom mancarake foton?,1
"Miturut pethikan kasebut, apa sing akhire bakal nyebabake bohlam mati?",3
Ning ngisor iki apa sing kemungkinan bisa mbebayani yen didemek pas ngganti bohlam?,3
"Miturut pethikan kasebut, apa sing kedadeyan pas nukleus misah?",2
Ning ngisor iki apa sing nggambarake panggilan sing adoh medhun menyang Bumi,2
Ning ngisor iki apa sing digunake kanggo ngunggahke teleskop menyang langit?,2
Apa sing kudu digatekake babagan acara rutin kanggo nengeri lakune wektu?,2
"Miturut pethikan kasebut, aspek apa saka acara sing dinggo mbandhingake wektu?",1
"Miturut pethikan kasebut, ning ngisor iki apa sing dianggep umum kanggo pewaris tahta Krajaan?",2
"Miturut informasi ning pethikan kasebut, Charles iku sing paling pertama nglakuke apa?",3
Armada Trygvasson iku saka negara apa?,4
Kapan sejarahe Jerman nduwe pangaribawa budaya sing gedhe ning Estonia?,3
Basa Estonia dipangaribawa karo apa?,2
"Miturut pethikan kasebut, jumlahe wong-wong sing ngomong Hindi ana werna-werna disebabake karo faktor apa?",1
Ning ngisor iki apa ukara sing bener babagan basa Hindi lan Urdu?,2
Ning ngisor iki apa sing dudu fakta akurat babagan Aksara Hangeul?,1
Aksara Hunmin Jeongeum akhire diowah dadi apa?,2
"Miturut pethikan kasebut, basa apa sing dipengaruhi karo basa Sansekerta?",4
"Miturut pethikan kasebut, wong sing nganggo basa Sansekerta tambah sithik amarga apa?",4
"Miturut pethikan kasebut, ning ngisor iki sing endi ukara sing akurat babagan gravitasi ning Io?",4
"Miturut pethikan kasebut, ning ngisor iki apa ukara sing akurat nerangake lumahing Rembulan?",3
"Miturut pethikan kasebut, ning sisih endi kerak Rembulan sing paling kandel?",3
"Miturut pethikan kasebut, ning ngisor iki apa sing diyakini karo wong-wong tartamtu?",3
Apa sing bakal dadi luwih tipis nalika sampeyan lunga ngadoh saka pusat Srengenge?,3
"Miturut pethikan kasebut, bageyan apa saka Srengenge sing bisa dideleng saka Bumi?",3
Ning ngisor iki apa ngulati-ngulati sing ndukhung teori Kopernikus?,1
Ning ngisor iki apa sing Galileo Galilei ngulati taun 1610?,2
"Miturut pethikan kasebut, saka ngendi Kali Amazon nglumpukake banyu?",1
Sebutan apa sing ora disebut kanggo Kali Amazon?,3
Bidhang apa sing disebut ning pethikan kasebut sing paling sithik makaryake wong-wong Venezuela?,3
"Miturut pethikan kasebut, bidhang apa saka ngisor iki sing paling akeh makaryake wong-wong Venezuela?",1
"Miturut pethikan kasebut, apa sing dihasilke saka peleburan kanggo lintang-lintang?",3
Ning ngisor iki apa sing diciptake karo reaktor peleburan sing bermanfaat?,4
Senyawa kimia banyu kasusun saka?,4
"Pas banyu wujute malih, apa sing bakal tetap padha?",1
"Mitutut pethikan kasebut, ning ngisor iki apa sing ora dadi masalah kanggo telu welas anggota negara pas nyoba nemtokake peraturan?",1
"Miturut pethikan kasebut, ukara apa sing nggambarake kanthi bener kahanan pamrentah pusat nalika Perang Revolusi?",3
Kaya apa tulisan ning mburi Pranyatan Kamardikan ditulis?,3
Ning ngisor iki apa sing nggawe Singapura kesuwur?,1
Vanda Miss Joaquim iku apa?,2
"Miturut pethikan kasebut, apa kualitas saka piramid Giza sing kemungkinan ora bakal bisa digumuni karo Krajaan Anyar Mesir?",4
"Miturut pethikan kasebut, apa kualitas saka piramida Giza sing kemungkinan ora bakal bisa disaingi karo Krajaan Anyar Mesir?",3
"Miturut pethikan kasebut, saka ngendi herbivora ngumbara watara April?",3
Operasi Sealion iku invasi saka negara apa?,2
Apa sebutan wong Jerman kanggo serangan menyang Inggris?,2
Apa sing ora disebut dadi langkah wajib rencana Italia kanggo nangkep negara-negara Afrika?,2
"Miturut pethikan kasebut, apa sing dianggap dadi tujuan utama Italia saka perang kasebut?",1
Sapa sing mbangun hubungan bedhamen karo penyerang?,2
Sapa sekutu sing melu Operasi Dragoon?,1
Pengembangan teknologi apa sing nyebabake kapal selam dadi lelungan ing jero banyu?,4
"Nalika penggunaan awal, kapal selam nduwe fungsi sing kebates banget kanggo fungsi apa?",3
"Miturut pethikan kasebut, sapa sing nglanggar perjanjian? ",4
Ning ngisor iki apa sing ora dilakuke karo Prajurit Abang?,3
Apa sing kedadeyan karo Insinyur-Pimpinan Prajurit Italia Kasepuluh?,3
Ning endi Italo Balbo dipateni?,4
"Miturut pethikan kasebut, saka teknik-teknik ning ngisor iki sing endi sing bageyan penting meditasi Tibet?",3
"Miturut pethikan kasebut, piye carane ngaktifke chakra nalika “pusat” meditasi Tibet?",2
Sapa sing nggawake tembang bakti kaloro nalika program?,4
"Miturut pethikan kasebut, sapa sing nggawake tembang bakti nalika penyerahan sajen?",1
Apa pagelaran sakdurunge pagelaran sing terakhir wengi iku?,1
Alessandro Safina iku kebangsaan apa?,4
"Miturut pethikan kasebut, ning ngisor iki sing endi ukara sing ora tepat?",1
"Miturut pethikan kasebut, sapa sing ngewenehi komentar babagan tingkat panas sing ora nyaman?",2
Ning endi kedadeyan listrik mati disebabake karo aktivitas tsunami?,1
"Miturut pethikan kasebut, kepriye Tonga kena pengaruh amarga listrik mati?",4
Kapan polisi bisa nggunakake gegaman radar kanggo njupuk wektu kecepatane Jonny Reid nyetir?,1
"MMiturut pethikan kasebut, apa sebabe polisi Selandia Baru kangelan njupuk wektu kecepatane Johny Reid?",2
Ning endi pusat lindhu saka Butte?,2
Apa sing kedadeyan wektu kerusuhan ning Abu Ghraib?,4
Apa sebabe penjara Irak dadi kesuwur? ,4
Acara jenis apa sing digelar ing Stadion Memorial Perang Maui?,3
Sapa sing akhire ngewenehi alesan babagan acara sing dibatalke?,2
Sapa sing dianggep penduduk Bishkek tanggung jawab nganakake penjarahan?,3
Sapa sing nyalahne pemrotes saka kidul kanggo penjarahan?,1
Kapan penjualane Ring mundhak?,1
Kapan Jamie Siminoff miwiti Ring?,1
Saben episode Maca Pelangi nawakake saran apa kanggo bocah-bocah?,4
Apa kang dadi kontribusi seri Maca Pelangi diwurungake?,1
Ning ngisor iki apa sing dudu argumen sing digawe karo pejabat kanggo Amsterdam lan museum babagan wit?,1
"Miturut inspektur kepala RSPCA, pemeriksaan kudu jadi standar kanggo babagan apa ning ngisor iki?",4
"Miturut pethikan kasebut, apa sing bisa mbantu nguwatake pentinge kesejahterahan kewan kanggo pekerja omah jagal Australia?",1
"Miturut pethikan kasebut, apa pegawean wong sing ditangkep?",1
"Miturut pethikan kasebut, wektu pawerta babagan penangkapan liyane sumebar, pemakaman wis digelar kanggo pirang korban?",2
"Kanggo nanggepi pemrotes, negara endi sing ora nglanjutake persetujuan ACTA sing wis disetujoni?",2
"Miturut pethikan kasebut, ning ngisor iki sing endi negara sing mutusake kanggo nangguhke proses gabung karo ACTA?",4
Ana pira wong sing cilaka amarga kacilakan iPod sing kepanasen?,1
Sapa sing ngandika yen insiden kepanasen kuwi ora serius banget?,4
"Nalika pidatone, apa sing diujarake Steve Jobs bakal ditemokake meneh?",2
Apa tujuane pidato rong-jam Steve Jobs?,3
Apa sing diumumake Cristina Fernandez de Kirchner ing Teater Argentina?,1
Ning endi Cristina Fernandez de Kirchner ngumumake niate kanggo pencalonan?,3
Apa sing ditemukake ACMA babagan Big Brother?,1
Apa parameter sing kudu dipenuhi media kanggo dianggep dadi konten internet?,2
Sapa pimpinan Partai Liberal Australia?,2
Apa sebabe Australia durung nduwe industri tenaga nuklir?,4
Sapa pemain ski sing bertanding nganggo panuntun?,3
Negara apa sing finis kaping sepuluh ing Super-G ing kelas ngadeg wanita?,1
"Miturut pethikan kasbeut, ukara apa babagan Blake sing ora tepat?",2
"Miturut pethikan kasebut, ning ngisor iki apa sing ora kedadeyan karo Blake?",1
Dhuwit pemanasan global PBB ora bakal kanggo apa?,2
"Miturut pethikan kasebut, apa sing PBB karepake kanggo diselametake?",3
Apa sing ora dingendhikani dening Albert Muchanga amerga ana babagan sing perlu disarujuki bareng?,3
"Miturut pethikan kasebut, ngapa dagang isa dimiwiti ing Juli?",2
"Miturut pethikan kasebut, Jurnal-Konstitusi The Atlanta nuduh apa dening petugas pendidikan?",3
"Miturut informasi ing pethikan kasebut, apa sing ora kasebut ing laporan Jurnal-Konstitusi Atlanta?",3
"Miturut pethikan kasebut, informasi apa sing katon sakwise pengeboman?",1
"Kawit gabung Manchester City ing 2017, Jesus wis main ing pirang pertandhingan?",4
Klub apa sing mbayar Jesus £27 yuta kanggo nglebokake dheweke?,2
Ukara endi babagan tamu hostel sing ora bener?,4
"Miturut pethikan kasebut, ukara apa sing ora bener?",2
"Miturut pethikan kasebut, informasi apa babagan tabrakan sing ora pesthi?",1
"Miturut pethikan kasebut, apa sing perlu ditentokake babagan tabrakan?",4
"Miturut pethikan kasebut, Batten nate ana ing urutan kepira saka daftar Wong Amerika sing Paling Sugih?",3
Batten ngewenehi donasi ing ngendi?,2
Apa sing dudu bagian saka rancangan undhang-undhang sing ditandatangani dening Gubernur Arnold Schwarzenegger?,3
"Miturut pethikan kasebut, sapa sing ora krungu perkara sing diomongake?",3
"Miturut pethikan kasebut, ukara endi sing bener babagan pengalamane Miller ing sidang?",2
Sapa sing nyaranake kanggo ngerevisi ‘Aksi Hawa Resik’?,3
Sapa sing mbantah minangka “Aksi Hawa Resik” didadekake aksi pra pemilihan?,4
Senyawa asam sianurat lan melamin ngebentuk dadi apa pas ngereaksi ing uyuh kucing?,3
Peneliti nganggo spektroskopi infraabang kanggo neliti apa?,2
Sapa sing ngarani Luna iku “Ratu Ekstrim”?,4
Sapa sing ngarani Luna iku “aneh”?,2
Apa sing ora kedadean dening supir sing kena tabrakan?,3
