question,gemini_answer
"Dau baabal tindinaama ha bendi mai, je toi nder njaram ummraaki banta saklan tukki ?",1
"Ɗo juuɗa je lesɗi tati, wakkati laamu maral fuɗɗaama be mufgal toi ?",4
"No wardi ha bindi mai, ɗatal toi ɓuri ha heɓugo parisa en ha wulina be ma ?",1
"No wardi ha bindi mai, jetoi on nafterta ha campi himɓe parisa en ?",2
Ɗume nafu aran noode ha Cape Town metro juude ?,2
"No wardi ha bindi mai, ɗume on ko moi watta jahagal jirgi leddi ha Cape Town mari ？",4
Je toi nder ɗo ɗum kowowe dabbaji je hadai waɗa ?,4
Hatoi hiɓata kati waya je arti woɓi?,4
Noi on koiɗum nodduki ha katiiji fere ɗo ?,4
"No wardi ha bendi mai, toi nder leɗɗeji ɗo andaaka masin ha Mayo Plitvice ha pellel siutari je leddi ?",4
Je toi nder ɗo ɗuɗai fauna wawan heɓa ha Mayo Plitvice siutari je leddi ?,4
"No wardi ha bindi mai, ɗume on nukkure ka’idaaji asli wallata be ?",2
"No wardi ha bindi mai, je toi nder ɗo ɗum feuri on dau ka’idaaji nukkure je ruman ha habaruuji kamfani ?",3
"To aɗo warta wuro danyol ma, tsariwol toi hadai ?",1
Toi on nder ɗo haa di a anda bako a yotta nder wuro ndaigol maɗa?,3
"No wardi ha bindi mai, ɗuɗɗum ko accata fa’ugo sosai-sosai heɓi kesum daw Cochamó Valley ?",1
"Daw ko habaru hukki ha bindi mai, je maɓɓi ko ɓuri eɓɓugo ha Hirna Hemisphere ?",1
Je firawal toi sobiri ko maɓɓi siɗɗa nder mayo eɓɓata ha Hirna Hemisphere?,3
Setille ganshi toi on waɗi nasaku do buri kotoi ha duniyaru?,1
"No wardi ha bindi mai, Yihu ha Ganci maɓɓutuggo gete vallan hauta be fere-fere kungiyaaji je tsera ?",4
Ɗume on ganci maɓɓutuggo gete to ɗo tamma ko laaɓi wawan yiya a dabbawa cheetah ?,3
"Daw ko vindi, dambawa toi koɗo wawan futta ha jahagal safari ha va’orde ?",1
"No wardi ha bindi mai, ɗume on ustata chede ganci maɓɓutuggo gete ?",4
"No wardi ha bindi mai, Moi on lattata hakkinan be chede ganci maɓɓutuggo gete masin?",1
"No wardi ha bindi mai, ɗime on walliti andan San Francisco ha duniyaru fuu?",3
"No wardi ha bindi mai, volde toi nder ɗo daw San Francisco na gonga ?",2
"No wardi ha bindi mai, waɗuwo jahagal toi on nafata be nafturgo hakkilnowo jahali ?",4
Je toi nder ɗo limtaaka ha daw ko nafata a nangugo jahagal gal halkinooɓe?,4
"No wardi ha bindi mai, dei on wakkati asli je fassirowo bindi tefugo heɓata?",2
Ko accata fassirki waɗa na dau yanar gizo?,3
Je toi nder ɗo dasa vonnuro ndiyam?,2
"No wardi ha bindi mai, je toi nder ɗo waran les ha bonurda ndiyam?",1
"No wardi ha bindi mai, curry dum je be naftita haa toi nder ɗow?",1
"Haa wuroji fere, ndiiyam kwakwa ɗum kuje ɓe naftirta haa babal nyamdu je curry?",3
Ko waɗi wailititta ha transantarctic hosere ɗo mari haji hiddai yotta ha baabal je ɗo towi?,3
"Gal hirna hallede, diidaama ya totaaji?",3
Ko limtaaka ha bindi mai bana ganci maɓɓutuggo gete haadi anda leccituggo Hirna Afirka?,4
"No wardi ha bindi, ɗume on husata daw ko sauri voɗai ha ganci maɓɓtuggo gete laarugo ha lenyugo Hirna Afirka be mootoo?",1
Je toi nder ɗo limtaaka ha bindi vodai accugo boro ma lincitaaka?,3
Ko limtaaka ha bindi mai ko nandi hosugo lekki?,3
Njaram toi on limtaaka daw ko a wawata a waɗa ha sare wakkati jonde?,4
Je toi a yillata ha jonde to wuro ma andama be ɓe ɗabi’a yarugo?,1
Hatoi dove sculptures man wonii?,3
Deftere leddi je toi on wawan lowa goɗɗo wadda hujja je he’ata chede haɓɓinta kesi?,4
Mo banta wawan jaɓugo beddaari deftere leddi?,3
Ndei on ɓuri hadugo a hakila be chufi?,4
"No wardi ha bindi mai, ko hade a acca waɗugo ngam a hisa iga chufi to aɗo laanya sa’e dungu?",1
"No wardi ha bindi, je toi nder volde ɗo daw Sundarbans na gonga ?",1
Geɓe toi je ladde ɗo hakkude leddi India?,3
"ndiga ko wani haa nder ko ɓe vindi man, No wardi ha bindi mai, ko nanata jangan?",1
"ndiga ko wani haa nder vindi man, ɗime on mari bone viyugo?",4
"No wardi ha bindi mai, Habaru toi ɓurata nafugo mo watta jahagal hosa bus hakkude tashaaji?",1
Ko haadata boɗɗum je ganci maɓɓutuggo gete larata ha jahagal funa iga caka tasha bus?,2
Je toi on nder ɗo na asli tindinoore Timbuktu?,1
Je toi on nder ɗo daw Timbuktu na gonga?,1
Ndei on shedu je olynpic asli taskiti? ,1
"No wardi ha bendi, ha kerol toi buturu lattata tornado?",4
Nder maji ngole bongol dou siffawol tornado?,3
"Iga habar, iga tou jahowo hebata shawariwol ko lati siyasa ha leddi e o fail?",1
"Iga biki sharwoki yahobe, dume na bidde leddi ngoni yadi yigo?",2
"Iga hadar, iri yasu ndun woni gida ngol shim dou nangol nga egen yadu?",1
"Iga hadar, ngole jahowo hebata iga ballitore egen yadu?",4
"Iga hadar, walli nde dne ne hadanta jahowo semte nde ha yago felle kese?",1
"Iga ko heba e habar, neddo moye semtata nder yadu ha ledde yasi?",1
Nder maji shawariwol ngole woni jabaka dou jahowo lesde ummo tode dou yadu araderu?,3
Dune won limtaka dou goddum dou faddol shede to felle kese ha lesde ummo tode?,1
"Radii dime woni burdum ha mo kitaji giduum copi gitedum, amma heba ta lawol ha intanet?",3
"Iga hadar, dume woni holleki mun yidaka dou kitaji din?",2
"Iga hadar, ngagirka kane wartanta no fun wait ko murnora naftirego?",1
Fim will ngole latti nandi be DSLR?,2
"Iga hadar, ngole sakitoto nder di fuddano yadu bindol lubeji?",1
"Fuddano yadu bindol lumo, ngole mari anniya nandudum be boddum aran?",4
Nder wakkatiji dine won wakkati bonnal boyere andadun?,1
"Iga hadar, njonde toi wada ta iminiti ha dume?",4
Ngole won nauri ye yaduki nder yenki Schengen?,3
Ko wonte hebatake nder tomb of Tutankhamun?,1
"Iga hadar, yago vancouver war tai shim ko jokkata be shede jahowo? ",3
"Iga hadar, toye woni nandu dum ko jokkata ta jahowo andal bongal dou vancouver?",1
"Iga hadar, nder jahobe njahata falls to be don tefa yeso babbe wongo?",1
"Iga hadar, dume won jodaki ha yago victoria falks shakantaji november be march?",4
"Iga hadar, nder ko lati ngole woni jabaka be naftirgo saoo shim ha fim?",4
"No wardi ha bindi mai, Hatoi babe boɗɗi ha filma be miita?",1
Iga ko vindi je toi on nder bayaaniiji no a hiɓata deftere ɓi leddi na gonga?,4
Je toi nder ɗo na baabal wancowo maɓɓutuggo gete wawa hakkilna be rigista mai?,3
Moi botirta iga mo huwata je caahu ha jahagal?,3
"No wardi ha bindi mai, noi a huwerta caahu ha leddi yaasi nafirta mo watta jahagal dau chede limaɗum?",2
"No wardi ha bindi mai, ko hisata asli je caka cala jahagal ha Walt Disney World?",3
Volde toi on daw Walt Disney World na gonga?,3
"No wardi ha bindi mai, je toi nder ɗo wawan mawɓi ikkitinooɓe nooneeji ko ha nder vindi ji?",3
"No wardi ha bindi mai, je toi nder ɗo wawan mawɓi ikkitinooɓe nooneeji?",2
"No wardi ha bindi mai, je toi on nafata masin ha hisuki iga ndiyam voɗai?",3
"No wardi ha bindi mai, ko tammai lattugo ba mbararugo vulooɓe?",2
Ko a watta to a ɗaggi ha ndiyam?,1
"No wardi ha bindi mai, ha baabal toi yillirki lattan siutaare je mari beddol ilmuji sosai?",1
"No wardi ha bindi mai, je toi nder ɗo saurata debbo watta jahagal ya nukkuure mai?",2
"Iga felle biade nder habar, ngole burata nauri dou yadu reube jahobe?",4
"Iga hadar, ngole woni gida ngol enta hosowo laddeji naftira be lens jodidum?",3
Je toi limtaaka ha bindi mai daw kalubaleji je hoosugo fotoji baoɗɗi ɗi dabbaji ladde?,3
Je toi nde ɗo wawan wanda fitina je lanyuuwo waɗooɓe jahagal nder ladde?,1
Dume on latti fotidiran haraji je mastata hakkude lesɗi duniyaaru?,1
"No wardi ha bindi mai, to aɗo huwa ko nandi be mayo manga Amma aɗo juɗa ha get, toi on a yiɗata sigugo ko a naftetta?",3
haa nder haalaji ko tokki ɗo je toi on tindinai asli gonga duniyaaru?,3
toi on nder ko saali ɗo je toi nder lawol je gongaaku duniyaaru fu?,3
nder ko tokkata ɗo waɗugo ɗume on ustata ngedam dabbaji naggi?,4
Toi nder ɗo limtaaka ha bindi mai daw ko wawata dasa naunugo dabbaji ladde?,2
ha nder dou dume jai nana hani tendina bodeku?,1
ha ndr kisa do dume ha ko tokkindiri ala ko yali dumbe mysticism?,4
nder kisa moi fuduno ndemri duniya?,3
nder kisa do himbe fere deugal goddo ha ndemri fitdi?,1
Ha nder kisate a naftirda pure land je origame je wollata folder?,2
nder ko tokkindiri do dome on nandeye be ledi mara dotti orgami?,2
nder kisa do hedi toi on nandeye be indus lowol perdam?,4
ha nder ko tokkindiri dome onnana ende bronze dubi pendam jai be valli ha nder kisa mai?,2
Ha nder kisa do dum on tokkindiri wadi jud wakaati mardum amfani?,1
Ha nder kisa do ja ko tokkindiri dome on be murnata hakilango gotta jai vallata?,3
"Daga bindoul, moije bili firingo boidum yembre majjinre konu?",4
wakaati nde war ha dubi templars?,4
zamanu toi o waribaru dubi templars en?,2
lokki toi likitaben Roman ko ennoftirnai wakkaati lom lombe mobbe sali?,1
Nder kisa do hako tokkindirido dume nana attribute jai yehugo wada jangirde asibiti ha wakkati roman empire?,1
ko a mari amma abon ha less goddo?,3
Ha dou dume on tahei gete variation do nufata?,1
Ha nder kisa mai dume on ko valleye ha nder ye nandeye be dena?,3
ha nder kisa ndo dume ha nder ko takkindiri do nandi be andal sikh?,1
Ha nder ksa do dome on bekkoi jai wala jamu sosai habdata hakilana ha rayuwa mabe?,1
Ha nder kida dobo do upa dome wadi bekkoi jai wala hakilo dingata watugo hore mabe ha damuwa?,1
Ha nder kisado dome nandoye scaffolding?,1
Dome ha nder ko tokkinidiri nana duko wala nder scaffolding?,4
"Iga habar, nder kiso MySpace feature bellt bekkoi jarboe ha jangirde?",4
"Iga habar, ngole woni nandeye Krushchev's kude shiya jabgal?",4
Nder kolati dou dume wani la ko lattini shiya jabal leddi Poland?,1
"Oga habar, dume woni memai hakkunde USSR be USA?",1
Nder ko lattidi ngoye woni na hollita dalila tubbaki ngang ko yiɗa ha ɓandu?,3
ko bobete nder giza Platuau?,4
Kowadi dun wadi pyramid mouɗum?,2
Moye mari hakki andal wulki fellel du'a?,2
Nde maji ngole woni ngonga dou makitaki fellel du'a Artemis?,2
"Iga habar, nde woni wakkati taggle njahta dou koile ɗiɗi?",1
Tagle ɗene bowi yohirgo koile ɗiɗi?,1
Dume askar tn ndiƴam leddi Germany yiɗi wakki wakkati WWII?,2
Dou habar dokkadum moye mari nasaru be askar ndiyam konu wakkati konu wala Atlantic kamfe?,1
Dume won lattaki wakkati Assyrians ngaɗi nauri be kadobe pucci?,3
Noye kabɗobe puci ngadata?,3
"Iga habar, to woni dun hobata be leddi Babylon?",4
Nden majum dume woni dum modibbo on?,4
Ndeye lamdo Tutankhamun hebi wonnaki?,3
Dume wade lamdo Tutankhamun ada masin nder lamiɓe Egyot en?,3
Dume on gecci towotae homel kasi wadugo?,1
Girken koji lonludi toi on adira goddim kuburi luga?,1
Hankurre ndeyere on lenyel hibrant en buri vonnugo wakkati mabe?,4
Hunde ndyere en nde wala bote ha hebrew?,3
Ha nder limitadido hunde ndeyere on woni fereteral hakkude scandinavian?,1
Moi arti jadugo ha nokkure getend greenland?,1
Yebre ndeyere on yidata busotugo?,3
Girkan koju lanluo toi on wala ha nder nƴamdi romanko'en nane?,4
Dume gen on towo girkan koyiɗi mari jutal nafu?,3
Hender boulwadum ko fe'a taha leddi?,3
Habatuji toi en dum Drukgyal Dzong je nana gonga?,4
Bolwadum toi Vodi vangini Irritati vite ha Drukgyal Dzong?,1
Girkan kojon lonludo boi wadum da habam Cambodia dum gonga?,4
Girkan gojon lonludo toi en biddum virtinta invasions dum cambodia?,2
Toi der tokkidi latti Dutch funna leddi India kampani wadai sa'e wakkati mabbe ha Taiwan?,1
Dume on shimoseke establish?,4
Noi be faddinta PH ha chemical?,3
Ko be itti ha hydrogen ions?,4
Girkan bojon binwadum dum vodai vanguno sembi lions?,1
Girkan kojon lonludo toi on je soiderta yeccugo hali lion?,3
Beburi nangugo boji peton?,1
Patiji peton do nonga dabbaji toi?,1
Hander limtadido toi en wala ha nder labi nangugo dabaji?,3
Gojon lonludo toi on je wawata fama ocelot? ,1
Girkan kojon lolludo wala ha nder patiwa manga je mari semba?,3
Ha nder bolwadum keferetiri tigers bbe Lions?,1
Ha nder bolwadumde dume Robert Hooke wading hiddeko kala Biologists?,1
"""Kovitte asali kalma “Cell"""" nufata?""",2
Nder bawadum do dubbajitoi on mari baude wadugo dume?,4
Nder boiwadumdo kovitte dabbaji fere mara?,3
Dume wallititta leddi hali sa'e wadugo photosynthesis?,4
Dume hembi fofata yasi jei ledde fofat ɗer?,4
"iga habar, girkan kojinta toi o nandi hadata lawol evaluakon?",3
Girkan ogon lanlodu toi on lataki ye vanginta lawol speciation? ,1
Girkan laɓi toi on yarata nɗiƴam o berndi?,2
Toi ɗer paali famɗugo ha wanshore der yi'am?,3
wawugo kowowe tagga bileji muon ta ɗer bendan toi tokkidi?,2
Girkan kojo lanlodo toi on limto ka ha habauji je vennata fiwugo kewowo?,1
Girkan kojun isolodu toi lataki be dinosaurs?,4
Girkn kujon lonludo toi on sandirake be sholli be dinosaurs?,1
"Daga bindoul, toi nder banɗu leggal cyad wawan lata triceratops buri handugo nyama?",3
Nder belwadudo girkan kojon lo indo toiom be buri yidugo be nƴamdo? ,1
Nder bolwadumdo fijirde sports fui on be buri andugo?,1
Hander boilawoidumdo girkan fijirde toi em on nƴami arandere ha hali?,1
Ha mofuru toi on lexumbourg wati Belgian?,2
Dume don girkan be vonnata waili-waili Luxembourg?,4
Kilometers noi Turkey mari je ɗon har Europe?,4
"Dume dan geccitowo, shaka jafugo Turkiya?",4
Dengal toi latin naftirta ha Vatican city?,1
Ha Vatican city dume on Italian naftirta?,4
Hender bolwadoum do girkan kojin lonludotci on marifamu ha holo computerji?,4
Dume don gaccitedu sareji duddum je hedija mabbe mari gada zamanu?,1
Ha nder hadiji tokkobe toi hebatata kare sarrufugo ndiƴam ye zamanni?,1
Dume don girkan je watata skater wailitta?,1
Nder boilawadum do girkan kujon lonlido jo'an wolwat ha zamanu kankara skate?,1
Nder boiwadum do kovitte lawol je atoms jitata sembe yite?,3
Ko latata atom houta photon?,2
Nder bolwadumdo dumo on lata ta tiye bulbdaca huwogo?,4
Girikon gojun toi on mari hassasi memugo to be wari chanjugo yinta?,2
Nder bolwadumdo kofe se sendugo nucleus?,2
Girkan toi on vangaki daga ko sali dega ko sali,1
Girkan toi on be naftirta hateles?,4
Girkan toi caka cyclical event do saluki wakkati?,1
Dume on gecidow wakaati nafturgo computes?,1
Heinder bolwadum do hakkil be hendu lamu?,1
Nder ko anani ha boulwadum charles hanko fuddi wadugo dume?,4
Ha Trygvasson lesdi fleet dume?,4
Ha wakkati habaruji kugal sam sembi seddi Aladaji estonia?,3
Yareji Estonia sembe be duma?,2
Handel bolwadum do limtadi aniye hinde lindi volwata haɗo kudeji?,3
Girkan koso lonludo tobon haɗo yareji hindi be urdu?,3
Girkan kojun lon hun toi mari andal ha kalimaji Hangeul?,1
Kalimaji Hunmin Jeongeum chanji yago dume?,2
Nder bolwadumdo yare toi on mari sembe ha Sanskrit?,4
Nder bolwadum nafturgo sanskrit be woggi gam dumen?,2
Nder volwadumdo causon on toi mari aniyi gravity ha lo?,2
Ner bolwadumdu girkan kojen hala boddum je dule yasi layer?,1
Nder boiwadumdo toi dule crust the gomodum?,4
Nder bolwadumdo toi on yerdi ladi ha nokkure jama'are?,4
Ko wartaha iga to ha geso caka nange?,1
Nder bolwatumdo girkan nokkure nange toi on vangini nangi?,2
Girkan kojon lonlude toi on fami valliti tobbitini copernicus theory?,3
Girkan kojo toi on Galileo Galilei ha 1610?,2
der boiwadumdo mo nƴami mayo amazon jabata nɗiƴam?,3
Nder toi tokkidi accolade Mayo Amazon?,3
Hatoi be limti huwobe buri famdugo ha Venezuelans?,3
Helwe belwadumdo nokkure toi on mari huwobe dudum ha venezuelans?,4
"Iga habar, nder toi tokkidi fussion do stars be?",4
Girkan kojum londu detin on mari na fu ha nokkure vonnuga hendu?,1
Ko woni chemical hautugo ndiyam?,4
Ha ndiƴam banji dode kolutta ta hader?,4
Nder bolwadum do girkan kojon lonludu toi on wala nder state ngam wadugo dokaji?,1
Nxer bolwadum girkan on jabani state wakaati gomnati ha zamanu konu revolitionary?,2
Noi kalimaji ha bawo enche?,3
Hustugo Singapore hader girgato?,3
Dume en vanda miss Joaqium?,2
Nder dum bolwadum toi beri gazi ardido jeguri vedugo kessum ha lisdi lamu Egyptian?,3
"Ko Shafi Ba'al Kaanuɓe, To We dabbayi, Ya mpɓe Geene Dillaayi, Gamma Difol Diyam?",1
"Adir Kassa mOi, toyi Dabbahi Nyamobe, Gene Dilla Gamma Tifol Diyam?",3
"Nokkure Sealion, Dun Nasdugi, gulle Denyeji?",1
Kowadi Germany Fuddi Konuye Britain Be?,2
"Ko Walestum NoddoI Eder Ko Handi, Tsaroji Ifanliyen Edow Timinki Africanan?",3
"Ko Shafi Toskarawol, ho Ol Ko Dun Wi Ada, Ko Ya Itadi Maudin Inheji Konu?",1
Meye Haidigo Lenyol entamare?,2
Bene'en Kaufi hora beji Nukkure Dragoon?,1
Tagugo kala technology toi waɗi koboje lesiyam fuɗɗi dillugo lesɗiyam?,1
"Sa'ere Kuyel arendewal, Soja En dar Diyam, Bi Ngalo Kaya HayaHa Wakkere Toi?",1
Ndar Volwodum motion Vonni Lowukingi? ,4
Toti'on Hautar Njar Jodobe Soja Bodejum?,2
Ko Lati Hakkunda Engineer Ardildo Soja en Italia?,3
Hatti Be Vari Italio Balbo?,4
"Nder volwedum toron Herda, Daban Ji Mari na Futtader Tibrtan Mumugo?",2
"Nder Volwadom, noi Ori Chakras Huwugo Wakati Babal Yibetan Nunugo?",3
Moi'on Ai Didi Didabo boigoga Na Gimi wakkati Shir'mai?,1
Nder Volwidom Moi'on Ardi Ha Be Goga Wakkati Hau Tugo nyamdu?,1
Toin Didado Habdugo Jei Hirna?,4
Ha lisditoion Alessandro Safia?,1
Nderothugo halatou on nagoga?,4
Nder volwidum morion valliti sorde nanugo beldum guldum wakkati?,2
Otoi on wudi suinde yite gan kugal tsunami?,1
